event_id,ticker,ex_date,offset,cum_ret,mkt_ret,abnormal
4152_2019-10-04,4152,2019-10-04,-22,-0.03233532934131744,-0.034198113207547065,0.0018627838662296226
4152_2019-10-04,4152,2019-10-04,-21,0.0011976047904191933,-0.04245283018867918,0.043650434979098374
4152_2019-10-04,4152,2019-10-04,-20,0.0,-0.03124999999999989,0.03124999999999989
4152_2019-10-04,4152,2019-10-04,-19,0.017964071856287456,-0.021226415094339535,0.03919048695062699
4152_2019-10-04,4152,2019-10-04,-18,0.020359281437125842,-0.015330188679245293,0.035689470116371136
4152_2019-10-04,4152,2019-10-04,-17,0.029940119760478945,-0.011792452830188704,0.04173257259066765
4152_2019-10-04,4152,2019-10-04,-16,0.02754491017964078,-0.01650943396226401,0.04405434414190479
4152_2019-10-04,4152,2019-10-04,-15,0.026347305389221587,-0.015919811320754595,0.04226711670997618
4152_2019-10-04,4152,2019-10-04,-14,0.04670658682634743,-0.010613207547169656,0.057319794373517086
4152_2019-10-04,4152,2019-10-04,-13,0.03592814371257491,-0.004716981132075415,0.04064512484465033
4152_2019-10-04,4152,2019-10-04,-12,0.03473053892215572,-0.006485849056603765,0.04121638797875948
4152_2019-10-04,4152,2019-10-04,-11,0.03592814371257491,0.001768867924528461,0.03415927578804645
4152_2019-10-04,4152,2019-10-04,-10,0.05389221556886237,-0.004127358490566002,0.05801957405942837
4152_2019-10-04,4152,2019-10-04,-9,0.0479041916167664,-0.001179245283018826,0.04908343689978523
4152_2019-10-04,4152,2019-10-04,-8,0.0239520958083832,-0.003537735849056589,0.02748983165743979
4152_2019-10-04,4152,2019-10-04,-7,0.049101796407185594,-0.001768867924528239,0.05087066433171383
4152_2019-10-04,4152,2019-10-04,-6,0.041916167664670656,-0.008254716981132115,0.05017088464580277
4152_2019-10-04,4152,2019-10-04,-5,0.021556886227544814,-0.005896226415094352,0.027453112642639166
4152_2019-10-04,4152,2019-10-04,-4,0.008383233532934131,-0.002358490566037763,0.010741724098971894
4152_2019-10-04,4152,2019-10-04,-3,0.0023952095808383866,0.013561320754716943,-0.011166111173878557
4152_2019-10-04,4152,2019-10-04,-2,0.008383233532934131,0.010023584905660465,-0.0016403513727263341
4152_2019-10-04,4152,2019-10-04,-1,0.0,0.0,0.0
4152_2019-10-04,4152,2019-10-04,0,-0.010778443113772518,0.004127358490566113,-0.014905801604338631
4152_2019-10-04,4152,2019-10-04,1,-0.010778443113772518,0.007665094339622813,-0.01844353745339533
4152_2019-10-04,4152,2019-10-04,2,0.003592814371257358,0.02004716981132071,-0.01645435544006335
4152_2019-10-04,4152,2019-10-04,3,-0.021556886227544925,0.011792452830188704,-0.03334933905773363
4152_2019-10-04,4152,2019-10-04,4,0.0059880239520957446,0.032429245283018826,-0.02644122133092308
4152_2019-10-04,4152,2019-10-04,5,0.004790419161676773,0.03419811320754729,-0.029407694045870514
4152_2019-10-04,4152,2019-10-04,6,0.016766467065868262,0.03891509433962259,-0.02214862727375433
4152_2019-10-04,4152,2019-10-04,7,0.010778443113772518,0.039504716981132226,-0.02872627386735971
4152_2019-10-04,4152,2019-10-04,8,0.003592814371257358,0.03714622641509435,-0.033553412043836994
4152_2019-10-04,4152,2019-10-04,9,-0.010778443113772518,0.035966981132075526,-0.046745424245848044
4152_2019-10-04,4152,2019-10-04,10,-0.008383233532934131,0.04599056603773599,-0.05437379957067012
4152_2019-10-04,4152,2019-10-04,11,-0.009580838323353214,0.043042452830188704,-0.05262329115354192
4152_2019-10-04,4152,2019-10-04,12,-0.0119760479041916,0.04716981132075482,-0.05914585922494642
4152_2019-10-04,4152,2019-10-04,13,-0.014371257485029987,0.04716981132075482,-0.061541068805784804
4152_2019-10-04,4152,2019-10-04,14,-0.015568862275449069,0.051886792452830344,-0.06745565472827941
4152_2019-10-04,4152,2019-10-04,15,-0.053892215568862256,0.05483490566037741,-0.10872712122923966
4152_2019-10-04,4152,2019-10-04,16,-0.04790419161676651,0.05955188679245271,-0.10745607840921922
4152_2019-10-04,4152,2019-10-04,17,-0.04790419161676651,0.0625,-0.11040419161676651
4152_2019-10-04,4152,2019-10-04,18,-0.04790419161676651,0.0625,-0.11040419161676651
4152_2019-10-04,4152,2019-10-04,19,-0.04790419161676651,0.08726415094339623,-0.13516834256016275
4152_2019-10-04,4152,2019-10-04,20,-0.06586826347305386,0.09551886792452846,-0.16138713139758232
4152_2019-10-04,4152,2019-10-04,21,-0.06706586826347294,0.10082547169811318,-0.16789133996158612
4152_2019-10-04,4152,2019-10-04,22,-0.06706586826347294,0.09492924528301883,-0.16199511354649176
4152_2019-10-04,4152,2019-10-04,23,-0.07185628742514971,0.09139150943396235,-0.16324779685911206
4152_2019-10-04,4152,2019-10-04,24,-0.08143712574850293,0.07488207547169812,-0.15631920122020104
4152_2019-10-04,4152,2019-10-04,25,-0.08742514970059878,0.08490566037735858,-0.17233081007795736
4152_2019-10-04,4152,2019-10-04,26,-0.09341317365269453,0.07841981132075482,-0.17183298497344934
4152_2019-10-04,4152,2019-10-04,27,-0.10179640718562877,0.0778301886792454,-0.17962659586487417
4152_2019-10-04,4152,2019-10-04,28,-0.10419161676646715,0.08844339622641506,-0.19263501299288222
4152_2019-10-04,4152,2019-10-04,29,-0.10299401197604785,0.09551886792452846,-0.1985128799005763
4152_2019-10-04,4152,2019-10-04,30,-0.10778443113772451,0.10377358490566024,-0.21155801604338476
4152_2019-10-04,4152,2019-10-04,31,-0.11377245508982037,0.09964622641509435,-0.21341868150491472
4152_2019-10-04,4152,2019-10-04,32,-0.12694610778443105,0.09080188679245293,-0.21774799457688399
4152_2019-10-04,4152,2019-10-04,33,-0.11377245508982037,0.09139150943396235,-0.20516396452378272
4152_2019-10-04,4152,2019-10-04,34,-0.07784431137724546,0.09198113207547176,-0.16982544345271722
4152_2019-10-04,4152,2019-10-04,35,-0.05149700598802387,0.09492924528301883,-0.1464262512710427
4152_2019-10-04,4152,2019-10-04,36,-0.07784431137724546,0.09905660377358494,-0.1769009151508304
4152_2019-10-04,4152,2019-10-04,37,-0.06706586826347294,0.09610849056603787,-0.1631743588295108
4152_2019-10-04,4152,2019-10-04,38,-0.05868263473053903,0.07900943396226423,-0.13769206869280326
4152_2019-10-04,4152,2019-10-04,39,-0.08023952095808384,0.085495283018868,-0.16573480397695184
4152_2019-10-04,4152,2019-10-04,40,-0.07544910179640718,0.085495283018868,-0.16094438481527518
4152_2019-10-04,4152,2019-10-04,41,-0.04790419161676651,0.08136792452830188,-0.1292721161450684
4152_2019-10-04,4152,2019-10-04,42,-0.029940119760479056,0.09551886792452846,-0.12545898768500752
4152_2019-10-04,4152,2019-10-04,43,-0.0119760479041916,0.0972877358490567,-0.1092637837532483
4152_2019-10-04,4152,2019-10-04,44,-0.0119760479041916,0.10436320754716988,-0.11633925545136148
4152_2019-10-04,4152,2019-10-04,45,0.011976047904191711,0.09669811320754729,-0.08472206530335558
4152_2019-10-04,4152,2019-10-04,46,0.02275449101796423,0.1055424528301887,-0.08278796181222448
4152_2019-10-04,4152,2019-10-04,47,0.016766467065868262,0.13030660377358494,-0.11354013670771668
4152_2019-10-04,4152,2019-10-04,48,0.013173652694610682,0.14268867924528306,-0.12951502655067237
4152_2019-10-04,4152,2019-10-04,49,0.025149700598802394,0.14209905660377364,-0.11694935600497125
4152_2019-10-04,4152,2019-10-04,50,0.03712574850299388,0.15742924528301905,-0.12030349678002517
4152_2019-10-04,4152,2019-10-04,51,0.03712574850299388,0.15801886792452846,-0.12089311942153458
4152_2019-10-04,4152,2019-10-04,52,0.03952095808383227,0.1515330188679247,-0.11201206078409243
4152_2019-10-04,4152,2019-10-04,53,0.05628742514970053,0.14327830188679247,-0.08699087673709194
4152_2019-10-04,4152,2019-10-04,54,0.07065868263473063,0.14563679245283034,-0.07497810981809971
4152_2019-10-04,4152,2019-10-04,55,0.07544910179640718,0.14622641509433976,-0.07077731329793258
4152_2019-10-04,4152,2019-10-04,56,0.041916167664670656,0.147995283018868,-0.10607911535419734
4152_2019-10-04,4152,2019-10-04,57,0.025149700598802394,0.147995283018868,-0.1228455824200656
4152_2019-10-04,4152,2019-10-04,58,-0.005988023952095856,0.1556603773584906,-0.16164840131058644
4152_2019-10-04,4152,2019-10-04,59,-0.007185628742514938,0.15330188679245293,-0.16048751553496787
4152_2019-10-04,4152,2019-10-04,60,-0.017964071856287456,0.14327830188679247,-0.16124237374307993
6461_2019-10-28,6461,2019-10-28,-30,-0.09285714285714286,-0.060810810810810745,-0.032046332046332116
6461_2019-10-28,6461,2019-10-28,-29,-0.08571428571428574,-0.06024774774774766,-0.025466537966538083
6461_2019-10-28,6461,2019-10-28,-28,-0.08809523809523812,-0.055180180180180116,-0.032915057915058
6461_2019-10-28,6461,2019-10-28,-27,-0.09523809523809523,-0.04954954954954949,-0.045688545688545745
6461_2019-10-28,6461,2019-10-28,-26,-0.09047619047619038,-0.05123873873873874,-0.039237451737451634
6461_2019-10-28,6461,2019-10-28,-25,-0.05714285714285716,-0.043355855855855774,-0.013787001287001388
6461_2019-10-28,6461,2019-10-28,-24,-0.04523809523809519,-0.0489864864864864,0.003748391248391214
6461_2019-10-28,6461,2019-10-28,-23,-0.04523809523809519,-0.04617117117117109,0.0009330759330758998
6461_2019-10-28,6461,2019-10-28,-22,-0.05714285714285716,-0.04842342342342343,-0.008719433719433733
6461_2019-10-28,6461,2019-10-28,-21,-0.06190476190476191,-0.04673423423423417,-0.015170527670527734
6461_2019-10-28,6461,2019-10-28,-20,-0.06190476190476191,-0.052927927927928,-0.008976833976833909
6461_2019-10-28,6461,2019-10-28,-19,-0.07619047619047625,-0.05067567567567566,-0.025514800514800595
6461_2019-10-28,6461,2019-10-28,-18,-0.09047619047619038,-0.04729729729729737,-0.04317889317889301
6461_2019-10-28,6461,2019-10-28,-17,-0.09047619047619038,-0.03209459459459452,-0.05838159588159586
6461_2019-10-28,6461,2019-10-28,-16,-0.09285714285714286,-0.035472972972972916,-0.057384169884169944
6461_2019-10-28,6461,2019-10-28,-15,-0.09285714285714286,-0.04504504504504503,-0.04781209781209783
6461_2019-10-28,6461,2019-10-28,-14,-0.13095238095238093,-0.041103603603603545,-0.08984877734877739
6461_2019-10-28,6461,2019-10-28,-13,-0.12380952380952392,-0.037725225225225145,-0.08608429858429878
6461_2019-10-28,6461,2019-10-28,-12,-0.12380952380952392,-0.025900900900900914,-0.09790862290862301
6461_2019-10-28,6461,2019-10-28,-11,-0.13333333333333341,-0.03378378378378377,-0.09954954954954964
6461_2019-10-28,6461,2019-10-28,-10,-0.12142857142857144,-0.014076576576576572,-0.10735199485199487
6461_2019-10-28,6461,2019-10-28,-9,-0.12857142857142856,-0.012387387387387316,-0.11618404118404124
6461_2019-10-28,6461,2019-10-28,-8,-0.14523809523809528,-0.007882882882882969,-0.1373552123552123
6461_2019-10-28,6461,2019-10-28,-7,-0.07619047619047625,-0.007319819819819773,-0.06887065637065648
6461_2019-10-28,6461,2019-10-28,-6,0.014285714285714235,-0.009572072072072002,0.023857786357786237
6461_2019-10-28,6461,2019-10-28,-5,-0.033333333333333326,-0.010698198198198283,-0.022635135135135043
6461_2019-10-28,6461,2019-10-28,-4,-0.05238095238095242,-0.0011261261261260591,-0.05125482625482636
6461_2019-10-28,6461,2019-10-28,-3,-0.028571428571428692,-0.003941441441441373,-0.02462998712998732
6461_2019-10-28,6461,2019-10-28,-2,0.0452380952380953,0.0,0.0452380952380953
6461_2019-10-28,6461,2019-10-28,-1,0.0,0.0,0.0
6461_2019-10-28,6461,2019-10-28,0,-0.033333333333333326,0.0045045045045044585,-0.037837837837837784
6461_2019-10-28,6461,2019-10-28,1,-0.05714285714285716,0.007319819819819884,-0.06446267696267705
6461_2019-10-28,6461,2019-10-28,2,-0.05238095238095242,0.011824324324324342,-0.06420527670527676
6461_2019-10-28,6461,2019-10-28,3,-0.05714285714285716,0.014639639639639546,-0.07178249678249671
6461_2019-10-28,6461,2019-10-28,4,-0.06428571428571439,0.014639639639639546,-0.07892535392535394
6461_2019-10-28,6461,2019-10-28,5,-0.059523809523809534,0.03828828828828845,-0.09781209781209799
6461_2019-10-28,6461,2019-10-28,6,-0.05714285714285716,0.0461711711711712,-0.10331402831402836
6461_2019-10-28,6461,2019-10-28,7,-0.059523809523809534,0.05123873873873874,-0.11076254826254828
6461_2019-10-28,6461,2019-10-28,8,-0.06904761904761902,0.045608108108108114,-0.11465572715572714
6461_2019-10-28,6461,2019-10-28,9,-0.0714285714285714,0.042229729729729826,-0.11365830115830122
6461_2019-10-28,6461,2019-10-28,10,-0.08571428571428574,0.02646396396396411,-0.11217824967824985
6461_2019-10-28,6461,2019-10-28,11,-0.08809523809523812,0.03603603603603611,-0.12413127413127423
6461_2019-10-28,6461,2019-10-28,12,-0.08571428571428574,0.0298423423423424,-0.11555662805662814
6461_2019-10-28,6461,2019-10-28,13,-0.07619047619047625,0.029279279279279313,-0.10546975546975557
6461_2019-10-28,6461,2019-10-28,14,-0.08333333333333337,0.0394144144144144,-0.12274774774774777
6461_2019-10-28,6461,2019-10-28,15,-0.09047619047619038,0.0461711711711712,-0.13664736164736158
6461_2019-10-28,6461,2019-10-28,16,-0.08809523809523812,0.054054054054053946,-0.14214929214929206
6461_2019-10-28,6461,2019-10-28,17,-0.09285714285714286,0.05011261261261257,-0.14296975546975543
6461_2019-10-28,6461,2019-10-28,18,-0.08809523809523812,0.04166666666666674,-0.12976190476190486
6461_2019-10-28,6461,2019-10-28,19,-0.08571428571428574,0.042229729729729826,-0.12794401544401557
6461_2019-10-28,6461,2019-10-28,20,-0.08333333333333337,0.04279279279279269,-0.12612612612612606
6461_2019-10-28,6461,2019-10-28,21,-0.08809523809523812,0.045608108108108114,-0.13370334620334623
6461_2019-10-28,6461,2019-10-28,22,-0.09285714285714286,0.04954954954954971,-0.14240669240669257
6461_2019-10-28,6461,2019-10-28,23,-0.08333333333333337,0.046734234234234284,-0.13006756756756765
6461_2019-10-28,6461,2019-10-28,24,-0.09047619047619038,0.030405405405405483,-0.12088159588159586
6461_2019-10-28,6461,2019-10-28,25,-0.09047619047619038,0.0365990990990992,-0.12707528957528957
6461_2019-10-28,6461,2019-10-28,26,-0.09285714285714286,0.0365990990990992,-0.12945624195624206
6461_2019-10-28,6461,2019-10-28,27,-0.09523809523809523,0.032657657657657824,-0.12789575289575306
6461_2019-10-28,6461,2019-10-28,28,-0.09047619047619038,0.0461711711711712,-0.13664736164736158
6461_2019-10-28,6461,2019-10-28,29,-0.0976190476190476,0.047860360360360454,-0.14547940797940806
6461_2019-10-28,6461,2019-10-28,30,-0.11904761904761907,0.05461711711711725,-0.17366473616473632
6461_2019-10-28,6461,2019-10-28,31,-0.13095238095238093,0.04729729729729737,-0.1782496782496783
6461_2019-10-28,6461,2019-10-28,32,-0.14047619047619042,0.0557432432432432,-0.19621943371943362
6461_2019-10-28,6461,2019-10-28,33,-0.14523809523809528,0.07939189189189189,-0.22462998712998716
6461_2019-10-28,6461,2019-10-28,34,-0.1523809523809524,0.09121621621621623,-0.24359716859716862
6461_2019-10-28,6461,2019-10-28,35,-0.1499999999999999,0.09065315315315314,-0.24065315315315305
6461_2019-10-28,6461,2019-10-28,36,-0.06666666666666665,0.10529279279279291,-0.17195945945945956
6461_2019-10-28,6461,2019-10-28,37,-0.0714285714285714,0.105855855855856,-0.1772844272844274
6461_2019-10-28,6461,2019-10-28,38,-0.10238095238095235,0.09966216216216228,-0.20204311454311463
6461_2019-10-28,6461,2019-10-28,39,-0.0976190476190476,0.09177927927927931,-0.18939832689832692
6461_2019-10-28,6461,2019-10-28,40,-0.10238095238095235,0.09403153153153165,-0.196412483912484
6461_2019-10-28,6461,2019-10-28,41,-0.0976190476190476,0.09459459459459474,-0.19221364221364234
6461_2019-10-28,6461,2019-10-28,42,-0.10952380952380958,0.09628378378378377,-0.20580759330759335
6461_2019-10-28,6461,2019-10-28,43,-0.12142857142857144,0.09628378378378377,-0.2177123552123552
6461_2019-10-28,6461,2019-10-28,44,-0.11190476190476195,0.10360360360360366,-0.2155083655083656
6461_2019-10-28,6461,2019-10-28,45,-0.12380952380952392,0.10135135135135132,-0.22516087516087524
6461_2019-10-28,6461,2019-10-28,46,-0.12380952380952392,0.09177927927927931,-0.21558880308880324
6461_2019-10-28,6461,2019-10-28,47,-0.12619047619047608,0.09966216216216228,-0.22585263835263836
6461_2019-10-28,6461,2019-10-28,48,-0.13095238095238093,0.09966216216216228,-0.2306145431145432
6461_2019-10-28,6461,2019-10-28,49,-0.12857142857142856,0.0855855855855856,-0.21415701415701416
6461_2019-10-28,6461,2019-10-28,50,-0.12619047619047608,0.08220720720720709,-0.20839768339768316
6461_2019-10-28,6461,2019-10-28,51,-0.1357142857142858,0.07713963963963977,-0.21285392535392555
6461_2019-10-28,6461,2019-10-28,52,-0.13809523809523805,0.09177927927927931,-0.22987451737451736
6461_2019-10-28,6461,2019-10-28,53,-0.1357142857142858,0.09572072072072069,-0.23143500643500647
6461_2019-10-28,6461,2019-10-28,54,-0.1357142857142858,0.10360360360360366,-0.23931788931788944
6461_2019-10-28,6461,2019-10-28,55,-0.14047619047619042,0.11036036036036023,-0.25083655083655065
6461_2019-10-28,6461,2019-10-28,56,-0.1428571428571429,0.09909909909909898,-0.24195624195624188
6461_2019-10-28,6461,2019-10-28,57,-0.14761904761904765,0.09572072072072069,-0.24333976833976834
6461_2019-10-28,6461,2019-10-28,58,-0.14761904761904765,0.09572072072072069,-0.24333976833976834
6461_2019-10-28,6461,2019-10-28,59,-0.13809523809523805,0.10022522522522537,-0.23832046332046342
6461_2019-10-28,6461,2019-10-28,60,-0.10476190476190472,0.03772522522522537,-0.1424871299871301
3188_2019-11-18,3188,2019-11-18,-30,-0.010335917312661591,-0.08125677139761645,0.07092085408495485
3188_2019-11-18,3188,2019-11-18,-29,-0.007751937984496249,-0.07746478873239426,0.06971285074789801
3188_2019-11-18,3188,2019-11-18,-28,-0.007751937984496249,-0.0742145178764897,0.06646257989199345
3188_2019-11-18,3188,2019-11-18,-27,0.0051679586563306845,-0.06283856988082337,0.06800652853715405
3188_2019-11-18,3188,2019-11-18,-26,-0.012919896640826822,-0.07042253521126762,0.0575026385704408
3188_2019-11-18,3188,2019-11-18,-25,-0.012919896640826822,-0.051462621885157045,0.03854272524433022
3188_2019-11-18,3188,2019-11-18,-24,-0.01808785529715773,-0.04983748645720476,0.03174963116004703
3188_2019-11-18,3188,2019-11-18,-23,-0.01808785529715773,-0.0455037919826653,0.02741593668550757
3188_2019-11-18,3188,2019-11-18,-22,-0.02067183462532307,-0.044962080173347685,0.024290245548024614
3188_2019-11-18,3188,2019-11-18,-21,-0.01808785529715773,-0.04712892741061747,0.029041072113459743
3188_2019-11-18,3188,2019-11-18,-20,-0.01808785529715773,-0.048212351029252476,0.030124495732094747
3188_2019-11-18,3188,2019-11-18,-19,-0.012919896640826822,-0.03900325027085583,0.026083353630029005
3188_2019-11-18,3188,2019-11-18,-18,-0.01808785529715773,-0.041711809317443005,0.023623954020285276
3188_2019-11-18,3188,2019-11-18,-17,-0.01808785529715773,-0.037919826652221045,0.019831971355063316
3188_2019-11-18,3188,2019-11-18,-16,-0.01808785529715773,-0.037919826652221045,0.019831971355063316
3188_2019-11-18,3188,2019-11-18,-15,-0.02067183462532307,-0.03358613217768136,0.01291429755235829
3188_2019-11-18,3188,2019-11-18,-14,-0.02842377260981921,-0.030877573131094183,0.0024538005212749736
3188_2019-11-18,3188,2019-11-18,-13,-0.012919896640826822,-0.02654387865655472,0.013623982015727898
3188_2019-11-18,3188,2019-11-18,-12,-0.015503875968992276,-0.023835319609967542,0.008331443640975267
3188_2019-11-18,3188,2019-11-18,-11,-0.023255813953488524,-0.023835319609967542,0.000579505656479018
3188_2019-11-18,3188,2019-11-18,-10,-0.01808785529715773,-0.0010834236186347823,-0.017004431678522947
3188_2019-11-18,3188,2019-11-18,-9,-0.023255813953488524,0.00650054171180936,-0.029756355665297884
3188_2019-11-18,3188,2019-11-18,-8,-0.012919896640826822,0.011375947995666325,-0.024295844636493147
3188_2019-11-18,3188,2019-11-18,-7,-0.012919896640826822,0.005958829902491747,-0.01887872654331857
3188_2019-11-18,3188,2019-11-18,-6,-0.012919896640826822,0.002708559046587178,-0.015628455687414
3188_2019-11-18,3188,2019-11-18,-5,-0.012919896640826822,-0.012459371614301107,-0.0004605250265257155
3188_2019-11-18,3188,2019-11-18,-4,-0.0025839793281654533,-0.00325027085590468,0.0006662915277392267
3188_2019-11-18,3188,2019-11-18,-3,0.0,-0.009209100758396427,0.009209100758396427
3188_2019-11-18,3188,2019-11-18,-2,-0.007751937984496249,-0.009750812567713929,0.00199887458321768
3188_2019-11-18,3188,2019-11-18,-1,0.0,0.0,0.0
3188_2019-11-18,3188,2019-11-18,0,-0.03100775193798455,0.00650054171180936,-0.03750829364979391
3188_2019-11-18,3188,2019-11-18,1,-0.025839793281653756,0.014084507042253502,-0.03992430032390726
3188_2019-11-18,3188,2019-11-18,2,-0.033591731266150004,0.010292524377031542,-0.04388425564318155
3188_2019-11-18,3188,2019-11-18,3,-0.04134366925064603,0.0021668472372697867,-0.04351051648791582
3188_2019-11-18,3188,2019-11-18,4,-0.03875968992248058,0.002708559046587178,-0.041468248969067756
3188_2019-11-18,3188,2019-11-18,5,-0.03875968992248058,0.003250270855904569,-0.04200996077838515
3188_2019-11-18,3188,2019-11-18,6,-0.04134366925064603,0.005958829902491747,-0.04730249915313778
3188_2019-11-18,3188,2019-11-18,7,-0.043927648578811485,0.009750812567713929,-0.053678461146525414
3188_2019-11-18,3188,2019-11-18,8,-0.05167958656330751,0.007042253521126751,-0.05872184008443426
3188_2019-11-18,3188,2019-11-18,9,-0.07751937984496127,-0.008667388949079036,-0.06885199089588223
3188_2019-11-18,3188,2019-11-18,10,-0.12661498708010355,-0.002708559046587178,-0.12390642803351637
3188_2019-11-18,3188,2019-11-18,11,-0.09560723514211888,-0.002708559046587178,-0.09289867609553171
3188_2019-11-18,3188,2019-11-18,12,-0.10594315245478036,-0.006500541711809249,-0.09944261074297112
3188_2019-11-18,3188,2019-11-18,13,-0.10594315245478036,0.00650054171180936,-0.11244369416658972
3188_2019-11-18,3188,2019-11-18,14,-0.11111111111111116,0.008125677139761756,-0.11923678825087292
3188_2019-11-18,3188,2019-11-18,15,-0.1240310077519381,0.014626218851571116,-0.1386572266035092
3188_2019-11-18,3188,2019-11-18,16,-0.13178294573643412,0.007583965330444142,-0.13936691106687826
3188_2019-11-18,3188,2019-11-18,17,-0.12144702842377264,0.015709642470205898,-0.13715667089397854
3188_2019-11-18,3188,2019-11-18,18,-0.12144702842377264,0.038461538461538325,-0.15990856688531097
3188_2019-11-18,3188,2019-11-18,19,-0.1240310077519381,0.04983748645720487,-0.17386849420914297
3188_2019-11-18,3188,2019-11-18,20,-0.13178294573643412,0.04929577464788726,-0.18107872038432138
3188_2019-11-18,3188,2019-11-18,21,-0.14987080103359185,0.06338028169014098,-0.21325108272373283
3188_2019-11-18,3188,2019-11-18,22,-0.15762273901808788,0.06392199349945837,-0.22154473251754625
3188_2019-11-18,3188,2019-11-18,23,-0.16795865633074936,0.057963163596966405,-0.22592181992771576
3188_2019-11-18,3188,2019-11-18,24,-0.16279069767441867,0.05037919826652226,-0.21316989594094093
3188_2019-11-18,3188,2019-11-18,25,-0.15503875968992242,0.05254604550379205,-0.20758480519371447
3188_2019-11-18,3188,2019-11-18,26,-0.14470284237726105,0.05308775731310944,-0.1977905996903705
3188_2019-11-18,3188,2019-11-18,27,-0.10852713178294582,0.054712892741061836,-0.16324002452400765
3188_2019-11-18,3188,2019-11-18,28,-0.06976744186046513,0.054712892741061836,-0.12448033460152697
3188_2019-11-18,3188,2019-11-18,29,-0.07493540051679604,0.06175514626218859,-0.13669054677898462
3188_2019-11-18,3188,2019-11-18,30,-0.07751937984496127,0.0595882990249188,-0.13710767886988007
3188_2019-11-18,3188,2019-11-18,31,-0.07235142118863058,0.05037919826652226,-0.12273061945515285
3188_2019-11-18,3188,2019-11-18,32,-0.06459948320413433,0.057963163596966405,-0.12256264680110074
3188_2019-11-18,3188,2019-11-18,33,-0.07235142118863058,0.057963163596966405,-0.130314584785597
3188_2019-11-18,3188,2019-11-18,34,-0.07751937984496127,0.044420368364030516,-0.12193974820899178
3188_2019-11-18,3188,2019-11-18,35,-0.06976744186046513,0.041170097508125725,-0.11093753936859085
3188_2019-11-18,3188,2019-11-18,36,-0.07235142118863058,0.03629469122426876,-0.10864611241289934
3188_2019-11-18,3188,2019-11-18,37,-0.06976744186046513,0.05037919826652226,-0.12014664012698739
3188_2019-11-18,3188,2019-11-18,38,-0.07235142118863058,0.05417118093174422,-0.1265226021203748
3188_2019-11-18,3188,2019-11-18,39,-0.06976744186046513,0.06175514626218859,-0.13152258812265372
3188_2019-11-18,3188,2019-11-18,40,-0.07493540051679604,0.06825568797399773,-0.14319108849079376
3188_2019-11-18,3188,2019-11-18,41,-0.07493540051679604,0.057421451787649014,-0.13235685230444505
3188_2019-11-18,3188,2019-11-18,42,-0.08010335917312661,0.05417118093174422,-0.13427454010487083
3188_2019-11-18,3188,2019-11-18,43,-0.08010335917312661,0.05417118093174422,-0.13427454010487083
3188_2019-11-18,3188,2019-11-18,44,-0.08010335917312661,0.05850487540628402,-0.13860823457941063
3188_2019-11-18,3188,2019-11-18,45,-0.1240310077519381,-0.0016251354279522845,-0.12240587232398581
3188_2019-11-18,3188,2019-11-18,46,-0.12144702842377264,-0.025460455037919716,-0.09598657338585292
3188_2019-11-18,3188,2019-11-18,47,-0.13695090439276492,-0.035211267605633756,-0.10173963678713116
3188_2019-11-18,3188,2019-11-18,48,-0.1240310077519381,-0.018418201516793076,-0.10561280623514502
3188_2019-11-18,3188,2019-11-18,49,-0.1240310077519381,-0.015709642470205898,-0.1083213652817322
3188_2019-11-18,3188,2019-11-18,50,-0.12144702842377264,0.0,-0.12144702842377264
3188_2019-11-18,3188,2019-11-18,51,-0.12661498708010355,-0.011917659804983716,-0.11469732727511983
3188_2019-11-18,3188,2019-11-18,52,-0.13695090439276492,-0.014084507042253502,-0.12286639735051141
3188_2019-11-18,3188,2019-11-18,53,-0.12919896640826878,-0.005958829902491858,-0.12324013650577692
3188_2019-11-18,3188,2019-11-18,54,-0.12919896640826878,0.003791982665222182,-0.13299094907349096
3188_2019-11-18,3188,2019-11-18,55,-0.12919896640826878,0.005417118093174356,-0.13461608450144313
3188_2019-11-18,3188,2019-11-18,56,-0.13178294573643412,0.007042253521126751,-0.13882519925756087
3188_2019-11-18,3188,2019-11-18,57,-0.13178294573643412,0.0,-0.13178294573643412
3188_2019-11-18,3188,2019-11-18,58,-0.13436692506459957,-0.013542795232936111,-0.12082412983166346
3188_2019-11-18,3188,2019-11-18,59,-0.13695090439276492,-0.0021668472372697867,-0.13478405715549513
3188_2019-11-18,3188,2019-11-18,60,-0.13695090439276492,-0.006500541711809249,-0.13045036268095567
4168_2019-11-19,4168,2019-11-19,-30,0.02244389027431426,-0.08342303552206676,0.10586692579638102
4168_2019-11-19,4168,2019-11-19,-29,0.01995012468827917,-0.08019375672766416,0.10014388141594333
4168_2019-11-19,4168,2019-11-19,-28,0.02244389027431426,-0.06889128094725516,0.09133517122156942
4168_2019-11-19,4168,2019-11-19,-27,0.02244389027431426,-0.07642626480086123,0.09887015507517549
4168_2019-11-19,4168,2019-11-19,-26,0.0174563591022443,-0.05758880516684617,0.07504516426909047
4168_2019-11-19,4168,2019-11-19,-25,0.012468827930174564,-0.05597416576964476,0.06844299369981932
4168_2019-11-19,4168,2019-11-19,-24,0.012468827930174564,-0.0516684607104414,0.06413728864061596
4168_2019-11-19,4168,2019-11-19,-23,0.004987531172069737,-0.051130247578040855,0.05611777875011059
