代號,名稱,規模,年份,起始日,出關日,條款,前日漲幅(%),D1跳空(%),符合因子,加強訊號,D1%,D3%,D5%,D8%,策略報酬(%)
5432,新門,小,2023,2023-12-19,2024-01-05,連續5日,4.18,0.40,✅,,0.80,-0.40,-5.22,-5.22,-3.15
5426,振發,小,2023,2023-12-15,2023-12-29,連續3日,2.38,-0.39,✅,⭐,6.20,5.81,20.16,18.60,2.93
6593,台灣銘板,小,2023,2023-12-15,2023-12-29,10日6次,-3.88,-3.79,,,-3.54,-6.57,-14.65,-14.14,-24.96
3287,廣寰科,小,2023,2023-12-14,2024-01-02,連續3日,0.54,0.54,,,1.08,0.67,4.18,-6.74,-15.56
4413,飛寶企業,小,2023,2023-12-13,2023-12-27,連續3日,-0.20,-0.81,,,-2.02,0.20,-1.41,-4.44,2.94
6222,上揚,小,2023,2023-12-12,2023-12-26,連續3日,-2.43,-0.28,,,-1.80,1.39,21.88,26.87,-2.19
5210,寶碩,小,2023,2023-12-08,2023-12-22,連續3日,5.26,-0.89,✅,⭐,-7.14,-5.89,2.68,27.68,25.60
6117,迎廣,小,2023,2023-12-08,2023-12-22,連續3日,0.39,3.10,,,-2.72,0.52,-1.03,-6.60,3.63
4420,光明,小,2023,2023-12-05,2023-12-19,連續3日,0.00,-0.62,,,-3.29,-1.23,-1.95,0.00,-6.00
6276,安鈦克,小,2023,2023-12-05,2023-12-19,連續3日,9.93,2.48,,,3.27,,,,3.47
6482,弘煜科,小,2023,2023-12-05,2023-12-19,連續3日,1.04,-2.50,,,-3.24,-0.29,0.88,-4.12,-1.42
9919,康那香,小,2023,2023-12-05,2023-12-21,連續3日+當沖,4.13,-3.20,✅,🚫當沖條款,-9.91,-15.24,-20.58,-22.41,-3.06
1325,恆大,小,2023,2023-12-04,2023-12-18,連續3日,10.00,8.32,,,9.99,-1.15,-2.82,-11.01,-13.86
3373,熱映,小,2023,2023-12-04,2023-12-20,連續3日,8.31,-0.75,✅,⭐,-6.62,-13.83,-14.89,-22.56,-5.99
3548,兆利,中,2023,2023-12-04,2023-12-18,10日6次,0.62,0.00,,,-4.94,-4.32,-7.20,-17.90,-15.72
5478,智冠,中,2023,2023-12-04,2023-12-18,連續3日,9.75,5.44,,,8.60,5.73,8.88,7.16,-6.16
6204,艾華,小,2023,2023-11-30,2023-12-14,連續3日,6.61,3.31,✅,,-0.83,-2.89,-6.61,-4.13,8.39
3362,先進光,中,2023,2023-11-29,2023-12-13,連續5日,-2.19,0.28,,,0.84,8.12,1.40,1.12,0.48
3437,榮創,小,2023,2023-11-29,2023-12-13,連續3日,1.75,2.07,,,1.38,13.28,10.00,7.59,6.79
6716,應廣,小,2023,2023-11-29,2023-12-13,連續3日,5.38,0.00,✅,⭐,-2.72,-1.36,-6.12,4.42,1.39
8089,康全電訊,小,2023,2023-11-28,2023-12-12,連續3日,0.27,0.54,,,4.30,10.89,27.15,34.41,27.74
3623,富晶通,小,2023,2023-11-24,2023-12-08,連續3日,9.99,1.28,,,5.47,27.12,17.58,18.28,15.54
3228,金麗科,中,2023,2023-11-23,2023-12-07,連續3日,9.72,0.00,,,-7.28,-8.66,-2.76,5.51,5.59
8467,波力-KY,小,2023,2023-11-23,2023-12-07,10日6次,6.13,1.44,✅,,1.81,6.50,13.36,9.39,1.06
2543,皇昌,中,2023,2023-11-21,2023-12-05,連續3日,3.44,-1.59,✅,⭐,-6.37,-3.62,-3.62,1.01,-7.78
5314,世紀,中,2023,2023-11-21,2023-12-05,連續3日,-7.59,-0.75,,,-4.29,-6.90,-0.19,-0.75,-3.38
1515,力山,中,2023,2023-11-20,2023-12-06,連續5日+當沖,2.57,1.34,✅,,0.00,-0.33,0.67,-5.34,-10.87
4183,福永生技,小,2023,2023-11-17,2023-12-01,連續3日,-1.25,-1.09,,,1.27,-0.72,5.80,-0.36,-7.69
6122,擎邦,小,2023,2023-11-16,2023-12-04,連續3日,1.04,-0.15,,,5.14,8.66,11.31,1.62,-8.74
1449,佳和,小,2023,2023-11-09,2023-11-23,連續3日,0.25,-1.25,,,-0.25,0.75,7.23,17.71,17.64
3715,定穎投控,中,2023,2023-11-03,2023-11-17,10日6次,2.96,-1.15,✅,⭐,-2.99,0.34,-4.02,4.60,10.31
8054,安國,小,2023,2023-11-03,2023-11-21,連續5日,7.69,-2.21,✅,⭐,-3.40,2.04,-1.70,11.05,34.33
4979,華星光,中,2023,2023-11-01,2023-11-15,10日6次,-4.06,2.93,,,8.14,9.77,15.96,12.05,2.66
6593,台灣銘板,小,2023,2023-10-30,2023-11-13,連續3日,1.89,1.85,,,6.02,7.41,28.24,27.78,30.21
3041,揚智,小,2023,2023-10-26,2023-11-09,10日6次,9.84,-3.66,,,1.65,-3.47,-8.59,-7.68,-11.33
6530,創威,小,2023,2023-10-23,2023-11-08,連續5日,0.35,-2.10,,,-9.09,-3.67,-9.09,-9.97,3.49
6643,M31,中,2023,2023-10-23,2023-11-08,連續5日,-2.35,-0.88,,,-3.61,1.53,-2.08,-3.18,12.37
2364,倫飛,小,2023,2023-10-19,2023-11-02,連續3日,-4.33,0.35,,,-5.57,-3.14,-1.05,0.35,-5.52
6419,京晨科,小,2023,2023-10-19,2023-11-02,連續3日,4.41,0.00,✅,⭐,-5.03,-5.68,7.63,3.25,18.79
6482,弘煜科,小,2023,2023-10-19,2023-11-02,連續3日,-2.65,0.00,,,1.17,-4.86,5.06,0.97,16.18
2363,矽統,中,2023,2023-10-18,2023-11-03,連續5日+當沖,8.31,1.48,✅,,-8.50,-0.74,-4.07,-7.58,5.30
8227,巨有科技,小,2023,2023-10-16,2023-10-30,連續5日,3.63,1.40,✅,,3.27,1.87,0.70,-1.17,-4.66
2417,圓剛,小,2023,2023-10-11,2023-10-27,連續3日+當沖,-4.46,0.73,,,-5.11,-5.55,-8.32,-16.06,0.10
9105,泰金寶-DR,中,2023,2023-10-06,2023-10-24,10日6次,3.54,-14.67,✅,⭐,-15.89,-18.58,-21.03,-21.76,-6.46
5432,新門,小,2023,2023-10-04,2023-10-24,連續3日,3.03,-0.77,✅,⭐,-2.43,-6.77,-0.51,-11.24,-10.96
5321,美而快,小,2023,2023-09-19,2023-10-04,連續3日,2.19,0.86,✅,,1.29,3.00,9.87,5.58,-2.90
2358,廷鑫,小,2023,2023-09-11,2023-09-25,連續3日,9.65,-1.76,,,-1.76,-11.27,-10.56,-9.15,-13.26
2816,旺旺保,小,2023,2023-09-08,2023-09-22,連續5日,1.60,2.29,,,-1.71,-1.86,5.29,-3.00,-12.28
3548,兆利,小,2023,2023-09-08,2023-09-22,連續3日,0.82,1.21,,,-4.05,-2.83,11.74,11.34,12.30
6122,擎邦,小,2023,2023-09-07,2023-09-25,連續3日,0.36,1.25,,,1.42,0.89,-0.71,-6.76,-14.57
9103,美德醫療-DR,小,2023,2023-09-07,2023-09-21,連續5日,0.16,-1.12,,,-1.92,-3.21,-3.69,-4.49,-0.36
4542,科嶠,小,2023,2023-09-06,2023-09-20,連續3日,9.98,3.22,,,9.96,0.15,-3.66,-0.15,-12.74
5348,系通,小,2023,2023-08-29,2023-09-12,連續3日,-9.07,0.55,,,0.00,2.22,1.66,11.36,2.14
4944,兆遠,小,2023,2023-08-25,2023-09-08,連續3日,10.00,0.00,,,6.58,-4.70,-3.76,3.45,28.47
6117,迎廣,小,2023,2023-08-25,2023-09-12,連續3日+當沖,-2.12,-2.03,,,-2.98,0.81,0.95,0.00,-11.53
3306,鼎天,小,2023,2023-08-23,2023-09-08,連續3日,5.69,-1.75,✅,⭐,-2.47,-6.11,-4.22,-9.61,-17.07
3043,科風,小,2023,2023-08-21,2023-09-04,連續3日,3.85,1.85,✅,,4.26,10.00,12.78,20.56,3.91
5511,德昌,中,2023,2023-08-08,2023-08-22,10日6次,0.25,-0.49,,,1.72,0.74,-9.85,-4.93,-12.83
2329,華泰,中,2023,2023-08-01,2023-08-15,連續3日,-6.74,0.22,,,1.45,4.56,12.57,1.00,2.27
2421,建準,中,2023,2023-07-28,2023-08-11,10日6次,2.84,0.69,✅,,-0.34,-10.34,-11.38,-5.52,-10.39
4188,安克,小,2023,2023-07-27,2023-08-10,連續3日,3.33,2.50,✅,,-6.44,-17.17,-19.86,-19.50,-21.96
6811,宏碁資訊,中,2023,2023-07-26,2023-08-09,連續3日,9.37,-3.02,,,-1.01,-6.17,-8.56,-14.86,-20.46
3035,智原,大,2023,2023-07-25,2023-08-10,連續3日+當沖,-0.53,-0.93,,,0.00,-12.32,-13.64,-25.43,-26.18
8210,勤誠,中,2023,2023-07-25,2023-08-08,10日6次,9.98,0.40,,,-4.84,-14.72,-18.15,-23.79,-17.31
2316,楠梓電,小,2023,2023-07-24,2023-08-07,連續3日,9.88,6.54,,,9.93,4.79,12.03,2.45,-0.25
3362,先進光,中,2023,2023-07-24,2023-08-07,連續5日,0.64,1.59,,,-5.71,-9.52,-5.71,-8.89,5.37
6150,撼訊,小,2023,2023-07-24,2023-08-07,連續3日,4.13,0.88,✅,,-3.52,-12.78,-14.54,-29.69,-25.38
6527,明達醫,小,2023,2023-07-24,2023-08-07,連續3日,-4.20,1.75,,,0.44,-7.02,-7.89,-20.35,-16.08
6530,創威,小,2023,2023-07-24,2023-08-07,連續3日,-2.09,-0.27,,,0.00,-7.20,-7.47,-22.27,-18.89
6442,光聖,小,2023,2023-07-21,2023-08-04,連續3日,-3.64,-1.08,,,1.35,-1.75,-2.29,-0.40,-14.60
6579,研揚,中,2023,2023-07-21,2023-08-04,連續3日,1.33,-2.63,,,0.53,6.32,14.74,11.05,5.93
2356,英業達,大,2023,2023-07-20,2023-08-04,連續3日,-2.90,-1.73,,,-2.04,10.38,10.06,0.16,-7.26
3363,上詮,小,2023,2023-07-20,2023-08-07,連續3日,0.00,-5.20,,,-7.17,0.70,4.08,-1.69,8.89
3483,力致,中,2023,2023-07-20,2023-08-04,連續3日,5.14,-1.50,✅,⭐,3.76,18.80,9.02,11.28,3.63
3706,神達,大,2023,2023-07-20,2023-08-04,連續3日,1.39,-3.52,,,-8.41,-2.35,-7.83,-7.93,-3.88
6569,醫揚,小,2023,2023-07-19,2023-08-02,連續3日,3.38,1.40,✅,,9.81,13.55,10.75,7.48,-15.68
2388,威盛,大,2023,2023-07-18,2023-08-01,連續3日,2.36,1.15,✅,,-3.85,3.85,16.15,10.77,-3.16
6703,軒郁,中,2023,2023-07-17,2023-07-31,連續3日,9.90,5.85,,,6.95,-0.79,0.16,-2.69,-14.39
3231,緯創,大,2023,2023-07-14,2023-07-28,10日6次,6.45,4.17,✅,,7.58,0.76,1.89,15.15,10.21
6419,京晨科,小,2023,2023-07-14,2023-07-28,連續3日,-3.87,2.79,,,2.12,0.56,6.15,-19.89,-20.05
6538,倉和,小,2023,2023-07-12,2023-07-26,連續3日,1.36,0.67,,,-0.34,6.04,3.69,-2.01,-6.75
4979,華星光,中,2023,2023-07-11,2023-07-27,連續5日,-2.87,1.11,,,3.32,14.76,23.99,25.09,28.57
8093,保銳,小,2023,2023-07-11,2023-07-25,連續3日,5.95,-0.58,✅,⭐,-6.98,-1.16,1.16,-9.30,17.35
3564,其陽,小,2023,2023-07-10,2023-07-24,連續3日,-6.49,0.83,,,-5.79,-5.79,-1.32,-8.43,27.89
4905,台聯電,小,2023,2023-07-10,2023-07-24,連續3日,3.57,1.72,✅,,-7.47,-4.02,-11.95,-16.90,-3.21
6117,迎廣,小,2023,2023-07-10,2023-07-24,連續3日,5.39,0.57,✅,,-4.36,-4.55,-1.52,-15.53,-3.72
8048,德勝,小,2023,2023-07-10,2023-07-24,連續3日,2.63,-0.98,✅,⭐,-2.81,10.62,14.29,12.58,12.83
3013,晟銘電,小,2023,2023-07-07,2023-07-21,連續3日,3.63,-2.82,✅,⭐,-0.79,-6.67,-2.03,5.54,29.03
2230,泰茂,小,2023,2023-07-06,2023-07-24,連續3日,-9.69,-1.29,,,-0.43,-0.86,-1.72,-0.43,-2.51
6451,訊芯-KY,中,2023,2023-07-06,2023-07-20,10日6次,1.20,-0.79,,,0.40,-5.14,-0.40,3.95,-7.05
3664,安瑞-KY,小,2023,2023-07-04,2023-07-18,10日6次,1.00,1.27,,,-2.26,-2.40,2.26,-2.26,-8.90
1519,華城,中,2023,2023-06-30,2023-07-14,10日6次,1.99,-0.65,,,-3.91,-2.93,-2.61,8.14,35.24
1471,首利,小,2023,2023-06-29,2023-07-13,10日6次,-2.46,-0.36,,,-4.69,7.22,17.33,31.41,36.01
2059,川湖,大,2023,2023-06-29,2023-07-13,10日6次,4.45,-0.47,✅,⭐,-0.95,11.83,5.68,8.68,17.80
3073,天方能源,小,2023,2023-06-29,2023-07-13,連續3日,-7.35,1.92,,,0.84,-4.09,4.81,-3.97,-17.40
2722,夏都,中,2023,2023-06-27,2023-07-13,連續3日+當沖,-0.88,0.00,,,-9.82,-15.54,-13.39,-20.18,-24.61
6120,達運,小,2023,2023-06-27,2023-07-11,10日6次,-3.79,0.00,,,-5.57,-3.61,0.00,0.98,22.56
6125,廣運,中,2023,2023-06-27,2023-07-11,連續3日,2.83,-1.99,✅,⭐,-9.95,-4.13,15.77,34.00,32.98
2468,華經,小,2023,2023-06-21,2023-07-07,10日6次,-1.05,0.47,,,3.29,-5.88,-3.88,-8.35,-16.42
6235,華孚,中,2023,2023-06-20,2023-07-10,連續5日+當沖,-2.09,-1.52,,,-6.71,-5.79,-10.37,1.22,2.91
4533,協易機,小,2023,2023-06-15,2023-07-03,連續3日,9.89,1.05,,,9.83,1.26,6.90,23.43,21.17
5703,亞都,小,2023,2023-06-14,2023-06-30,連續3日,10.00,1.45,,,-0.40,-4.87,1.71,-12.78,-10.41
6577,勁豐,小,2023,2023-06-14,2023-06-30,連續3日,8.82,-1.16,✅,⭐,5.79,1.54,-2.70,-3.86,-16.42
8034,榮群,小,2023,2023-06-14,2023-06-30,連續3日,1.35,-0.22,,,2.21,-3.54,-1.55,-1.77,-8.80
2432,倚天酷碁-創,小,2023,2023-06-13,2023-06-29,10日6次,9.91,10.00,,,-8.03,-15.90,-17.21,-15.57,-17.38
6625,必應,小,2023,2023-06-13,2023-07-03,連續5日+當沖,-6.23,3.12,,,5.08,2.73,2.34,-0.39,-1.47
2734,易飛網,小,2023,2023-06-09,2023-06-27,連續3日,4.20,0.00,✅,⭐,-5.67,-2.99,-5.07,0.45,19.26
8996,高力,中,2023,2023-06-08,2023-06-26,10日6次,5.25,-1.25,✅,⭐,-4.81,4.63,15.15,10.16,26.98
4543,萬在,小,2023,2023-06-05,2023-06-19,連續3日,3.94,1.80,✅,,1.80,6.39,14.97,17.56,10.82
6291,沛亨,中,2023,2023-06-02,2023-06-16,連續3日,-3.40,3.52,,,3.93,3.11,1.86,22.15,6.81
5301,寶得利,小,2023,2023-05-31,2023-06-14,連續3日,2.57,-0.84,✅,⭐,6.69,6.41,13.37,25.91,9.83
6643,M31,中,2023,2023-05-31,2023-06-14,連續3日,2.00,0.92,✅,,-1.73,-1.04,-1.73,-1.73,4.68
2736,富野,小,2023,2023-05-30,2023-06-15,連續3日,1.93,1.14,,,-1.52,1.52,0.25,21.21,7.34
2719,燦星旅,小,2023,2023-05-25,2023-06-08,連續3日,9.77,0.00,,,-3.93,-13.35,-5.24,-7.98,27.03
6697,東捷資訊,小,2023,2023-05-24,2023-06-07,連續3日,9.95,3.26,,,9.50,0.59,1.04,4.75,-3.88
2427,三商電,小,2023,2023-05-23,2023-06-06,10日6次,7.93,0.61,✅,,-2.04,0.00,1.22,13.06,8.39
8426,紅木-KY,小,2023,2023-05-22,2023-06-05,連續3日,-3.58,3.12,,,9.94,3.86,1.63,3.56,5.85
2745,五福,小,2023,2023-05-19,2023-06-02,連續3日,-2.47,-2.05,,,1.26,21.96,15.32,11.37,23.67
6198,瑞築,小,2023,2023-05-19,2023-06-02,連續3日,4.80,-4.72,✅,⭐,-2.00,-2.43,-6.58,-0.72,4.46
2743,山富,小,2023,2023-05-18,2023-06-01,連續3日,9.99,9.69,,,9.69,23.47,18.37,28.57,28.48
6276,安鈦克,小,2023,2023-05-12,2023-05-26,連續3日,-3.42,1.29,,,9.97,16.08,19.61,18.97,5.20
4160,創源,小,2023,2023-05-11,2023-05-25,連續3日,8.40,-6.64,✅,⭐,-9.96,-11.62,-15.59,-15.22,-16.75
2424,隴華,小,2023,2023-05-09,2023-05-23,連續3日,-1.87,8.08,,,-2.79,-11.89,-17.33,-13.07,-12.59
6111,大宇資,中,2023,2023-05-09,2023-05-25,連續3日,0.54,0.00,,,-1.49,-8.95,-10.54,-7.56,-11.71
6148,驊宏資,小,2023,2023-05-08,2023-05-24,連續3日,-0.36,-1.08,,,0.48,-6.26,-8.06,-5.66,-4.67
6752,叡揚,小,2023,2023-05-08,2023-05-22,10日6次,1.67,0.00,,,-3.01,-3.28,-4.92,-1.91,0.49
1727,中華化,小,2023,2023-05-02,2023-05-16,連續3日,1.49,-1.10,,,1.59,2.45,1.72,-8.58,-9.89
4741,泓瀚,小,2023,2023-04-28,2023-05-15,連續3日,-3.02,0.00,,,1.82,3.76,0.00,-4.02,-17.55
4147,中裕,中,2023,2023-04-27,2023-05-12,10日6次,0.45,-1.33,,,-1.33,9.33,17.33,10.22,-5.76
6235,華孚,中,2023,2023-04-25,2023-05-10,10日6次,0.43,0.75,,,-7.48,-2.56,2.78,2.03,4.84
6791,虎門科技,小,2023,2023-04-25,2023-05-10,連續3日,3.10,-3.76,✅,⭐,-8.27,-6.77,-6.02,-7.89,13.99
3058,立德,小,2023,2023-04-24,2023-05-09,連續3日,-6.75,-0.44,,,2.85,-3.73,4.61,14.04,14.14
1810,和成,小,2023,2023-04-21,2023-05-08,連續3日,-2.52,-2.21,,,-6.09,-0.55,4.43,3.32,1.80
1529,樂事綠能,小,2023,2023-04-20,2023-05-05,連續3日,1.20,-0.12,,,-6.86,-5.33,-5.92,0.83,3.96
1584,精剛,小,2023,2023-04-20,2023-05-09,連續3日,2.55,0.68,✅,,-7.24,-7.24,-9.39,-6.00,-10.24
2630,亞航,小,2023,2023-04-20,2023-05-05,連續3日,-2.21,0.00,,,-6.02,-6.39,-7.89,22.37,33.64
4728,雙美,中,2023,2023-04-20,2023-05-05,連續3日,9.84,4.48,,,9.81,18.55,10.66,18.55,11.49
3693,營邦,小,2023,2023-04-18,2023-05-05,連續3日,2.78,1.35,✅,,5.14,4.59,16.76,-6.22,-7.81
6465,威潤,小,2023,2023-04-18,2023-05-03,連續3日,-0.98,0.99,,,-1.59,-1.59,-7.54,-5.75,-6.41
3308,聯德,小,2023,2023-04-17,2023-05-02,連續3日,9.91,1.84,,,5.34,10.02,2.00,-4.51,0.44
5314,世紀,小,2023,2023-04-14,2023-04-28,連續3日,-4.09,6.85,,,2.22,-0.37,-5.93,-12.59,-13.40
2482,連宇,小,2023,2023-04-10,2023-04-24,10日6次,1.72,1.54,,,1.08,2.61,5.22,11.06,4.20
3664,安瑞-KY,小,2023,2023-04-10,2023-04-24,連續3日,9.96,7.61,,,0.00,6.88,1.27,9.24,1.09
6472,保瑞,大,2023,2023-03-31,2023-04-21,連續3日,-2.07,-0.66,,,-2.12,7.67,6.48,2.25,-4.28
6517,保勝光學,小,2023,2023-03-30,2023-04-18,連續3日,-2.22,5.45,,,10.00,32.27,29.09,24.55,27.74
3629,地心引力,小,2023,2023-03-29,2023-04-17,連續3日,3.02,3.10,✅,,-0.34,-15.95,-14.22,-4.14,1.72
6160,欣技,小,2023,2023-03-28,2023-04-14,連續3日,1.07,0.53,,,-1.93,-1.05,-1.41,0.88,4.48
8478,東哥遊艇,大,2023,2023-03-28,2023-04-18,連續3日+當沖,10.00,7.77,,,3.79,-0.38,-0.38,-0.57,-8.57
6291,沛亨,小,2023,2023-03-17,2023-03-31,連續3日,-10.00,3.70,,,3.33,11.11,9.26,10.74,-0.72
2429,銘旺科,小,2023,2023-03-13,2023-03-27,連續3日,5.41,6.34,✅,,-3.93,-10.57,-14.50,-2.11,-5.07
7402,邑錡,小,2023,2023-03-13,2023-03-27,連續3日,9.76,2.04,,,-5.83,-5.98,-6.71,10.79,14.19
3362,先進光,中,2023,2023-03-10,2023-03-28,連續3日,1.75,-2.16,,,-6.47,-5.17,-6.03,-0.86,-4.04
6811,宏碁資訊,小,2023,2023-03-08,2023-03-22,連續3日,-2.12,-0.48,,,6.51,-3.61,-3.13,-5.06,3.26
6752,叡揚,小,2023,2023-03-07,2023-03-21,連續3日,0.00,-3.80,,,2.53,-3.48,-12.97,-18.99,-12.70
8033,雷虎,小,2023,2023-03-07,2023-03-21,10日6次,8.47,-0.81,✅,⭐,-3.09,-0.16,-7.80,-11.38,0.15
6751,智聯服務,小,2023,2023-03-06,2023-03-20,連續3日,4.40,-0.54,✅,⭐,-0.82,9.92,-5.57,0.54,11.15
8996,高力,中,2023,2023-03-03,2023-03-21,連續5日+當沖,-1.43,0.41,,,-2.90,-3.11,-3.53,-10.37,2.42
2739,寒舍,小,2023,2023-03-01,2023-03-15,連續3日,9.98,3.33,,,0.93,15.74,19.44,9.26,4.41
6791,虎門科技,小,2023,2023-03-01,2023-03-15,連續3日,1.01,-3.75,,,-0.62,9.00,12.50,1.00,-9.92
3058,立德,小,2023,2023-02-24,2023-03-14,連續5日,8.63,-0.66,✅,⭐,-1.99,-2.32,-3.97,0.99,3.02
2719,燦星旅,小,2023,2023-02-23,2023-03-13,連續3日,9.87,3.16,,,-3.00,-13.14,-11.65,-12.65,-20.94
8940,新天地,小,2023,2023-02-23,2023-03-13,連續3日,9.98,0.00,,,-1.35,-1.16,8.88,1.35,-7.40
6874,倍力,小,2023,2023-02-21,2023-03-09,連續3日,9.94,5.07,,,9.92,31.20,22.38,28.45,23.01
2754,亞洲藏壽司,小,2023,2023-02-20,2023-03-10,連續3日,3.47,0.52,✅,,2.32,12.89,6.70,7.99,-7.91
2453,凌群,小,2023,2023-02-16,2023-03-08,連續3日+當沖,2.78,0.49,✅,,1.60,10.84,8.37,22.91,38.31
6865,偉康科技,小,2023,2023-02-15,2023-03-03,連續3日,-0.45,-1.35,,,-2.24,7.17,2.69,-2.69,17.99
6472,保瑞,大,2023,2023-02-14,2023-03-06,連續3日,-2.03,-10.00,,,-10.00,-11.32,-7.08,-3.77,9.08
8227,巨有科技,小,2023,2023-02-13,2023-03-01,連續3日,-0.40,0.40,,,9.24,6.83,27.31,36.55,19.50
2482,連宇,小,2023,2023-02-07,2023-02-23,連續3日+當沖,0.90,-0.76,,,1.78,6.61,4.70,18.81,22.11
9105,泰金寶-DR,中,2023,2023-02-06,2023-02-20,10日6次,1.46,0.72,,,-0.96,-0.72,-2.15,-1.20,2.06
6612,奈米醫材,小,2023,2023-02-03,2023-02-17,連續3日,-3.50,0.00,,,1.61,4.44,14.11,2.82,4.40
5340,建榮,小,2023,2023-01-10,2023-02-03,連續3日,9.15,-2.38,,,2.00,1.00,3.63,14.64,19.77
4747,強生,小,2022,2022-12-27,2023-01-11,10日6次,9.96,-0.16,,,-2.80,-11.04,-19.28,-19.28,-18.24
1701,中化,小,2022,2022-12-19,2023-01-03,連續3日,7.06,0.16,✅,,-0.80,-1.29,7.72,3.22,1.59
3693,營邦,小,2022,2022-12-16,2023-01-04,連續3日,-0.43,0.44,,,3.93,0.00,1.75,-1.31,-3.72
1342,八貫,中,2022,2022-12-09,2022-12-27,連續3日+當沖,9.80,0.00,,,1.12,-4.09,4.83,-5.58,-10.28
4979,華星光,小,2022,2022-12-06,2022-12-22,連續3日,3.52,-0.57,✅,⭐,-0.38,-4.72,-1.89,1.89,-18.73
2719,燦星旅,小,2022,2022-12-05,2022-12-19,連續3日,7.81,2.28,✅,,-2.15,-10.07,-7.38,-14.36,-5.16
8222,寶一,小,2022,2022-12-01,2022-12-19,連續3日+當沖,-2.89,0.94,,,-0.78,0.31,-3.76,-7.52,-7.47
1795,美時,大,2022,2022-11-29,2022-12-15,連續3日+當沖,0.41,-0.61,,,-5.27,0.00,9.33,-2.43,2.85
1810,和成,小,2022,2022-11-29,2022-12-15,連續3日+當沖,9.92,0.00,,,-1.39,-3.94,-6.48,-1.39,3.40
3095,及成,小,2022,2022-11-21,2022-12-05,連續3日,-1.16,0.00,,,0.00,-3.51,-3.90,-7.79,1.20
6472,保瑞,大,2022,2022-11-18,2022-12-06,連續3日,1.78,-0.70,,,0.12,2.68,7.82,-0.47,-2.92
6556,勝品,小,2022,2022-11-10,2022-11-24,連續3日,9.00,0.00,✅,⭐,-3.48,0.43,-0.43,6.09,-0.81
8033,雷虎,小,2022,2022-11-09,2022-11-23,連續3日,3.32,-5.56,✅,⭐,-4.82,-0.58,5.26,22.81,34.82
3272,東碩,小,2022,2022-11-07,2022-11-23,連續3日,4.53,0.75,✅,,-1.13,-0.38,-0.94,3.58,-10.83
9105,泰金寶-DR,中,2022,2022-11-03,2022-11-17,10日6次,1.06,-0.78,,,-1.57,-1.04,0.26,-2.61,-0.36
6247,淇譽電,小,2022,2022-10-21,2022-11-04,連續3日,0.99,-0.65,,,-0.98,-0.98,-0.65,-0.65,0.30
4304,勝昱,小,2022,2022-09-29,2022-10-14,連續3日,-10.00,-9.92,,,-9.92,-15.08,-22.94,-25.56,-20.36
5703,亞都,小,2022,2022-09-28,2022-10-13,連續3日,-9.71,-0.27,,,-9.95,6.45,-2.96,1.08,-2.75
8426,紅木-KY,小,2022,2022-09-16,2022-09-30,連續3日,9.95,2.71,,,2.71,22.17,14.48,12.44,2.73
9105,泰金寶-DR,中,2022,2022-09-16,2022-09-30,10日6次,0.26,-0.26,,,-1.57,-3.15,-4.20,-6.04,-6.22
3205,佰研,小,2022,2022-09-13,2022-09-27,10日6次,0.16,0.16,,,-2.80,-6.69,-16.80,-11.04,-21.48
3373,熱映,小,2022,2022-09-08,2022-09-23,連續3日,-3.29,2.04,,,-1.19,-5.27,-4.76,-9.35,-6.73
4168,醣聯,小,2022,2022-09-07,2022-09-22,連續3日,-5.22,-0.36,,,0.00,-0.72,-1.20,-9.45,3.59
6666,羅麗芬-KY,小,2022,2022-09-02,2022-09-19,10日6次,-3.55,0.00,,,0.00,-7.76,-10.39,-5.79,-8.12
6683,雍智科技,小,2022,2022-09-02,2022-09-19,連續3日,-2.43,-0.21,,,-2.29,-10.19,-8.32,-4.16,-11.42
4770,上品,中,2022,2022-08-29,2022-09-13,連續3日,4.70,-3.57,✅,⭐,-3.04,4.49,2.51,-4.23,0.73
4743,合一,大,2022,2022-08-26,2022-09-12,連續3日,7.22,0.00,✅,⭐,9.23,9.04,14.62,3.27,2.28
4768,晶呈科技,小,2022,2022-08-26,2022-09-12,連續5日,-0.58,0.00,,,-1.47,0.88,13.20,12.02,32.38
6767,台微醫,小,2022,2022-08-26,2022-09-12,連續3日,1.48,0.00,,,-3.40,-8.25,-7.89,-15.05,-13.17
9928,中視,小,2022,2022-08-26,2022-09-12,10日6次,9.89,0.96,,,-6.27,1.93,-0.64,-7.88,-2.24
3520,華盈,小,2022,2022-08-25,2022-09-08,連續3日,-2.69,-0.99,,,0.99,-2.96,0.59,-10.06,-12.86
6649,台生材,小,2022,2022-08-25,2022-09-08,連續3日,-6.14,-3.09,,,-2.22,-5.93,-3.70,-5.56,-9.45
2230,泰茂,小,2022,2022-08-24,2022-09-07,連續3日,9.86,-0.31,,,-2.36,5.35,8.03,9.61,3.84
5205,中茂,小,2022,2022-08-24,2022-09-07,連續3日,5.76,8.67,✅,,2.22,-0.89,-2.11,-2.22,2.36
6461,益得,小,2022,2022-08-24,2022-09-07,連續3日,-9.96,-2.83,,,2.21,-1.23,0.49,0.12,-11.41
8478,東哥遊艇,中,2022,2022-08-24,2022-09-12,連續3日+當沖,9.88,0.78,,,-4.19,-6.20,-5.74,-7.29,-18.48
1539,巨庭,小,2022,2022-08-23,2022-09-06,連續3日,-0.96,0.32,,,3.76,5.26,2.90,1.61,-21.68
