pair,branch_i,branch_j,d0,code,d1,period,i_net_amt_wan,i_influence_pct,j_net_amt_wan,j_influence_pct,d1_open,d1_high,d1_close,stop_price,stopped,frozen,short_ret_pct,abs20_excluded,success
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-14,2362,2024-05-15,in_sample,13495.68,23.0992,427.68,0.732,57.5,58.0,58.0,56.84,True,False,1.1478,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-14,2367,2024-05-15,in_sample,31983.6,5.1721,6296.4,1.0182,34.0,36.0,35.0,35.574,True,False,-4.6294,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-15,2374,2024-05-16,in_sample,3947.52,1.8648,4418.56,2.0873,52.7,56.3,56.3,55.174,True,False,-4.6945,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-15,5392,2024-05-16,in_sample,4616.895,5.6626,1737.015,2.1304,36.1,38.4,38.4,37.632,True,False,-4.2438,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-16,1587,2024-05-17,in_sample,3353.85,3.0248,4225.08,3.8106,80.0,81.1,77.5,83.104,False,False,3.125,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-16,5230,2024-05-17,in_sample,966.54,5.5556,1194.6,6.8665,37.0,37.1,36.05,39.004,False,False,2.5676,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-17,8071,2024-05-20,in_sample,880.425,9.4794,419.895,4.5209,21.1,21.25,19.3,20.825,True,False,1.3033,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-20,4533,2024-05-21,in_sample,4018.92,1.0697,4211.415,1.1209,47.5,48.3,48.0,50.568,False,False,-1.0526,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-21,2009,2024-05-22,in_sample,5844.96,2.3624,6617.16,2.6745,62.0,64.1,59.8,63.994,True,False,-3.2161,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-21,4543,2024-05-22,in_sample,2962.4,2.6562,3039.68,2.7255,67.5,69.5,65.7,69.384,True,False,-2.7911,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-21,5230,2024-05-22,in_sample,1048.05,3.1691,1510.875,4.5687,38.75,39.3,36.25,41.209,False,False,6.4516,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-21,6117,2024-05-22,in_sample,5790.0,6.5304,2290.0,2.5828,103.0,110.0,110.0,107.8,True,False,-4.6602,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-22,2365,2024-05-23,in_sample,2293.76,1.628,2780.16,1.9733,27.35,28.15,28.15,27.587,True,False,-0.8665,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-22,2420,2024-05-23,in_sample,322.5,1.3017,193.5,0.781,66.4,70.8,67.7,69.482,True,False,-4.6416,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-22,4545,2024-05-23,in_sample,304.92,2.494,211.75,1.732,42.05,43.2,40.5,45.619,False,False,3.6861,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-22,5474,2024-05-23,in_sample,1757.7,18.9519,1088.1,11.7321,151.0,153.0,153.0,149.94,True,False,0.702,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-22,8040,2024-05-23,in_sample,725.4,4.7609,878.54,5.766,82.5,83.9,79.2,86.828,False,False,4.0,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-23,2365,2024-05-24,in_sample,2069.025,2.9174,1528.545,2.1553,30.0,30.9,29.9,30.331,True,False,-1.1033,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-23,2486,2024-05-24,in_sample,7695.15,1.9662,9799.65,2.5039,92.5,95.6,91.0,98.49,False,False,1.6216,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-24,3047,2024-05-27,in_sample,2583.9,3.2856,2442.525,3.1058,22.25,22.85,22.2,23.422,False,False,0.2247,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-24,3450,2024-05-27,in_sample,3316.25,2.1622,3911.25,2.5502,92.9,96.2,96.2,94.276,True,False,-1.4812,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-27,2365,2024-05-28,in_sample,2926.935,7.2976,338.355,0.8436,36.1,36.1,36.1,35.378,True,True,2.0,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-27,2486,2024-05-28,in_sample,15220.0,2.9046,5950.0,1.1355,103.5,107.0,99.0,107.8,False,False,4.3478,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-27,3202,2024-05-28,in_sample,1048.575,3.2913,838.86,2.633,18.5,18.5,17.3,18.375,True,False,0.6757,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-27,3535,2024-05-28,in_sample,1976.925,7.9097,1599.6,6.4,32.7,32.9,32.1,34.741,False,False,1.8349,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-27,4543,2024-05-28,in_sample,2983.5,2.5359,3446.82,2.9297,71.2,75.7,73.2,75.656,True,False,-6.2584,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-28,2365,2024-05-29,in_sample,1653.38,4.7907,1981.89,5.7425,38.85,39.6,39.6,38.906,True,False,-0.1441,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-28,3047,2024-05-29,in_sample,2422.92,1.943,810.08,0.6496,25.2,26.4,25.05,26.264,True,False,-4.2222,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-28,6117,2024-05-29,in_sample,2089.8,1.0171,6488.7,3.1581,138.0,139.0,135.0,138.67,True,False,-0.4855,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-28,6166,2024-05-29,in_sample,1015.0,1.1502,437.5,0.4958,87.5,90.5,83.6,94.276,False,False,4.4571,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-29,5230,2024-05-30,in_sample,688.0,1.1569,1698.5,2.8562,42.8,45.4,41.6,46.354,False,False,2.8037,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-29,6462,2024-05-30,in_sample,16816.8,5.4292,13147.2,4.2445,267.0,273.0,255.0,284.2,False,False,4.4944,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-29,6684,2024-05-30,in_sample,2284.59,5.2358,370.23,0.8485,93.0,99.3,89.1,97.314,True,False,-4.6387,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-29,8054,2024-05-30,in_sample,10010.4,2.3657,8324.8,1.9673,175.5,179.5,165.0,185.22,False,False,5.9829,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-30,8099,2024-05-31,in_sample,486.75,2.0748,181.5,0.7736,82.6,87.5,76.0,88.886,False,False,7.9903,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-31,2537,2024-06-03,in_sample,1715.49,3.2599,1450.97,2.7572,20.15,21.35,21.35,20.923,True,False,-3.8362,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-31,3202,2024-06-03,in_sample,1724.73,4.6093,1906.18,5.0942,19.5,19.75,19.6,20.58,False,False,-0.5128,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-31,4566,2024-06-03,in_sample,3688.47,4.6326,4249.29,5.3369,71.9,74.9,74.9,77.42,False,False,-4.1725,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-05-31,6615,2024-06-03,in_sample,283.0,9.4726,45.28,1.5156,60.0,62.2,62.2,60.956,True,False,-1.5933,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-03,2486,2024-06-04,in_sample,14721.0,4.4825,5208.0,1.5858,107.0,112.5,104.0,113.19,False,False,2.8037,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-03,3540,2024-06-04,in_sample,394.065,2.0473,291.9,1.5166,53.5,53.5,53.5,52.43,True,True,2.0,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-03,4113,2024-06-04,in_sample,1878.24,3.3961,349.16,0.6313,61.0,61.1,60.4,64.876,False,False,0.9836,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-03,5474,2024-06-04,in_sample,1361.25,5.3093,1905.75,7.433,184.0,184.0,168.0,195.51,False,False,8.6957,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-04,3564,2024-06-05,in_sample,1683.5,1.4451,2175.6,1.8675,133.5,138.0,117.0,139.16,False,False,12.3596,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-05,2482,2024-06-06,in_sample,1977.14,2.7539,580.07,0.808,43.0,43.1,43.05,44.002,False,False,-0.1163,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-06,4566,2024-06-07,in_sample,1714.14,0.7788,849.06,0.3858,82.3,83.0,81.2,86.338,False,False,1.3366,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-07,2537,2024-06-11,in_sample,437.37,0.6447,415.86,0.613,24.2,25.55,24.75,25.725,False,False,-2.2727,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-07,5531,2024-06-11,in_sample,129.32,1.0241,115.9,0.9179,12.2,12.6,11.95,13.132,False,False,2.0492,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-07,9946,2024-06-11,in_sample,336.94,0.7261,247.75,0.5339,49.0,49.5,44.6,53.41,False,False,8.9796,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-11,4588,2024-06-12,in_sample,356.8,1.4888,133.8,0.5583,112.5,113.5,107.5,120.05,False,False,4.4444,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-11,6706,2024-06-12,in_sample,1667.16,3.5827,597.82,1.2847,86.7,90.5,89.5,90.748,False,False,-3.2295,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-12,1617,2024-06-13,in_sample,314.045,0.7604,293.5,0.7107,30.5,32.25,28.25,31.605,True,False,-3.623,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-12,4967,2024-06-13,in_sample,1593.9,0.3236,2189.6,0.4445,172.0,177.0,168.0,173.46,True,False,-0.8488,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-13,1570,2024-06-14,in_sample,1357.86,6.7224,1460.34,7.2298,37.1,38.8,36.05,39.445,False,False,2.8302,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-13,2392,2024-06-14,in_sample,3491.4,2.0783,1487.64,0.8855,77.6,83.2,79.7,81.732,True,False,-5.3247,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-13,3048,2024-06-14,in_sample,3550.05,3.8584,1837.5,1.9971,38.5,40.35,37.5,39.592,True,False,-2.8364,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-13,4562,2024-06-14,in_sample,1936.31,2.946,2017.345,3.0693,44.2,46.9,46.9,45.962,True,False,-3.9864,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-14,1618,2024-06-17,in_sample,3479.79,2.3913,3311.51,2.2757,62.1,65.1,58.7,64.778,True,False,-4.3124,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-17,3622,2024-06-18,in_sample,1867.02,1.1453,681.21,0.4179,86.8,87.3,83.0,90.65,False,False,4.3779,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-17,5490,2024-06-18,in_sample,1738.77,7.348,871.2,3.6817,37.2,39.0,36.3,39.102,False,False,2.4194,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-17,8096,2024-06-18,in_sample,4179.7,4.0476,3313.905,3.2092,45.5,45.7,44.75,45.962,False,False,1.6484,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-18,3062,2024-06-19,in_sample,2221.23,1.9243,2227.06,1.9294,30.15,31.2,28.2,31.409,False,False,6.4677,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-18,3379,2024-06-19,in_sample,88.66,1.9355,80.08,1.7482,29.0,29.6,27.6,30.821,False,False,4.8276,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-18,3450,2024-06-19,in_sample,8236.8,1.7111,4877.6,1.0133,108.0,111.0,109.0,111.72,False,False,-0.9259,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-19,4909,2024-06-20,in_sample,4645.3,2.81,4614.4,2.7913,104.0,113.0,113.0,110.74,True,False,-6.4808,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-20,3305,2024-06-21,in_sample,629.09,0.5844,3284.34,3.0513,81.7,88.8,79.4,88.004,True,False,-7.716,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-20,3374,2024-06-21,in_sample,2601.45,0.7266,1789.65,0.4999,180.0,182.5,179.0,198.45,False,False,0.5556,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-20,3450,2024-06-21,in_sample,9225.4,2.7962,7504.6,2.2746,121.5,125.0,122.0,128.38,False,False,-0.4115,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-20,4566,2024-06-21,in_sample,3010.48,1.2409,3775.2,1.5561,97.8,100.0,94.8,103.88,False,False,3.0675,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-20,4956,2024-06-21,in_sample,1387.2,4.4683,1028.16,3.3118,28.0,28.8,27.65,29.302,False,False,1.25,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-21,3047,2024-06-24,in_sample,3116.38,2.4962,1626.3,1.3026,28.6,29.0,26.2,29.939,False,False,8.3916,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-21,3580,2024-06-24,in_sample,707.4,1.0361,1933.56,2.8319,85.0,86.4,84.6,84.672,True,False,0.3859,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-21,6530,2024-06-24,in_sample,1457.92,7.5453,611.04,3.1624,54.9,56.3,51.0,57.722,False,False,7.1038,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-26,3047,2024-06-27,in_sample,4008.96,2.7781,2568.96,1.7802,29.3,30.45,28.4,31.017,False,False,3.0717,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-26,3450,2024-06-27,in_sample,9664.6,2.3998,3592.6,0.8921,129.5,130.0,123.5,136.22,False,False,4.6332,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-26,4153,2024-06-27,in_sample,441.0,4.5322,99.75,1.0251,52.8,52.8,48.35,56.546,False,False,8.428,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-26,8064,2024-06-27,in_sample,2884.96,4.747,2087.8,3.4353,47.9,49.25,44.95,51.058,False,False,6.1587,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-27,2406,2024-06-28,in_sample,2718.08,2.7915,219.2,0.2251,28.15,28.65,26.35,29.498,False,False,6.3943,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-27,3202,2024-06-28,in_sample,2253.4,12.9458,85.5,0.4912,18.7,19.1,18.45,20.482,False,False,1.3369,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-27,6244,2024-06-28,in_sample,6743.66,5.0444,1579.05,1.1812,33.1,33.5,31.95,34.349,False,False,3.4743,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-27,6753,2024-06-28,in_sample,6735.0,4.6461,2115.0,1.459,158.0,165.0,165.0,161.7,True,False,-2.3418,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-28,3296,2024-07-01,in_sample,945.72,7.8506,92.655,0.7691,32.2,32.2,28.8,34.398,False,False,10.559,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-06-28,3535,2024-07-01,in_sample,1717.41,3.3588,1494.54,2.9229,47.5,48.05,48.05,47.089,True,False,0.8653,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-01,3047,2024-07-02,in_sample,5269.935,3.9359,3138.135,2.3438,32.85,34.45,34.45,33.761,True,False,-2.7732,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-01,3535,2024-07-02,in_sample,1571.235,1.7143,1681.75,1.8349,49.6,52.8,50.0,51.744,True,False,-4.3226,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-01,3675,2024-07-02,in_sample,1770.75,1.9466,668.95,0.7354,389.0,389.5,384.5,423.85,False,False,1.1568,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-01,8064,2024-07-02,in_sample,2906.8,1.3752,1674.4,0.7922,52.2,53.4,51.4,56.056,False,False,1.5326,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-02,2349,2024-07-03,in_sample,2229.045,1.2014,664.755,0.3583,14.35,15.0,15.0,14.7,True,False,-2.439,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-02,3047,2024-07-03,in_sample,461.63,0.308,5339.75,3.5628,37.8,37.85,36.1,37.093,True,False,1.8704,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-02,6443,2024-07-03,in_sample,6987.915,2.2873,3304.29,1.0815,31.9,32.25,30.95,33.761,False,False,2.9781,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-02,6541,2024-07-03,in_sample,33.12,1.6881,27.6,1.4067,60.7,60.7,60.7,59.486,True,True,2.0,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-03,2349,2024-07-04,in_sample,1674.0,2.2638,1690.5,2.2861,16.25,16.5,16.5,16.17,True,False,0.4923,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-03,3450,2024-07-04,in_sample,8373.75,2.2479,9006.25,2.4177,139.5,150.5,141.0,147.98,True,False,-6.0789,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-03,3498,2024-07-04,in_sample,1956.02,3.5242,1563.77,2.8175,55.0,57.5,57.5,56.35,True,False,-2.4545,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-03,3615,2024-07-04,in_sample,490.61,0.9735,2325.215,4.6136,35.5,37.45,35.35,37.24,True,False,-4.9014,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-03,6698,2024-07-04,in_sample,401.86,0.3764,1703.66,1.5956,60.6,61.0,55.9,60.956,True,False,-0.5875,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-03,6870,2024-07-04,in_sample,552.5,11.8551,132.6,2.8452,223.5,239.0,231.5,238.14,True,False,-6.5503,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-04,3498,2024-07-05,in_sample,1851.5,6.3099,1702.0,5.8004,62.5,63.2,63.2,61.936,True,False,0.9024,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-04,3535,2024-07-05,in_sample,3742.2,3.1545,3769.2,3.1773,58.0,59.4,59.4,58.212,True,False,-0.3655,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-04,3580,2024-07-05,in_sample,4014.08,3.6626,3494.4,3.1884,94.0,98.0,93.2,96.53,True,False,-2.6915,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-04,6207,2024-07-05,in_sample,5028.53,4.0415,6024.36,4.8418,87.0,89.3,86.0,88.69,True,False,-1.9425,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-05,2427,2024-07-08,in_sample,406.525,0.2915,600.95,0.4309,38.0,38.8,33.15,38.073,True,False,-0.1921,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-05,3047,2024-07-08,in_sample,7745.92,3.0736,7663.6,3.0409,42.85,43.1,43.1,42.238,True,False,1.4282,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-05,3535,2024-07-08,in_sample,1235.52,0.9393,3005.64,2.285,65.3,65.3,59.8,63.994,True,False,2.0,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-05,4562,2024-07-08,in_sample,466.56,0.2736,4753.08,2.7871,77.1,80.1,72.1,78.498,True,False,-1.8132,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-05,8064,2024-07-08,in_sample,2685.02,1.2549,2750.8,1.2857,61.0,63.2,58.1,64.386,False,False,4.7541,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-05,9105,2024-07-08,in_sample,455.4,0.9762,297.0,0.6367,7.02,7.26,7.26,7.1148,True,False,-1.3504,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-08,3047,2024-07-09,in_sample,1982.6,1.4243,659.43,0.4737,44.6,46.8,39.75,46.452,True,False,-4.1525,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-08,4153,2024-07-09,in_sample,398.0,10.1569,24.875,0.6348,52.8,53.2,48.85,53.606,False,False,7.4811,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-09,6811,2024-07-10,in_sample,4498.2,8.3209,1560.6,2.8868,311.0,312.5,300.5,329.77,False,False,3.3762,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-09,6937,2024-07-10,in_sample,2739.1,5.2004,614.9,1.1674,290.0,307.0,306.0,300.86,True,False,-3.7448,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-10,2243,2024-07-11,in_sample,737.44,2.6758,1053.785,3.8236,21.0,23.0,23.0,22.54,True,False,-7.3333,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-12,2489,2024-07-15,in_sample,13906.2,7.0924,8680.35,4.4271,26.65,26.95,26.0,26.411,True,False,0.8968,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-12,3022,2024-07-15,in_sample,3595.8,5.3753,3623.46,5.4167,101.0,101.0,95.0,98.98,True,False,2.0,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-15,5529,2024-07-16,in_sample,179.86,1.9342,113.39,1.2194,39.05,41.0,39.7,42.14,False,False,-1.6645,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-16,2537,2024-07-17,in_sample,3267.0,2.0257,4265.25,2.6446,28.5,29.75,27.3,29.645,True,False,-4.0175,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-16,3013,2024-07-17,in_sample,16426.8,3.1731,8735.85,1.6875,127.0,133.5,133.5,130.83,True,False,-3.0157,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-17,3073,2024-07-18,in_sample,286.96,1.9964,59.08,0.411,85.0,92.8,92.8,90.944,True,False,-6.9929,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-17,4909,2024-07-18,in_sample,5980.5,3.5434,5778.0,3.4235,136.5,139.5,129.5,145.53,False,False,5.1282,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-17,8054,2024-07-18,in_sample,11611.6,2.0372,7502.3,1.3162,187.0,190.0,175.0,202.86,False,False,6.4171,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-17,8105,2024-07-18,in_sample,2275.92,1.9866,1271.36,1.1098,23.7,24.25,23.3,24.99,False,False,1.6878,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-19,4566,2024-07-22,in_sample,7224.0,3.1103,3068.8,1.3213,113.0,115.0,101.0,120.54,False,False,10.6195,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-23,6021,2024-07-26,in_sample,380.7,11.1371,117.5,3.4374,23.1,24.65,23.15,25.333,False,False,-0.2165,False,False
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-29,2442,2024-07-30,in_sample,540.125,0.8105,458.175,0.6875,37.95,38.2,36.15,40.131,False,False,4.7431,False,True
統一(母公司/裸名稱) x 統一-城中,統一(母公司/裸名稱),統一-城中,2024-07-29,3188,2024-07-30,in_sample,2368.48,5.3468,859.36,1.94,55.1,55.5,52.0,56.448,False,False,5.6261,False,True
