event_id,ticker,ex_date,shares,sub_price,ref_price,price_30d_pre,ret_-20d,abn_-20d,ret_-10d,abn_-10d,ret_-5d,abn_-5d,ret_-1d,abn_-1d,ret_+1d,abn_+1d,ret_+5d,abn_+5d,ret_+10d,abn_+10d,ret_+20d,abn_+20d,ret_+30d,abn_+30d,ret_+60d,abn_+60d,discount_pct
3594_2017-09-06,3594,2017-09-06,5000000.0,24.6,34.1,28.9,-0.18035190615835783,-0.17070754208361405,-0.1920821114369502,-0.17761556532483447,0.024926686217008776,0.027940549990366215,0.0,0.0,-0.01026392961876832,-0.0018251110533674675,-0.06451612903225812,-0.05668008322152873,-0.11436950146627567,-0.10532791014620335,-0.13196480938416422,-0.11448439949869105,-0.08797653958944285,-0.10726526773893041,-0.18475073313782997,-0.1805313238551295,-0.2785923753665689
1595_2017-10-02,1595,2017-10-02,6000000.0,59.8,67.3,66.9,0.04903417533432397,0.02748245119639292,0.0,-0.01908866995073888,-0.013372956909360911,-0.002289213066996365,0.0,0.0,0.01634472511144147,0.012650143830653438,-0.005943536404160343,-0.042889349212042016,0.010401188707280795,-0.035165313755773475,0.010401188707280795,-0.03393378666217717,0.01634472511144147,-0.013211925134863911,-0.06092124814264477,-0.06707888361062497,-0.11144130757800896
3587_2017-10-26,3587,2017-10-26,9000000.0,82.0,89.0,98.6,0.03146067415730336,0.07947490059476625,0.0898876404494382,0.09166594513230708,0.028089887640449396,0.021569437136596203,0.0,0.0,-0.051685393258426915,-0.05109262503080392,-0.03146067415730336,-0.036795588205910335,-0.04157303370786525,-0.04216580193548847,-0.024719101123595544,-0.03479616099318672,-0.0674157303370787,-0.02651472263109189,-0.0449438202247191,-0.07813884097160717,-0.0786516853932584
8933_2017-11-02,8933,2017-11-02,30000000.0,10.0,11.55,11.3,-0.038961038961039085,0.0033421337769161674,-0.051948051948052076,-0.049597875684832426,-0.03463203463203468,-0.02464378551335089,0.0,0.0,-0.012987012987012991,-0.00828666046057358,-0.012987012987012991,-0.004761396065743995,-0.04761904761904767,-0.02999272564489963,-0.012987012987012991,0.020502998763868296,0.1212121212121211,0.16057757362105174,0.18614718614718595,0.15794507098854904,-0.1341991341991342
5543_2017-11-06,5543,2017-11-06,3500000.0,20.6,21.25,21.1,-0.03529411764705881,-0.0016459476352523872,0.0,0.0023612750885478873,0.0117647058823529,0.008813112021668124,0.0,0.0,0.0,-0.007083825265643329,0.007058823529411784,0.011781373706507448,0.0023529411764706687,0.010617403986388108,-0.15294117647058825,-0.13168970067365793,-0.14823529411764702,-0.10691298006806027,-0.09411764705882353,-0.09234669074241264,-0.030588235294117583
6548_2017-11-15,6548,2017-11-15,6000000.0,400.0,416.0,400.0,-0.05649038461538458,-0.06183797819827208,0.022836538461538547,0.011547174230998047,0.03125,0.021743166963755334,0.0,0.0,0.015625,0.02216094771241839,0.014423076923076872,0.0025395356277708725,0.014423076923076872,0.019770670505964594,0.0024038461538462563,0.0398370012340602,0.05769230769230771,0.09631381690205221,-0.050480769230769273,-0.008294197632432887,-0.038461538461538436
3362_2017-11-16,3362,2017-11-16,10000000.0,60.0,71.8,67.0,-0.0013927576601669989,-0.020600440733396286,-0.0069637883008356605,-0.02497099118198809,0.026462395543175532,0.013257113430330314,0.0,0.0,0.02089136490250687,0.008286322885700192,0.06685236768802216,0.0440432440385623,-0.0069637883008356605,0.0056412537159710174,-0.30779944289693584,-0.289191999919745,-0.3356545961002785,-0.3164469130270493,-0.5090529247910863,-0.45803251662782096,-0.1643454038997214
2067_2017-11-17,2067,2017-11-17,8000000.0,11.5,12.8,12.35,-0.04687500000000011,-0.058238636363636576,-0.01562500000000011,-0.028782894736842368,0.031249999999999778,0.019886363636363313,0.0,0.0,-0.01171875,-0.016503438995215447,-0.01171875,-0.030259419856459413,-0.0390625,-0.027100777511961716,-0.09375000000000011,-0.06384569377990446,-0.1015625,-0.08421800239234467,-0.0390625,0.007588217703349165,-0.1015625
2235_2017-12-05,2235,2017-12-05,4000000.0,83.0,94.2,118.0,0.2154989384288748,0.18654839560619707,0.17834394904458595,0.1560279056187719,0.17834394904458595,0.16990004072130493,0.0,0.0,-0.002123142250530785,0.02260544641050677,0.00849256900212314,0.032014885045548946,-0.025477707006369532,-0.00014598203652627095,-0.039278131634819524,-0.044706358414071556,-0.12208067940552014,-0.14922181330178075,-0.2165605095541402,-0.21595737324533426,-0.11889596602972397
6438_2017-12-05,6438,2017-12-05,5000000.0,70.0,77.8,80.2,0.06555269922879181,0.036602156406114084,0.02570694087403602,0.0033908974482219634,0.028277634961439535,0.019833726638158522,0.0,0.0,-0.04884318766066831,-0.024114598999630754,-0.017994858611825038,0.0055274574316007685,-0.010282776349614386,0.015048948620228875,-0.01285347043701801,-0.018281697216270043,0.01413881748071999,-0.013002316415540616,0.0989717223650386,0.09957485867384452,-0.10025706940874035
3224_2017-12-27,3224,2017-12-27,14000000.0,36.0,45.8,38.8,-0.15283842794759828,-0.1906561588837421,-0.0600436681222708,-0.06438340773789386,0.072052401746725,0.06709269932887008,0.0,0.0,-0.034934497816593746,-0.04795371666346293,0.019650655021834273,-0.015687224705382086,-0.0393013100436681,-0.07339926416642073,-0.00545851528384278,-0.08977345638737655,0.09170305676855905,0.09232301957079103,0.28820960698689957,0.25969131808423374,-0.2139737991266375
8476_2018-01-09,8476,2018-01-09,5000000.0,32.5,39.1,34.5,-0.04859335038363166,-0.0176777736892203,-0.04731457800511507,-0.015804470989657426,-0.021739130434782594,-0.0039032208033913385,0.0,0.0,-0.04603580562659859,-0.04187409337927406,-0.038363171355498715,-0.04906471713433358,-0.0843989769820973,-0.1343395239499926,-0.07544757033248084,-0.02253437175935369,-0.07928388746803072,-0.05134096237885122,-0.053708439897698246,-0.03230534834002885,-0.1687979539641944
1569_2018-01-29,1569,2018-01-29,10000000.0,35.0,42.6,39.1,-0.07746478873239449,-0.01632193158953743,0.018779342723004522,0.051350771294432995,0.008215962441314506,0.0030731052984573903,0.0,0.0,-0.030516431924882736,0.00319785378940296,-0.09741784037558687,-0.05284641180415828,-0.15962441314554,-0.07048155600268291,-0.15492957746478875,-0.08978672032193158,-0.13615023474178412,-0.0944359490274983,-0.357981220657277,-0.2665526492287056,-0.17840375586854462
3491_2018-02-07,3491,2018-02-07,4500000.0,68.0,74.1,74.2,-0.00944669365721984,-0.06092189767479661,0.03373819163292846,-0.0610515133262679,0.02294197031039147,-0.03983266873543401,0.0,0.0,-0.0013495276653170407,-0.013276709084023786,0.04993252361673428,0.032983371074361445,-0.021592442645074095,-0.040424834358821715,-0.028340080971659853,-0.08169852416061141,-0.028340080971659853,-0.06851584996098792,-0.1443994601889338,-0.17076480858818033,-0.08232118758434537
3512_2018-02-08,3512,2018-02-08,12000000.0,29.0,38.6,34.5,-0.06735751295336789,-0.10145546707612052,-0.01036269430051806,-0.09467763540405183,0.023316062176165664,-0.033720515629166004,0.0,0.0,-0.07124352331606221,-0.051404713644642386,-0.041450777202072575,-0.058189772862332956,-0.07124352331606221,-0.07248344892052594,0.08419689119170992,0.04451927184887072,0.12694300518134716,0.09842471627868132,0.03497409326424883,0.028154502439698303,-0.24870466321243523
3689_2018-02-09,3689,2018-02-09,4000000.0,45.0,48.0,51.6,-0.013541666666666674,-0.05696598428453259,0.12916666666666665,0.04355872622001655,0.15000000000000013,0.09665012406947882,0.0,0.0,-0.006249999999999978,0.004916253101736934,0.012499999999999956,-0.00983250620347409,-0.054166666666666696,-0.07339743589743608,-0.08124999999999993,-0.12095223325062021,-0.16562500000000002,-0.18609646401985114,-0.29375000000000007,-0.2980924317617867,-0.0625
6186_2018-02-09,6186,2018-02-09,30000000.0,12.5,15.1,15.15,-0.013245033112582738,-0.05666935073044865,0.0,-0.0856079404466501,0.009933774834437026,-0.04341610109608429,0.0,0.0,-0.013245033112582738,-0.0020787800108458265,-0.013245033112582738,-0.03557753931605678,-0.06622516556291391,-0.0854559347936833,-0.11920529801324498,-0.15890753126386525,-0.13245033112582782,-0.15292179514567894,0.039735099337748325,0.03539266757596171,-0.17218543046357615
4979_2018-02-22,4979,2018-02-22,10000000.0,27.5,29.95,34.15,0.11686143572621055,0.07207615965259095,0.22203672787979967,0.1833864211313334,0.025041736227044975,0.03547118407980565,0.0,0.0,-0.015025041736226985,-0.021160011061380324,-0.026711185308848084,-0.022416706781240747,-0.005008347245408995,-0.02157276442332301,-0.07512520868113526,-0.08248717187131926,-0.07679465776293826,-0.08906459641324493,-0.1903171953255426,-0.18847670452799647,-0.08180300500834725
8403_2018-02-26,8403,2018-02-26,15000000.0,30.0,34.65,36.95,0.06493506493506485,0.002130186886284191,0.02886002886002892,-0.006505824798507698,-0.04184704184704169,-0.005871432090944095,0.0,0.0,-0.024531024531024626,-0.028799317213951348,-0.0331890331890331,-0.03501830148171614,-0.038961038961038974,-0.07493664871713668,0.024531024531024626,0.007457853799317293,0.03463203463203479,0.02853447365642503,-0.0043290043290042934,-0.002499736036321254,-0.1341991341991342
4803_2018-03-08,4803,2018-03-08,5220000.0,141.78,176.0,179.0,-0.017045454545454586,-0.050664036452545025,-0.06534090909090906,-0.061673427428317384,-0.03693181818181823,-0.03632057123805299,0.0,0.0,-0.05681818181818177,-0.06965436763725263,-0.042613636363636354,-0.07256473660813512,-0.08806818181818177,-0.1094618248499667,-0.02840909090909094,-0.03329906645921332,0.23863636363636354,0.26125250055567883,-0.017045454545454586,-0.025602911758168645,-0.1944318181818182
6182_2018-04-26,6182,2018-04-26,30000000.0,39.0,47.6,48.55,-0.00945378151260512,-0.06115617747729629,-0.05672268907563027,-0.0970757786090477,0.031512605042016695,-0.01073203556327984,0.0,0.0,-0.02310924369747902,-0.021848209649559802,-0.007352941176470673,-0.0029393220087532423,0.11134453781512588,0.08234075471298219,0.27100840336134446,0.23885203513940256,0.33193277310924363,0.29094916655186664,0.31932773109243695,0.25312344357667405,-0.18067226890756305
1566_2018-06-01,1566,2018-06-01,20000000.0,16.8,18.05,19.85,0.06648199445983383,0.08877301613166044,0.06648199445983383,0.06400521427407524,0.05817174515235468,0.04454945413068301,0.0,0.0,0.013850415512465464,-0.009059801205800744,0.024930747922437657,0.002639726250611041,-0.027700831024930705,-0.04256151213948178,-0.06371191135734089,-0.06742708163597866,-0.06648199445983372,-0.0943457715496171,-0.08310249307479223,-0.14254521753299654,-0.06925207756232687
6494_2018-06-28,6494,2018-06-28,5000000.0,42.0,43.9,42.3,0.09339407744874717,0.09339407744874717,0.09225512528473812,0.059916816827026764,0.04783599088838275,0.0372638515849002,0.0,0.0,-0.06378132118451019,-0.07684102267704751,-0.08200455580865607,-0.08635778963950169,-0.12300683371298404,-0.15099190833984977,-0.16628701594533024,-0.22350094629358885,-0.1788154897494305,-0.25033290268475383,-0.30523917995444194,-0.373647140153447,-0.0432801822323462
6469_2018-06-29,6469,2018-06-29,3000000.0,62.0,87.5,87.6,0.004571428571428671,-0.004173106094405243,0.005714285714285783,-0.015522441331310866,0.012571428571428456,-0.001169983046310552,0.0,0.0,-0.03428571428571425,-0.04677790666547699,-0.07428571428571429,-0.08552868742750075,-0.06628571428571428,-0.10750994913893108,-0.08800000000000008,-0.15858088694565908,-0.08571428571428574,-0.15629517265994475,-0.15428571428571425,-0.23923262246810018,-0.2914285714285715
3232_2018-07-04,3232,2018-07-04,5000000.0,20.0,25.55,25.7,-0.021526418786692814,-0.038162278306101305,0.017612524461839474,0.013299523845696548,0.02739726027397249,0.036639404451421664,0.0,0.0,-0.007827788649706457,-0.002898645088400209,-0.06849315068493156,-0.07527072308172755,-0.048923679060665415,-0.0723371109768699,-0.08023483365949124,-0.14184912817581907,-0.10567514677103718,-0.1377145799195275,-0.09197651663405093,-0.16837824183429717,-0.21722113502935425
6472_2018-07-06,6472,2018-07-06,3000000.0,80.0,105.0,121.0,0.24285714285714288,0.20942061034940296,0.17619047619047623,0.17123691581895906,0.1333333333333333,0.12466460268317836,0.0,0.0,0.10000000000000009,0.08142414860681124,0.28095238095238084,0.24875423853752032,0.21904761904761916,0.17075040542532816,0.35238095238095246,0.29293822792274815,0.14761904761904754,0.11170573492554903,0.0714285714285714,-0.01030517470145953,-0.23809523809523814
3580_2018-07-12,3580,2018-07-12,4000000.0,38.0,41.15,42.05,0.1567436208991495,0.14083174819413125,0.0814094775212637,0.10160531595455635,0.049817739975698716,0.06144564695244292,0.0,0.0,0.0279465370595382,0.007750698626245667,-0.025516403402187082,-0.04510024673144031,-0.04131227217496947,-0.08170394904155454,-0.0279465370595382,-0.08241410131902427,-0.1628189550425272,-0.20382262701315135,-0.31470230862697446,-0.3361221372683454,-0.07654921020656136
3625_2018-07-13,3625,2018-07-13,8000000.0,25.0,29.0,31.0,0.1103448275862069,0.12123411978221421,0.02931034482758621,0.0438294010889293,0.018965517241379404,0.03953418027828204,0.0,0.0,0.0017241379310344307,-0.0025105868118571184,-0.04137931034482756,-0.06557773744706596,-0.08620689655172409,-0.12310949788263759,-0.12068965517241381,-0.1575922565033273,-0.22413793103448276,-0.25015124016938894,-0.2655172413793103,-0.26975196612220187,-0.13793103448275867
8042_2018-07-13,8042,2018-07-13,5500000.0,58.0,66.4,65.0,-0.03162650602409656,-0.02073721382808924,0.051204819277108404,0.06572387553845149,0.016566265060240948,0.03713492809714358,0.0,0.0,-0.0662650602409639,-0.07049978498385545,-0.10391566265060248,-0.1281140897528409,-0.07530120481927716,-0.11220380615019065,-0.13102409638554224,-0.16792669771645574,-0.2936746987951808,-0.319688007930087,-0.37801204819277123,-0.3822467729356628,-0.12650602409638567
5465_2018-07-18,5465,2018-07-18,20000000.0,21.0,26.25,25.15,-0.024761904761904763,-0.012042340861238565,-0.015238095238095162,-0.0013071442992702575,0.005714285714285561,0.016011075538634345,0.0,0.0,-0.020952380952380945,-0.030037783738571133,-0.0780952380952381,-0.10474575293472943,-0.09333333333333327,-0.13694326670704626,-0.05142857142857149,-0.06596521588647575,-0.07047619047619058,-0.12741138126964913,-0.3676190476190475,-0.3373343716650802,-0.19999999999999996
4714_2018-07-19,4714,2018-07-19,16000000.0,12.5,15.0,15.6,0.036666666666666625,0.05834035721452935,-0.029999999999999916,-0.0023058398555086956,-0.010000000000000009,-0.005183624322697256,0.0,0.0,-0.036666666666666736,-0.055932169375878193,-0.023333333333333317,-0.04681316476018471,-0.043333333333333335,-0.06500702388119606,-0.16000000000000003,-0.16903070439494294,-0.08999999999999997,-0.14418422636965678,-0.2533333333333334,-0.20697571743929377,-0.16666666666666663
4541_2018-07-27,4541,2018-07-27,15000000.0,28.0,33.3,30.95,-0.04204204204204198,-0.00027733615968905667,-0.04504504504504492,-0.025633280339162456,-0.024024024024023927,-0.01990637696520048,0.0,0.0,-0.07507507507507494,-0.08154566331036894,-0.06306306306306297,-0.06953365129835698,-0.10360360360360343,-0.11183889772125055,-0.1291291291291291,-0.12677618795265844,-0.10210210210210202,-0.11857269033739626,-0.1351351351351351,-0.049841017488076234,-0.15915915915915912
8415_2018-08-07,8415,2018-08-07,420000000.0,28.0,38.55,30.65,-0.21660181582360571,-0.17867882865907825,-0.21011673151750965,-0.19844812008227042,-0.15693904020752258,-0.15518874849223663,0.0,0.0,-0.10116731517509725,-0.10641819032095501,-0.09079118028534372,-0.07737227713481853,-0.1426718547341116,-0.1292529515835864,-0.14396887159533067,-0.1591380664611417,-0.11932555123216593,-0.11582496780159424,-0.13359273670557714,-0.04841187322833096,-0.27367055771725024
3362_2018-08-09,3362,2018-08-09,15000000.0,62.5,65.3,62.0,-0.019908116385911168,0.020718697311128853,-0.052067381316998396,-0.03871857110225663,-0.04134762633996936,-0.02625766696678289,0.0,0.0,-0.02143950995405819,-0.016216062478724425,-0.08575803981623265,-0.05848003633393428,-0.06738131699846861,-0.05461288983654167,-0.04747320061255733,-0.05153588198226133,-0.2450229709035222,-0.24212105563944797,-0.2297090352220521,-0.13800851287730453,-0.04287901990811638
3252_2018-08-10,3252,2018-08-10,18750000.0,16.8,19.0,20.95,0.021052631578947212,0.05355408253657934,0.018421052631579116,0.02364450010691288,-0.0026315789473684292,0.0043330176864099235,0.0,0.0,-0.018421052631579005,0.00711580169227477,-0.06052631578947365,-0.03150716314873081,-0.052631578947368474,-0.03696123652136718,-0.09473684210526323,-0.09763875736933758,-0.10789473684210527,-0.11602009958151305,-0.1105263157894738,-0.015923878180651885,-0.11578947368421044
3562_2018-09-03,3562,2018-09-03,20000000.0,12.85,13.05,14.1,0.015325670498084198,0.029701748703949593,0.003831417624520883,0.038334005318597986,0.003831417624520883,0.019932625215090205,0.0,0.0,-0.003831417624521105,-0.0044064607527556365,-0.003831417624521105,0.007094401811936657,0.0,0.01265094882116169,-0.003831417624521105,0.006519358683702126,-0.28505747126436787,-0.19822595890094064,-0.3869731800766284,-0.27138951130147027,-0.01532567049808442
6499_2018-09-11,6499,2018-09-11,8000000.0,108.0,109.0,141.0,0.21100917431192667,0.22786963942820582,0.17431192660550465,0.1714049498613186,0.14678899082568808,0.13516108384894387,0.0,0.0,0.004587155963302836,0.009819714102837773,-0.01834862385321101,-0.011371879667164575,-0.00917431192660545,-0.019639428205675324,-0.12385321100917435,-0.02385321100917437,-0.19266055045871555,-0.0705675272029016,-0.1834862385321101,-0.05674205248559838,-0.00917431192660545
3632_2018-10-24,3632,2018-10-24,10900000.0,10.0,12.0,13.75,0.11250000000000004,-0.007757234726687878,0.09999999999999987,0.02926045016077161,0.04166666666666674,0.020444801714898153,0.0,0.0,-0.10833333333333339,-0.07939442658092177,-0.07916666666666661,-0.07659431939978556,-0.09166666666666667,-0.10002679528403002,-0.1166666666666667,-0.0941586280814577,-0.05833333333333324,-0.0441854233654877,0.008333333333333304,0.036629153269024606,-0.16666666666666663
4953_2018-11-15,4953,2018-11-15,12000000.0,46.0,53.8,70.0,-0.020446096654274992,-0.0437169434545337,-0.0018587360594793934,-0.01543339669296373,0.016728624535315983,-0.0026637477982327518,0.0,0.0,-0.03717472118959109,-0.03200342190064487,0.027881040892193232,0.050505475281333534,0.24535315985130124,0.24923163431801099,0.26765799256505596,0.2812326531985401,0.26579925650557623,0.31492659975056647,1.2211895910780672,1.245106850289444,-0.14498141263940512
6499_2018-11-23,6499,2018-11-23,8000000.0,86.0,89.7,95.0,-0.02898550724637694,-0.02634000460087449,0.05685618729096986,0.02775565819044079,0.006688963210702337,-0.011168179646440679,0.0,0.0,0.0033444816053511683,-0.003930650669781155,0.024526198439241975,0.009314558227601744,-0.0022296544035674826,-0.0002455274194406165,-0.013377926421404673,-0.00808692113039955,0.0,0.021825396825396748,0.01672240802675584,-0.010393994089646474,-0.04124860646599782
2718_2018-11-28,2718,2018-11-28,20000000.0,17.0,20.0,22.0,0.1625000000000001,0.14277613412228796,0.04249999999999998,0.02540598290598295,0.047499999999999876,0.04815746219592354,0.0,0.0,0.022499999999999964,0.009350756081525358,0.015000000000000124,0.007110453648915271,-0.0824999999999999,-0.08447238658777112,-0.13249999999999995,-0.1022567389875082,-0.125,-0.10856344510190663,-0.21750000000000003,-0.2293343195266273,-0.15000000000000002
5543_2018-12-05,5543,2018-12-05,5000000.0,18.6,19.95,19.3,0.0025062656641603454,0.0005893327568120554,-0.01754385964912275,0.011210133961100932,-0.057644110275689164,-0.040391714109555,0.0,0.0,-0.005012531328320691,0.03524305972599251,0.007518796992481258,0.03371688005957385,-0.022556390977443552,0.007475557904345509,-0.09774436090225558,-0.035124552595546255,-0.08521303258145363,-0.05070824024918519,0.03258145363408538,0.047277939257088675,-0.06766917293233077
3388_2018-12-18,3388,2018-12-18,10000000.0,60.0,69.9,68.8,0.0,-0.0006583278472678256,0.03719599427753928,0.0069129133032141965,0.005722460658082795,0.017572361908905765,0.0,0.0,-0.01859799713876986,-0.017939669291501925,-0.0371959942775395,-0.020737798095840976,-0.05293276108726752,-0.02791630289108571,-0.032904148783977294,-0.02763752600583369,-0.027181688125894166,-0.006115197013319973,0.05722460658082973,0.02167490282836093,-0.14163090128755373
4556_2019-01-10,4556,2019-01-10,6500000.0,30.0,35.2,34.5,-0.026988636363636465,-0.04298863636363648,0.0,0.01666666666666672,0.0,0.02200000000000013,0.0,0.0,0.03409090909090895,0.02742424242424235,0.022727272727272707,0.015393939393939515,0.014204545454545414,0.02687121212121213,-0.021306818181818232,-0.029973484848485055,-0.05113636363636376,-0.07713636363636378,-0.05681818181818177,-0.16081818181818164,-0.14772727272727282
3207_2019-01-24,3207,2019-01-24,7000000.0,11.0,11.9,12.95,0.09243697478991586,0.09175854873835543,0.021008403361344463,0.006083030227016284,0.008403361344537785,-0.016698402563196213,0.0,0.0,0.004201680672268893,-0.013437396668301016,0.008403361344537785,-0.011270994150713198,0.050420168067226934,0.02396155205637207,0.0,-0.04409769335142477,-0.05882352941176483,-0.12395243036156123,-0.04621848739495804,-0.1629077682633433,-0.0756302521008404
5386_2019-02-19,5386,2019-02-19,4000000.0,27.2,45.95,39.9,-0.18715995647442873,-0.18517714087627923,-0.1653971708378673,-0.15680496991255333,-0.13819368879216543,-0.13819368879216543,0.0,0.0,-0.017410228509249226,-0.026663367967279417,-0.07508161044613715,-0.10218009028751185,-0.1164309031556039,-0.12964967380993309,-0.11099020674646354,-0.1572559040366156,-0.042437431991294905,-0.11183597792652289,-0.22742110990206754,-0.26377272920147266,-0.40805223068552776
1785_2019-03-12,1785,2019-03-12,40000000.0,18.2,18.6,19.4,0.018817204301075252,0.04245476175347196,0.026881720430107503,0.016376139340153584,-0.005376344086021612,-0.013255529903486996,0.0,0.0,0.0026881720430105283,-0.009787205501309737,0.04301075268817178,0.013463805872676149,0.005376344086021501,-0.027453596820084858,0.0,-0.06565988181221272,0.005376344086021501,-0.08983048454168707,0.16129032258064524,0.12320759112956203,-0.021505376344086113
6576_2019-04-18,6576,2019-04-18,12000000.0,72.0,90.3,88.3,-0.04761904761904756,0.004948928211768067,-0.04651162790697683,-0.01509168832993757,-0.029900332225913706,-0.010564984793889565,0.0,0.0,-0.03654485049833889,-0.037149080105589705,-0.04318936877076407,-0.05104435366502402,-0.11960132890365449,-0.1316859210486695,-0.1982281284606865,-0.14384746380811853,-0.1749723145071982,-0.12300856828363327,-0.10188261351052053,-0.10732067997577743,-0.2026578073089701
1788_2019-04-19,1788,2019-04-19,1000000.0,85.0,107.5,106.0,-0.023255813953488413,0.027530159444335123,-0.023255813953488413,0.007578527038047178,-0.013953488372092981,0.0053935491127922175,0.0,0.0,-0.013953488372092981,-0.013953488372092981,-0.013953488372092981,-0.010930513765079697,-0.027906976744186074,-0.023070217372964774,-0.037209302325581395,0.01720424060065806,-0.051162790697674376,-0.0009814122212534748,-0.0046511627906976605,-0.012510896768932134,-0.2093023255813954
4174_2019-04-25,4174,2019-04-25,15000000.0,135.0,158.0,168.5,0.018987341772152,0.073674841772152,0.04746835443037978,0.0721077775073028,-0.0031645569620253333,0.0028450584225900855,0.0,0.0,0.0,0.009014423076923128,-0.015822784810126556,-0.022433361733203427,-0.08227848101265822,-0.06184578870496593,-0.11708860759493667,-0.046776107594936556,-0.10759493670886078,-0.05771512901655307,0.0031645569620253333,0.000760710808179077,-0.14556962025316456
8038_2019-04-25,8038,2019-04-25,3000000.0,50.0,60.5,62.3,0.028099173553719048,0.08278667355371905,0.09256198347107425,0.11720140654799727,0.016528925619834656,0.022538541004450074,0.0,0.0,-0.02975206611570247,-0.02073764303877934,-0.0016528925619835322,-0.008263469485060404,-0.0826446280991735,-0.06221193579148121,-0.11900826446280999,-0.048695764462809876,-0.09752066115702474,-0.047640853464717026,-0.13719008264462806,-0.13959392879847432,-0.17355371900826444
4167_2019-06-13,4167,2019-06-13,20000000.0,17.8,19.0,21.05,0.026315789473684292,0.02568843690153888,0.013157894736842035,0.05017169649342923,-0.0026315789473684292,0.014934293072706883,0.0,0.0,-0.013157894736842146,-0.0031202535825134436,-0.021052631578947323,-0.03548174073829469,-0.021052631578947323,-0.04363732417618704,-0.015789473684210575,-0.05531268572937975,-0.015789473684210575,-0.06723238460014525,0.06842105263157894,0.020742257148517407,-0.06315789473684208
6185_2019-06-27,6185,2019-06-27,20000000.0,10.8,13.65,13.95,0.0073260073260073,0.05212998990223627,-0.0073260073260073,0.008853208604297613,-0.003663003663003761,-0.009885779020813446,0.0,0.0,0.00366300366300365,-0.0031820492305869585,-0.0073260073260073,-0.027861166006778904,-0.010989010989011061,-0.04210288777805904,-0.04029304029304037,-0.08323019026192657,-0.06593406593406592,-0.06966773114875191,0.06227106227106227,0.01062202680124269,-0.20879120879120872
3630_2019-07-09,3630,2019-07-09,25000000.0,82.8,115.0,108.5,-0.08695652173913049,-0.05999573742540509,-0.047826086956521685,-0.037409420289855055,0.10000000000000009,0.08958333333333335,0.0,0.0,-0.08695652173913049,-0.09430946291560127,-0.0304347826086957,-0.05188086104006828,-0.06521739130434778,-0.08972719522591632,-0.11304347826086958,-0.09466112531969306,-0.13391304347826094,-0.1277855924978688,-0.14782608695652177,-0.19133098891730627,-0.28
5227_2019-07-25,5227,2019-07-25,31000000.0,12.0,16.45,18.05,0.10942249240121593,0.1339586982659675,0.04863221884498481,0.05701043548172935,0.027355623100303816,0.03752917187349347,0.0,0.0,0.024316109422492627,0.02790677369538308,-0.006079027355622935,0.008882073781420807,-0.06079027355623101,-0.026080518918289775,-0.18844984802431608,-0.157929201704747,-0.10942249240121571,-0.108824048355734,-0.11550151975683887,-0.17833814453242225,-0.270516717325228
6238_2019-07-25,6238,2019-07-25,7000000.0,107.0,163.5,147.5,-0.07951070336391441,-0.05497449749916283,0.00917431192660545,0.01755252856334999,-0.021406727828746197,-0.011233179055556541,0.0,0.0,-0.03975535168195721,-0.036164687409066754,-0.07339449541284404,-0.0584333942758003,-0.14984709480122327,-0.11513734016328203,-0.19877675840978593,-0.16825611209021685,-0.17737003058103973,-0.17677158653555802,-0.1865443425076453,-0.24938096728322867,-0.345565749235474
3511_2019-07-29,3511,2019-07-29,5400000.0,27.2,37.5,35.1,-0.09999999999999998,-0.09279279279279284,-0.03466666666666662,-0.0340660660660661,-0.012000000000000122,-0.013801801801801905,0.0,0.0,-0.04933333333333334,-0.04873273273273282,-0.09866666666666679,-0.06142942942942964,0.03200000000000003,0.07464264264264264,0.13200000000000012,0.17284084084084106,0.1160000000000001,0.11419819819819832,0.06933333333333347,-0.0021381381381380127,-0.2746666666666667
8936_2019-08-01,8936,2019-08-01,20000000.0,18.5,19.7,20.65,0.038071065989847774,0.04773290173863998,0.0076142131979697325,0.00882194266656866,0.012690355329949332,0.0006130606439589403,0.0,0.0,-0.027918781725888353,-0.00557578655680635,-0.050761421319796995,-0.024795237744917875,-0.055837563451776595,-0.026248191471100246,-0.07106598984771562,-0.059592559896024744,-0.050761421319796995,-0.07008509281738162,-0.035532994923857864,-0.12369724613158728,-0.060913705583756306
5291_2019-08-08,5291,2019-08-08,3000000.0,16.5,20.0,18.65,-0.040000000000000036,-0.07952321204516921,-0.06999999999999995,-0.12144291091593462,-0.0050000000000001155,-0.037622333751568426,0.0,0.0,0.09499999999999997,0.08370765370138034,0.19250000000000012,0.1843444165621082,0.3800000000000001,0.36368883312421607,0.3374999999999999,0.2898212045169384,0.28,0.2197741530740276,0.4099999999999999,0.24500627352572146,-0.17500000000000004
3289_2019-08-26,3289,2019-08-26,30000000.0,36.0,46.5,41.95,0.13118279569892466,0.10340501792114698,-0.06129032258064515,-0.056352050975706836,0.03010752688172036,0.03257666268418957,0.0,0.0,-0.062365591397849474,-0.04816806053365186,-0.04946236559139783,-0.0605734767025089,-0.0849462365591398,-0.11951413779370768,-0.11182795698924741,-0.15688968538430925,-0.17204301075268813,-0.23130227001194725,-0.10322580645161283,-0.24581839904420544,-0.22580645161290325
