event_id,ticker,ann_date,offset,cum_ret,mkt_ret,abnormal
2017_2012-05-11,2017,2012-05-11,25,-0.1193838254172015,-0.044487427466150975,-0.07489639795105052
2017_2012-05-11,2017,2012-05-11,26,-0.10783055198973035,-0.029013539651837505,-0.07881701233789284
2017_2012-05-11,2017,2012-05-11,27,-0.11168164313222084,-0.03462282398452621,-0.07705881914769463
2017_2012-05-11,2017,2012-05-11,28,-0.10783055198973035,-0.024177949709864643,-0.0836526022798657
2017_2012-05-11,2017,2012-05-11,29,-0.10783055198973035,-0.029980657640232167,-0.07784989434949818
2017_2012-05-11,2017,2012-05-11,30,-0.1129653401797176,-0.04139264990328817,-0.07157269027642943
2017_2012-05-11,2017,2012-05-11,31,-0.12708600770218226,-0.048355899419729176,-0.07873010828245308
2017_2012-05-11,2017,2012-05-11,32,-0.13478818998716302,-0.05241779497098642,-0.0823703950161766
2017_2012-05-11,2017,2012-05-11,33,-0.13607188703465978,-0.043520309477756314,-0.09255157755690346
2017_2012-05-11,2017,2012-05-11,34,-0.13735558408215665,-0.04197292069632497,-0.09538266338583168
2017_2012-05-11,2017,2012-05-11,35,-0.13735558408215665,-0.029013539651837505,-0.10834204443031914
2017_2012-05-11,2017,2012-05-11,36,-0.1193838254172015,-0.021276595744680882,-0.09810722967252061
2017_2012-05-11,2017,2012-05-11,37,-0.11810012836970474,-0.009671179883945835,-0.1084289484857589
2017_2012-05-11,2017,2012-05-11,38,-0.10783055198973035,-0.005802707930367634,-0.10202784405936272
2017_2012-05-11,2017,2012-05-11,39,-0.11681643132220798,-0.007736943907156735,-0.10907948741505125
2017_2012-05-11,2017,2012-05-11,40,-0.12323491655969188,-0.013539651837524258,-0.10969526472216762
2017_2012-05-11,2017,2012-05-11,41,-0.12836970474967913,-0.014506769825918808,-0.11386293492376032
2017_2012-05-11,2017,2012-05-11,42,-0.1322207958921695,-0.025145067698259305,-0.1070757281939102
2017_2012-05-11,2017,2012-05-11,43,-0.13350449293966626,-0.022243713733075543,-0.11126077920659072
2017_2012-05-11,2017,2012-05-11,44,-0.12708600770218226,-0.039651837524178,-0.08743417017800426
2017_2012-05-11,2017,2012-05-11,45,-0.13093709884467275,-0.042553191489361764,-0.08838390735531099
2017_2012-05-11,2017,2012-05-11,46,-0.14377406931964054,-0.042553191489361764,-0.10122087783027878
2017_2012-05-11,2017,2012-05-11,47,-0.14377406931964054,-0.03578336557059969,-0.10799070374904085
2017_2012-05-11,2017,2012-05-11,48,-0.14249037227214378,-0.048355899419729176,-0.09413447285241461
2017_2012-05-11,2017,2012-05-11,49,-0.14377406931964054,-0.029013539651837505,-0.11476052966780304
2017_2012-05-11,2017,2012-05-11,50,-0.13607188703465978,-0.029980657640232167,-0.10609122939442761
