event_id,ticker,name,market,ann_date,exr_date,shares,sub_price,sub_ratio,gap_days,ref_price,discount_pct,ret_-20d,abn_-20d,ret_-10d,abn_-10d,ret_-9d,abn_-9d,ret_-8d,abn_-8d,ret_-7d,abn_-7d,ret_-6d,abn_-6d,ret_-5d,abn_-5d,ret_-4d,abn_-4d,ret_-3d,abn_-3d,ret_-2d,abn_-2d,ret_-1d,abn_-1d,ret_+0d,abn_+0d,ret_+1d,abn_+1d,ret_+2d,abn_+2d,ret_+3d,abn_+3d,ret_+4d,abn_+4d,ret_+5d,abn_+5d,ret_+6d,abn_+6d,ret_+7d,abn_+7d,ret_+8d,abn_+8d,ret_+9d,abn_+9d,ret_+10d,abn_+10d,ret_+20d,abn_+20d,ret_+30d,abn_+30d,ret_+60d,abn_+60d
8049_2009-09-29,8049,晶采,otc,2009-09-29,2009-10-15,15000000.0,10.0,15.474496499999999,16,12.5,-0.19999999999999996,0.0040000000000000036,0.0260791168353266,-0.04799999999999993,-0.03512051517939274,-0.040000000000000036,-0.009641214351425953,-0.04799999999999993,-0.01672125114995393,-0.04799999999999993,-0.03420055197792082,-0.05599999999999994,-0.04772033118675245,-0.06799999999999995,-0.044080956761729406,-0.07599999999999996,-0.057600735970561145,-0.09599999999999997,-0.08220055197792087,-0.03599999999999992,-0.02404047838086476,0.0,0.0,-0.040000000000000036,-0.045519779208831546,-0.03200000000000003,-0.03751977920883154,-0.02400000000000002,-0.03319963201471943,-0.03599999999999992,-0.046119595216191134,-0.04799999999999993,-0.0507598896044158,-0.04799999999999993,-0.03604047838086477,-0.05599999999999994,-0.03576080956761718,-0.07599999999999996,-0.0603606255749769,-0.08400000000000007,-0.06652069917203318,-0.09599999999999997,-0.06288132474701003,-0.15599999999999992,-0.10448206071757116,-0.07599999999999996,-0.06588040478380852,0.02400000000000002,0.03319963201471943,0.33199999999999985,0.26944250229990785
2426_2009-10-13,2426,鼎元,sii,2009-10-13,2009-10-27,25000000.0,18.0,6.517338347000001,14,32.15,-0.44012441679626746,-0.25816485225505437,-0.24601531954477407,-0.07776049766718507,-0.08149881542419446,-0.0839813374805598,-0.09986918794784949,-0.06687402799377917,-0.08836935509658295,-0.031104199066874005,-0.05259952616967778,-0.007776049766718529,-0.033009694626531694,0.017107309486780853,-0.009060914812284437,-0.007776049766718529,-0.02646763855176526,-0.03265940902021769,-0.03639772677722708,-0.013996889580093264,-0.009323992383831636,0.0,0.0,-0.02488335925349916,-0.023014200374994465,-0.07620528771384139,-0.05844827836804689,-0.12908242612752718,-0.09263382799668596,-0.09175738724727833,-0.0571779479949418,-0.0855365474339036,-0.045349631546053204,-0.09797822706065318,-0.05124925509803635,-0.06998444790046654,-0.04101248528364421,-0.09175738724727833,-0.060916265751951304,-0.10886469673405907,-0.08550021075275072,-0.1166407465007776,-0.10262205491199261,-0.10419906687402791,-0.09765701079926148,-0.05443234836702959,-0.057236086684786636,-0.04510108864696727,-0.04883940640397666,-0.046656298600311064,-0.10086190607694656
2888_2009-10-19,2888,新光金,sii,2009-10-19,2009-10-29,500000000.0,10.6,5.11151,10,14.1,-0.24822695035460995,-0.04255319148936165,-0.06348563677956143,0.03191489361702127,-0.00804704739154194,0.028368794326241176,-0.01159314668232203,0.021276595744680993,-0.022491244407555122,0.028368794326241176,-0.016350520611913,0.007092198581560183,-0.03001531806924862,-0.007092198581560294,-0.02897611865767835,-0.010638297872340496,-0.0239589448751949,0.007092198581560183,-0.010985822350885188,0.021276595744680993,0.005101524384071965,0.0,0.0,-0.06382978723404253,-0.0448002915156791,-0.03546099290780147,-0.01833444676127438,-0.049645390070921946,-0.02680999520888583,-0.06382978723404253,-0.034334068870579215,-0.028368794326241176,-0.016951096895223228,-0.04255319148936165,-0.02923254448650736,-0.03546099290780147,-0.02975214419229244,-0.007092198581560294,-0.01089809772523298,-0.02127659574468077,-0.03269429317569883,-0.014184397163120477,-0.03892274159699316,-0.03546099290780147,-0.05924786255575587,-0.02127659574468077,-0.046014940178553454,-0.08865248226950351,-0.09721575534276716,-0.07446808510638292,-0.10967265218535538
1909_2009-10-19,1909,榮成,sii,2009-10-19,2009-11-04,155000000.0,10.0,23.971999999999998,16,10.75,-0.06976744186046513,-0.009302325581395321,-0.06616507067943456,0.09302325581395343,0.024395804833561296,0.06976744186046502,0.01682626538987675,0.08372093023255811,0.039603283173734516,0.09302325581395343,0.04400364797081613,0.07906976744186034,0.03201094391244852,0.041860465116279055,0.011468308253534065,0.0,-0.010784313725490158,-0.023255813953488413,-0.036000911992704054,-0.013953488372093092,-0.020816233470132284,0.0,0.0,0.023255813953488413,0.004628362973096101,0.023255813953488413,0.006589147286821806,0.009302325581395321,-0.01520747834017322,0.0046511627906977715,-0.029662562699498407,0.0,-0.04215686274509811,0.0,-0.055882352941176494,0.0,-0.05490196078431375,-0.013953488372093092,-0.06591427268581862,-0.009302325581395321,-0.0789101687186502,-0.018604651162790642,-0.07938896488828084,-0.018604651162790642,-0.08036935704514359,-0.046511627906976716,-0.09357045143638854,0.037209302325581506,-0.005927952576379347,-0.05581395348837204,-0.1156178750569995
2349_2009-10-19,2349,錸德,sii,2009-10-19,2009-11-03,250000000.0,6.53,7.99973398,15,7.84,-0.16709183673469385,0.09948979591836737,0.0556728533672477,0.07653061224489788,0.007397213997575536,0.07908163265306145,0.01773791308149386,0.08801020408163263,0.042245841861574096,0.1160714285714286,0.07907045486159414,0.09056122448979598,0.048691701607614934,0.08418367346938771,0.0442615702561453,0.06632653061224492,0.042957494584981104,0.02423469387755106,0.020339854539673796,0.010204081632652962,0.004361822625837064,0.0,0.0,0.01658163265306123,0.023397601494346554,0.028061224489795977,0.01637670647616396,0.02168367346938771,0.011946575124694325,0.017857142857143016,0.0003303658366951012,0.017857142857143016,-0.009406732507998061,0.01658163265306123,-0.0184719213878346,0.007653061224489832,-0.041032430498976646,0.005102040816326481,-0.04260974107267046,0.05229591836734704,0.007505265981758047,0.04974489795918369,-0.012572531446853219,0.026785714285714413,-0.026768326610098647,-0.0012755102040815647,-0.038276483913916026,0.007653061224489832,-0.03908501083003779,0.03826530612244916,0.008080301253900135
3073_2009-10-20,3073,天方能源,otc,2009-10-20,2009-11-04,8000000.0,34.5,17.29645609,15,51.9,-0.33526011560693636,-0.01734104046242768,-0.07420378556046692,-0.015414258188824581,-0.08404170916921672,-0.055876685934489356,-0.10881786240507763,-0.041425818882466214,-0.08554346594128981,-0.036608863198458574,-0.08562847104159588,-0.026974951830443183,-0.074033775359855,0.01734104046242768,-0.013051116400317309,-0.045279383429672526,-0.056063697155162684,-0.055876685934489356,-0.068621783973705,-0.05973025048169556,-0.06659299557973475,0.0,0.0,-0.043352601156069315,-0.06198005213646163,-0.055876685934489356,-0.07254335260115596,-0.08285163776493254,-0.10736144168650108,-0.11368015414258181,-0.147993879632778,-0.11753371868978812,-0.15969058143488624,-0.11175337186897871,-0.1676357248101552,-0.12620423892100185,-0.1811061997053156,-0.12620423892100185,-0.17816502323472738,-0.12620423892100185,-0.19581208205825673,-0.1329479768786127,-0.1937322906041029,-0.11368015414258181,-0.17544486002493476,-0.14932562620423895,-0.19638444973365077,-0.06069364161849711,-0.10383089652045796,-0.19267822736030826,-0.2524821489289357
1471_2009-10-20,1471,首利,sii,2009-10-20,2009-11-04,20000000.0,22.0,10.39,15,28.0,-0.2142857142857143,-0.09464285714285714,-0.15150560224089638,0.08392857142857157,0.01530112044817944,0.0535714285714286,0.0006302521008403339,0.07857142857142851,0.03445378151260492,0.07499999999999996,0.025980392156862653,0.06071428571428572,0.013655462184873901,0.008928571428571397,-0.021463585434173593,-0.019642857142857184,-0.030427170868347342,-0.042857142857142816,-0.05560224089635846,0.014285714285714235,0.007422969187675044,0.0,0.0,0.016071428571428514,-0.0025560224089637984,0.021428571428571574,0.004761904761904967,-0.0017857142857142794,-0.02629551820728282,0.005357142857142838,-0.02895658263305334,0.03571428571428581,-0.006442577030812302,0.0803571428571428,0.0244747899159663,0.0535714285714286,-0.0013305322128851493,0.0535714285714286,0.0016106442577030755,0.12678571428571428,0.0571778711484594,0.10178571428571437,0.041001400560224166,0.14642857142857157,0.08466386554621863,0.15714285714285703,0.11008403361344521,0.3142857142857143,0.2711484593837534,0.2678571428571428,0.20805322128851533
2823_2009-10-20,2823,中壽,sii,2009-10-20,2009-11-06,200000000.0,19.65,11.525903623,17,23.9,-0.17782426778242677,0.11297071129707126,0.08404110666833442,0.06694560669456062,0.039944642374406314,0.10041841004184104,0.06859584495023063,0.06903765690376584,0.03914373212073796,0.06903765690376584,0.0555371747436888,-0.004184100418409997,0.0016018205073374814,0.010460251046025215,0.014317531663190164,-0.027196652719665204,-0.017553451176753,0.0,0.016393442622950838,0.027196652719665426,0.025268012411082896,0.0,0.0,-0.027196652719665204,-0.03491121395399488,-0.010460251046025104,-0.027818013823267207,-0.008368200836820106,-0.033440524848391884,0.046025104602510414,0.0074522984308613704,0.01673640167364021,-0.020872084343717567,0.0020920502092049986,-0.032623475345278985,0.010460251046025215,-0.04161303728570087,-0.0167364016736401,-0.060130808616745246,-0.025104602510460206,-0.0694633296078564,-0.025104602510460206,-0.06560604899069178,-0.03974895397489542,-0.07060719891221456,-0.05439330543933041,-0.07850130929661092,-0.027196652719665204,-0.05419761703981951,-0.11087866108786604,-0.12148618278506951
1558_2009-10-21,1558,伸興,sii,2009-10-21,2009-11-05,3500000.0,62.0,6.439918811,15,80.9,-0.23362175525339934,-0.02966625463535233,-0.05084046060262848,0.03213844252163156,-0.0015477942444896975,0.056860321384425205,0.03183625978673521,0.037082818294190245,0.007246437158482832,0.008652657601977642,-0.019258795718522848,-0.012360939431396822,-0.02391050632263836,-0.04202719406674915,-0.03432748280592135,-0.040791100123609536,-0.03501631667798866,-0.050679851668726905,-0.03913028477748526,-0.04573547589616811,-0.027448661651702233,0.0,0.0,-0.023485784919653918,-0.021560857104446995,-0.023485784919653918,-0.029260568365274686,-0.018541409147095123,-0.033940831668750504,-0.017305315203955618,-0.04040444898643869,-0.027194066749072987,-0.06376769523800452,-0.040791100123609536,-0.07640226470493772,-0.03584672435105074,-0.06857049720956843,-0.04326328800988877,-0.09331141120526876,-0.027194066749072987,-0.06858001477602194,-0.024721878862793534,-0.06707029079734583,-0.03213844252163178,-0.07063699882577046,-0.05809641532756493,-0.08697033255566877,-0.05315203955500636,-0.08106349287550685,-0.011124845488257207,-0.031336587547930006
3049_2009-10-22,3049,和鑫,sii,2009-10-22,2009-11-06,180000000.0,16.0,21.7,15,17.75,-0.09859154929577463,-0.0028169014084507005,-0.03174650603718754,0.036619718309859106,0.009618753989704798,0.019718309859154903,-0.012104255232455507,0.03380281690140863,0.003908892118380747,0.016901408450704203,0.00340092629062716,-0.019718309859155014,-0.013932388933407536,-0.025352112676056304,-0.021494832058891356,-0.0028169014084507005,0.006826300134461505,0.0028169014084507005,0.01921034403140154,0.014084507042253502,0.012155866733670972,0.0,0.0,-0.019718309859155014,-0.02743287109348469,-0.03943661971830981,-0.05679438249555191,-0.030985915492957816,-0.056058239504529594,-0.036619718309859106,-0.07519252448150815,-0.036619718309859106,-0.07422820432721688,-0.030985915492957816,-0.0657014410474418,0.011267605633802802,-0.040805682697923285,-0.019718309859155014,-0.06311271680226016,-0.022535211267605604,-0.06689393836500179,-0.028169014084507005,-0.06867046056473858,-0.036619718309859106,-0.06747796324717825,0.27605633802816887,0.25194833417088836,0.46760563380281694,0.44060466948266264,0.20563380281690136,0.1950262811196979
2388_2009-10-22,2388,威盛,sii,2009-10-22,2009-11-06,170000000.0,15.8,26.3256268,15,21.1,-0.2511848341232228,0.04976303317535535,0.020833428546618515,-0.021327014218009643,-0.04832797853816395,-0.049763033175355464,-0.08158559826696588,-0.018957345971564066,-0.04885127075459195,-0.03080568720379162,-0.044306169363868664,-0.03317535545023709,-0.02738943452448961,-0.04502369668246453,-0.04116641606529958,-0.11137440758293848,-0.10173120604002628,-0.12322274881516593,-0.10682930619221509,-0.06398104265402849,-0.06590968296261102,0.0,0.0,-0.049763033175355464,-0.05747759440968514,-0.05450236966824651,-0.07186013244548861,-0.07819905213270151,-0.10327137614427329,-0.09478672985781988,-0.13335953602946893,-0.13033175355450233,-0.1679402395718601,-0.1255924170616115,-0.1603079426160955,-0.09952606635071093,-0.15159935468243702,-0.11374407582938395,-0.1571384827724891,-0.1327014218009479,-0.1770601488983441,-0.1255924170616115,-0.16609386354184308,-0.1327014218009479,-0.16355966673826705,-0.25355450236966826,-0.27766250622694877,-0.20616113744075837,-0.23316210176091268,-0.1563981042654029,-0.16700562596260637
2104_2009-10-23,2104,國際中橡,sii,2009-10-23,2009-11-06,108000000.0,30.6,19.5818,14,35.8,-0.14525139664804454,0.012569832402234749,-0.01635977222650209,0.008379888268156499,-0.01862107605199781,0.008379888268156499,-0.023442676823453912,0.011173184357541999,-0.018720740425485882,0.0041899441340784715,-0.009310538025998571,-0.03631284916201105,-0.030526928236263573,-0.04469273743016744,-0.04083545681300249,-0.008379888268156388,0.0012633132747558173,-0.008379888268156388,0.00801355435479445,0.0,-0.0019286403085825299,0.0,0.0,-0.013966480446927387,-0.021681041681257063,-0.025139664804469275,-0.04249742758171138,-0.023743016759776414,-0.04881534077134819,-0.022346368715083775,-0.06091917488673282,-0.018156424581005526,-0.055764910598363304,0.033519553072625774,-0.0011959724818582096,0.015363128491620248,-0.03671015984010584,-0.006983240223463638,-0.050377647166568784,-0.011173184357541888,-0.05553191145493808,-0.022346368715083775,-0.06284781519531535,-0.030726256983240052,-0.0615845019205592,-0.06983240223463683,-0.09394040609191734,-0.07262569832402221,-0.09962666264417652,-0.1354748603351955,-0.14608238203239898
2393_2009-10-26,2393,億光,sii,2009-10-26,2009-11-09,33330000.0,85.0,6.8098423,14,92.6,-0.0820734341252699,0.07991360691144722,0.05407628633728456,0.07019438444924408,0.046270939473167516,0.06911447084233258,0.0471049014643421,0.02051835853131756,0.01477673173705929,-0.015118790496760126,-0.0017216613101571632,-0.02051835853131745,-0.009035104942800687,-0.014038876889848728,0.0031860034929264147,-0.011879049676025821,0.012044395300050748,0.008639308855291628,0.014380935649549897,-0.001079913606911398,0.006575588785433073,0.0,0.0,-0.02051835853131745,-0.03008773652174812,-0.0075593952483800075,-0.02478427563115504,-0.002159827213822796,-0.0327818367832009,0.012958963282937441,-0.016706108487397398,0.006479481641468832,-0.020314776731736872,0.02051835853131756,-0.023500780224663176,0.0075593952483801186,-0.027847303316213212,0.016198704103671746,-0.02016493225996463,0.018358531317494542,-0.014177353849969654,0.002159827213823018,-0.020806679963210506,0.03131749460043198,0.009307925222441504,0.13930885529157666,0.10677297012411247,0.24190064794816424,0.2141494517759155,0.015118790496760237,0.022774292889104708
2547_2009-10-27,2547,日勝生,sii,2009-10-27,2009-11-13,90000000.0,24.25,13.095139999999999,17,25.65,-0.05458089668615984,0.16179337231968827,0.14599411581411204,-0.040935672514619825,-0.000972847235809482,-0.025341130604288442,0.020197902852960525,-0.060428849902534054,-0.0083842402371066,0.003898635477582957,0.038285252577954565,-0.015594541910331383,0.02065081124951984,-0.005847953216374213,0.02296245570555877,0.0,0.01951672862453524,0.005847953216374435,0.017929737602991547,0.00974658869395717,0.008817220664217418,0.0,0.0,-0.013645224171539905,-0.010857120082320648,-0.00974658869395717,-0.023687109140053897,0.003898635477582957,-0.0016775727008557784,-0.0019493177387913674,-0.008454893946969855,0.005847953216374435,0.0030598491271549566,0.007797270955165914,0.01430284716334429,-0.011695906432748426,-0.004260962194830187,-0.011695906432748426,-0.00890780234352917,0.0019493177387914784,-0.0017681543801677524,-0.011695906432748426,-0.012625274462488179,-0.031189083820662655,-0.0014493068689899191,0.052631578947368585,0.05170221091762883,-0.00974658869395717,-0.03576889352667112,-0.14035087719298234,-0.092023739646514
5475_2009-10-28,5475,德宏,otc,2009-10-28,2009-11-09,16000000.0,7.5,6.791977772,12,8.98,-0.16481069042316265,0.06347438752783963,0.03763706695367697,0.18596881959910916,0.1620453746230326,0.17483296213808464,0.15282339276009416,0.16926503340757226,0.163523406613314,0.10244988864142535,0.11584701782802831,0.09242761692650325,0.10391087051502002,0.016703786191536896,0.03392866657431204,0.00222717149220486,0.02615061646828143,0.026726057906458767,0.03246768470071704,0.00222717149220486,0.009882673884549331,0.0,0.0,-0.020044543429844075,-0.029613921420274747,0.018930957683741534,0.001706077300966502,-0.0033407572383075124,-0.03396276680768562,-0.014476614699331924,-0.04414168646966676,-0.00222717149220486,-0.029021429865410564,0.011135857461024523,-0.03288328129495621,0.011135857461024523,-0.024270841103568808,-0.006681514476614803,-0.04304515084025118,0.014476614699331813,-0.018059270468132382,0.0055679287305121505,-0.017398578446521373,0.00222717149220486,-0.01978239788578562,-0.030066815144766057,-0.06260270031223025,0.024498886414253684,-0.0032523097579950644,0.03897550111358572,0.04663100350593019
3596_2009-11-02,3596,智易,sii,2009-11-02,2009-11-17,10000000.0,68.0,7.11612,15,75.5,-0.09933774834437081,0.07814569536423854,0.0717295633752375,-0.02384105960264893,0.04123685057150317,-0.01059602649006619,0.03706666828536909,-0.02251655629139082,0.02697931905233042,-0.013245033112582738,0.028918119957994648,-0.018543046357615944,0.014454203871531623,-0.003973509933774766,0.021691018022228836,-0.0013245033112582183,0.011507760666743527,-0.007947019867549643,0.00580183439459514,-0.015894039735099397,0.0006045853794743872,0.0,0.0,-0.015894039735099397,-0.007644727177812616,-0.007947019867549643,-0.0006142975944057882,0.042384105960264984,0.053383189369980766,0.052980132450331174,0.07314511870147677,0.04635761589403975,0.0674391924293285,0.060927152317880706,0.07742577743245449,0.07947019867549665,0.0895526918010695,0.07947019867549665,0.0923024626534984,0.0596026490066226,0.10268239236134291,0.10066225165562903,0.13457609216891953,0.08741721854304618,0.11124856593076382,0.12450331125827829,0.139168755804566,0.14966887417218544,0.13225365877346862,0.039735099337748325,0.09473051638632757
6182_2009-11-06,6182,合晶,otc,2009-11-06,2009-11-20,17000000.0,45.0,4.97,14,56.3,-0.20071047957371224,-0.019538188277086976,-0.006563211446688366,-0.06216696269982236,-0.03065630468314018,-0.031971580817051426,-0.00972876339351103,-0.04618117229129648,-0.03135262734226951,-0.030195381882770822,-0.028341813764142465,-0.047957371225577194,-0.0451770190476346,-0.05506216696269972,-0.04950146260681454,0.010657193605683846,-0.00046421510608629646,-0.019538188277086976,-0.022318540455029567,0.010657193605683846,0.006950057368427132,0.0,0.0,0.010657193605683846,0.01992503419882563,0.017761989342806483,0.027956613995262503,0.04262877442273538,0.048189478778620565,0.01243339253996445,0.011506608480650327,0.005328596802842034,0.007182164921470391,0.02131438721136769,0.053751829287363995,0.030195381882770933,0.05336498336562545,0.035523978685612745,0.048498955516011355,0.04262877442273538,0.0528233990751914,0.026642984014209503,0.03591082460735129,0.030195381882770933,0.04595071089111202,0.026642984014209503,0.03961796084460811,0.04973357015985802,0.002467583134834861,-0.13854351687388988,-0.11352034727240701
8086_2009-11-06,8086,宏捷科,otc,2009-11-06,2009-11-20,10000000.0,22.0,6.58088122,14,36.35,-0.3947730398899587,-0.03576341127922977,-0.022788434448831163,-0.1581843191196699,-0.12667366110298772,-0.16781292984869334,-0.14557011242515294,-0.15130674002751032,-0.13647819507848336,-0.1361760660247594,-0.13432249790613104,-0.09766162310866588,-0.0948812709307233,-0.06464924346629985,-0.05908853911041467,-0.028885832187070304,-0.040007240898840446,-0.03438789546079779,-0.03716824763874038,-0.03438789546079779,-0.038095031698054505,0.0,0.0,-0.02063273727647863,-0.011364896683336845,-0.028885832187070304,-0.018691207534614285,-0.0453920220082531,-0.039831317652367915,-0.056396148555708514,-0.05732293261502264,0.009628610729023324,0.01148217884765168,-0.008253094910591563,0.02418434716540474,0.03301237964236581,0.056181981125220326,0.10453920220082513,0.11751417903122374,0.1815680880330124,0.1917627126854684,0.11554332874828055,0.12481116934142233,0.17606602475928468,0.19182135376762577,0.05639614855570829,0.0693711253861069,0.2709766162310867,0.22371062920606355,0.1292984869325997,0.15432165653408259
2455_2009-11-10,2455,全新,sii,2009-11-10,2009-11-24,10000000.0,58.0,6.265,14,78.0,-0.2564102564102564,-0.16666666666666663,-0.16666666666666663,-0.09358974358974359,-0.08890809564966873,-0.08846153846153848,-0.09688850475367328,-0.09358974358974359,-0.10108038029386346,-0.09743589743589731,-0.10211754537597217,-0.09615384615384615,-0.1176894266781906,-0.0807692307692307,-0.09387784500144059,-0.07692307692307687,-0.09096802074330168,-0.08589743589743593,-0.0961970613656008,-0.0461538461538461,-0.04709017574186125,0.0,0.0,-0.02051282051282044,-0.025194468452895302,-0.012820512820512775,-0.024056467876692578,-0.012820512820512775,-0.02124747911264757,-0.014102564102564052,0.008369346009795442,0.02051282051282044,0.0336214347450301,0.09102564102564092,0.09383462978968582,0.08333333333333326,0.08333333333333326,0.08333333333333326,0.08239700374531811,0.1384615384615384,0.1440795159896282,0.14102564102564097,0.1307260155574761,0.09487179487179498,0.08925381734370497,0.07692307692307687,0.06287813310285206,0.06666666666666665,-0.011048689138576817,-0.038461538461538436,-0.005690002881014067
2408_2009-11-17,2408,南亞科,sii,2009-11-17,2009-11-20,800000000.0,20.0,24.5705,3,26.4,-0.24242424242424243,-0.17045454545454541,-0.1574795686241468,-0.03409090909090906,-0.0025802510742268803,-0.03409090909090906,-0.011848091667368665,-0.015151515151515138,-0.0003229702024881709,-0.007575757575757569,-0.005722189457129212,-0.02840909090909094,-0.02562873873114835,-0.04166666666666663,-0.03610596231078145,-0.03977272727272718,-0.050894135984497324,-0.058712121212121104,-0.061492473390063696,-0.04734848484848486,-0.051055621085741576,0.0,0.0,-0.051136363636363535,-0.04186852304322175,-0.09469696969696972,-0.0845023450445137,-0.10227272727272729,-0.09671202291684211,-0.09280303030303028,-0.0937298143623444,-0.10037878787878785,-0.09852521976015949,-0.15530303030303028,-0.12286558822703397,-0.1477272727272727,-0.12455767124441819,-0.17045454545454541,-0.1574795686241468,-0.16477272727272718,-0.15457810262027116,-0.16666666666666663,-0.15739882607352484,-0.15340909090909083,-0.13765376190074974,-0.13068181818181812,-0.11770684135141951,0.2007575757575757,0.15349158873255253,-0.03977272727272718,-0.014749557671244307
2841_2009-11-26,2841,台開,sii,2009-11-26,2009-12-14,80000000.0,11.8,21.32636437,18,13.6,-0.13235294117647056,0.02941176470588247,0.01641269321098937,-0.022058823529411686,-0.0007032060735157053,-0.02573529411764708,-0.014593232836309977,-0.011029411764705954,-0.002672865803703073,-0.02573529411764708,-0.01830725326342242,-0.03676470588235292,-0.0228371292806816,-0.02573529411764708,-0.0275923043312033,-0.014705882352941124,-0.011920367032606904,-0.011029411764705954,-0.011029411764705954,-0.02573529411764708,-0.009950707302419537,0.0,0.0,-0.014705882352941124,-0.015634387459719123,-0.02941176470588236,-0.02755475449232614,-0.007352941176470562,0.004717625211644538,-0.022058823529411686,-0.013702277568408805,-0.014705882352941124,-0.003563821071604023,-0.02941176470588236,-0.02662624938554814,-0.02941176470588236,-0.0349827953465508,-0.03308823529411764,-0.04608730678901074,-0.03308823529411764,-0.05630086296356984,-0.022058823529411686,-0.04712846141242011,-0.018382352941176516,-0.0508800316784096,0.06617647058823528,-0.0034614124201213237,-0.0845588235294118,-0.06784573160740626,-0.0808823529411764,-0.08645338358184484
2504_2009-11-30,2504,國產,sii,2009-11-30,2009-12-11,172000000.0,11.0,9.902000000000001,11,14.85,-0.2592592592592592,0.010101010101010166,-0.002163140842386113,-0.047138047138047146,-0.03204370751540564,-0.04040404040404033,-0.034743663045549766,-0.026936026936026924,-0.03165300806810245,-0.010101010101010166,-0.01764817991233092,-0.02020202020202011,-0.028692586239756013,-0.030303030303030276,-0.032189822755860575,-0.01683501683501687,-0.034759545136903824,0.0,-0.013207547169811429,0.0033670033670034627,-0.012670732482053193,0.0,0.0,0.006734006734006703,-0.009303729115049952,0.013468013468013629,-0.0035131186074579546,0.0033670033670034627,-0.010783940029222894,-0.0033670033670032407,-0.007140588272663617,-0.013468013468013407,-0.02101518327933416,-0.013468013468013407,-0.018184994600088933,-0.010101010101010166,-0.023308557270821595,-0.010101010101010166,-0.031799123308557276,-0.023569023569023573,-0.052814306587891435,-0.01683501683501687,-0.056457658344450934,-0.023569023569023573,-0.06507845753128771,0.043771043771043905,-0.04868178641763521,-0.04040404040404033,-0.06304554983800259,-0.11784511784511786,-0.11973191029794816
3615_2009-11-30,3615,安可,otc,2009-11-30,2009-12-14,5000000.0,43.0,12.2549,14,61.5,-0.30081300813008127,-0.16747967479674797,-0.18047874629164107,-0.18048780487804883,-0.15913218742215285,-0.18373983739837396,-0.17259777611703686,-0.14796747967479673,-0.13961093371379385,-0.1707317073170732,-0.16330366646284855,-0.17398373983739845,-0.16005616323572713,-0.16422764227642284,-0.16608465248997906,-0.16910569105691053,-0.16632017573657631,-0.1121951219512195,-0.1121951219512195,-0.06504065040650409,-0.049256063591276544,0.0,0.0,0.016260162601626105,0.015331657494848105,-0.02276422764227637,-0.02090721742872015,-0.0373983739837398,-0.025327807595624696,-0.07154471544715446,-0.06318816948615158,-0.06178861788617884,-0.05064655660484174,-0.052032520325203335,-0.049247005004869115,-0.05365853658536579,-0.05922956722603423,-0.052032520325203335,-0.06503159182009643,-0.07317073170731703,-0.09638335937676923,-0.04552845528455285,-0.07059809316756127,-0.04878048780487809,-0.08127816654211117,0.011382113821138296,-0.05825576918721831,-0.14146341463414636,-0.12475032271214082,-0.13170731707317074,-0.13727834771383918
6278_2009-12-01,6278,台表科,sii,2009-12-01,2009-12-15,20000000.0,65.0,9.0766455,14,85.5,-0.23976608187134507,-0.19883040935672514,-0.20254098449587177,-0.10175438596491226,-0.08969501676268599,-0.10760233918128659,-0.09832590133342012,-0.10760233918128659,-0.09925354511820694,-0.11461988304093562,-0.09977758248434943,-0.09590643274853805,-0.09683407653332476,-0.09473684210526312,-0.0910262669661166,-0.08538011695906433,-0.08445247317427773,-0.09941520467836262,-0.08271761655220311,-0.040935672514619936,-0.040008028729833334,0.0,0.0,-0.03625730994152043,-0.033474378587160514,-0.05029239766081872,-0.03730538467380584,-0.07602339181286555,-0.06674695396499908,-0.06315789473684219,-0.05109852553461591,-0.05847953216374269,-0.054768957024596165,-0.039766081871345116,-0.04440430079527824,-0.052631578947368474,-0.06469094814959486,-0.03274853801169586,-0.05501198884657521,-0.038596491228070184,-0.06271522963252296,-0.03625730994152043,-0.06779719862426625,-0.023391812865497075,-0.05307641397866969,-0.07485380116959073,-0.1277294969024294,-0.18128654970760238,-0.16273367401186956,-0.19064327485380117,-0.19991971270166764
8996_2009-12-04,8996,高力,sii,2009-12-04,2009-12-15,5000000.0,32.0,6.50802609,11,44.4,-0.2792792792792792,-0.10698198198198194,-0.11069255712112858,-0.108108108108108,-0.09604873890588173,-0.11036036036036034,-0.10108392251249387,-0.11486486486486491,-0.10651607080178527,-0.10135135135135132,-0.08650905079476512,-0.0394144144144144,-0.040342058199201114,0.018018018018018056,0.021728593157164577,0.0045045045045044585,0.005432148289291061,-0.04842342342342343,-0.031725835297263916,0.0045045045045044585,0.005432148289291061,0.0,0.0,-0.04842342342342343,-0.04564049206906351,-0.022522522522522515,-0.009535509535509634,-0.0394144144144144,-0.03013797656654793,-0.0394144144144144,-0.027355045212188123,-0.016891891891891886,-0.013181316752745365,0.03603603603603611,0.03139781711210299,0.08108108108108114,0.06902171187885475,0.12049549549549554,0.09823204466061619,0.12612612612612617,0.10200738772167339,0.14414414414414423,0.1126042554613984,0.13288288288288275,0.10319828176971013,0.29504504504504503,0.24216934931220635,0.06306306306306309,0.08161593875879591,0.7072072072072071,0.6979307693593406
