code,name,lock_start,lock_end,lock_days,d1,entry_day,entry_open,entry_o,entry_h,entry_l,entry_c,base_ret,tp2_ret,tp2_hit,censored,entry_is_ceiling,citycenter_overlap,cum_net_buy_ntd,flip_ratio,year
6706,惠特,2024-07-04,2024-07-05,2,2024-07-08,2024-07-08,133.0,133.0,137.5,120.5,124.5,6.390977443609022,1.9999999999999973,True,False,False,False,174952000.0,0.8112510860121633,2024
8028,昇陽半導體,2024-07-03,2024-07-05,3,2024-07-08,2024-07-08,122.5,122.5,123.5,110.0,116.5,4.8979591836734695,2.0000000000000027,True,False,False,False,77672000.0,0.5354632299927902,2024
8374,羅昇,2024-06-28,2024-07-05,6,2024-07-08,2024-07-09,144.0,112.5,112.5,108.5,108.5,3.555555555555556,2.0,True,False,True,False,154116000.0,1.0899387474369957,2024
2312,金寶,2024-07-05,2024-07-08,2,2024-07-09,2024-07-10,26.15,23.1,24.6,22.85,23.5,-1.7316017316017254,-1.7316017316017254,False,False,True,False,120753050.0,2.477806978788528,2024
2367,燿華,2024-07-08,2024-07-08,1,2024-07-09,2024-07-09,44.2,44.2,45.6,39.65,39.9,9.728506787330325,2.000000000000001,True,False,False,False,289042500.0,0.5837795479903475,2024
2405,輔信,2024-07-05,2024-07-08,2,2024-07-09,2024-07-09,30.6,30.6,30.6,25.2,26.25,14.215686274509808,2.0000000000000058,True,False,False,False,129895600.0,0.6139353450001387,2024
2449,京元電子,2024-07-08,2024-07-08,1,2024-07-09,2024-07-09,136.5,136.5,139.0,131.0,131.5,3.6630036630036633,1.9999999999999925,True,False,False,False,167846000.0,0.0,2024
3673,TPK-KY,2024-07-08,2024-07-08,1,2024-07-09,2024-07-09,53.3,53.3,53.9,47.8,48.55,8.911819887429644,2.000000000000005,True,False,False,False,151760699.99999997,1.0528288944370976,2024
4960,誠美材,2024-07-08,2024-07-08,1,2024-07-09,2024-07-09,18.0,18.0,18.1,15.8,16.0,11.11111111111111,1.999999999999997,True,False,False,False,137017400.0,0.6283581501327569,2024
2392,正崴,2024-07-09,2024-07-09,1,2024-07-10,2024-07-10,90.1,90.1,93.1,88.4,90.0,0.1109877913429459,0.11098779134294597,False,False,False,False,186575400.0,1.3193057605665055,2024
6643,M31,2024-07-09,2024-07-09,1,2024-07-10,2024-07-10,1435.0,1435.0,1450.0,1370.0,1405.0,2.0905923344947737,2.000000000000003,True,False,False,False,249570000.0,1.0189726329286373,2024
6806,,2024-07-09,2024-07-09,1,2024-07-10,2024-07-10,172.0,172.0,182.5,166.0,178.0,-3.488372093023256,1.9999999999999987,True,False,False,False,218085000.0,0.9541325629914942,2024
2362,藍天,2024-07-10,2024-07-10,1,2024-07-11,2024-07-11,61.0,61.0,61.4,56.5,56.5,7.377049180327869,1.9999999999999982,True,False,False,False,133962400.0,0.7393455178467988,2024
3048,益登,2024-07-10,2024-07-10,1,2024-07-11,2024-07-11,52.5,52.5,53.2,49.8,50.1,4.5714285714285685,2.000000000000008,True,False,False,False,93471900.0,0.9631739592326678,2024
3094,聯傑,2024-07-10,2024-07-10,1,2024-07-11,2024-07-11,40.05,40.05,40.05,38.8,39.65,0.99875156054931,2.000000000000005,True,False,False,False,41153750.0,0.3208322449351516,2024
3163,波若威,2024-07-10,2024-07-10,1,2024-07-11,2024-07-11,162.0,162.0,172.0,158.0,165.0,-1.851851851851852,2.0000000000000058,True,False,False,False,200960000.0,0.4179189888535032,2024
3450,聯鈞,2024-07-10,2024-07-10,1,2024-07-11,2024-07-11,150.0,150.0,152.5,143.0,143.5,4.333333333333334,2.0,True,False,False,False,40745000.0,-0.0,2024
3663,鑫科,2024-07-10,2024-07-10,1,2024-07-11,2024-07-11,68.0,68.0,68.0,62.8,64.5,5.147058823529411,1.9999999999999991,True,False,False,False,87132000.0,0.7409964192260019,2024
5452,佶優,2024-07-10,2024-07-10,1,2024-07-11,2024-07-11,42.15,42.15,43.4,39.6,40.55,3.795966785290633,2.0000000000000084,True,False,False,False,57902850.0,1.1856264415309437,2024
6530,創威,2024-07-10,2024-07-10,1,2024-07-11,2024-07-11,58.8,58.8,58.8,54.0,55.9,4.931972789115644,2.0000000000000036,True,False,False,False,55301400.0,0.9825212381603358,2024
8028,昇陽半導體,2024-07-10,2024-07-10,1,2024-07-11,2024-07-11,126.0,126.0,130.5,121.5,125.0,0.7936507936507936,1.999999999999997,True,False,False,False,343293000.0,0.9565444095859804,2024
8064,東捷,2024-07-10,2024-07-10,1,2024-07-11,2024-07-11,62.0,62.0,63.8,60.2,61.3,1.129032258064521,2.000000000000003,True,False,False,False,151197000.0,1.0107402924661204,2024
2312,金寶,2024-07-11,2024-07-11,1,2024-07-12,2024-07-12,26.5,26.5,28.4,25.6,27.55,-3.962264150943399,2.000000000000004,True,False,False,False,135996850.0,0.1590239038624791,2024
3013,晟銘電,2024-07-11,2024-07-11,1,2024-07-12,2024-07-12,101.0,101.0,101.5,96.4,100.5,0.495049504950495,1.9999999999999962,True,False,False,False,250920000.0,0.2975908656145385,2024
3019,亞光,2024-07-11,2024-07-11,1,2024-07-12,2024-07-12,89.5,89.5,92.8,87.1,90.1,-0.6703910614525076,2.000000000000007,True,False,False,False,233100000.0,1.0185049335049334,2024
3047,訊舟,2024-07-11,2024-07-11,1,2024-07-12,2024-07-12,45.15,45.15,45.45,42.0,42.0,6.976744186046509,1.9999999999999973,True,False,False,False,177949950.0,0.5558304455831541,2024
3363,上詮,2024-07-10,2024-07-11,2,2024-07-12,2024-07-12,194.5,194.5,194.5,176.5,178.5,8.226221079691516,2.0000000000000075,True,False,False,False,90068500.0,0.8442574262922109,2024
3374,精材,2024-07-11,2024-07-11,1,2024-07-12,2024-07-12,223.5,223.5,226.5,216.0,216.0,3.355704697986577,1.9999999999999993,True,False,False,False,189022500.0,0.6947744316152838,2024
3712,永崴投控,2024-07-11,2024-07-11,1,2024-07-12,2024-07-12,65.0,65.0,69.9,63.5,67.0,-3.076923076923077,2.0000000000000067,True,False,False,False,114275200.0,0.2954971857410882,2024
4109,加捷生醫,2024-07-11,2024-07-11,1,2024-07-12,2024-07-12,33.6,33.6,34.05,32.45,32.95,1.934523809523805,2.000000000000012,True,False,False,False,93699200.0,1.001871414056897,2024
1608,華榮,2024-07-12,2024-07-12,1,2024-07-15,2024-07-15,44.6,44.6,45.1,41.25,42.05,5.717488789237677,2.0000000000000067,True,False,False,False,167420750.0,0.9509054283892528,2024
1727,中華化,2024-07-12,2024-07-12,1,2024-07-15,2024-07-15,37.7,37.7,37.75,35.2,35.85,4.907161803713532,1.9999999999999938,True,False,False,False,64894500.0,1.0385779996763975,2024
3189,景碩,2024-07-11,2024-07-12,2,2024-07-15,2024-07-15,120.0,120.0,122.5,115.0,120.0,0.0,2.000000000000005,True,False,False,False,233964000.0,0.0,2024
5381,光譜,2024-07-12,2024-07-12,1,2024-07-15,2024-07-15,40.0,40.0,40.0,35.8,35.85,10.374999999999996,1.9999999999999927,True,False,False,False,74927500.0,0.9880250909212238,2024
2465,麗臺,2024-07-15,2024-07-15,1,2024-07-16,2024-07-16,127.0,127.0,129.0,125.0,125.0,1.574803149606299,1.574803149606299,False,False,False,False,100652500.0,1.0121457489878545,2024
6472,保瑞,2024-07-15,2024-07-15,1,2024-07-16,2024-07-16,950.0,950.0,975.0,932.0,937.0,1.368421052631579,1.368421052631579,False,False,False,False,124872000.0,0.157577359215837,2024
6695,芯鼎,2024-07-15,2024-07-15,1,2024-07-16,2024-07-16,77.3,77.3,78.9,74.5,76.0,1.6817593790426872,2.0000000000000084,True,False,False,False,128440000.0,1.0,2024
8054,安國,2024-07-15,2024-07-15,1,2024-07-16,2024-07-16,169.5,169.5,179.5,162.5,171.5,-1.1799410029498525,2.000000000000009,True,False,False,False,151929000.0,0.886121148694456,2024
8936,國統,2024-07-15,2024-07-15,1,2024-07-16,2024-07-16,84.2,84.2,85.7,82.0,83.9,0.3562945368170988,1.999999999999997,True,False,False,False,54328600.0,0.6702289401898817,2024
2348,海悅,2024-07-15,2024-07-16,2,2024-07-17,2024-07-18,340.0,305.5,334.5,297.0,328.5,-7.528641571194762,2.0000000000000044,True,False,True,False,190835500.0,1.0211936458363355,2024
2402,毅嘉,2024-07-16,2024-07-16,1,2024-07-17,2024-07-17,43.9,43.9,46.0,42.35,44.0,-0.2277904328018255,2.0000000000000004,True,False,False,False,105246800.0,1.2424890828034676,2024
3294,英濟,2024-07-16,2024-07-16,1,2024-07-17,2024-07-17,42.8,42.8,44.3,41.4,43.7,-2.1028037383177702,2.000000000000004,True,False,False,False,39835399.99999999,1.0213202327577988,2024
6117,迎廣,2024-07-16,2024-07-16,1,2024-07-17,2024-07-17,135.0,135.0,143.5,135.0,135.5,-0.3703703703703704,-0.3703703703703704,False,False,False,False,47029000.0,0.5964085989495843,2024
1611,中電,2024-07-17,2024-07-17,1,2024-07-18,2024-07-18,21.0,21.0,21.55,20.2,20.8,0.952380952380949,2.000000000000008,True,False,False,False,68415600.0,0.5578844590999713,2024
1709,和益,2024-07-17,2024-07-17,1,2024-07-18,2024-07-18,25.0,25.0,26.0,24.0,25.75,-3.0,2.0,True,False,False,False,64742700.00000001,1.016991104788648,2024
2362,藍天,2024-07-17,2024-07-17,1,2024-07-18,2024-07-18,59.8,59.8,62.6,58.8,60.5,-1.1705685618729145,-1.1705685618729145,False,False,False,False,238370000.0,0.7959390862944162,2024
2365,昆盈,2024-07-17,2024-07-17,1,2024-07-18,2024-07-18,66.3,66.3,69.8,62.3,66.9,-0.9049773755656236,2.0000000000000115,True,False,False,False,145238099.99999997,0.3012473999591017,2024
3163,波若威,2024-07-17,2024-07-17,1,2024-07-18,2024-07-18,173.5,173.5,190.0,170.5,172.0,0.8645533141210375,0.8645533141210375,False,False,False,False,112002500.0,1.0949398450927434,2024
3189,景碩,2024-07-17,2024-07-17,1,2024-07-18,2024-07-18,128.5,128.5,129.5,122.0,125.0,2.723735408560312,2.0000000000000058,True,False,False,False,91344000.0,2.141629444736381,2024
4909,新復興,2024-07-17,2024-07-17,1,2024-07-18,2024-07-18,136.5,136.5,139.5,124.0,129.5,5.128205128205128,1.9999999999999925,True,False,False,False,99225000.0,1.4095238095238096,2024
5508,永信建,2024-07-17,2024-07-17,1,2024-07-18,2024-07-18,256.5,256.5,275.0,251.5,265.0,-3.313840155945419,-3.313840155945419,False,False,False,False,267168000.0,0.7290356629536472,2024
6270,倍微,2024-07-17,2024-07-17,1,2024-07-18,2024-07-18,36.25,36.25,37.15,34.5,35.1,3.1724137931034444,2.000000000000004,True,False,False,False,56324800.0,0.2897746640911286,2024
8054,安國,2024-07-17,2024-07-17,1,2024-07-18,2024-07-18,187.0,187.0,190.0,173.0,175.0,6.417112299465241,2.000000000000005,True,False,False,False,225069000.0,0.8801745242570056,2024
1784,訊聯,2024-07-18,2024-07-18,1,2024-07-19,2024-07-19,168.0,168.0,173.5,145.5,145.5,13.392857142857142,2.000000000000008,True,False,False,False,51680000.0,0.4814338235294118,2024
2524,京城,2024-07-18,2024-07-18,1,2024-07-19,2024-07-22,86.0,75.4,75.4,67.9,72.0,4.509283819628655,1.9999999999999938,True,False,True,False,95404000.0,0.9545427864659762,2024
1529,樂事綠能,2024-07-19,2024-07-19,1,2024-07-22,2024-07-22,41.7,41.7,43.25,38.6,39.0,6.474820143884899,2.000000000000007,True,False,False,False,151409100.0,0.9308951707658258,2024
5512,力麒,2024-07-19,2024-07-19,1,2024-07-22,2024-07-22,15.65,15.65,15.7,13.6,13.7,12.460063897763584,2.000000000000004,True,False,False,False,45408299.99999999,0.934386444768908,2024
3580,友威科,2024-07-22,2024-07-22,1,2024-07-23,2024-07-23,102.5,102.5,104.5,88.6,88.7,13.46341463414634,1.9999999999999973,True,False,False,False,162655200.0,0.0,2024
3686,達能,2024-07-19,2024-07-22,2,2024-07-23,2024-07-23,34.0,34.0,34.0,29.8,30.05,11.617647058823527,1.9999999999999991,True,False,False,False,55641500.00000001,0.5454651653891429,2024
2486,一詮,2024-07-23,2024-07-23,1,2024-07-26,2024-07-26,126.0,126.0,126.0,120.0,120.5,4.365079365079365,1.999999999999997,True,False,False,False,141246000.0,0.2533770867847585,2024
2524,京城,2024-07-23,2024-07-23,1,2024-07-26,2024-07-26,84.2,84.2,85.0,76.7,84.8,-0.7125890736341975,1.999999999999997,True,False,False,False,49579200.00000001,1.062155097298867,2024
6177,達麗,2024-07-23,2024-07-23,1,2024-07-26,2024-07-26,71.3,71.3,74.2,69.7,70.7,0.8415147265077059,2.0000000000000027,True,False,False,False,72786900.0,0.1923230691237022,2024
2349,錸德,2024-07-29,2024-07-29,1,2024-07-30,2024-07-30,16.5,16.5,17.65,16.05,17.15,-3.9393939393939306,2.000000000000011,True,False,False,False,118866300.0,1.067525867297964,2024
3374,精材,2024-07-30,2024-07-30,1,2024-07-31,2024-07-31,228.0,228.0,236.0,224.5,234.5,-2.850877192982456,-2.850877192982456,False,False,False,False,210451500.0,0.0,2024
5443,均豪,2024-07-30,2024-07-30,1,2024-07-31,2024-07-31,105.0,105.0,115.0,104.0,105.0,0.0,0.0,False,False,False,False,84270000.0,0.933250266998932,2024
1316,上曜,2024-08-01,2024-08-01,1,2024-08-02,2024-08-02,22.25,22.25,23.05,21.25,21.55,3.1460674157303337,2.0000000000000013,True,False,False,False,211659550.00000003,0.8925054409309667,2024
2359,所羅門,2024-08-01,2024-08-01,1,2024-08-02,2024-08-02,148.0,148.0,163.5,146.0,159.5,-7.77027027027027,-7.77027027027027,False,False,False,False,115814000.0,0.596331186212375,2024
2365,昆盈,2024-08-01,2024-08-01,1,2024-08-02,2024-08-02,62.0,62.0,66.6,59.9,64.3,-3.7096774193548345,2.000000000000003,True,False,False,False,123566000.0,0.8211433565867633,2024
6215,和椿,2024-08-01,2024-08-01,1,2024-08-02,2024-08-02,60.9,60.9,65.2,60.8,62.9,-3.284072249589491,-3.284072249589491,False,False,False,False,102590400.0,0.9858934169278996,2024
6805,富世達,2024-08-01,2024-08-01,1,2024-08-02,2024-08-02,725.0,725.0,785.0,725.0,744.0,-2.6206896551724137,-2.6206896551724137,False,False,False,False,94743000.0,0.8952218105823122,2024
8054,安國,2024-08-01,2024-08-01,1,2024-08-02,2024-08-02,181.0,181.0,186.0,171.0,178.0,1.6574585635359116,2.0000000000000027,True,False,False,False,53534000.0,0.7880225650988157,2024
2359,所羅門,2024-08-07,2024-08-07,1,2024-08-08,2024-08-08,147.5,147.5,158.0,144.0,152.0,-3.050847457627119,1.9999999999999925,True,False,False,False,259216500.0,0.9980228882034902,2024
3374,精材,2024-08-07,2024-08-07,1,2024-08-08,2024-08-08,206.5,206.5,213.5,203.0,206.0,0.2421307506053268,0.24213075060532688,False,False,False,False,96789000.0,-0.0,2024
5274,信驊,2024-08-07,2024-08-07,1,2024-08-08,2024-08-08,4205.0,4205.0,4225.0,4065.0,4190.0,0.356718192627824,2.000000000000009,True,False,False,False,424705000.0,-0.0,2024
9958,世紀鋼,2024-08-07,2024-08-07,1,2024-08-08,2024-08-08,189.0,189.0,198.0,185.0,188.0,0.5291005291005291,2.000000000000001,True,False,False,False,105808000.0,0.9115000756086497,2024
3450,聯鈞,2024-08-08,2024-08-08,1,2024-08-09,2024-08-09,126.0,126.0,128.5,122.0,122.5,2.7777777777777777,1.999999999999997,True,False,False,False,45262000.0,0.0,2024
1513,中興電,2024-08-09,2024-08-09,1,2024-08-12,2024-08-12,179.0,179.0,184.5,177.5,181.5,-1.3966480446927374,-1.3966480446927374,False,False,False,False,40292500.0,0.0,2024
2312,金寶,2024-08-09,2024-08-09,1,2024-08-12,2024-08-12,24.85,24.85,25.2,23.7,23.95,3.621730382293771,1.9999999999999993,True,False,False,False,62914800.0,1.088726341019919,2024
2359,所羅門,2024-08-09,2024-08-09,1,2024-08-12,2024-08-12,169.5,169.5,170.0,156.5,159.0,6.1946902654867255,2.000000000000009,True,False,False,False,331328000.0,0.9420181813791773,2024
2449,京元電子,2024-08-09,2024-08-09,1,2024-08-12,2024-08-12,112.5,112.5,120.5,111.5,118.5,-5.333333333333334,-5.333333333333334,False,False,False,False,226205500.0,0.0,2024
3167,大量,2024-08-07,2024-08-09,3,2024-08-12,2024-08-12,80.4,80.4,81.7,75.5,80.1,0.3731343283582231,2.000000000000005,True,False,False,False,87272000.0,1.0196981849848747,2024
6187,萬潤,2024-08-09,2024-08-09,1,2024-08-12,2024-08-12,292.0,292.0,303.5,289.5,295.5,-1.1986301369863013,-1.1986301369863013,False,False,False,False,199084000.0,-0.0,2024
3013,晟銘電,2024-08-09,2024-08-12,2,2024-08-13,2024-08-13,106.0,106.0,108.0,102.0,106.0,0.0,2.000000000000004,True,False,False,False,157216500.0,0.9641481651098962,2024
3062,建漢,2024-08-12,2024-08-12,1,2024-08-13,2024-08-13,29.8,29.8,31.9,29.1,30.75,-3.187919463087246,2.0000000000000004,True,False,False,False,48546000.0,0.7449017426770486,2024
3324,雙鴻,2024-08-12,2024-08-12,1,2024-08-13,2024-08-13,608.0,608.0,617.0,581.0,585.0,3.782894736842105,1.999999999999995,True,False,False,True,51480000.0,1.0909090909090908,2024
4979,華星光,2024-08-12,2024-08-12,1,2024-08-13,2024-08-13,103.0,103.0,105.0,96.3,96.9,5.9223300970873725,2.000000000000002,True,False,False,False,43500000.0,0.1514758620689655,2024
3413,京鼎,2024-08-13,2024-08-13,1,2024-08-14,2024-08-14,347.0,347.0,352.5,333.5,336.5,3.025936599423631,1.9999999999999993,True,False,False,False,212382000.0,0.274102795905491,2024
4513,福裕,2024-08-13,2024-08-13,1,2024-08-14,2024-08-14,80.6,80.6,85.0,76.7,78.0,3.2258064516128964,1.9999999999999938,True,False,False,False,82092599.99999999,0.985301963879814,2024
4576,大銀微系統,2024-08-12,2024-08-13,2,2024-08-14,2024-08-14,93.0,93.0,100.0,92.0,94.7,-1.827956989247315,-1.827956989247315,False,False,False,False,74637000.0,1.0543791953052777,2024
4540,全球傳動,2024-08-14,2024-08-14,1,2024-08-15,2024-08-15,52.3,52.3,52.3,47.95,49.85,4.684512428298271,1.9999999999999991,True,False,False,False,211225000.0,0.8727437566575927,2024
8043,蜜望實,2024-08-15,2024-08-15,1,2024-08-16,2024-08-16,46.0,46.0,49.0,46.0,46.4,-0.8695652173913012,-0.8695652173913012,False,False,False,False,88080300.0,0.8939660741391662,2024
3653,健策,2024-08-16,2024-08-16,1,2024-08-19,2024-08-19,1350.0,1350.0,1400.0,1335.0,1385.0,-2.592592592592593,-2.5925925925925926,False,False,False,False,50730000.0,-0.0,2024
6177,達麗,2024-08-15,2024-08-16,2,2024-08-19,2024-08-19,71.2,71.2,73.9,69.5,71.7,-0.7022471910112359,2.000000000000009,True,False,False,False,48117600.0,-0.0,2024
6207,雷科,2024-08-16,2024-08-16,1,2024-08-19,2024-08-19,75.6,75.6,77.7,72.6,75.5,0.1322751322751247,2.000000000000001,True,False,False,False,106882300.0,1.0129553724049725,2024
6877,鏵友益,2024-08-15,2024-08-16,2,2024-08-19,2024-08-19,88.2,88.2,93.7,85.3,89.0,-0.9070294784580466,1.9999999999999951,True,False,False,False,45590700.0,1.1283441579093982,2024
8028,昇陽半導體,2024-08-16,2024-08-16,1,2024-08-19,2024-08-19,136.0,136.0,138.0,127.0,128.5,5.514705882352941,1.9999999999999991,True,False,False,False,51397500.0,0.9425458436694392,2024
2374,佳能,2024-08-19,2024-08-19,1,2024-08-20,2024-08-20,56.0,56.0,57.0,53.1,54.9,1.9642857142857169,2.000000000000008,True,False,False,False,45864000.0,0.8618524332810047,2024
2543,皇昌,2024-08-19,2024-08-19,1,2024-08-20,2024-08-20,71.0,71.0,71.3,66.6,67.7,4.647887323943658,2.0000000000000027,True,False,False,False,41429100.0,1.8792346442476424,2024
3312,弘憶股,2024-08-19,2024-08-19,1,2024-08-20,2024-08-20,89.0,89.0,93.5,87.4,88.3,0.7865168539325874,0.7865168539325874,False,False,False,False,59526500.00000001,1.0042434881943334,2024
3580,友威科,2024-08-16,2024-08-19,2,2024-08-20,2024-08-20,117.0,117.0,118.0,109.0,112.0,4.273504273504273,2.0000000000000027,True,False,False,False,277406000.0,1.066278306885936,2024
4909,新復興,2024-08-19,2024-08-19,1,2024-08-20,2024-08-20,132.0,132.0,132.5,128.0,128.5,2.6515151515151514,2.000000000000011,True,False,False,True,99963000.0,0.9718195732420996,2024
4979,華星光,2024-08-19,2024-08-19,1,2024-08-20,2024-08-20,114.0,114.0,115.5,110.5,111.5,2.1929824561403506,2.000000000000001,True,False,False,False,143136000.0,0.2726428012519561,2024
5443,均豪,2024-08-19,2024-08-19,1,2024-08-20,2024-08-20,124.5,124.5,126.5,115.0,123.5,0.8032128514056224,2.000000000000007,True,False,False,False,87604000.0,-0.0,2024
8064,東捷,2024-08-19,2024-08-19,1,2024-08-20,2024-08-20,64.5,64.5,65.3,61.0,65.0,-0.7751937984496124,1.9999999999999987,True,False,False,False,47037200.0,-0.0,2024
3163,波若威,2024-08-20,2024-08-20,1,2024-08-21,2024-08-21,161.0,161.0,165.0,155.5,162.0,-0.6211180124223602,1.9999999999999993,True,False,False,False,204587500.0,1.12282519704283,2024
6284,佳邦,2024-08-20,2024-08-20,1,2024-08-21,2024-08-21,91.6,91.6,92.1,88.1,90.4,1.3100436681222585,2.000000000000009,True,False,False,False,153439200.0,0.4465820989681907,2024
6442,光聖,2024-08-20,2024-08-20,1,2024-08-21,2024-08-21,448.0,448.0,448.0,422.5,437.5,2.34375,2.000000000000008,True,False,False,False,131868000.0,0.9521832438499104,2024
8089,康全電訊,2024-08-19,2024-08-20,2,2024-08-21,2024-08-21,144.0,144.0,148.0,135.0,139.5,3.125,1.999999999999997,True,False,False,False,62825000.0,0.9947632311977715,2024
1721,三晃,2024-08-22,2024-08-22,1,2024-08-23,2024-08-23,17.2,17.2,17.95,16.05,16.65,3.1976744186046555,2.000000000000007,True,False,False,False,82337150.0,0.904518191363194,2024
3189,景碩,2024-08-22,2024-08-22,1,2024-08-23,2024-08-23,114.5,114.5,115.5,111.0,112.5,1.7467248908296942,2.0000000000000058,True,False,False,False,70625000.0,0.9796460176991152,2024
5452,佶優,2024-08-22,2024-08-22,1,2024-08-23,2024-08-23,37.5,37.5,37.8,36.2,37.05,1.2000000000000075,2.0,True,False,False,False,74918400.0,0.0489592676832393,2024
2467,志聖,2024-08-23,2024-08-23,1,2024-08-26,2024-08-26,230.0,230.0,238.5,223.5,226.5,1.5217391304347827,1.9999999999999976,True,False,False,False,52287500.0,0.9789911546736793,2024
5443,均豪,2024-08-23,2024-08-23,1,2024-08-26,2024-08-26,133.5,133.5,142.0,132.0,134.0,-0.3745318352059925,-0.37453183520599254,False,False,False,False,98670000.0,0.0,2024
2465,麗臺,2024-08-26,2024-08-26,1,2024-08-27,2024-08-27,105.5,105.5,111.0,104.0,109.0,-3.3175355450236967,-3.3175355450236967,False,False,False,False,51714000.0,1.110782380013149,2024
8027,鈦昇,2024-08-26,2024-08-26,1,2024-08-27,2024-08-27,108.0,108.0,114.0,105.0,111.0,-2.7777777777777777,1.999999999999997,True,False,False,False,70396500.0,1.015448211203682,2024
2464,盟立,2024-08-27,2024-08-27,1,2024-08-28,2024-08-28,84.2,84.2,85.7,83.2,84.1,0.1187648456057108,0.11876484560571085,False,False,False,False,184734800.00000003,0.7525236176399898,2024
2467,志聖,2024-08-27,2024-08-27,1,2024-08-28,2024-08-28,251.5,251.5,258.0,245.5,250.0,0.5964214711729622,2.0000000000000004,True,False,False,False,337395000.0,0.9980882941359536,2024
5443,均豪,2024-08-27,2024-08-27,1,2024-08-28,2024-08-28,151.5,151.5,155.0,148.5,151.5,0.0,0.0,False,False,False,False,64974000.0,1.508611136762397,2024
6143,振曜,2024-08-27,2024-08-27,1,2024-08-28,2024-08-28,150.5,150.5,159.5,149.5,150.0,0.3322259136212624,0.33222591362126247,False,False,False,False,84496500.0,0.8840602865207434,2024
8374,羅昇,2024-08-27,2024-08-27,1,2024-08-28,2024-08-28,151.5,151.5,153.0,143.0,144.5,4.62046204620462,2.000000000000001,True,False,False,False,57024000.0,0.8818392255892256,2024
9958,世紀鋼,2024-08-27,2024-08-27,1,2024-08-28,2024-08-28,240.0,240.0,253.5,234.5,243.5,-1.4583333333333333,2.000000000000005,True,False,False,False,81840500.0,-0.0,2024
1540,喬福,2024-08-27,2024-08-28,2,2024-08-29,2024-08-29,47.35,47.35,49.3,45.1,45.5,3.907074973600848,2.0000000000000058,True,False,False,False,177246200.0,1.0016632232454066,2024
3149,正達,2024-08-28,2024-08-28,1,2024-08-29,2024-08-29,30.75,30.75,31.8,29.7,30.05,2.27642276422764,2.0000000000000067,True,False,False,False,77308000.0,0.973317121125886,2024
5225,東科-KY,2024-08-28,2024-08-28,1,2024-08-29,2024-08-29,159.0,159.0,160.5,155.0,158.5,0.3144654088050315,2.000000000000004,True,False,False,False,46384500.0,0.3246235272558721,2024
5474,聰泰,2024-08-29,2024-08-29,1,2024-08-30,2024-08-30,188.0,188.0,190.0,177.0,178.0,5.319148936170213,1.9999999999999951,True,False,False,False,43450500.0,1.0200573065902578,2024
6215,和椿,2024-08-29,2024-08-29,1,2024-08-30,2024-08-30,71.5,71.5,72.5,67.4,67.4,5.734265734265726,2.0000000000000093,True,False,False,False,138912100.0,0.7302243649041373,2024
3081,聯亞,2024-08-28,2024-08-30,3,2024-09-02,2024-09-02,181.5,181.5,192.0,177.5,189.5,-4.40771349862259,1.9999999999999976,True,False,False,False,313763000.0,0.1419303741996347,2024
3149,正達,2024-08-30,2024-08-30,1,2024-09-02,2024-09-02,34.0,34.0,34.3,31.15,31.15,8.382352941176475,1.9999999999999991,True,False,False,False,243875950.0,0.4471787808514944,2024
8105,凌巨,2024-08-30,2024-08-30,1,2024-09-02,2024-09-02,21.4,21.4,21.5,19.1,19.1,10.747663551401857,2.000000000000004,True,False,False,False,54802650.0,0.8507453562920773,2024
4510,高鋒,2024-09-03,2024-09-03,1,2024-09-04,2024-09-04,53.1,53.1,57.4,51.3,53.5,-0.7532956685499032,1.9999999999999956,True,False,False,False,46839100.0,0.9423216927737724,2024
1815,富喬,2024-09-05,2024-09-05,1,2024-09-06,2024-09-06,23.4,23.4,23.75,22.05,22.1,5.555555555555544,2.0,True,False,False,False,47308800.0,0.6194323254870131,2024
6231,系微,2024-09-05,2024-09-05,1,2024-09-06,2024-09-06,518.0,518.0,534.0,482.0,494.0,4.633204633204633,2.0000000000000027,True,False,False,False,87039000.0,0.976206068543986,2024
4974,亞泰,2024-09-09,2024-09-09,1,2024-09-10,2024-09-10,106.5,106.5,109.0,102.5,108.0,-1.4084507042253522,1.9999999999999958,True,False,False,False,62456000.0,-0.0,2024
8996,高力,2024-09-09,2024-09-09,1,2024-09-10,2024-09-10,404.0,404.0,404.5,366.0,371.0,8.16831683168317,1.9999999999999962,True,False,False,False,67431000.0,1.067372573445448,2024
3013,晟銘電,2024-09-12,2024-09-12,1,2024-09-13,2024-09-13,113.0,113.0,113.5,107.5,109.0,3.5398230088495577,2.0000000000000044,True,False,False,False,190125000.0,0.5933727810650887,2024
3131,弘塑,2024-09-12,2024-09-12,1,2024-09-13,2024-09-13,1950.0,1950.0,1975.0,1870.0,1950.0,0.0,2.0,True,False,False,False,44045000.0,0.2656374162788057,2024
4979,華星光,2024-09-12,2024-09-12,1,2024-09-13,2024-09-13,134.0,134.0,136.0,129.0,132.5,1.1194029850746268,2.0000000000000053,True,False,False,False,50310000.0,0.9928940568475452,2024
6669,緯穎,2024-09-12,2024-09-12,1,2024-09-13,2024-09-13,1830.0,1830.0,1845.0,1780.0,1780.0,2.73224043715847,2.000000000000007,True,False,False,False,165165000.0,0.3340901522719705,2024
