急拉幅度,進場回落,停損距離,量能倍率,信號窗口,樣本數,勝率,均報酬,PF,停損率
>=5%,2.0%,1.0%,1.0,60,21286,0.6719440007516677,0.014575347785305691,3.729787612724936,0.053885182749224846
>=5%,2.0%,1.0%,1.0,90,25099,0.6426949280847842,0.012499513556559034,3.2137834157335186,0.0596438105103789
>=5%,2.0%,1.0%,1.0,120,28227,0.6198675027455982,0.010936169112794079,2.858585123212339,0.06444184645906402
>=5%,2.0%,1.0%,1.5,15,9606,0.7170518425983761,0.020112779408243114,4.973203159923876,0.04216114928169894
>=5%,2.0%,1.0%,1.5,20,11190,0.7137622877569259,0.019326275534234404,4.825362786131419,0.04369973190348526
>=5%,2.0%,1.0%,1.5,30,13562,0.6984220616428255,0.017645328183937076,4.391723127663954,0.0482967113994986
>=5%,2.0%,1.0%,1.5,45,16115,0.6832764505119454,0.015998446620916647,3.9935192974362677,0.05063605336642879
>=5%,2.0%,1.0%,1.5,60,18136,0.6686700485222762,0.014623990509961427,3.669083471939774,0.053153947948831055
>=5%,2.0%,1.0%,1.5,90,20977,0.6398913095294847,0.01267675473695798,3.1901147788253574,0.05930304619344997
>=5%,2.0%,1.0%,1.5,120,23213,0.6187911945892388,0.011235633004689717,2.874565350776552,0.06336966355059664
>=5%,2.0%,1.0%,2.0,15,8534,0.7136161237403328,0.019889044646603175,4.847135907580864,0.04183266932270916
>=5%,2.0%,1.0%,2.0,20,9866,0.7081897425501723,0.01903036032434661,4.681261551679116,0.042570443948915467
>=5%,2.0%,1.0%,2.0,30,11817,0.6917999492256918,0.017408213152886143,4.252235022863439,0.04747397816704747
>=5%,2.0%,1.0%,2.0,45,13794,0.6792083514571553,0.016012267521419595,3.9389133971502335,0.04936929099608525
>=5%,2.0%,1.0%,2.0,60,15273,0.6671904668369018,0.014832711680987175,3.674228014581712,0.050808616512800366
>=5%,2.0%,1.0%,2.0,90,17320,0.6398960739030023,0.012909803297957156,3.206694430425341,0.05669745958429561
>=5%,2.0%,1.0%,2.0,120,18944,0.6200380067567568,0.011560373300881067,2.906217782477922,0.06107474662162162
>=5%,2.5%,0.3%,1.0,15,10285,0.6974234321827905,0.017374066194435454,4.09751830906896,0.0636849781234808
>=5%,2.5%,0.3%,1.0,20,12003,0.6889111055569441,0.01641241476190277,3.8997431250233054,0.06698325418645339
>=5%,2.5%,0.3%,1.0,30,14638,0.6729744500614838,0.014879080835085066,3.5521001946164357,0.07302910233638475
>=5%,2.5%,0.3%,1.0,45,17534,0.6545568609558572,0.013252632042582332,3.2186831821696793,0.07687920611383597
>=5%,2.5%,0.3%,1.0,60,19774,0.6396277940730252,0.012030713314942026,2.9720852681451086,0.08035804591888339
>=5%,2.5%,0.3%,1.0,90,22783,0.6151955405346091,0.010418881781457653,2.643487055795563,0.08616073388052495
>=5%,2.5%,0.3%,1.0,120,25105,0.5954590718980283,0.009225407033908197,2.418976945246141,0.09026090420235013
>=5%,2.5%,0.3%,1.5,15,9193,0.6937887523115414,0.01720698414362359,3.9802716199946033,0.06472315892526923
>=5%,2.5%,0.3%,1.5,20,10684,0.6872894047173344,0.016403892288445205,3.83444352802844,0.06692250093597904
>=5%,2.5%,0.3%,1.5,30,12841,0.6694961451600343,0.014832493699261795,3.4813800049393344,0.073748150455572
>=5%,2.5%,0.3%,1.5,45,15122,0.6515672530088613,0.013300578469511007,3.1681648755786194,0.07770136225367015
>=5%,2.5%,0.3%,1.5,60,16866,0.6368433534922329,0.012076722214788884,2.9278253958725804,0.08033914383967745
>=5%,2.5%,0.3%,1.5,90,19073,0.6136423216064594,0.010592109143775622,2.6262401032381364,0.08656215592722696
>=5%,2.5%,0.3%,1.5,120,20706,0.5954312759586593,0.009493172678625586,2.426327471762511,0.09002221578286487
>=5%,2.5%,0.3%,2.0,15,8158,0.690365285609218,0.01701848465102601,3.88700206834622,0.06484432458936014
>=5%,2.5%,0.3%,2.0,20,9402,0.6830461603914061,0.016164886576913343,3.734453919992386,0.06626249734099128
>=5%,2.5%,0.3%,2.0,30,11169,0.6655027307726744,0.014657268720433655,3.3897637450087243,0.0732384277912078
>=5%,2.5%,0.3%,2.0,45,12924,0.6502630764469205,0.013386963980217803,3.1458533195548597,0.07590529247910864
>=5%,2.5%,0.3%,2.0,60,14207,0.6375026395438869,0.012325209060500471,2.9487924434461044,0.07770817202787358
>=5%,2.5%,0.3%,2.0,90,15773,0.6149115577252267,0.010848345931979746,2.6525679943196576,0.08381411272427566
>=5%,2.5%,0.3%,2.0,120,16948,0.5972386122256313,0.009810785184937325,2.4563738885796185,0.08797498229879631
>=5%,2.5%,0.5%,1.0,15,10285,0.6981040350024307,0.017393900900960355,4.107750611326346,0.05580943121050073
>=5%,2.5%,0.5%,1.0,20,12003,0.6894942930933933,0.016429056958388963,3.907822079176871,0.0583187536449221
>=5%,2.5%,0.5%,1.0,30,14638,0.6736576034977456,0.014890726598100899,3.5555890062114344,0.06326000819784124
>=5%,2.5%,0.5%,1.0,45,17534,0.6554123417360557,0.01327260140260401,3.2246826033555145,0.06598608417930878
>=5%,2.5%,0.5%,1.0,60,19774,0.6405380803074745,0.01204469071523936,2.9748244101944716,0.06867603924345099
>=5%,2.5%,0.5%,1.0,90,22783,0.6163806346837555,0.010442532593205345,2.649390835879454,0.07316859061581003
>=5%,2.5%,0.5%,1.0,120,25105,0.5966142202748457,0.00924947983278035,2.423796996361567,0.07707627962557259
>=5%,2.5%,0.5%,1.5,15,9193,0.6945502012400739,0.017217847787789852,3.9832868162423987,0.05689111280321984
>=5%,2.5%,0.5%,1.5,20,10684,0.687944590041183,0.016418110868214993,3.840217305329894,0.05831149382253838
>=5%,2.5%,0.5%,1.5,30,12841,0.6701970251538042,0.014846427663427236,3.4857955631261643,0.06370220387820263
>=5%,2.5%,0.5%,1.5,45,15122,0.6524930564740113,0.013320736367621839,3.173462228603984,0.06672397830974738
>=5%,2.5%,0.5%,1.5,60,16866,0.6377920075892328,0.012092624587070566,2.9311869819910563,0.06854025850824143
>=5%,2.5%,0.5%,1.5,90,19073,0.6148482147538405,0.010622058824003782,2.6344736113509546,0.07314004089550674
>=5%,2.5%,0.5%,1.5,120,20706,0.5966869506423259,0.009530290017833442,2.435443550202281,0.07635467980295567
>=5%,2.5%,0.5%,2.0,15,8158,0.6911007599901937,0.0170256531770274,3.887310918535147,0.05687668546212307
>=5%,2.5%,0.5%,2.0,20,9402,0.6836843224845778,0.016179511231185623,3.7400785392900344,0.057753669432035734
>=5%,2.5%,0.5%,2.0,30,11169,0.6663085325454383,0.014681510343993242,3.3991865485645016,0.06267347121497001
>=5%,2.5%,0.5%,2.0,45,12924,0.6511915815536985,0.013410545315755243,3.1536722492477676,0.06507273290003095
>=5%,2.5%,0.5%,2.0,60,14207,0.6383472935876681,0.012344914808396612,2.9546878214379517,0.06616456676286338
>=5%,2.5%,0.5%,2.0,90,15773,0.6160527483674634,0.010877815088496497,2.661055538649918,0.07094401825905028
>=5%,2.5%,0.5%,2.0,120,16948,0.5985367004956337,0.009848329412026645,2.465522583772895,0.07469907953740855
>=5%,2.5%,1.0%,1.0,15,10285,0.6993680116674769,0.01742612461232797,4.123602115968619,0.040641711229946524
>=5%,2.5%,1.0%,1.0,20,12003,0.6905773556610847,0.016449478594879847,3.9157241178159667,0.04257269016079313
>=5%,2.5%,1.0%,1.0,30,14638,0.6747506489957644,0.014903581637622997,3.5590633766517317,0.04597622626041809
>=5%,2.5%,1.0%,1.0,45,17534,0.6567811109843732,0.013299935026016039,3.234774851578607,0.047735827535074715
>=5%,2.5%,1.0%,1.0,60,19774,0.642105795489026,0.012069854694863573,2.981267610682174,0.04961059977748559
>=5%,2.5%,1.0%,1.0,90,22783,0.617741298336479,0.010458643062804342,2.6520559064574165,0.052934205328534434
>=5%,2.5%,1.0%,1.0,120,25105,0.5983668591913961,0.009286238623326818,2.4326573299419194,0.055088627763393745
>=5%,2.5%,1.0%,1.5,15,9193,0.6956379854236919,0.017228071399037852,3.9841014333730027,0.04198846948765365
>=5%,2.5%,1.0%,1.5,20,10684,0.6888805690752527,0.016422589012996428,3.838089883557915,0.04333582927742419
>=5%,2.5%,1.0%,1.5,30,12841,0.6713651584767542,0.014869480614043112,3.494667250723775,0.0463359551436804
>=5%,2.5%,1.0%,1.5,45,15122,0.653749504033858,0.01334862578844458,3.1838418980694843,0.04787726491204867
>=5%,2.5%,1.0%,1.5,60,16866,0.6392149887347326,0.01212539520699823,2.941144263403914,0.049330013043993835
>=5%,2.5%,1.0%,1.5,90,19073,0.6161065380380643,0.010639473063710027,2.6377110408652555,0.05300686834792639
>=5%,2.5%,1.0%,1.5,120,20706,0.5983772819472617,0.009576058363665511,2.447486565861027,0.054187192118226604
>=5%,2.5%,1.0%,2.0,15,8158,0.6922039715616572,0.017047980119575184,3.8962718416853774,0.041554302525128706
>=5%,2.5%,1.0%,2.0,20,9402,0.6846415656243352,0.016190097890408765,3.7420363840586686,0.042118698149329926
>=5%,2.5%,1.0%,2.0,30,11169,0.6673829349091235,0.014695472937027018,3.4033098669658606,0.0453934998656997
>=5%,2.5%,1.0%,2.0,45,12924,0.652429588362736,0.013427464858761765,3.158566890561759,0.04696688331785825
>=5%,2.5%,1.0%,2.0,60,14207,0.6396846624903216,0.01236711145655515,2.959991528819426,0.047652565636657984
>=5%,2.5%,1.0%,2.0,90,15773,0.6171939390097001,0.010876560302811714,2.6568518987155643,0.05122677994040449
>=5%,2.5%,1.0%,2.0,120,16948,0.6001298088270003,0.009874840145686846,2.4705710313468563,0.0532806230823696
>=5%,3.0%,0.3%,1.0,15,9747,0.6680004103826819,0.014510730381363805,3.269795882609265,0.060326254232071407
>=5%,3.0%,0.3%,1.0,20,11320,0.6574204946996467,0.013604869024467581,3.105367430091478,0.06254416961130742
>=5%,3.0%,0.3%,1.0,30,13645,0.6444118724807621,0.012300379332290064,2.863868489222023,0.06669109563942836
>=5%,3.0%,0.3%,1.0,45,16112,0.6274826216484608,0.010908954950593932,2.6180054535460893,0.0695754716981132
>=5%,3.0%,0.3%,1.0,60,17943,0.6141670846569693,0.009922348688416219,2.4547134013128207,0.07100261940589644
>=5%,3.0%,0.3%,1.0,90,20254,0.5934630196504395,0.00868057420447597,2.2418979685725002,0.07331885059741286
>=5%,3.0%,0.3%,1.0,120,21874,0.5789521806711164,0.007833910186261152,2.1047739832505066,0.07483770686659962
>=5%,3.0%,0.3%,1.5,15,8704,0.6644071691176471,0.014375841444193587,3.1904599471397534,0.06112132352941176
>=5%,3.0%,0.3%,1.5,20,10076,0.6555180627233029,0.013606250387356203,3.0615011701494645,0.06252481143310838
>=5%,3.0%,0.3%,1.5,30,11961,0.6419195719421453,0.012277342591222259,2.814493687270744,0.0673856700944737
>=5%,3.0%,0.3%,1.5,45,13896,0.6247841105354058,0.010962579114018992,2.580429346587025,0.07081174438687392
>=5%,3.0%,0.3%,1.5,60,15323,0.6110422241075507,0.009936149439805728,2.4120046281660437,0.07172224760164458
>=5%,3.0%,0.3%,1.5,90,17001,0.5923180989353567,0.008822052926688194,2.223865272839003,0.07393682724545615
>=5%,3.0%,0.3%,1.5,120,18105,0.5789008561170947,0.00807288766132989,2.10784081197735,0.07511737089201878
>=5%,3.0%,0.3%,2.0,15,7715,0.6620868438107582,0.014221642258066236,3.1236009333847448,0.06143875567077123
>=5%,3.0%,0.3%,2.0,20,8853,0.6519823788546255,0.013411860389236314,2.9925689177942347,0.062012876990850556
>=5%,3.0%,0.3%,2.0,30,10388,0.6389102810935695,0.012149379620035254,2.7534543225084436,0.06690412013862149
>=5%,3.0%,0.3%,2.0,45,11875,0.6258526315789473,0.011087860840849024,2.5759910521600156,0.06896842105263158
>=5%,3.0%,0.3%,2.0,60,12906,0.6137455447078878,0.010230160006442321,2.4423969549036526,0.06927010692701069
>=5%,3.0%,0.3%,2.0,90,14087,0.5938098956484702,0.009082795732528442,2.2517031869650483,0.07183928444665294
>=5%,3.0%,0.3%,2.0,120,14863,0.5815784162013052,0.008389968697672123,2.1379505369904934,0.07374016012917985
>=5%,3.0%,0.5%,1.0,15,9747,0.6684107930645327,0.014530868585171091,3.2783414164387423,0.05324715297014466
>=5%,3.0%,0.5%,1.0,20,11320,0.657773851590106,0.013621280076763635,3.1118637891525993,0.05468197879858657
>=5%,3.0%,0.5%,1.0,30,13645,0.6447783070721876,0.01231107769122674,2.8671309206155087,0.0580432392817882
>=5%,3.0%,0.5%,1.0,45,16112,0.627979145978153,0.010931528609548737,2.624586766598972,0.060079443892750745
>=5%,3.0%,0.5%,1.0,60,17943,0.6146686730201193,0.009944880119028957,2.460923672714671,0.06091512010254695
>=5%,3.0%,0.5%,1.0,90,20254,0.5941048681741878,0.008714079504770187,2.2506480695713753,0.062407425693690136
>=5%,3.0%,0.5%,1.0,120,21874,0.579546493553991,0.007861354618740173,2.1112922637911793,0.06400292584803877
>=5%,3.0%,0.5%,1.5,15,8704,0.6648667279411765,0.014387845646686563,3.1944311916373955,0.05411305147058824
>=5%,3.0%,0.5%,1.5,20,10076,0.6559150456530369,0.013621297007514466,3.0669787531939297,0.05468439857086145
>=5%,3.0%,0.5%,1.5,30,11961,0.6423375971908704,0.01228888209897879,2.8177984225706294,0.058439929771758214
>=5%,3.0%,0.5%,1.5,45,13896,0.6253598157743235,0.010987345887212743,2.5872380444544505,0.06116868163500288
>=5%,3.0%,0.5%,1.5,60,15323,0.611564315081903,0.0099605141524472,2.4184377645147754,0.06141095085818704
>=5%,3.0%,0.5%,1.5,90,17001,0.5929651196988412,0.008860554616426378,2.2337769109054877,0.06252573378036586
>=5%,3.0%,0.5%,1.5,120,18105,0.5795084230875449,0.008109850953587665,2.1168804329603303,0.06379453189726594
>=5%,3.0%,0.5%,2.0,15,7715,0.6626053143227479,0.014230672609927886,3.1258112360908044,0.054309786130913806
>=5%,3.0%,0.5%,2.0,20,8853,0.652434203094996,0.0134274342892754,2.997871811067336,0.054218908844459505
>=5%,3.0%,0.5%,2.0,30,10388,0.6393916056988833,0.012171142693540003,2.760490483389427,0.057566422795533305
>=5%,3.0%,0.5%,2.0,45,11875,0.6264421052631579,0.011115303376911254,2.584331126774746,0.05953684210526316
>=5%,3.0%,0.5%,2.0,60,12906,0.6142879280954595,0.010259978316103521,2.4512475212577325,0.059119789245312256
>=5%,3.0%,0.5%,2.0,90,14087,0.594448782565486,0.009123229524873324,2.262573358628665,0.06062326968126642
>=5%,3.0%,0.5%,2.0,120,14863,0.582251227881316,0.008427789498376163,2.1474495305402597,0.06250420507300007
>=5%,3.0%,1.0%,1.0,15,9747,0.6692315584282343,0.01457141689291193,3.296069537344749,0.03847337642351493
>=5%,3.0%,1.0%,1.0,20,11320,0.6584805653710247,0.01364511468023737,3.120858349399798,0.03992932862190813
>=5%,3.0%,1.0%,1.0,30,13645,0.6452913155001833,0.012327578553834328,2.872595839775963,0.0422132649322096
>=5%,3.0%,1.0%,1.0,45,16112,0.6287239324726912,0.01096864243407578,2.637293583883269,0.04319761668321748
>=5%,3.0%,1.0%,1.0,60,17943,0.6156161177060692,0.00997918863908219,2.470827339877354,0.04380538371509781
>=5%,3.0%,1.0%,1.0,90,20254,0.5949442085513973,0.008736505258349786,2.25602501379772,0.04507751555248346
>=5%,3.0%,1.0%,1.0,120,21874,0.5805979701929231,0.007906466404588197,2.1224305399885375,0.045762091981347716
>=5%,3.0%,1.0%,1.5,15,8704,0.6655560661764706,0.014404505184356362,3.1999645796414673,0.03963694852941176
>=5%,3.0%,1.0%,1.5,20,10076,0.656510520047638,0.01362926500953359,3.0685899658752116,0.04059150456530369
>=5%,3.0%,1.0%,1.5,30,11961,0.6429228325390853,0.012317279435936765,2.8278046200423788,0.04247136527046234
>=5%,3.0%,1.0%,1.5,45,13896,0.6260074841681059,0.011025542626877157,2.599964934792842,0.04368163500287853
>=5%,3.0%,1.0%,1.5,60,15323,0.6124127129152255,0.010001403323904309,2.43014973301377,0.04411668733276773
>=5%,3.0%,1.0%,1.5,90,17001,0.5937297806011411,0.008886255775391552,2.2399901228444694,0.045232633374507385
>=5%,3.0%,1.0%,1.5,120,18105,0.5805026235846451,0.008162606023870382,2.1300472929394996,0.045346589339961337
>=5%,3.0%,1.0%,2.0,15,7715,0.6632534024627349,0.014258824645981657,3.136616532573728,0.03940375891121192
>=5%,3.0%,1.0%,2.0,20,8853,0.6529989833954591,0.013440497254643248,3.001766249687505,0.039534621032418386
>=5%,3.0%,1.0%,2.0,30,10388,0.6398729303041971,0.012190831421388625,2.766951727840287,0.041682710820177125
>=5%,3.0%,1.0%,2.0,45,11875,0.6270315789473684,0.011143585741995088,2.5933957072014966,0.042694736842105264
>=5%,3.0%,1.0%,2.0,60,12906,0.6150627615062761,0.010291135111940094,2.4596216106172126,0.042538354253835425
>=5%,3.0%,1.0%,2.0,90,14087,0.5951586569177255,0.009129751914504821,2.262703858964697,0.043728260097962664
>=5%,3.0%,1.0%,2.0,120,14863,0.5831931642333311,0.008463900501317519,2.1556266110329116,0.04460741438471372
>=7%,1.0%,0.3%,1.0,15,6076,0.6548716260697828,0.023545923829575644,6.109057539282407,0.050032916392363395
>=7%,1.0%,0.3%,1.0,20,7139,0.657515058131391,0.022849211146913205,6.025749758134852,0.05631040762011486
>=7%,1.0%,0.3%,1.0,30,8855,0.6587238848108413,0.021891434813125714,5.873925966180687,0.06470920383963862
>=7%,1.0%,0.3%,1.0,45,10868,0.6558704453441295,0.02049831607755135,5.630173120066185,0.07140228192859772
>=7%,1.0%,0.3%,1.0,60,12473,0.6519682514230738,0.01932480296407537,5.353408191008004,0.0788904032710655
>=7%,1.0%,0.3%,1.0,90,15193,0.6360824063713553,0.0171367187882098,4.730067208665499,0.09971697492266175
>=7%,1.0%,0.3%,1.0,120,17858,0.6089707694030686,0.014767778600870068,3.9905075107086643,0.13316160824280435
>=7%,1.0%,0.3%,1.5,15,5641,0.649530225137387,0.023200206220436365,5.9405578005981345,0.05034568338946995
>=7%,1.0%,0.3%,1.5,20,6635,0.654257724189902,0.02270184886666268,5.931990747180872,0.05561416729464959
>=7%,1.0%,0.3%,1.5,30,8140,0.653931203931204,0.02170055181299393,5.758464391558204,0.06425061425061425
>=7%,1.0%,0.3%,1.5,45,9889,0.6520376175548589,0.02046414725678247,5.561842502529855,0.07058347659015067
>=7%,1.0%,0.3%,1.5,60,11281,0.6479035546494105,0.019251531313203653,5.274994583937693,0.07738675649321869
>=7%,1.0%,0.3%,1.5,90,13471,0.634399821839507,0.017299247042090467,4.736522041047298,0.09605819909435083
>=7%,1.0%,0.3%,1.5,120,15648,0.6073619631901841,0.015003949371322035,4.016342693430787,0.1290260736196319
>=7%,1.0%,0.3%,2.0,15,5205,0.6455331412103746,0.022964536655727827,5.822095386425806,0.0505283381364073
>=7%,1.0%,0.3%,2.0,20,6090,0.6497536945812807,0.022396999389987123,5.808458785351258,0.054187192118226604
>=7%,1.0%,0.3%,2.0,30,7380,0.6505420054200542,0.021404868842464217,5.6440407185038195,0.06341463414634146
>=7%,1.0%,0.3%,2.0,45,8844,0.6486883763003166,0.020270189164226418,5.457192670127952,0.06987788331071913
>=7%,1.0%,0.3%,2.0,60,9956,0.6447368421052632,0.019186416075149627,5.210864348705119,0.07462836480514262
>=7%,1.0%,0.3%,2.0,90,11675,0.6316916488222698,0.017300908744785026,4.714143421989749,0.09259100642398287
>=7%,1.0%,0.3%,2.0,120,13403,0.6078489890323062,0.015179340640807075,4.052220816383757,0.12265910617026039
>=7%,1.0%,0.5%,1.0,15,6076,0.6566820276497696,0.02358018960093894,6.120099003708347,0.0413100724160632
>=7%,1.0%,0.5%,1.0,20,7139,0.6596161927440818,0.02288194558983399,6.036015527329841,0.046365037120044826
>=7%,1.0%,0.5%,1.0,30,8855,0.6608695652173913,0.021919851328065725,5.878550405772435,0.052625635234330885
>=7%,1.0%,0.5%,1.0,45,10868,0.6584468163415532,0.02053395786468246,5.636436422053984,0.05824438719175561
>=7%,1.0%,0.5%,1.0,60,12473,0.6550148320372003,0.019355195473042007,5.349621427871007,0.06349715385232102
>=7%,1.0%,0.5%,1.0,90,15193,0.6404923319949977,0.017201812504950523,4.747791708392441,0.0785230040150069
>=7%,1.0%,0.5%,1.0,120,17858,0.6147944898644865,0.01484308641775593,4.002937767478811,0.1072348527270691
>=7%,1.0%,0.5%,1.5,15,5641,0.6514802340010637,0.02322973598847876,5.942760263319766,0.0420138273355788
>=7%,1.0%,0.5%,1.5,20,6635,0.6565184626978147,0.022734546261048653,5.939581846312501,0.045968349660889224
>=7%,1.0%,0.5%,1.5,30,8140,0.6561425061425061,0.021727192815488693,5.758714566733847,0.05245700245700246
>=7%,1.0%,0.5%,1.5,45,9889,0.6545656790373142,0.02049843625959953,5.564077028861219,0.05784204671857619
>=7%,1.0%,0.5%,1.5,60,11281,0.6507401826079249,0.019275839323695233,5.266280628480132,0.0625831043347221
>=7%,1.0%,0.5%,1.5,90,13471,0.6386311335461361,0.01735899318676447,4.750432446784134,0.07556974240962067
>=7%,1.0%,0.5%,1.5,120,15648,0.6129217791411042,0.01507914824222729,4.029053494412724,0.10391104294478527
>=7%,1.0%,0.5%,2.0,15,5205,0.6476464937560038,0.022999854074777094,5.8286059223090945,0.04226705091258405
>=7%,1.0%,0.5%,2.0,20,6090,0.6520525451559934,0.02243686255774528,5.822774420808347,0.04499178981937603
>=7%,1.0%,0.5%,2.0,30,7380,0.6528455284552845,0.021443217096277042,5.655722936203276,0.051355013550135505
>=7%,1.0%,0.5%,2.0,45,8844,0.6510628674807779,0.020300505762490366,5.461719526627178,0.057327001356852106
>=7%,1.0%,0.5%,2.0,60,9956,0.6473483326637204,0.019206549289748766,5.206049903181524,0.06036560867818401
>=7%,1.0%,0.5%,2.0,90,11675,0.6358029978586723,0.017351534124187152,4.725047514383735,0.07331905781584583
>=7%,1.0%,0.5%,2.0,120,13403,0.613295530851302,0.01524670762701041,4.0615859443301146,0.09908229500858017
>=7%,1.0%,1.0%,1.0,15,6076,0.6598090849242922,0.023616698540654662,6.119442251431074,0.026333113890717578
>=7%,1.0%,1.0%,1.0,20,7139,0.6622776299201569,0.02289576695663652,6.012773955580717,0.03039641406359434
>=7%,1.0%,1.0%,1.0,30,8855,0.664257481648786,0.021937802577289726,5.8578189955135445,0.03365330321852061
>=7%,1.0%,1.0%,1.0,45,10868,0.6625874125874126,0.020563456836963527,5.621627175216969,0.03689731321310269
>=7%,1.0%,1.0%,1.0,60,12473,0.6593441834362223,0.019392255534310024,5.336934247235581,0.04008658702798044
>=7%,1.0%,1.0%,1.0,90,15193,0.6460870137563351,0.01725755085288498,4.752779769141383,0.04824590271835714
>=7%,1.0%,1.0%,1.0,120,17858,0.6243140329264195,0.014971142254267062,4.035066290941403,0.06462089819688654
>=7%,1.0%,1.0%,1.5,15,5641,0.6544938840631094,0.02325661183732559,5.932550207505385,0.026945577025350116
>=7%,1.0%,1.0%,1.5,20,6635,0.6592313489073097,0.02275418597066707,5.924304085699146,0.03014318010550113
>=7%,1.0%,1.0%,1.5,30,8140,0.6597051597051597,0.021755903816933736,5.750873182284275,0.033783783783783786
>=7%,1.0%,1.0%,1.5,45,9889,0.6589139447871373,0.02054303353254425,5.56651593335234,0.03599959551016281
>=7%,1.0%,1.0%,1.5,60,11281,0.655261058416807,0.019326719667386118,5.2690191407429126,0.03909227905327542
>=7%,1.0%,1.0%,1.5,90,13471,0.6439759483334571,0.017415636537247606,4.757081241790005,0.0465444287729196
>=7%,1.0%,1.0%,1.5,120,15648,0.6219325153374233,0.01519939780311377,4.060933192526096,0.06237218813905931
>=7%,1.0%,1.0%,2.0,15,5205,0.6509125840537944,0.02304172627991024,5.833638821344875,0.02670509125840538
>=7%,1.0%,1.0%,2.0,20,6090,0.6545155993431856,0.022452446400029028,5.805180221761227,0.02922824302134647
>=7%,1.0%,1.0%,2.0,30,7380,0.6560975609756098,0.021464807716870146,5.64247977528536,0.032926829268292684
>=7%,1.0%,1.0%,2.0,45,8844,0.6549072817729534,0.0203224203527836,5.443051536230241,0.03640886476707372
>=7%,1.0%,1.0%,2.0,60,9956,0.6511651265568501,0.019240203597190586,5.193660130703899,0.03786661309762957
>=7%,1.0%,1.0%,2.0,90,11675,0.6405995717344753,0.01739988340460312,4.727359964088069,0.044710920770877946
>=7%,1.0%,1.0%,2.0,120,13403,0.6215026486607476,0.015350348036033256,4.084360958454942,0.059762739685145116
>=7%,1.5%,0.3%,1.0,15,5793,0.6625237355428966,0.021498748243353738,4.850546924336459,0.0523045054375971
>=7%,1.5%,0.3%,1.0,20,6801,0.6622555506543155,0.020694125717896198,4.739732220684018,0.05896191736509337
>=7%,1.5%,0.3%,1.0,30,8449,0.6593679725411291,0.01949713571596759,4.529512353190286,0.06734524795833827
>=7%,1.5%,0.3%,1.0,45,10353,0.6535303776683087,0.017974157998328598,4.27440100830901,0.07369844489519946
>=7%,1.5%,0.3%,1.0,60,11847,0.6464927829830337,0.01676384589573726,4.039219868682759,0.0807799442896936
>=7%,1.5%,0.3%,1.0,90,14344,0.6259063022866704,0.01455495234325304,3.5433501132967415,0.09878694924707195
>=7%,1.5%,0.3%,1.0,120,16636,0.6002043760519356,0.012467196930075497,3.0664860987304374,0.12148352969463813
>=7%,1.5%,0.3%,1.5,15,5373,0.6575469942304113,0.02118460427721281,4.7263045198365985,0.05267076121347478
>=7%,1.5%,0.3%,1.5,20,6316,0.6595946801773275,0.02057670830882453,4.676803699704899,0.058264724509183026
>=7%,1.5%,0.3%,1.5,30,7757,0.6555369343818487,0.01935510368507173,4.455040784609742,0.0670362253448498
>=7%,1.5%,0.3%,1.5,45,9409,0.6504410670634498,0.01799198720161726,4.236273145557728,0.07290891699436709
>=7%,1.5%,0.3%,1.5,60,10704,0.6430306427503737,0.016731508629522353,3.9917582283464492,0.07950298953662183
>=7%,1.5%,0.3%,1.5,90,12716,0.6247247562126454,0.014749607614006217,3.558997435214221,0.09578483799937088
>=7%,1.5%,0.3%,1.5,120,14585,0.5992458004799451,0.012711266536597756,3.0893834406099034,0.11854645183407611
>=7%,1.5%,0.3%,2.0,15,4951,0.6546152292466169,0.020999682098637323,4.647474100986972,0.05291860230256514
>=7%,1.5%,0.3%,2.0,20,5788,0.6558396682791984,0.0203184905900471,4.590531797658235,0.056841741534208706
>=7%,1.5%,0.3%,2.0,30,7028,0.651678998292544,0.01907640111554093,4.365932640364696,0.0661639157655094
>=7%,1.5%,0.3%,2.0,45,8413,0.6467371924402711,0.017804188903401963,4.154821724134651,0.07226910733388803
>=7%,1.5%,0.3%,2.0,60,9434,0.6400254398982405,0.016725152125245422,3.961513374535088,0.0767436930252279
>=7%,1.5%,0.3%,2.0,90,11022,0.6220286699328615,0.014754719928109757,3.5382941418961527,0.09290509889312284
>=7%,1.5%,0.3%,2.0,120,12512,0.5991847826086957,0.012859672260957642,3.106533673867922,0.11357097186700767
>=7%,1.5%,0.5%,1.0,15,5793,0.6642499568444674,0.02153479937536232,4.864606877888552,0.043155532539271534
>=7%,1.5%,0.5%,1.0,20,6801,0.664019997059256,0.020728607569296897,4.754094849508168,0.04852227613586237
>=7%,1.5%,0.5%,1.0,30,8449,0.6611433305716653,0.01952745137672241,4.539849640493638,0.05468102734051367
>=7%,1.5%,0.5%,1.0,45,10353,0.6555587752342317,0.018011818298902024,4.286395485706539,0.06007920409543128
>=7%,1.5%,0.5%,1.0,60,11847,0.6486030218620747,0.01679686137809968,4.045950969370185,0.06482653836414282
>=7%,1.5%,0.5%,1.0,90,14344,0.6292526491912995,0.014631179384848682,3.569772934375438,0.07745398773006135
>=7%,1.5%,0.5%,1.0,120,16636,0.603931233469584,0.012540498235533881,3.085242563482659,0.09767973070449627
>=7%,1.5%,0.5%,1.5,15,5373,0.6594081518704634,0.021215718876239197,4.734462977334135,0.04392332030522985
