event_id,ticker,ex_date,shares,sub_price,ref_price,discount_pct,ret_-20d,ret_-10d,ret_-9d,ret_-8d,ret_-7d,ret_-6d,ret_-5d,ret_-4d,ret_-3d,ret_-2d,ret_-1d,ret_+0d,ret_+1d,ret_+2d,ret_+3d,ret_+4d,ret_+5d,ret_+6d,ret_+7d,ret_+8d,ret_+9d,ret_+10d,ret_+20d,ret_+30d,ret_+60d,year
6287_2014-03-10,6287,2014-03-10,32000000.0,6.8,11.2,-0.3928571428571428,-0.3821428571428571,-0.0982142857142857,-0.1517857142857142,-0.1964285714285714,-0.15535714285714275,-0.1651785714285714,-0.18571428571428572,-0.1767857142857142,-0.11964285714285716,-0.05803571428571419,0.0,-0.08035714285714268,-0.017857142857142794,-0.017857142857142794,-0.008928571428571397,-0.044642857142857095,-0.05357142857142849,-0.049107142857142794,-0.08035714285714268,-0.1116071428571429,-0.11696428571428563,-0.07142857142857129,-0.33839285714285705,-0.39642857142857146,-0.4044642857142857,2014
5213_2014-04-24,5213,2014-04-24,20000000.0,20.5,21.85,-0.06178489702517165,0.05491990846681927,0.05491990846681927,0.04576659038901609,0.0366132723112127,0.05034324942791746,0.05720823798626995,0.05949656750572063,0.04347826086956519,0.034324942791762014,0.01830663615560635,0.0,-0.009153318077803285,-0.0434782608695653,-0.022883295194508046,-0.01830663615560646,-0.029748283752860538,-0.027459954233409634,-0.011441647597253968,-0.020594965675057364,-0.020594965675057364,-0.020594965675057364,-0.027459954233409634,-0.059496567505720854,-0.06178489702517165,-0.080091533180778,2014
6024_2014-05-27,6024,2014-05-27,19910000.0,23.3,27.95,-0.1663685152057245,-0.012522361359570633,-0.012522361359570633,-0.017889087656529523,-0.019677996422182487,-0.019677996422182487,-0.019677996422182487,-0.01610017889087656,-0.01073345259391778,-0.008944543828264706,-0.005366726296958779,0.0,-0.014311270125223596,-0.008944543828264706,-0.007155635062611743,-0.008944543828264706,-0.019677996422182487,-0.019677996422182487,-0.017889087656529523,-0.01610017889087656,-0.012522361359570633,-0.01073345259391778,-0.017889087656529523,-0.13774597495527718,-0.16457960644007152,-0.19677996422182464,2014
5206_2014-06-06,5206,2014-06-06,30000000.0,14.0,14.25,-0.01754385964912286,0.01403508771929829,0.0,-0.0035087719298245723,0.007017543859649145,0.01403508771929829,0.01403508771929829,0.01403508771929829,0.010526315789473717,0.0,0.0035087719298245723,0.0,0.01403508771929829,0.01403508771929829,0.010526315789473717,0.021052631578947434,0.024561403508772006,0.021052631578947434,0.01403508771929829,0.010526315789473717,0.007017543859649145,0.007017543859649145,0.010526315789473717,-0.038596491228070184,-0.03508771929824561,0.01754385964912286,2014
1584_2014-06-19,1584,2014-06-19,20000000.0,11.5,13.6,-0.15441176470588236,0.007352941176470562,0.014705882352941346,0.014705882352941346,0.014705882352941346,0.014705882352941346,0.02941176470588247,0.03676470588235303,0.014705882352941346,0.007352941176470562,0.007352941176470562,0.0,0.06985294117647056,0.047794117647058876,0.014705882352941346,0.03308823529411775,0.02205882352941191,0.003676470588235281,0.02205882352941191,0.02205882352941191,0.03308823529411775,0.05147058823529416,0.025735294117646967,-0.014705882352941124,-0.051470588235294046,-0.11397058823529405,2014
8418_2014-06-25,8418,2014-06-25,8000000.0,25.5,30.6,-0.16666666666666674,0.016339869281045694,0.013071895424836555,0.008169934640522847,0.009803921568627416,0.009803921568627416,0.05228758169934644,0.034313725490195957,0.02777777777777768,0.02941176470588225,-0.0016339869281045694,0.0,-0.042483660130719025,-0.05882352941176472,-0.05228758169934644,-0.044117647058823595,-0.07189542483660138,-0.09313725490196079,-0.09313725490196079,-0.08333333333333337,-0.10457516339869288,-0.10457516339869288,-0.0980392156862745,-0.16993464052287588,-0.20588235294117652,-0.19281045751633996,2014
8076_2014-06-27,8076,2014-06-27,11000000.0,132.0,200.0,-0.33999999999999997,-0.14249999999999996,-0.08999999999999997,-0.06999999999999995,-0.06999999999999995,-0.06499999999999995,0.0,-0.012499999999999956,0.040000000000000036,0.020000000000000018,0.012499999999999956,0.0,-0.0625,-0.022499999999999964,-0.040000000000000036,-0.057499999999999996,-0.030000000000000027,-0.05249999999999999,-0.040000000000000036,-0.04500000000000004,-0.04749999999999999,-0.05249999999999999,-0.04749999999999999,-0.23250000000000004,-0.26,-0.20750000000000002,2014
3360_2014-07-07,3360,2014-07-07,20000000.0,22.0,25.8,-0.1472868217054264,-0.0794573643410853,-0.054263565891472965,-0.007751937984496138,0.02325581395348819,0.0,0.0,-0.015503875968992276,-0.013565891472868241,-0.06395348837209314,-0.046511627906976716,0.0,0.06976744186046524,0.11627906976744184,0.10465116279069764,0.046511627906976605,0.029069767441860517,0.032945736434108364,0.009689922480620172,0.029069767441860517,0.003875968992248069,-0.036821705426356544,-0.07751937984496127,0.046511627906976605,-0.054263565891472965,-0.0174418604651162,2014
4533_2014-07-07,4533,2014-07-07,15000000.0,13.2,16.6,-0.20481927710843384,-0.009036144578313365,-0.015060240963855387,-0.009036144578313365,-0.02108433734939763,-0.012048192771084487,-0.006024096385542244,0.012048192771084265,0.0030120481927708997,-0.015060240963855387,-0.009036144578313365,0.0,-0.03313253012048201,-0.04518072289156638,-0.05421686746987964,-0.05421686746987964,-0.0813253012048194,-0.06927710843373502,-0.06325301204819278,-0.07530120481927716,-0.07831325301204828,-0.08734939759036153,-0.06325301204819278,-0.07831325301204828,-0.030120481927710885,-0.027108433734939874,2014
8409_2014-07-09,8409,2014-07-09,4880000.0,50.0,57.7,-0.13344887348353562,-0.0034662045060659397,-0.08145580589254775,-0.05719237435008673,-0.03986135181975747,0.025996533795493937,0.09705372616984387,0.020797227036394972,0.008665511265164572,-0.008665511265164683,-0.024263431542461134,0.0,-0.020797227036395194,-0.036395147313691534,-0.036395147313691534,-0.03986135181975747,-0.05372616984402079,-0.060658578856152556,-0.08145580589254775,-0.05892547660311964,-0.015597920277296451,-0.04679376083188913,-0.045060658578856216,-0.1993067590987868,-0.2079722703639515,-0.11611785095320626,2014
6259_2014-07-28,6259,2014-07-28,5000000.0,13.7,15.5,-0.11612903225806459,-0.15161290322580645,-0.1064516129032258,-0.0741935483870968,-0.05483870967741933,0.00967741935483879,0.012903225806451646,-0.006451612903225823,-0.032258064516129004,-0.041935483870967794,0.022580645161290214,0.0,-0.032258064516129004,-0.05483870967741933,-0.04516129032258065,-0.05161290322580647,-0.032258064516129004,-0.03548387096774197,-0.012903225806451535,-0.048387096774193505,-0.041935483870967794,-0.05161290322580647,-0.04516129032258065,-0.3032258064516129,-0.26774193548387104,0.4161290322580644,2014
3202_2014-07-30,3202,2014-07-30,25000000.0,8.6,10.95,-0.21461187214611865,-0.2100456621004565,0.022831050228310446,0.091324200913242,0.06849315068493156,-0.004566210045662045,-0.01826484018264829,-0.013698630136986134,-0.022831050228310557,-0.0547945205479452,-0.041095890410958846,0.0,-0.08219178082191769,-0.08675799086757985,-0.08219178082191769,-0.06849315068493156,-0.0876712328767123,-0.10867579908675795,-0.05022831050228305,-0.059360730593607136,0.004566210045662267,0.0365296803652968,0.05936073059360725,0.03196347031963476,0.17808219178082196,-0.1059360730593607,2014
3416_2014-07-30,3416,2014-07-30,5000000.0,50.0,69.1,-0.2764109985528219,-0.004341534008682979,-0.026049204052098318,-0.0361794500723589,-0.026049204052098318,-0.02894356005788712,-0.01881331403762654,-0.010130246020260358,0.01591895803183796,0.01157742402315498,0.005788712011577601,0.0,-0.14327062228654108,-0.14471780028943548,-0.14327062228654108,-0.14327062228654108,-0.14471780028943548,-0.16787264833574522,-0.175108538350217,-0.19536903039073794,-0.18668596237337187,-0.18234442836468878,-0.18523878437047758,-0.1736613603473226,-0.2141823444283647,-0.2503617945007236,2014
4927_2014-07-31,4927,2014-07-31,12500000.0,42.5,52.0,-0.1826923076923077,-0.17211538461538467,0.011538461538461497,0.028846153846153744,0.03653846153846141,0.03653846153846141,0.019230769230769162,-0.0038461538461539435,0.01538461538461533,-0.011538461538461608,-0.039423076923076894,0.0,-0.07115384615384623,-0.0788461538461539,-0.08461538461538454,-0.09423076923076923,-0.09615384615384615,-0.0923076923076922,-0.10000000000000009,-0.07211538461538458,-0.0855769230769231,-0.08942307692307694,-0.09807692307692306,-0.09615384615384615,-0.06153846153846154,-0.24038461538461542,2014
3372_2014-08-12,3372,2014-08-12,100000000.0,9.5,11.6,-0.18103448275862066,-0.06034482758620685,-0.02155172413793105,-0.025862068965517127,-0.025862068965517127,0.0,-0.012931034482758674,-0.01724137931034475,-0.0431034482758621,-0.0387931034482758,-0.034482758620689724,0.0,-0.01724137931034475,-0.025862068965517127,-0.0387931034482758,-0.0387931034482758,-0.0387931034482758,-0.0387931034482758,-0.051724137931034475,-0.0818965517241379,-0.08620689655172409,-0.09482758620689657,-0.09051724137931028,-0.10344827586206895,-0.1439655172413793,-0.17155172413793107,2014
2233_2014-08-13,2233,2014-08-13,8000000.0,92.0,124.0,-0.25806451612903225,0.05241935483870974,0.032258064516129004,0.04435483870967749,0.032258064516129004,0.04435483870967749,0.032258064516129004,0.012096774193548487,-0.056451612903225756,-0.09677419354838712,-0.04435483870967738,0.0,-0.056451612903225756,-0.028225806451612878,-0.04435483870967738,-0.06854838709677424,-0.05241935483870963,-0.07258064516129037,-0.08870967741935487,-0.032258064516129004,-0.048387096774193505,-0.028225806451612878,-0.008064516129032251,0.016129032258064502,-0.056451612903225756,-0.24919354838709684,2014
6179_2014-08-20,6179,2014-08-20,14000000.0,23.0,27.35,-0.15904936014625237,-0.018281535648994485,0.20292504570383896,0.11882998171846437,0.042047531992687404,0.042047531992687404,0.042047531992687404,0.02376599634369292,0.01645338208409508,-0.007312614259597949,0.02376599634369292,0.0,-0.042047531992687515,-0.05667276051188297,-0.05667276051188297,-0.040219378427788,0.025594149908592323,-0.010968921389396757,-0.014625228519195677,-0.031078610603290757,-0.038391224862888484,-0.054844606946983565,-0.060329067641682,-0.04570383912248632,0.11151736745886653,0.027422303473491727,2014
4510_2014-08-22,4510,2014-08-22,15000000.0,16.0,21.0,-0.23809523809523814,0.06190476190476191,0.03571428571428581,0.04761904761904767,0.028571428571428692,0.03571428571428581,0.042857142857142705,0.033333333333333215,0.01904761904761898,0.01666666666666683,0.0,0.0,-0.08095238095238089,-0.09047619047619038,-0.06666666666666665,-0.06904761904761902,-0.08095238095238089,-0.0714285714285714,-0.06190476190476191,-0.05238095238095242,-0.06904761904761902,-0.06190476190476191,-0.06666666666666665,-0.08095238095238089,-0.0714285714285714,-0.23333333333333328,2014
8071_2014-08-26,8071,2014-08-26,11500000.0,21.0,22.4,-0.06249999999999989,0.0714285714285714,0.0758928571428572,0.0714285714285714,0.04017857142857162,0.022321428571428603,-0.03794642857142849,-0.0200892857142857,0.017857142857143016,-0.006696428571428492,-0.004464285714285587,0.0,-0.006696428571428492,-0.008928571428571397,-0.015624999999999889,-0.017857142857142794,-0.022321428571428603,-0.022321428571428603,-0.022321428571428603,-0.024553571428571286,-0.024553571428571286,-0.011160714285714302,-0.017857142857142794,-0.0647321428571428,-0.0669642857142857,-0.04687499999999989,2014
2734_2014-08-27,2734,2014-08-27,4000000.0,36.0,47.6,-0.24369747899159666,0.19537815126050417,0.11344537815126055,0.05882352941176472,-0.005252100840336116,-0.060924369747899165,-0.037815126050420256,-0.05882352941176483,-0.08403361344537819,-0.06932773109243706,-0.04936974789915971,0.0,-0.09663865546218486,-0.09873949579831942,-0.09978991596638653,-0.07773109243697485,-0.10504201680672265,-0.10504201680672265,-0.09033613445378164,-0.08823529411764708,-0.10084033613445387,-0.11764705882352944,-0.11764705882352944,-0.15966386554621848,-0.14810924369747913,-0.20168067226890762,2014
8155_2014-09-03,8155,2014-09-03,10000000.0,31.0,40.5,-0.23456790123456794,-0.09382716049382711,-0.0864197530864198,-0.09506172839506177,-0.06913580246913575,-0.0679012345679012,-0.0469135802469135,-0.0469135802469135,-0.0469135802469135,-0.03703703703703709,-0.00987654320987652,0.0,-0.06913580246913575,-0.0888888888888889,-0.07901234567901239,-0.08395061728395059,-0.06419753086419755,-0.0864197530864198,-0.10123456790123464,-0.11851851851851847,-0.13209876543209875,-0.13580246913580252,-0.125925925925926,-0.14074074074074083,-0.2691358024691358,-0.24938271604938278,2014
8349_2014-09-12,8349,2014-09-12,10000000.0,80.0,113.0,-0.2920353982300885,-0.06194690265486724,-0.06194690265486724,-0.03982300884955747,0.026548672566371723,-0.017699115044247815,-0.02212389380530977,-0.04867256637168138,-0.03539823008849563,-0.017699115044247815,-0.026548672566371723,0.0,-0.053097345132743334,-0.03982300884955747,-0.030973451327433676,-0.008849557522123908,0.05752212389380529,0.030973451327433565,0.01327433628318575,-0.017699115044247815,-0.017699115044247815,-0.03982300884955747,-0.04424778761061943,-0.03539823008849563,-0.19469026548672563,-0.09292035398230092,2014
3373_2014-09-22,3373,2014-09-22,10000000.0,21.0,30.7,-0.3159609120521173,-0.14983713355048855,-0.08794788273615628,-0.02442996742671011,0.01791530944625408,-0.016286644951140072,-0.0700325732899022,-0.05211726384364812,-0.013029315960912058,-0.03583061889250805,-0.01140065146579794,0.0,-0.08794788273615628,-0.14657980456026054,-0.13355048859934848,-0.17589576547231267,-0.17100977198697065,-0.16449511400651473,-0.17263843648208477,-0.11563517915309451,-0.1351791530944625,-0.12214983713355054,-0.1368078175895765,-0.25732899022801303,-0.23941368078175884,-0.2280130293159609,2014
1777_2014-09-26,1777,2014-09-26,5100000.0,60.0,69.9,-0.14163090128755373,-0.005722460658083017,0.0,0.0,-0.0014306151645209209,-0.0014306151645209209,-0.0042918454935624295,0.0028612303290413976,0.005722460658082795,0.0028612303290413976,0.010014306151645114,0.0,-0.008583690987124637,-0.02002861230329045,-0.03862660944206009,0.0014306151645206988,-0.011444921316166146,-0.007153075822603716,-0.0014306151645209209,-0.008583690987124637,-0.028612303290414864,-0.04005722460658101,-0.07439198855507867,-0.15593705293276117,-0.11731044349070108,-0.0042918454935624295,2014
3428_2014-09-26,3428,2014-09-26,20000000.0,45.0,51.3,-0.12280701754385959,0.01754385964912286,-0.02729044834307992,-0.04483430799220267,-0.040935672514619825,0.003898635477582957,-0.0019493177387913674,0.0019493177387914784,0.0370370370370372,0.013645224171540127,0.03898635477582846,0.0,-0.02729044834307992,-0.021442495126705596,0.003898635477582957,-0.005847953216374213,-0.007797270955165692,-0.007797270955165692,-0.01754385964912275,-0.03411306042884987,-0.06530214424951253,-0.08869395711500971,-0.12280701754385959,-0.24366471734892792,-0.21345029239766078,-0.09259259259259256,2014
4973_2014-10-08,4973,2014-10-08,4000000.0,29.0,30.7,-0.055374592833876246,0.10097719869706823,0.10423452768729646,0.08631921824104238,0.0684039087947883,0.061889250814332275,0.05211726384364823,0.04885993485342022,0.02931596091205213,0.030944625407166138,0.0228013029315961,0.0,-0.019543973941367976,-0.0228013029315961,-0.08794788273615628,-0.08469055374592827,-0.0912052117263844,-0.09446254071661231,-0.09934853420195444,-0.07491856677524433,-0.05863192182410426,-0.05374592833876213,-0.05863192182410426,-0.06351791530944628,-0.04885993485342022,0.013029315960912058,2014
9950_2014-10-24,9950,2014-10-24,16000000.0,22.0,25.5,-0.13725490196078427,0.09019607843137267,0.013725490196078383,-0.03529411764705881,0.031372549019607954,0.031372549019607954,0.007843137254901933,0.0019607843137254832,-0.007843137254901933,-0.007843137254901933,-0.00588235294117645,0.0,-0.06666666666666665,-0.12941176470588234,-0.09999999999999998,-0.09019607843137256,-0.09019607843137256,-0.11176470588235299,-0.09215686274509804,-0.11176470588235299,-0.1098039215686275,-0.10196078431372557,-0.10784313725490191,-0.08235294117647063,-0.07058823529411773,-0.05882352941176472,2014
3171_2014-11-04,3171,2014-11-04,10000000.0,16.5,19.6,-0.15816326530612246,-0.15816326530612246,0.020408163265306145,0.025510204081632626,0.017857142857142794,0.022959183673469274,0.017857142857142794,0.015306122448979442,0.015306122448979442,0.012755102040816313,0.005102040816326481,0.0,-0.06632653061224492,-0.06632653061224492,-0.06632653061224492,-0.06887755102040827,-0.06887755102040827,-0.07142857142857151,-0.06887755102040827,-0.09183673469387754,-0.0943877551020409,-0.10204081632653061,-0.10969387755102056,-0.17602040816326547,-0.15816326530612246,-0.15816326530612246,2014
3594_2014-11-12,3594,2014-11-12,2000000.0,45.0,50.5,-0.1089108910891089,0.023762376237623783,0.023762376237623783,0.025742574257425765,0.045544554455445585,0.045544554455445585,0.055445544554455495,0.05742574257425748,0.015841584158415856,0.01980198019801982,0.007920792079207928,0.0,0.007920792079207928,-0.00990099009900991,-0.003960396039603964,-0.037623762376237546,-0.037623762376237546,-0.02970297029702973,-0.026732673267326756,0.001980198019801982,-0.013861386138613874,0.001980198019801982,0.025742574257425765,0.05148514851485153,0.12277227722772288,0.0970297029702969,2014
5603_2014-11-20,5603,2014-11-20,9000000.0,16.0,20.4,-0.21568627450980382,-0.10294117647058809,0.08088235294117663,0.125,0.11274509803921573,0.09068627450980404,0.08333333333333348,0.0980392156862746,0.04656862745098045,0.007352941176470784,-0.039215686274509665,0.0,-0.03676470588235292,-0.03431372549019607,-0.019607843137254832,-0.02450980392156865,-0.022058823529411686,-0.03431372549019607,-0.02941176470588225,-0.039215686274509665,-0.06862745098039214,-0.0490196078431373,-0.022058823529411686,-0.06127450980392157,0.06127450980392157,0.07352941176470584,2014
3362_2014-11-27,3362,2014-11-27,15000000.0,24.0,29.0,-0.1724137931034483,-0.08965517241379317,-0.024137931034482696,0.005172413793103292,-0.02758620689655178,-0.017241379310344862,-0.006896551724137945,-0.006896551724137945,0.0,-0.013793103448275779,0.0,0.0,-0.013793103448275779,-0.022413793103448265,-0.025862068965517238,-0.03448275862068961,-0.022413793103448265,-0.008620689655172376,-0.0034482758620689724,0.008620689655172376,-0.010344827586206917,-0.010344827586206917,-0.04482758620689653,-0.03275862068965518,-0.02931034482758621,-0.09310344827586203,2014
2061_2014-12-05,2061,2014-12-05,11500000.0,15.0,20.9,-0.28229665071770327,-0.09090909090909083,-0.1291866028708134,-0.13157894736842102,-0.11722488038277512,-0.10526315789473684,-0.07655502392344493,-0.06937799043062198,-0.06698564593301426,-0.06937799043062198,-0.004784688995215225,0.0,-0.028708133971291794,-0.031100478468899406,-0.038277511961722355,-0.021531100478468845,-0.028708133971291794,-0.02631578947368407,-0.05023923444976064,-0.055023923444975975,-0.09090909090909083,-0.06698564593301426,-0.06698564593301426,-0.045454545454545414,-0.021531100478468845,-0.15311004784688997,2014
6182_2014-12-15,6182,2014-12-15,45000000.0,11.0,12.4,-0.11290322580645162,-0.012096774193548376,-0.06451612903225812,-0.03629032258064524,-0.024193548387096864,0.008064516129032251,0.032258064516129004,0.048387096774193505,0.024193548387096753,-0.0040322580645162365,0.0,0.0,-0.04435483870967749,-0.024193548387096864,0.040322580645161255,0.092741935483871,0.13709677419354827,0.14516129032258052,0.11693548387096775,0.12903225806451601,0.11693548387096775,0.19354838709677424,0.27419354838709675,0.16532258064516125,0.11693548387096775,0.189516129032258,2014
2641_2014-12-19,2641,2014-12-19,12500000.0,10.5,11.35,-0.07488986784140961,0.022026431718061623,0.013215859030837107,0.017621145374449476,0.013215859030837107,0.013215859030837107,0.008810572687224738,0.008810572687224738,0.004405286343612369,0.004405286343612369,-0.004405286343612258,0.0,0.0,-0.004405286343612258,-0.004405286343612258,0.0,-0.008810572687224627,-0.004405286343612258,-0.004405286343612258,-0.004405286343612258,-0.004405286343612258,-0.013215859030836996,0.052863436123347984,0.013215859030837107,-0.022026431718061623,0.017621145374449476,2014
4130_2014-12-25,4130,2014-12-25,3850000.0,56.0,68.0,-0.17647058823529416,-0.12058823529411766,-0.008823529411764675,0.06029411764705883,0.05147058823529416,0.04852941176470593,0.020588235294117796,0.01911764705882346,-0.02941176470588236,0.026470588235294024,0.0,0.0,-0.0117647058823529,0.022058823529411686,0.014705882352941124,0.0014705882352941124,-0.002941176470588225,0.007352941176470562,0.004411764705882337,-0.01764705882352946,-0.013235294117647123,-0.007352941176470562,-0.007352941176470562,-0.07205882352941173,-0.08382352941176474,-0.007352941176470562,2014
4138_2014-12-25,4138,2014-12-25,3500000.0,60.0,73.5,-0.18367346938775508,-0.07210884353741498,0.04081632653061229,0.04761904761904767,0.023129251700680253,0.03809523809523796,0.014965986394557707,0.013605442176870763,-0.021768707482993088,-0.004081632653061162,-0.008163265306122325,0.0,-0.006802721088435382,-0.0013605442176869431,0.0,-0.013605442176870763,-0.016326530612244983,-0.0027210884353742193,-0.006802721088435382,-0.0435374149659864,-0.03537414965986385,-0.039455782312925236,-0.039455782312925236,0.02448979591836742,0.07074829931972793,0.023129251700680253,2014
4747_2014-12-31,4747,2014-12-31,4200000.0,46.0,67.9,-0.32253313696612673,-0.04565537555228294,-0.057437407952872,-0.057437407952872,-0.05891016200294563,-0.05449189985272462,-0.050073637702503726,-0.05154639175257736,-0.04123711340206204,-0.04123711340206204,-0.0353460972017674,0.0,-0.05154639175257736,-0.05596465390279837,-0.07952871870397649,-0.08247422680412386,-0.09425625920471292,-0.09425625920471292,-0.10309278350515472,-0.11192930780559662,-0.10603829160530198,-0.12518409425625932,-0.14580265095729017,-0.1561119293078057,-0.2047128129602357,-0.26067746686303395,2014
5227_2015-01-21,5227,2015-01-21,22500000.0,32.0,39.9,-0.1979949874686716,0.026315789473684292,0.06766917293233088,0.04385964912280693,0.04385964912280693,0.020050125313283207,0.020050125313283207,0.013784461152882344,-0.00877192982456143,-0.022556390977443552,-0.032581453634085156,0.0,-0.0300751879699247,-0.02631578947368418,-0.03508771929824561,-0.05889724310776945,-0.04761904761904756,-0.057644110275689164,-0.06265664160401008,-0.08270676691729317,-0.08270676691729317,-0.07769423558897248,-0.06265664160401008,-0.12280701754385959,-0.10526315789473673,0.04385964912280693,2015
1566_2015-01-27,1566,2015-01-27,15000000.0,19.0,20.95,-0.0930787589498806,-0.031026252983293534,-0.007159904534606132,0.004773269689737569,0.004773269689737569,0.0,-0.021479713603818618,-0.009546539379474916,-0.007159904534606132,0.01670644391408116,0.01193317422434359,0.0,-0.019093078758949833,-0.026252983293556076,-0.031026252983293534,-0.021479713603818618,-0.02863961813842475,0.026252983293556076,0.031026252983293645,0.01670644391408116,-0.007159904534606132,-0.01670644391408105,-0.021479713603818618,0.2482100238663485,0.34844868735083545,0.31026252983293556,2015
1593_2015-02-04,1593,2015-02-04,2660000.0,36.0,46.3,-0.22246220302375808,-0.0820734341252699,-0.05399568034557234,-0.05507559395248374,-0.028077753779697567,-0.04751619870410362,-0.04535637149028071,-0.03887688984881199,-0.028077753779697567,-0.028077753779697567,-0.023758099352051754,0.0,-0.005399568034557212,-0.005399568034557212,-0.015118790496760126,-0.01943844492440605,-0.021598272138228958,-0.03887688984881199,-0.043196544276457916,-0.03995680345572339,-0.021598272138228958,-0.023758099352051754,0.044276457883369424,0.043196544276457916,0.03455723542116629,-0.004319654427645703,2015
8050_2015-02-04,8050,2015-02-04,8350000.0,38.88,54.5,-0.28660550458715595,-0.03853211009174318,-0.023853211009174258,-0.012844036697247763,-0.014678899082568808,-0.014678899082568808,-0.012844036697247763,-0.020183486238532167,-0.025688073394495414,-0.020183486238532167,-0.0018348623853211565,0.0,-0.007339449541284404,-0.016513761467889854,-0.014678899082568808,-0.023853211009174258,-0.01834862385321101,-0.01834862385321101,-0.025688073394495414,-0.02752293577981646,-0.022018348623853212,-0.007339449541284404,-0.0055045871559632475,0.07522935779816509,0.1045871559633027,0.1834862385321101,2015
1799_2015-02-05,1799,2015-02-05,14000000.0,33.3,40.35,-0.17472118959107819,-0.006195786864931829,-0.0037174721189591198,-0.0012391573729865213,-0.0024783147459728205,0.018587360594795488,0.004956629491945419,0.004956629491945419,0.0024783147459728205,-0.00867410161090465,-0.006195786864931829,0.0,-0.048327137546468446,-0.053283767038413865,-0.06567534076827752,-0.07063197026022305,-0.08550185873605953,-0.09913258983890949,-0.06939281288723675,-0.08302354399008682,-0.07434944237918217,-0.08178438661710052,-0.07806691449814118,-0.11524163568773227,-0.13506815365551428,-0.15241635687732336,2015
4161_2015-02-09,4161,2015-02-09,4000000.0,96.5,106.0,-0.089622641509434,0.018867924528301883,0.10849056603773577,0.08962264150943389,0.07547169811320753,0.05188679245283012,0.037735849056603765,0.02358490566037741,0.04245283018867929,0.018867924528301883,0.0,0.0,-0.004716981132075526,-0.028301886792452824,-0.028301886792452824,-0.037735849056603765,-0.014150943396226467,-0.009433962264150941,-0.018867924528301883,-0.014150943396226467,-0.02358490566037741,-0.03301886792452835,-0.03301886792452835,-0.037735849056603765,-0.12924528301886795,-0.20188679245283025,2015
4743_2015-02-10,4743,2015-02-10,25000000.0,40.0,54.7,-0.2687385740402194,-0.02376599634369292,0.014625228519195455,-0.009140767824497242,-0.012797074954296161,-0.021937842778793515,-0.031078610603290757,-0.027422303473491727,-0.038391224862888484,-0.03656307129798908,-0.029250457038391242,0.0,-0.029250457038391242,-0.031078610603290757,-0.031078610603290757,0.010968921389396646,0.014625228519195455,0.027422303473491727,0.02010968921389389,0.003656307129798808,-0.005484460694698434,0.0,-0.005484460694698434,-0.003656307129798919,-0.058500914076782484,-0.19652650822669104,2015
3224_2015-02-24,3224,2015-02-24,10000000.0,20.05,27.3,-0.2655677655677655,0.027472527472527375,0.05494505494505497,0.04761904761904767,0.06227106227106227,0.05128205128205132,0.04761904761904767,0.04029304029304015,0.029304029304029422,0.029304029304029422,0.0146520146520146,0.0,-0.06043956043956056,-0.02930402930402931,-0.003663003663003761,-0.003663003663003761,-0.003663003663003761,0.0,-0.003663003663003761,-0.010989010989011061,-0.04761904761904767,-0.06227106227106227,-0.03296703296703307,-0.03296703296703307,-0.0421245421245422,-0.003663003663003761,2015
4541_2015-02-24,4541,2015-02-24,5000000.0,40.0,43.1,-0.07192575406032486,0.044083526682134444,0.03248259860788849,0.03480278422273786,0.05336426914153125,0.05336426914153125,0.0417633410672853,0.029002320185614883,0.03248259860788849,0.030162412993039345,0.006960556844547439,0.0,-0.009280742459396696,-0.009280742459396696,-0.009280742459396696,-0.01740139211136893,-0.008120649651972234,-0.006960556844547661,-0.018561484918793614,-0.02088167053364265,-0.009280742459396696,-0.0034802784222737193,0.0034802784222738303,-0.037122969837587005,-0.037122969837587005,-0.1589327146171694,2015
4529_2015-03-02,4529,2015-03-02,10000000.0,13.5,15.2,-0.11184210526315785,0.029605263157894912,0.00657894736842124,-0.003289473684210509,0.0,-0.023026315789473673,-0.03289473684210531,-0.009868421052631526,0.009868421052631637,0.009868421052631637,0.0,0.0,0.0,-0.013157894736842035,-0.013157894736842035,-0.009868421052631526,0.0,-0.013157894736842035,-0.013157894736842035,-0.02631578947368407,-0.006578947368421018,-0.013157894736842035,-0.023026315789473673,-0.03947368421052633,-0.07565789473684204,-0.2236842105263157,2015
1569_2015-04-22,1569,2015-04-22,10000000.0,16.0,18.55,-0.1374663072776281,0.15902964959568733,0.1132075471698113,0.09973045822102411,0.07816711590296488,0.07816711590296488,0.07816711590296488,0.07277628032344996,0.06738544474393526,-0.005390835579514919,-0.040431266846361225,0.0,-0.0646900269541778,-0.08086253369272234,-0.07277628032345018,-0.07277628032345018,-0.07277628032345018,-0.09973045822102433,-0.1132075471698114,-0.11590296495956887,-0.1185983827493261,-0.12398921832884102,-0.0646900269541778,-0.10242587601078179,-0.16442048517520214,-0.33153638814016173,2015
6506_2015-05-25,6506,2015-05-25,8000000.0,15.0,25.6,-0.4140625,-0.3085937500000001,-0.2402343750000001,-0.21875,-0.1640625000000001,-0.158203125,-0.1523437500000001,-0.1718750000000001,-0.1816406250000001,-0.1250000000000001,-0.06445312500000011,0.0,-0.05664062500000011,-0.00390625,0.0078125,0.078125,0.1171875,0.12890624999999978,0.22265625,0.1015625,0.072265625,0.064453125,0.14453125,0.0234375,-0.08203125,-0.392578125,2015
