signal_date,exit_date,stock_id,stock_name,entry_price,signal_day_ret_pct,signal_vol_ratio,signal_amount_wan,exit_open,exit_open_ret_pct,exit_close,exit_close_ret_pct,exit_vol_ratio,exit_vol_wan,ret_bps,ret_pct,net_ret_pct
2023-08-08,2023-08-09,3526,凡甲,189.0,8.93,10.76,156682.0,182.0,-3.7,170.5,-9.79,2.08,0.2,-370.4,-3.7,-4.06
2023-08-09,2023-08-10,6605,帝寶,130.0,9.24,5.61,67901.0,127.0,-2.31,130.0,0.0,4.92,0.6,-230.8,-2.31,-2.66
2023-08-09,2023-08-10,6672,騰輝電子-KY,99.5,8.62,8.9,93753.0,100.0,0.5,97.0,-2.51,4.93,0.7,50.3,0.5,0.15
2023-08-10,2023-08-11,2729,瓦城,336.0,6.33,2.9,25162.0,340.0,1.19,336.0,0.0,2.58,0.1,119.0,1.19,0.83
2023-08-10,2023-08-11,2363,矽統,23.25,3.56,4.42,171366.0,22.95,-1.29,24.0,3.23,3.46,7.0,-129.0,-1.29,-1.65
2023-08-11,2023-08-14,6547,高端疫苗,62.5,7.94,3.55,41375.0,64.1,2.56,62.7,0.32,3.23,0.7,256.0,2.56,2.2
2023-08-11,2023-08-14,2753,八方雲集,176.0,7.65,4.09,37562.0,178.0,1.14,170.5,-3.12,3.02,0.2,113.6,1.14,0.78
2023-08-14,2023-08-15,2363,矽統,25.75,7.29,4.35,279614.0,26.0,0.97,25.7,-0.19,3.27,9.9,97.1,0.97,0.61
2023-08-15,2023-08-16,6664,群翊,158.5,9.69,4.09,46150.0,162.5,2.52,168.0,5.99,8.23,1.0,252.4,2.52,2.17
2023-08-16,2023-08-17,3715,定穎投控,36.9,7.42,3.62,175267.0,36.9,0.0,40.55,9.89,3.89,6.2,0.0,0.0,-0.36
2023-08-16,2023-08-17,1215,卜蜂,96.9,2.76,2.95,25041.0,97.4,0.52,96.8,-0.1,1.68,0.1,51.6,0.52,0.16
2023-08-17,2023-08-18,2332,友訊,22.95,7.24,4.53,80548.0,22.9,-0.22,23.5,2.4,4.67,4.6,-21.8,-0.22,-0.57
2023-08-17,2023-08-18,3689,湧德,72.2,6.18,2.99,191782.0,71.0,-1.66,65.0,-9.97,1.63,1.6,-166.2,-1.66,-2.02
2023-08-18,2023-08-21,2617,台航,30.5,8.54,7.38,40283.0,29.9,-1.97,29.1,-4.59,2.39,0.5,-196.7,-1.97,-2.32
2023-08-18,2023-08-21,2374,佳能,22.2,4.47,5.28,20431.0,22.6,1.8,22.85,2.93,3.56,0.7,180.2,1.8,1.44
2023-08-21,2023-08-22,4766,南寶,204.0,9.68,5.18,33562.0,202.5,-0.74,204.0,0.0,2.32,0.1,-73.5,-0.74,-1.09
2023-08-21,2023-08-22,2332,友訊,25.4,8.09,4.43,135602.0,25.5,0.39,25.25,-0.59,3.6,5.3,39.4,0.39,0.04
2023-08-22,2023-08-23,3675,德微,316.0,7.67,4.34,118915.0,320.0,1.27,284.5,-9.97,4.57,0.5,126.6,1.27,0.91
2023-08-22,2023-08-23,2605,新興,21.15,6.55,3.28,39609.0,21.3,0.71,21.25,0.47,3.08,2.1,70.9,0.71,0.35
2023-08-23,2023-08-24,6205,詮欣,63.1,9.17,3.95,13003.0,65.1,3.17,62.0,-1.74,3.88,0.3,317.0,3.17,2.81
2023-08-23,2023-08-24,3715,定穎投控,48.9,6.54,2.4,254636.0,49.8,1.84,47.35,-3.17,1.83,4.3,184.0,1.84,1.48
2023-08-24,2023-08-25,2230,泰茂,119.5,9.13,3.59,24075.0,118.5,-0.84,119.0,-0.42,2.88,0.2,-83.7,-0.84,-1.19
2023-08-24,2023-08-25,8927,北基,57.0,5.75,2.98,17896.0,56.9,-0.18,59.7,4.74,3.32,0.4,-17.5,-0.18,-0.53
2023-08-25,2023-08-28,4906,正文,37.5,5.93,3.54,207737.0,38.8,3.47,35.9,-4.27,3.86,7.4,346.7,3.47,3.11
2023-08-25,2023-08-28,8927,北基,59.7,4.74,3.32,24083.0,59.8,0.17,59.5,-0.34,1.16,0.1,16.8,0.17,-0.19
2023-08-28,2023-08-29,8033,雷虎,68.2,8.43,3.52,68003.0,67.5,-1.03,64.5,-5.43,2.07,0.6,-102.6,-1.03,-1.38
2023-08-28,2023-08-29,3227,原相,125.5,4.58,4.14,73920.0,125.5,0.0,124.0,-1.2,2.12,0.3,0.0,0.0,-0.36
2023-08-29,2023-08-30,2816,旺旺保,25.4,8.55,6.36,24731.0,25.5,0.39,25.9,1.97,3.04,0.6,39.4,0.39,0.04
2023-08-29,2023-08-30,3011,今皓,38.8,7.93,4.03,32030.0,39.0,0.52,40.9,5.41,3.64,0.8,51.5,0.52,0.16
2023-08-30,2023-08-31,2455,全新,147.0,9.7,4.36,279173.0,147.0,0.0,146.0,-0.68,3.13,1.5,0.0,0.0,-0.36
2023-08-30,2023-08-31,2364,倫飛,99.6,8.5,7.18,28753.0,103.0,3.41,103.0,3.41,6.84,0.4,341.4,3.41,3.06
2023-08-31,2023-09-01,1522,堤維西,34.3,6.85,6.35,40307.0,34.4,0.29,34.15,-0.44,6.32,1.7,29.2,0.29,-0.07
2023-08-31,2023-09-01,3217,優群,136.0,5.84,4.4,160807.0,135.0,-0.74,135.5,-0.37,1.64,0.5,-73.5,-0.74,-1.09
2023-09-01,2023-09-04,3548,兆利,104.0,9.7,2.75,116838.0,103.0,-0.96,107.5,3.37,2.81,1.4,-96.2,-0.96,-1.32
2023-09-01,2023-09-04,2816,旺旺保,27.0,9.09,3.07,18513.0,27.05,0.19,28.85,6.85,3.74,1.0,18.5,0.19,-0.17
2023-09-04,2023-09-05,3014,聯陽,151.5,9.78,3.7,217120.0,150.5,-0.66,151.0,-0.33,2.23,0.9,-66.0,-0.66,-1.02
2023-09-04,2023-09-05,5457,宣德,61.0,8.93,7.53,78886.0,61.5,0.82,60.6,-0.66,4.28,0.9,82.0,0.82,0.46
2023-09-05,2023-09-06,4961,天鈺,157.5,9.76,5.7,238438.0,158.0,0.32,156.5,-0.63,5.94,2.2,31.7,0.32,-0.04
2023-09-05,2023-09-06,3592,瑞鼎,360.0,8.11,5.97,113191.0,355.5,-1.25,351.0,-2.5,1.81,0.1,-125.0,-1.25,-1.61
2023-09-06,2023-09-07,2816,旺旺保,34.45,8.68,4.09,49801.0,35.1,1.89,35.0,1.6,3.02,1.3,188.7,1.89,1.53
2023-09-06,2023-09-07,4977,眾達-KY,79.8,8.57,5.78,85412.0,77.6,-2.76,83.9,5.14,5.73,1.3,-275.7,-2.76,-3.11
2023-09-07,2023-09-08,9938,百和,52.3,8.73,5.22,50223.0,51.2,-2.1,53.8,2.87,5.23,1.3,-210.3,-2.1,-2.46
2023-09-07,2023-09-08,3363,上詮,63.7,6.7,4.38,245178.0,62.6,-1.73,64.0,0.47,2.83,2.7,-172.7,-1.73,-2.08
2023-09-08,2023-09-11,2405,輔信,15.15,9.78,6.25,33863.0,15.4,1.65,16.05,5.94,8.8,5.4,165.0,1.65,1.29
2023-09-08,2023-09-11,6703,軒郁,282.5,6.81,5.98,61430.0,285.0,0.88,281.0,-0.53,3.44,0.1,88.5,0.88,0.53
2023-09-11,2023-09-12,6451,訊芯-KY,118.0,9.77,9.88,89378.0,116.0,-1.69,113.5,-3.81,5.78,0.6,-169.5,-1.69,-2.05
2023-09-11,2023-09-12,6788,華景電,140.5,9.77,8.04,44422.0,139.0,-1.07,140.0,-0.36,4.34,0.2,-106.8,-1.07,-1.42
2023-09-12,2023-09-13,6715,嘉基,139.0,7.75,6.72,26314.0,143.0,2.88,145.0,4.32,8.77,0.4,287.8,2.88,2.52
2023-09-12,2023-09-13,3346,麗清,50.3,7.36,6.22,53264.0,50.6,0.6,49.15,-2.29,6.43,1.6,59.6,0.6,0.24
2023-09-13,2023-09-14,6451,訊芯-KY,124.5,9.69,3.41,54403.0,129.0,3.61,136.5,9.64,6.78,1.3,361.4,3.61,3.26
2023-09-13,2023-09-14,5321,美而快,99.5,9.22,5.77,29356.0,102.0,2.51,109.0,9.55,4.46,0.3,251.3,2.51,2.16
2023-09-14,2023-09-15,8227,巨有科技,185.0,9.79,3.12,73310.0,183.5,-0.81,185.5,0.27,3.82,0.6,-81.1,-0.81,-1.17
2023-09-14,2023-09-15,5474,聰泰,129.0,9.79,3.52,36389.0,129.0,0.0,129.5,0.39,1.74,0.1,0.0,0.0,-0.36
2023-09-15,2023-09-18,6442,光聖,67.8,7.79,9.48,39729.0,67.4,-0.59,68.5,1.03,5.83,0.5,-59.0,-0.59,-0.95
2023-09-15,2023-09-18,2641,正德,17.25,6.15,7.72,42031.0,17.2,-0.29,17.15,-0.58,1.71,0.6,-29.0,-0.29,-0.65
2023-09-18,2023-09-19,2462,良得電,43.55,7.93,5.29,95797.0,43.15,-0.92,42.25,-2.99,2.46,1.1,-91.8,-0.92,-1.28
2023-09-18,2023-09-19,2367,燿華,19.25,6.65,4.01,54573.0,20.2,4.94,21.15,9.87,5.41,5.2,493.5,4.94,4.58
2023-09-19,2023-09-20,6153,嘉聯益,23.9,4.37,7.18,27856.0,23.9,0.0,23.9,0.0,3.98,0.8,0.0,0.0,-0.36
2023-09-19,2023-09-20,6257,矽格,60.8,3.4,4.51,117445.0,60.9,0.16,58.0,-4.61,3.07,1.4,16.4,0.16,-0.19
2023-09-20,2023-09-21,2641,正德,18.25,4.89,5.29,45063.0,18.1,-0.82,18.2,-0.27,2.29,1.2,-82.2,-0.82,-1.18
2023-09-20,2023-09-21,1584,精剛,37.05,3.35,3.49,117206.0,38.15,2.97,38.8,4.72,4.54,5.2,296.9,2.97,2.61
2023-09-21,2023-09-22,1584,精剛,38.8,4.72,4.54,197645.0,38.3,-1.29,38.2,-1.55,2.22,2.8,-128.9,-1.29,-1.65
2023-09-22,2023-09-25,2316,楠梓電,40.5,8.0,3.2,69968.0,40.1,-0.99,39.4,-2.72,1.28,0.7,-98.8,-0.99,-1.34
2023-09-22,2023-09-25,3450,聯鈞,58.5,2.09,4.9,300819.0,58.0,-0.85,59.4,1.54,2.78,3.4,-85.5,-0.85,-1.21
2023-09-25,2023-09-26,4768,晶呈科技,202.5,9.76,3.69,42927.0,202.0,-0.25,196.0,-3.21,2.11,0.1,-24.7,-0.25,-0.6
2023-09-25,2023-09-26,1815,富喬,16.4,7.19,5.64,68210.0,16.8,2.44,15.35,-6.4,6.68,7.4,243.9,2.44,2.08
2023-09-26,2023-09-27,6782,視陽,197.0,5.91,4.86,48977.0,200.5,1.78,204.0,3.55,3.88,0.2,177.7,1.78,1.42
2023-09-26,2023-09-27,1612,宏泰,27.2,3.42,3.91,24106.0,27.6,1.47,26.65,-2.02,4.27,1.1,147.1,1.47,1.11
2023-09-27,2023-09-28,6510,精測,585.0,8.94,7.22,109857.0,588.0,0.51,580.0,-0.85,4.64,0.2,51.3,0.51,0.16
2023-09-27,2023-09-28,4768,晶呈科技,208.5,6.38,3.27,49136.0,208.0,-0.24,205.0,-1.68,2.05,0.2,-24.0,-0.24,-0.6
2023-09-28,2023-10-02,6187,萬潤,113.0,9.71,3.46,74092.0,117.0,3.54,124.0,9.73,4.88,1.2,354.0,3.54,3.18
2023-09-28,2023-10-02,3630,新鉅科,37.6,7.28,8.47,31948.0,37.7,0.27,37.75,0.4,2.61,0.3,26.6,0.27,-0.09
2023-10-02,2023-10-03,6187,萬潤,124.0,9.73,4.88,148066.0,126.0,1.61,124.5,0.4,3.63,1.1,161.3,1.61,1.26
2023-10-02,2023-10-03,6613,朋億*,137.0,7.03,4.57,16941.0,137.0,0.0,136.5,-0.36,1.37,0.0,0.0,0.0,-0.36
2023-10-03,2023-10-04,8271,宇瞻,60.3,8.06,4.43,19767.0,58.9,-2.32,60.6,0.5,5.84,0.6,-232.2,-2.32,-2.68
2023-10-03,2023-10-04,4967,十銓,72.5,5.22,4.54,199079.0,73.0,0.69,72.5,0.0,2.23,1.5,69.0,0.69,0.33
2023-10-04,2023-10-05,1603,華電,40.0,6.95,3.07,32362.0,39.6,-1.0,38.8,-3.0,3.33,1.0,-100.0,-1.0,-1.36
2023-10-04,2023-10-05,4564,元翎,27.45,5.17,4.33,18235.0,27.7,0.91,27.65,0.73,2.84,0.5,91.1,0.91,0.55
2023-10-05,2023-10-06,6187,萬潤,135.0,7.57,4.44,242159.0,135.5,0.37,133.0,-1.48,1.67,0.7,37.0,0.37,0.01
2023-10-05,2023-10-06,6112,邁達特,66.5,6.4,5.9,52544.0,66.1,-0.6,66.3,-0.3,2.58,0.4,-60.2,-0.6,-0.96
2023-10-06,2023-10-11,3006,晶豪科,94.4,8.88,3.74,353299.0,96.1,1.8,93.7,-0.74,3.84,4.7,180.1,1.8,1.44
2023-10-06,2023-10-11,5439,高技,100.0,6.72,4.02,94718.0,102.0,2.0,97.2,-2.8,1.96,0.5,200.0,2.0,1.64
2023-10-11,2023-10-12,1342,八貫,118.0,7.27,8.11,37233.0,116.5,-1.27,116.5,-1.27,3.4,0.2,-127.1,-1.27,-1.63
2023-10-11,2023-10-12,2439,美律,90.7,6.96,7.87,36922.0,91.0,0.33,91.5,0.88,3.44,0.2,33.1,0.33,-0.03
2023-10-12,2023-10-13,1603,華電,42.45,9.13,3.8,63176.0,41.9,-1.3,41.15,-3.06,1.81,0.8,-129.6,-1.3,-1.65
2023-10-12,2023-10-13,3483,力致,154.0,6.94,3.22,246752.0,154.0,0.0,153.0,-0.65,2.89,1.7,0.0,0.0,-0.36
2023-10-13,2023-10-16,6577,勁豐,109.0,9.77,4.36,16350.0,108.5,-0.46,107.0,-1.83,2.95,0.1,-45.9,-0.46,-0.82
2023-10-13,2023-10-16,6104,創惟,120.5,8.56,4.23,121268.0,119.5,-0.83,114.5,-4.98,2.48,0.6,-83.0,-0.83,-1.19
2023-10-16,2023-10-17,1905,華紙,23.15,6.68,7.83,94959.0,22.9,-1.08,22.95,-0.86,1.94,1.1,-108.0,-1.08,-1.44
2023-10-16,2023-10-17,3376,新日興,87.9,4.39,4.71,32155.0,88.1,0.23,91.0,3.53,7.14,0.8,22.8,0.23,-0.13
2023-10-17,2023-10-18,2363,矽統,54.1,8.31,2.55,1542317.0,54.9,1.48,49.5,-8.5,0.52,5.7,147.9,1.48,1.12
2023-10-17,2023-10-18,8261,富鼎,89.4,6.18,6.61,44059.0,90.5,1.23,89.4,0.0,4.53,0.4,123.0,1.23,0.87
2023-10-18,2023-10-19,2369,菱生,20.1,6.63,7.34,58852.0,19.75,-1.74,19.55,-2.74,2.5,1.1,-174.1,-1.74,-2.1
2023-10-18,2023-10-19,3227,原相,133.0,2.31,2.96,38424.0,133.5,0.38,132.5,-0.38,1.75,0.2,37.6,0.38,0.02
2023-10-19,2023-10-20,3704,合勤控,51.7,5.19,3.58,106705.0,52.0,0.58,51.1,-1.16,1.8,1.1,58.0,0.58,0.22
2023-10-20,2023-10-23,8390,金益鼎,52.4,2.95,6.17,49204.0,52.8,0.76,52.7,0.57,2.09,0.4,76.3,0.76,0.41
2023-10-20,2023-10-23,1785,光洋科,39.65,2.19,7.13,55634.0,39.8,0.38,39.7,0.13,5.09,1.3,37.8,0.38,0.02
2023-10-23,2023-10-24,3701,大眾控,67.5,4.98,3.33,74953.0,68.5,1.48,69.9,3.56,3.49,1.4,148.1,1.48,1.12
2023-10-23,2023-10-24,3051,力特,33.5,4.69,4.94,142695.0,34.0,1.49,32.9,-1.79,3.37,3.5,149.3,1.49,1.14
2023-10-24,2023-10-25,8110,華東,16.35,9.73,8.85,44368.0,16.8,2.75,16.75,2.45,9.44,5.5,275.2,2.75,2.4
2023-10-24,2023-10-25,6197,佳必琪,82.9,5.07,5.19,108275.0,83.3,0.48,87.0,4.95,4.0,1.2,48.3,0.48,0.13
2023-10-25,2023-10-26,8044,網家,47.5,9.07,6.83,24076.0,46.4,-2.32,46.5,-2.11,4.38,0.4,-231.6,-2.32,-2.67
2023-10-25,2023-10-26,8936,國統,37.85,8.45,3.68,59466.0,37.4,-1.19,36.45,-3.7,2.04,1.0,-118.9,-1.19,-1.55
2023-10-26,2023-10-27,2465,麗臺,57.6,7.46,2.82,53241.0,55.1,-4.34,57.0,-1.04,1.66,0.6,-434.0,-4.34,-4.7
2023-10-26,2023-10-27,6143,振曜,81.4,4.23,7.33,75606.0,81.6,0.25,81.1,-0.37,2.59,0.4,24.6,0.25,-0.11
2023-10-27,2023-10-30,4162,智擎,118.0,9.77,2.89,164417.0,120.0,1.69,116.0,-1.69,3.43,2.0,169.5,1.69,1.34
2023-10-27,2023-10-30,4164,承業醫,63.1,6.05,5.76,35059.0,63.8,1.11,61.8,-2.06,2.29,0.2,110.9,1.11,0.75
2023-10-30,2023-10-31,6841,長佳智能,101.0,7.1,5.11,28670.0,102.0,0.99,96.5,-4.46,3.03,0.2,99.0,0.99,0.63
2023-10-30,2023-10-31,8054,安國,57.0,5.36,5.54,276217.0,56.3,-1.23,53.6,-5.96,1.91,1.9,-122.8,-1.23,-1.59
2023-10-31,2023-11-01,8086,宏捷科,112.5,9.76,3.94,155858.0,112.0,-0.44,112.5,0.0,4.04,1.8,-44.4,-0.44,-0.8
2023-10-31,2023-11-01,3176,基亞,52.2,8.19,2.83,20381.0,53.1,1.72,51.5,-1.34,2.29,0.4,172.4,1.72,1.37
2023-11-01,2023-11-02,4167,松瑞藥,19.65,7.38,5.9,21733.0,19.7,0.25,20.05,2.04,4.96,1.2,25.4,0.25,-0.1
2023-11-01,2023-11-02,2731,雄獅,133.0,5.14,3.66,75834.0,133.0,0.0,135.5,1.88,2.81,0.5,0.0,0.0,-0.36
2023-11-02,2023-11-03,8054,安國,58.8,7.69,2.98,214049.0,57.5,-2.21,56.8,-3.4,0.37,0.5,-221.1,-2.21,-2.57
2023-11-02,2023-11-03,2367,燿華,19.15,5.8,3.01,35282.0,19.2,0.26,19.05,-0.52,1.23,0.8,26.1,0.26,-0.1
2023-11-03,2023-11-06,8163,達方,48.85,9.65,13.33,76150.0,49.95,2.25,49.7,1.74,7.37,1.4,225.2,2.25,1.89
2023-11-03,2023-11-06,3228,金麗科,131.0,9.62,3.73,35716.0,135.0,3.05,144.0,9.92,3.74,0.3,305.3,3.05,2.7
2023-11-06,2023-11-07,4167,松瑞藥,21.35,9.77,3.08,20302.0,21.35,0.0,21.55,0.94,5.56,2.4,0.0,0.0,-0.36
2023-11-06,2023-11-07,2743,山富,136.0,9.68,2.98,99679.0,135.0,-0.74,137.5,1.1,3.73,1.2,-73.5,-0.74,-1.09
2023-11-07,2023-11-08,3317,尼克森,62.3,4.71,3.72,19633.0,59.4,-4.65,56.9,-8.67,4.34,0.5,-465.5,-4.65,-5.01
2023-11-07,2023-11-08,3444,利機,117.0,4.0,3.58,78325.0,118.0,0.85,115.5,-1.28,1.9,0.4,85.5,0.85,0.5
2023-11-08,2023-11-09,3227,原相,138.0,8.24,5.11,124500.0,137.0,-0.72,139.0,0.72,5.7,1.3,-72.5,-0.72,-1.08
2023-11-08,2023-11-09,3708,上緯投控,94.3,5.01,4.92,22856.0,94.9,0.64,93.8,-0.53,3.62,0.2,63.6,0.64,0.28
2023-11-09,2023-11-10,3376,新日興,113.0,5.61,3.43,181985.0,112.5,-0.44,112.0,-0.88,2.36,1.3,-44.2,-0.44,-0.8
2023-11-09,2023-11-10,4770,上品,328.0,4.79,5.49,74655.0,328.5,0.15,317.5,-3.2,1.63,0.1,15.2,0.15,-0.2
2023-11-10,2023-11-13,4766,南寶,246.5,9.8,4.69,29949.0,250.5,1.62,262.5,6.49,5.06,0.2,162.3,1.62,1.27
2023-11-10,2023-11-13,3228,金麗科,165.0,8.2,3.3,78283.0,168.5,2.12,175.0,6.06,2.42,0.4,212.1,2.12,1.76
2023-11-13,2023-11-14,9927,泰銘,62.7,9.23,6.92,30907.0,63.1,0.64,65.0,3.67,4.43,0.4,63.8,0.64,0.28
2023-11-13,2023-11-14,2374,佳能,25.4,7.86,6.29,24219.0,25.0,-1.57,23.8,-6.3,3.67,0.6,-157.5,-1.57,-1.93
2023-11-14,2023-11-15,3545,敦泰,95.0,8.7,4.35,335193.0,96.9,2.0,101.0,6.32,3.13,3.0,200.0,2.0,1.64
2023-11-14,2023-11-15,4746,台耀,90.8,8.61,3.24,53241.0,92.0,1.32,91.1,0.33,2.93,0.6,132.2,1.32,0.96
2023-11-15,2023-11-16,6456,GIS-KY,61.3,7.92,5.15,21227.0,63.7,3.92,63.4,3.43,6.83,0.7,391.5,3.92,3.56
2023-11-15,2023-11-16,3545,敦泰,101.0,6.32,3.13,297379.0,102.0,0.99,104.0,2.97,1.75,1.7,99.0,0.99,0.63
2023-11-16,2023-11-17,2355,敬鵬,42.45,8.85,7.51,187736.0,42.45,0.0,46.65,9.89,5.03,3.8,0.0,0.0,-0.36
2023-11-16,2023-11-17,5706,鳳凰,75.1,8.68,4.79,92645.0,76.0,1.2,82.6,9.99,4.73,1.6,119.8,1.2,0.84
2023-11-17,2023-11-20,8467,波力-KY,108.5,9.6,6.03,23099.0,108.0,-0.46,119.0,9.68,5.31,0.2,-46.1,-0.46,-0.82
2023-11-17,2023-11-20,5478,智冠,109.5,8.96,8.6,34102.0,109.5,0.0,106.0,-3.2,2.52,0.1,0.0,0.0,-0.36
2023-11-20,2023-11-21,5236,凌陽創新,152.5,9.71,5.95,40279.0,156.5,2.62,160.5,5.25,7.11,0.5,262.3,2.62,2.27
2023-11-20,2023-11-21,8467,波力-KY,119.0,9.68,5.31,28129.0,123.0,3.36,130.5,9.66,5.27,0.3,336.1,3.36,3.0
2023-11-21,2023-11-22,8467,波力-KY,130.5,9.66,5.27,41246.0,130.5,0.0,138.5,6.13,5.22,0.4,0.0,0.0,-0.36
2023-11-21,2023-11-22,3152,璟德,240.5,8.09,4.68,20540.0,241.0,0.21,248.0,3.12,4.74,0.1,20.8,0.21,-0.15
2023-11-22,2023-11-23,3169,亞信,146.5,9.74,3.24,85973.0,150.0,2.39,139.5,-4.78,4.71,1.1,238.9,2.39,2.03
2023-11-22,2023-11-23,3362,先進光,175.0,9.72,4.13,240428.0,178.0,1.71,182.5,4.29,6.65,3.3,171.4,1.71,1.36
2023-11-23,2023-11-24,6510,精測,573.0,6.51,4.59,58753.0,580.0,1.22,580.0,1.22,4.05,0.1,122.2,1.22,0.86
2023-11-23,2023-11-24,3032,偉訓,72.0,5.73,2.91,127273.0,72.8,1.11,70.9,-1.53,1.33,0.8,111.1,1.11,0.75
2023-11-24,2023-11-27,8033,雷虎,58.8,8.29,5.28,28066.0,59.4,1.02,57.0,-3.06,3.06,0.3,102.0,1.02,0.66
2023-11-24,2023-11-27,6462,神盾,101.5,7.75,6.56,76262.0,102.0,0.49,101.5,0.0,4.7,0.6,49.3,0.49,0.14
2023-11-27,2023-11-28,5478,智冠,124.0,9.73,3.55,34590.0,136.0,9.68,136.0,9.68,1.68,0.1,967.7,9.68,9.32
2023-11-27,2023-11-28,1720,生達,68.7,8.02,7.86,40463.0,68.9,0.29,66.1,-3.78,3.93,0.4,29.1,0.29,-0.07
2023-11-28,2023-11-29,5608,四維航,20.2,9.78,6.84,24457.0,20.2,0.0,19.8,-1.98,10.26,3.7,0.0,0.0,-0.36
2023-11-28,2023-11-29,5306,桂盟,133.0,8.13,6.97,27053.0,133.5,0.38,127.0,-4.51,5.03,0.2,37.6,0.38,0.02
2023-11-29,2023-11-30,6485,點序,122.0,9.42,5.18,172484.0,123.0,0.82,121.5,-0.41,3.67,1.2,82.0,0.82,0.46
2023-11-29,2023-11-30,8155,博智,144.5,7.43,3.51,32709.0,145.5,0.69,150.5,4.15,5.0,0.4,69.2,0.69,0.34
2023-11-30,2023-12-01,6593,台灣銘板,173.5,8.78,3.19,116977.0,170.0,-2.02,190.5,9.8,1.82,0.4,-201.7,-2.02,-2.37
2023-11-30,2023-12-01,2338,光罩,76.9,8.31,7.15,136759.0,77.0,0.13,76.2,-0.91,2.97,0.8,13.0,0.13,-0.23
2023-12-01,2023-12-04,5478,智冠,174.5,9.75,3.42,95875.0,184.0,5.44,189.5,8.6,0.86,0.1,544.4,5.44,5.09
2023-12-01,2023-12-04,4167,松瑞藥,22.6,9.71,5.3,93448.0,23.75,5.09,24.85,9.96,3.34,3.0,508.8,5.09,4.73
2023-12-04,2023-12-05,6492,生華科,60.7,9.76,3.13,22665.0,60.0,-1.15,55.8,-8.07,2.1,0.3,-115.3,-1.15,-1.51
2023-12-04,2023-12-05,6143,振曜,103.0,9.57,3.58,144538.0,103.0,0.0,103.0,0.0,3.26,1.5,0.0,0.0,-0.36
2023-12-05,2023-12-06,6538,倉和,183.0,7.65,4.81,139957.0,182.5,-0.27,191.5,4.64,3.56,0.7,-27.3,-0.27,-0.63
2023-12-05,2023-12-06,3027,盛達,42.95,4.63,3.17,13180.0,43.3,0.81,41.95,-2.33,1.83,0.2,81.5,0.81,0.46
2023-12-06,2023-12-07,3479,安勤,113.5,9.66,7.79,118788.0,114.5,0.88,115.0,1.32,7.42,1.6,88.1,0.88,0.52
2023-12-06,2023-12-07,3563,牧德,215.0,7.77,3.81,22182.0,213.5,-0.7,211.5,-1.63,1.96,0.1,-69.8,-0.7,-1.05
2023-12-07,2023-12-08,1514,亞力,85.0,8.01,2.83,605572.0,86.5,1.76,87.6,3.06,2.8,8.2,176.5,1.76,1.41
2023-12-07,2023-12-08,6577,勁豐,113.0,7.11,4.26,14606.0,111.5,-1.33,102.5,-9.29,5.33,0.2,-132.7,-1.33,-1.68
2023-12-08,2023-12-11,3527,聚積,118.0,8.76,8.73,39574.0,119.5,1.27,115.0,-2.54,4.0,0.2,127.1,1.27,0.91
2023-12-08,2023-12-11,6205,詮欣,74.6,8.59,10.07,68895.0,78.0,4.56,79.3,6.3,5.44,0.7,455.8,4.56,4.2
2023-12-11,2023-12-12,5521,工信,13.05,9.66,2.86,49631.0,13.25,1.53,13.5,3.45,5.67,10.6,153.3,1.53,1.18
2023-12-11,2023-12-12,4908,前鼎,105.5,8.54,3.63,350614.0,105.5,0.0,95.6,-9.38,1.9,1.9,0.0,0.0,-0.36
2023-12-12,2023-12-13,2392,正崴,51.6,9.55,8.12,181639.0,51.0,-1.16,49.6,-3.88,3.7,2.0,-116.3,-1.16,-1.52
2023-12-12,2023-12-13,6546,正基,104.5,8.74,7.85,91325.0,107.5,2.87,114.5,9.57,6.45,1.0,287.1,2.87,2.51
2023-12-13,2023-12-14,6546,正基,114.5,9.57,6.45,115068.0,119.5,4.37,117.0,2.18,6.12,1.4,436.7,4.37,4.01
2023-12-13,2023-12-14,2425,承啟,52.4,8.94,6.32,202471.0,52.5,0.19,51.2,-2.29,2.33,1.6,19.1,0.19,-0.17
2023-12-14,2023-12-15,3265,台星科,105.0,9.72,4.06,115858.0,106.5,1.43,94.5,-10.0,5.1,1.8,142.9,1.43,1.07
2023-12-14,2023-12-15,3211,順達,96.5,8.92,9.16,102254.0,96.3,-0.21,96.6,0.1,4.36,0.7,-20.7,-0.21,-0.56
2023-12-15,2023-12-18,8442,威宏-KY,113.0,9.71,3.08,28183.0,113.0,0.0,112.0,-0.88,1.6,0.1,0.0,0.0,-0.36
2023-12-15,2023-12-18,6683,雍智科技,266.0,9.02,5.82,83687.0,267.5,0.56,274.0,3.01,3.46,0.2,56.4,0.56,0.21
2023-12-18,2023-12-19,6179,亞通,31.7,5.84,8.39,32448.0,31.35,-1.1,32.0,0.95,4.25,0.6,-110.4,-1.1,-1.46
2023-12-18,2023-12-19,1905,華紙,24.8,5.76,6.49,85372.0,24.6,-0.81,25.3,2.02,4.09,2.7,-80.6,-0.81,-1.16
2023-12-19,2023-12-20,2515,中工,12.5,4.17,3.89,131901.0,12.65,1.2,13.4,7.2,5.06,18.2,120.0,1.2,0.84
2023-12-19,2023-12-20,2031,新光鋼,60.1,3.62,4.28,111272.0,59.6,-0.83,60.1,0.0,2.18,1.1,-83.2,-0.83,-1.19
