event_date,stock_id,公司簡稱,參與分點清單,參與分點數,ret_10d,ret_20d,ret_60d,excess_10d,excess_20d,excess_60d
2026-05-28,2408,南亞科,港商野村|新加坡商瑞銀,2,0.04938272,0.38580247,0.5462963,0.04917433,0.37484387,0.56213673
2026-05-28,2449,京元電子,港商野村|新加坡商瑞銀,2,-0.15,-0.0375,-0.253125,-0.15020839,-0.0484586,-0.23728456
2026-05-29,2382,廣達,港商野村|新加坡商瑞銀,2,0.09734513,0.08259587,-0.03097345,0.09811329,0.08208522,-0.00249234
2026-05-29,3037,欣興,凱基-信義|港商野村|新加坡商瑞銀,3,-0.1450237,-0.07488152,0.03791469,-0.14425554,-0.07539217,0.06639581
2026-05-29,6274,台燿,港商野村|新加坡商瑞銀,2,-0.15384615,-0.07988166,-0.12130178,-0.153078,-0.08039231,-0.09282066
2026-06-01,8046,南電,港商野村|新加坡商瑞銀,2,-0.04972376,0.30939227,0.3038674,-0.05024147,0.30500314,0.33227323
2026-06-02,1303,南亞,港商野村|新加坡商瑞銀,2,0.02222222,0.62666667,1.02222222,0.02803281,0.62421778,1.04814354
2026-06-02,3231,緯創,凱基-站前|新加坡商瑞銀,2,-0.17277487,-0.16492147,-0.06020942,-0.16696429,-0.16737035,-0.03428811
2026-06-04,2345,智邦,國泰-板橋|新加坡商瑞銀,2,-0.02988048,0.08964143,-0.18924303,-0.03199815,0.07574399,-0.14952134
2026-06-04,3017,奇鋐,凱基-站前|港商野村,2,-0.11439114,0.01845018,0.26383764,-0.11650881,0.00455274,0.30355932
2026-06-05,2368,金像電,港商野村|新加坡商瑞銀,2,0.0608365,-0.06844106,-0.06844106,0.04362578,-0.09055659,-0.04004516
2026-06-05,6223,旺矽,港商野村|新加坡商瑞銀,2,0.11448395,0.18907199,-0.06157849,0.09727323,0.16695646,-0.03318259
2026-06-09,2330,台積電,國泰-板橋|港商野村,2,0.03687636,0.06941432,0.03687636,0.01686009,0.05872078,0.0668267
2026-06-09,3711,日月光投控,凱基-站前|港商野村|新加坡商瑞銀,3,0.14762742,0.09841828,0.03514938,0.12761115,0.08772475,0.06509973
2026-06-09,5289,宜鼎,凱基-站前|港商野村,2,-0.09798995,-0.23869347,-0.3241206,-0.11800621,-0.249387,-0.29417025
2026-06-10,6805,富世達,凱基-士林|新加坡商瑞銀,2,-0.002849,-0.16809117,0.25356125,-0.03866105,-0.19465933,0.2563755
2026-06-10,8299,群聯,凱基-士林|新加坡商瑞銀,2,0.14849188,0.03016241,-0.0649652,0.11267984,0.00359425,-0.06215096
2026-06-11,2327,國巨*,凱基-信義|凱基-站前,2,0.20546318,-0.03087886,-0.30047506,0.19471521,-0.04970041,-0.2993159
2026-06-12,2344,華邦電,凱基-士林|港商野村|新加坡商瑞銀,3,0.18023256,-0.04360465,0.09302326,0.17895277,-0.03364743,0.11408079
2026-06-15,3008,大立光,凱基-信義|凱基-站前|港商野村,3,-0.02941176,-0.08597285,,-0.03328117,-0.07750681,
2026-06-15,3042,晶技,凱基-信義|港商野村,2,-0.22997947,-0.22176591,,-0.23384887,-0.21329988,
2026-06-15,3443,創意,凱基-信義|新加坡商瑞銀,2,0.00623053,-0.1443406,,0.00236112,-0.13587456,
2026-06-15,4958,臻鼎-KY,港商野村|新加坡商瑞銀,2,0.06779661,0.04745763,,0.0639272,0.05592367,
2026-06-16,3036,文曄,凱基-士林|新加坡商瑞銀,2,-0.03652968,-0.10502283,,-0.04483742,-0.09470262,
2026-06-17,2303,聯電,凱基-信義|港商野村|新加坡商瑞銀,3,0.18214286,0.02857143,,0.17362439,0.0829607,
2026-06-22,00981A,,港商野村|新加坡商瑞銀,2,-0.0319578,-0.13993174,,-0.03677962,-0.07500592,
2026-06-22,2409,友達,凱基-信義|港商野村,2,0.02423263,-0.17285945,,0.01941081,-0.10793363,
2026-06-22,3715,定穎投控,凱基-站前|新加坡商瑞銀,2,-0.15167095,-0.37017995,,-0.15649277,-0.30525413,
2026-06-23,3374,精材,凱基-信義|新加坡商瑞銀,2,-0.02800659,0.37726524,,-0.02227111,0.42263263,
2026-06-24,2308,台達電,港商野村|新加坡商瑞銀,2,-0.0575,-0.06,,-0.04836021,-0.00870001,
2026-06-24,2454,聯發科,凱基-站前|國泰-板橋,2,-0.06767795,-0.09568261,,-0.05853816,-0.04438263,
2026-06-24,6770,力積電,凱基-信義|港商野村|新加坡商瑞銀,3,-0.16919487,-0.22987165,,-0.16005508,-0.17857166,
2026-06-25,6213,聯茂,凱基-信義|新加坡商瑞銀,2,0.13402062,-0.08836524,,0.1429449,-0.02840756,
2026-06-26,2408,南亞科,凱基-信義|新加坡商瑞銀,2,-0.05790646,-0.02895323,,-0.06589419,0.007561,
2026-06-26,2449,京元電子,港商野村|新加坡商瑞銀,2,-0.00324675,-0.1038961,,-0.01123448,-0.06738187,
2026-06-26,3189,景碩,凱基-站前|新加坡商瑞銀,2,0.02760351,-0.10915935,,0.01961578,-0.07264512,
2026-06-29,0050,,國泰-板橋|新加坡商瑞銀,2,-0.0004787,-0.0698899,,0.01074395,0.00182259,
2026-06-29,3665,貿聯-KY,港商野村|新加坡商瑞銀,2,-0.05585106,0.17819149,,-0.04462841,0.24990398,
2026-06-30,8046,南電,凱基-站前|港商野村|新加坡商瑞銀,3,0.19409283,-0.25822785,,0.20638072,-0.14961768,
2026-07-03,3017,奇鋐,凱基-站前|港商野村|新加坡商瑞銀,3,-0.22644928,-0.07608696,,-0.14306322,0.02281277,
2026-07-03,5483,中美晶,凱基-信義|新加坡商瑞銀,2,0.0807601,-0.18052257,,0.16414615,-0.08162284,
2026-07-06,1717,長興,凱基-信義|新加坡商瑞銀,2,-0.25995316,-0.25526932,,-0.19054022,-0.16517985,
2026-07-06,6223,旺矽,凱基-站前|新加坡商瑞銀,2,-0.14296134,-0.13931437,,-0.0735484,-0.0492249,
2026-07-08,2330,台積電,港商野村|新加坡商瑞銀,2,-0.02434077,-0.04056795,,0.01820832,0.01055069,
2026-07-13,2357,華碩,港商野村|新加坡商瑞銀,2,0.07954545,0.16193182,,0.12369476,0.19144839,
2026-07-15,2603,長榮,港商野村|新加坡商瑞銀,2,0.01002506,0.07518797,,0.10754565,0.10009916,
2026-07-15,4958,臻鼎-KY,港商野村|新加坡商瑞銀,2,-0.34546926,-0.23705502,,-0.24794866,-0.21214382,
2026-07-16,6669,緯穎,港商野村|新加坡商瑞銀,2,-0.04203324,0.18670577,,0.06391024,0.20287442,
2026-07-17,2303,聯電,凱基-信義|新加坡商瑞銀,2,-0.15972222,-0.15972222,,-0.12092892,-0.17551534,
2026-07-17,2382,廣達,凱基-士林|新加坡商瑞銀,2,-0.10445469,0.00614439,,-0.06566138,-0.00964873,
2026-07-17,3443,創意,港商野村|新加坡商瑞銀,2,-0.00782269,0.42503259,,0.03097062,0.40923947,
2026-07-17,5434,崇越,凱基-站前|新加坡商瑞銀,2,-0.11032028,-0.07295374,,-0.07152698,-0.08874686,
2026-07-17,6488,環球晶,港商野村|新加坡商瑞銀,2,-0.31048387,-0.18548387,,-0.27169057,-0.20127699,
2026-07-21,2327,國巨*,凱基-站前|新加坡商瑞銀,2,-0.15522388,-0.14029851,,-0.13300508,-0.13881565,
2026-07-21,3037,欣興,凱基-站前|港商野村,2,0.12,0.38787879,,0.1422188,0.38936164,
2026-07-21,6274,台燿,港商野村|新加坡商瑞銀,2,0.08502024,0.25101215,,0.10723904,0.252495,
2026-07-22,2317,鴻海,港商野村|新加坡商瑞銀,2,0.027833,-0.02584493,,0.04483138,-0.0135289,
2026-07-22,3231,緯創,凱基-站前|凱基-士林,2,0.17682927,0.1097561,,0.19382764,0.12207213,
2026-07-29,1303,南亞,港商野村|新加坡商瑞銀,2,0.33568905,0.46289753,,0.25523358,0.37768393,
2026-07-29,8046,南電,凱基-信義|新加坡商瑞銀,2,0.43913538,0.34243458,,0.35867992,0.25722099,
2026-07-31,0050,,國泰-板橋|港商野村,2,0.03451629,0.03986388,,-0.02227319,-0.02985475,
2026-07-31,3661,世芯-KY,凱基-士林|新加坡商瑞銀,2,0.37581699,0.32843137,,0.31902752,0.25871274,
2026-08-03,00981A,,港商野村|新加坡商瑞銀,2,0.12098857,0.08447068,,0.07645852,0.0334047,
2026-08-03,2344,華邦電,凱基-信義|新加坡商瑞銀,2,0.26923077,0.27622378,,0.22470072,0.22515781,
2026-08-03,2454,聯發科,凱基-信義|新加坡商瑞銀,2,0.03580563,0.00383632,,-0.00872442,-0.04722965,
2026-08-04,2308,台達電,港商野村|新加坡商瑞銀,2,0.12345679,0.15123457,,0.10224964,0.10653681,
2026-08-04,2408,南亞科,凱基-信義|港商野村|新加坡商瑞銀,3,0.18119266,0.18807339,,0.15998552,0.14337564,
2026-08-06,2330,台積電,港商野村|新加坡商瑞銀,2,0.00422833,0.01057082,,-0.0038961,-0.00092143,
2026-08-06,2337,旺宏,凱基-信義|新加坡商瑞銀,2,-0.05426357,-0.09302326,,-0.062388,-0.10451551,
2026-08-06,3017,奇鋐,凱基-站前|新加坡商瑞銀,2,0.01530612,0.12244898,,0.00718169,0.11095673,
2026-08-12,5289,宜鼎,凱基-信義|港商野村,2,-0.01315789,,,-0.01756171,,
2026-08-12,6770,力積電,凱基-站前|新加坡商瑞銀,2,-0.04748982,,,-0.05189364,,
2026-08-12,8299,群聯,凱基-士林|新加坡商瑞銀,2,-0.03846154,,,-0.04286536,,
2026-08-13,7769,鴻勁,港商野村|新加坡商瑞銀,2,-0.06277696,,,-0.06903543,,
2026-08-14,2324,仁寶,凱基-站前|港商野村,2,-0.08101852,,,-0.09325289,,
2026-08-18,2368,金像電,凱基-站前|新加坡商瑞銀,2,0.14485981,,,0.12185703,,
2026-08-18,3037,欣興,凱基-信義|新加坡商瑞銀,2,-0.15196507,,,-0.17496785,,
2026-08-18,3711,日月光投控,港商野村|新加坡商瑞銀,2,0.01836394,,,-0.00463885,,
2026-08-18,6223,旺矽,凱基-站前|新加坡商瑞銀,2,0.02656546,,,0.00356268,,
2026-08-20,2383,台光電,凱基-站前|港商野村|新加坡商瑞銀,3,-0.11612364,,,-0.11946432,,
2026-08-20,2615,萬海,凱基-站前|新加坡商瑞銀,2,0.01762115,,,0.01428047,,
2026-08-21,2603,長榮,港商野村|新加坡商瑞銀,2,-0.07355865,,,-0.08518004,,
2026-08-21,3450,聯鈞,凱基-站前|新加坡商瑞銀,2,0.05263158,,,0.04101018,,
2026-08-24,2301,光寶科,凱基-站前|港商野村|新加坡商瑞銀,3,0.04181185,,,0.02668277,,
2026-08-24,2303,聯電,凱基-信義|新加坡商瑞銀,2,0.15789474,,,0.14276566,,
2026-08-25,3231,緯創,凱基-士林|新加坡商瑞銀,2,0.04481793,,,0.03795074,,
2026-08-27,3008,大立光,凱基-信義|新加坡商瑞銀,2,,,,,,
2026-08-27,3406,玉晶光,凱基-信義|凱基-站前,2,,,,,,
2026-08-28,2345,智邦,凱基-站前|新加坡商瑞銀,2,,,,,,
2026-08-28,3374,精材,凱基-站前|新加坡商瑞銀,2,,,,,,
2026-08-31,1303,南亞,凱基-信義|新加坡商瑞銀,2,,,,,,
2026-08-31,2464,盟立,凱基-站前|新加坡商瑞銀,2,,,,,,
2026-08-31,8358,金居,凱基-信義|新加坡商瑞銀,2,,,,,,
2026-09-01,2308,台達電,港商野村|新加坡商瑞銀,2,,,,,,
2026-09-01,2327,國巨*,港商野村|新加坡商瑞銀,2,,,,,,
2026-09-01,2408,南亞科,港商野村|新加坡商瑞銀,2,,,,,,
2026-09-01,3189,景碩,凱基-站前|新加坡商瑞銀,2,,,,,,
2026-09-01,4958,臻鼎-KY,凱基-信義|新加坡商瑞銀,2,,,,,,
2026-09-02,3324,雙鴻,凱基-信義|新加坡商瑞銀,2,,,,,,
2026-09-03,2330,台積電,凱基-信義|新加坡商瑞銀,2,,,,,,
2026-09-03,2454,聯發科,港商野村|新加坡商瑞銀,2,,,,,,
2026-09-04,3017,奇鋐,港商野村|新加坡商瑞銀,2,,,,,,
2026-09-07,2492,華新科,港商野村|新加坡商瑞銀,2,,,,,,
2026-09-07,3105,穩懋,凱基-站前|新加坡商瑞銀,2,,,,,,
2026-09-07,6274,台燿,凱基-信義|新加坡商瑞銀,2,,,,,,
2026-09-08,3081,聯亞,凱基-站前|港商野村,2,,,,,,
2026-09-08,3661,世芯-KY,凱基-士林|新加坡商瑞銀,2,,,,,,
