d0,code,d1,city_d0_buy_rank_top3,unicenter_city_d0_cobuy,fubon_chiayi_d0_cobuy,bonus_signal_count,d1_0915_close,has_d1_0915_close,addon_eligible,addon_ret_0915_to_close_pct
2025-04-10,2002,2025-04-11,False,True,False,1,20.4,True,True,-0.2450980392156898
2025-04-10,2371,2025-04-11,True,True,False,2,35.1,True,False,-9.401709401709393
2025-04-10,2603,2025-04-11,False,True,False,1,190.5,True,False,-8.398950131233596
2025-04-10,2609,2025-04-11,False,True,False,1,63.8,True,False,-7.2100313479623965
2025-04-10,2615,2025-04-11,True,True,False,2,69.5,True,False,-6.33093525179857
2025-04-10,2618,2025-04-11,False,True,False,1,37.6,True,False,-7.712765957446805
2025-04-10,2885,2025-04-11,False,True,False,1,29.3,True,False,-3.4129692832764507
2025-04-10,5009,2025-04-11,True,False,False,1,38.55,True,False,-3.24254215304799
2025-04-15,3454,2025-04-16,True,False,False,1,,False,False,
2025-04-15,4576,2025-04-16,True,False,False,1,107.0,True,True,2.336448598130841
2025-04-15,5388,2025-04-16,True,False,False,1,101.0,True,False,3.6633663366336657
2025-04-15,6104,2025-04-16,False,False,False,0,132.5,True,False,5.283018867924529
2025-04-15,6285,2025-04-16,False,True,False,1,126.0,True,False,3.571428571428571
2025-04-15,8072,2025-04-16,True,False,False,1,42.8,True,False,12.383177570093453
2025-04-15,8111,2025-04-16,False,False,False,0,43.0,True,False,3.488372093023256
2025-04-15,8155,2025-04-16,True,False,False,1,118.5,True,True,4.641350210970464
2025-04-16,7402,2025-04-17,True,False,False,1,90.5,True,True,6.298342541436468
2025-04-17,2228,2025-04-18,True,False,False,1,93.9,True,True,-0.6389776357827415
2025-04-17,3287,2025-04-18,False,True,False,1,43.1,True,False,0.0
2025-04-18,3305,2025-04-21,True,False,False,1,56.7,True,True,5.467372134038803
2025-04-18,6916,2025-04-21,True,False,False,1,27.3,True,False,0.0
2025-04-23,5201,2025-04-24,False,True,False,1,46.6,True,False,-2.46781115879828
2025-04-23,6104,2025-04-24,False,False,False,0,129.5,True,False,-1.5444015444015444
2025-04-23,8064,2025-04-24,False,False,False,0,38.65,True,False,1.1642949547218517
2025-04-28,6148,2025-04-29,True,False,True,2,76.0,True,True,3.0263157894736805
2025-04-28,6752,2025-04-29,True,False,True,2,178.0,True,True,-4.213483146067416
2025-04-29,1597,2025-04-30,True,False,False,1,86.9,True,False,-1.26582278481012
2025-04-30,1597,2025-05-02,False,False,False,0,90.4,True,False,3.761061946902661
2025-04-30,3379,2025-05-02,True,False,True,2,67.1,True,False,0.0
2025-04-30,4510,2025-05-02,True,False,True,2,55.3,True,False,5.605786618444837
2025-04-30,6215,2025-05-02,True,False,False,1,97.9,True,True,1.7364657814096043
2025-05-02,3379,2025-05-05,True,False,True,2,62.5,True,True,3.3600000000000025
2025-05-02,4303,2025-05-05,True,True,False,2,82.6,True,True,-6.053268765133173
2025-05-02,4931,2025-05-05,True,False,True,2,94.3,True,True,6.150583244962881
2025-05-06,3434,2025-05-07,False,True,True,2,79.4,True,False,10.957178841309826
2025-05-06,4541,2025-05-07,False,True,False,1,52.5,True,True,4.190476190476196
2025-05-06,8222,2025-05-07,True,True,False,2,69.5,True,False,6.474820143884892
2025-05-09,3379,2025-05-12,True,False,True,2,70.8,True,False,0.0
2025-05-09,6658,2025-05-12,True,False,False,1,72.0,True,False,0.0
2025-05-13,8088,2025-05-14,False,True,False,1,35.0,True,True,-3.714285714285706
2025-05-15,6591,2025-05-16,True,False,False,1,70.2,True,True,-3.9886039886039844
2025-05-20,3434,2025-05-21,False,False,False,0,62.3,True,False,-1.7656500802568242
2025-05-20,5251,2025-05-21,False,True,False,1,51.8,True,False,1.1583011583011473
2025-05-20,8072,2025-05-21,False,True,True,2,49.9,True,True,1.4028056112224363
2025-05-21,3004,2025-05-22,True,True,False,2,148.0,True,True,1.0135135135135136
2025-05-23,3297,2025-05-26,True,True,False,2,43.55,True,False,0.0
2025-05-23,4949,2025-05-26,False,True,False,1,62.9,True,True,2.861685214626387
2025-05-27,1711,2025-05-28,True,False,False,1,20.25,True,True,8.641975308641975
2025-05-27,3004,2025-05-28,True,False,False,1,158.5,True,True,3.4700315457413247
2025-05-28,3219,2025-05-29,True,True,True,3,60.1,True,True,3.4941763727121486
2025-06-03,5251,2025-06-04,False,True,True,2,55.1,True,False,5.26315789473684
2025-06-03,8072,2025-06-04,True,True,False,2,53.3,True,True,4.878048780487795
2025-06-06,3167,2025-06-09,False,False,False,0,111.5,True,False,-8.520179372197308
2025-06-06,6747,2025-06-09,False,False,False,0,,False,False,
2025-06-09,6449,2025-06-10,True,False,False,1,112.0,True,True,3.125
2025-06-11,4743,2025-06-12,True,False,False,1,69.6,True,False,0.0
2025-06-16,1616,2025-06-17,False,False,True,1,41.25,True,False,0.0
2025-06-16,4991,2025-06-17,True,True,False,2,101.0,True,True,3.5643564356435586
2025-06-18,3548,2025-06-19,False,False,False,0,134.5,True,False,0.0
2025-06-19,4909,2025-06-20,False,False,False,0,73.9,True,False,2.706359945872801
2025-06-20,3040,2025-06-23,False,False,False,0,58.1,True,False,-4.475043029259899
2025-06-20,3297,2025-06-23,True,True,True,3,48.35,True,False,0.6204756980351691
2025-06-20,6589,2025-06-23,True,False,False,1,63.7,True,True,1.7268445839874433
2025-06-23,6574,2025-06-24,True,False,False,1,98.2,True,True,3.3604887983706693
2025-06-24,2332,2025-06-25,True,False,True,2,16.95,True,True,-0.29498525073746734
2025-06-24,4510,2025-06-25,False,True,False,1,52.5,True,True,3.0476190476190506
2025-06-24,5498,2025-06-25,True,False,False,1,11.15,True,True,7.623318385650221
2025-06-24,6138,2025-06-25,True,False,False,1,178.0,True,True,-1.9662921348314606
2025-06-24,8072,2025-06-25,True,True,False,2,53.3,True,True,3.9399624765478323
2025-06-25,6593,2025-06-26,True,False,False,1,79.1,True,False,5.056890012642225
2025-06-26,3297,2025-06-27,False,True,True,2,52.0,True,True,-6.3461538461538405
2025-06-26,3707,2025-06-27,True,False,False,1,37.35,True,True,1.4725568942436527
2025-06-26,8234,2025-06-27,False,False,True,1,84.4,True,True,3.7914691943127994
2025-06-26,8478,2025-06-27,True,False,False,1,196.5,True,False,3.816793893129771
2025-06-27,3128,2025-06-30,True,True,False,2,45.1,True,False,0.0
2025-06-27,3535,2025-06-30,False,True,True,2,49.65,True,False,-4.330312185297077
2025-06-27,8499,2025-06-30,True,False,False,1,,False,False,
2025-06-30,3535,2025-07-01,False,True,False,1,53.3,True,True,0.9380863039399625
2025-06-30,3577,2025-07-01,True,False,False,1,72.1,True,True,-4.8543689320388355
2025-07-01,6112,2025-07-02,True,True,False,2,58.6,True,False,4.436860068259388
2025-07-01,6217,2025-07-02,True,False,False,1,28.95,True,True,2.417962003454229
2025-07-02,3167,2025-07-03,True,True,False,2,142.5,True,False,4.56140350877193
2025-07-02,6625,2025-07-03,True,True,True,3,106.0,True,False,3.7735849056603774
2025-07-02,8478,2025-07-03,True,False,True,2,228.5,True,False,0.0
2025-07-04,4991,2025-07-07,False,True,False,1,139.0,True,True,1.4388489208633095
2025-07-08,6140,2025-07-09,False,False,True,1,43.85,True,True,1.0262257696693338
2025-07-09,2363,2025-07-10,True,False,False,1,52.8,True,False,-1.1363636363636391
2025-07-09,4971,2025-07-10,True,True,False,2,156.0,True,True,-6.089743589743589
2025-07-11,3289,2025-07-14,False,False,False,0,124.5,True,False,2.0080321285140563
2025-07-11,3535,2025-07-14,False,True,False,1,61.9,True,True,-3.231017770597738
2025-07-11,6667,2025-07-14,True,False,False,1,252.5,True,False,2.7722772277227725
2025-07-15,1815,2025-07-16,False,True,False,1,42.55,True,True,-4.5828437132785025
2025-07-15,2465,2025-07-16,True,False,False,1,66.9,True,True,5.979073243647245
2025-07-16,2498,2025-07-17,True,False,False,1,41.9,True,True,-1.9093078758949982
2025-07-16,3508,2025-07-17,True,True,False,2,24.5,True,True,3.061224489795918
2025-07-18,3376,2025-07-21,True,True,False,2,243.0,True,False,2.4691358024691357
2025-07-18,8374,2025-07-21,True,True,False,2,102.5,True,False,1.4634146341463417
2025-07-21,3044,2025-07-22,False,True,False,1,275.5,True,False,3.2667876588021776
2025-07-21,6462,2025-07-22,True,True,False,2,145.5,True,True,5.154639175257731
2025-07-21,6994,2025-07-22,False,False,False,0,110.0,True,False,7.2727272727272725
2025-07-23,2365,2025-07-24,False,True,True,2,44.75,True,False,2.1229050279329673
2025-07-23,4721,2025-07-24,True,False,True,2,88.6,True,False,-1.4672686230248435
2025-07-23,9921,2025-07-24,True,False,False,1,117.5,True,True,-1.702127659574468
2025-07-24,6928,2025-07-25,True,False,False,1,53.3,True,False,-5.253283302063798
2025-07-25,7642,2025-07-28,True,False,False,1,116.5,True,False,5.579399141630901
2025-07-30,5438,2025-07-31,True,False,False,1,22.7,True,True,-1.1013215859030838
2025-07-31,1802,2025-08-01,False,False,False,0,25.1,True,False,0.3984063745019977
2025-08-01,3306,2025-08-04,True,False,False,1,45.25,True,False,-1.6574585635359116
2025-08-04,1732,2025-08-05,True,False,False,1,30.35,True,True,3.130148270181228
2025-08-04,6234,2025-08-05,True,True,True,3,34.95,True,False,9.298998569384844
2025-08-04,8472,2025-08-05,True,False,False,1,73.1,True,False,0.0
2025-08-05,3306,2025-08-06,True,True,False,2,51.7,True,True,0.0
2025-08-05,6270,2025-08-06,True,False,False,1,24.3,True,False,2.4691358024691414
2025-08-05,6840,2025-08-06,True,False,False,1,61.6,True,False,2.922077922077929
2025-08-06,3219,2025-08-07,True,False,False,1,50.0,True,True,2.700000000000003
2025-08-06,3715,2025-08-07,False,True,False,1,94.4,True,False,2.542372881355938
2025-08-06,6727,2025-08-07,True,False,False,1,108.0,True,False,0.0
2025-08-07,5443,2025-08-08,False,True,True,2,102.5,True,False,4.878048780487805
2025-08-07,5536,2025-08-08,True,False,False,1,586.0,True,False,-0.17064846416382254
2025-08-07,6196,2025-08-08,True,True,False,2,223.0,True,True,1.7937219730941705
2025-08-08,2228,2025-08-11,False,True,False,1,114.0,True,True,1.3157894736842104
2025-08-08,4999,2025-08-11,True,False,False,1,28.85,True,False,-2.9462738301559717
2025-08-08,6190,2025-08-11,False,True,False,1,48.8,True,True,-0.20491803278688817
2025-08-08,8358,2025-08-11,False,True,False,1,130.5,True,False,-0.38314176245210724
2025-08-11,1815,2025-08-12,False,True,False,1,63.9,True,False,-5.633802816901411
2025-08-11,3219,2025-08-12,True,False,True,2,60.4,True,False,0.4966887417218496
2025-08-11,4722,2025-08-12,False,True,False,1,85.9,True,False,0.0
2025-08-11,4958,2025-08-12,False,True,False,1,140.0,True,True,-5.0
2025-08-12,3066,2025-08-13,True,False,False,1,18.8,True,True,2.6595744680851063
2025-08-12,3163,2025-08-13,False,True,False,1,189.0,True,False,3.1746031746031744
2025-08-12,3297,2025-08-13,True,False,True,2,64.9,True,False,4.622496147919887
2025-08-12,3605,2025-08-13,False,True,True,2,80.0,True,False,5.3749999999999964
2025-08-12,4722,2025-08-13,False,True,False,1,90.8,True,False,7.268722466960346
2025-08-13,1409,2025-08-14,True,False,False,1,14.7,True,False,0.3401360544217614
2025-08-14,3305,2025-08-15,True,True,False,2,93.7,True,False,5.869797225186766
2025-08-14,3363,2025-08-15,False,True,False,1,342.0,True,False,-4.5321637426900585
2025-08-14,6184,2025-08-15,True,False,False,1,61.7,True,False,12.64181523500811
2025-08-14,6530,2025-08-15,True,True,False,2,68.5,True,False,0.0
2025-08-15,5234,2025-08-18,False,True,False,1,305.0,True,True,-8.19672131147541
2025-08-15,6118,2025-08-18,True,False,False,1,,False,False,
2025-08-18,3441,2025-08-19,True,False,False,1,36.5,True,True,2.73972602739726
2025-08-18,6213,2025-08-19,True,True,False,2,,False,False,
2025-08-20,2401,2025-08-21,True,False,False,1,24.3,True,False,-3.4979423868312667
2025-08-20,6140,2025-08-21,False,True,False,1,45.55,True,False,7.025246981339178
2025-08-21,3707,2025-08-22,True,False,False,1,45.6,True,True,1.4254385964912248
2025-08-21,6148,2025-08-22,True,True,False,2,,False,False,
2025-08-21,8358,2025-08-22,True,False,False,1,,False,False,
2025-08-22,2352,2025-08-25,False,False,False,0,32.65,True,False,-2.143950995405828
2025-08-22,3708,2025-08-25,False,True,False,1,152.0,True,True,6.907894736842106
2025-08-25,1504,2025-08-26,True,True,False,2,72.7,True,True,4.126547455295736
2025-08-25,2305,2025-08-26,True,False,False,1,13.1,True,True,8.396946564885493
2025-08-25,2359,2025-08-26,False,False,True,1,157.5,True,False,-5.714285714285714
2025-08-25,2365,2025-08-26,False,True,False,1,46.3,True,True,-6.0475161987041135
2025-08-25,8234,2025-08-26,False,True,False,1,115.5,True,False,0.0
2025-08-25,8249,2025-08-26,False,True,False,1,,False,False,
2025-08-25,8358,2025-08-26,False,False,False,0,,False,False,
2025-08-26,5289,2025-08-27,True,False,False,1,,False,False,
2025-08-26,6584,2025-08-27,False,True,False,1,238.5,True,False,-7.337526205450734
2025-08-26,6666,2025-08-27,True,False,False,1,63.4,True,True,8.044164037854893
2025-08-26,6791,2025-08-27,True,False,False,1,150.5,True,False,2.3255813953488373
2025-08-27,6118,2025-08-28,True,False,True,2,25.55,True,False,0.1956947162426642
2025-08-28,2208,2025-08-29,False,True,False,1,20.4,True,True,-0.9803921568627592
2025-08-28,2634,2025-08-29,False,True,False,1,62.6,True,True,0.31948881789137834
2025-08-28,7402,2025-08-29,False,True,False,1,130.0,True,True,0.7692307692307693
2025-08-29,4971,2025-09-01,False,False,True,1,184.5,True,True,3.2520325203252036
2025-08-29,6510,2025-09-01,False,False,False,0,1185.0,True,False,-2.9535864978902953
2025-08-29,6735,2025-09-01,True,False,False,1,61.3,True,False,-2.7732463295269216
2025-08-29,6840,2025-09-01,True,False,False,1,72.6,True,False,9.366391184573
2025-08-29,8183,2025-09-01,True,False,False,1,32.9,True,True,3.191489361702119
2025-09-01,2243,2025-09-02,True,False,False,1,15.6,True,False,0.0
2025-09-01,6906,2025-09-02,True,False,False,1,127.5,True,True,3.1372549019607843
2025-09-01,8032,2025-09-02,True,False,True,2,50.3,True,False,11.133200795228618
2025-09-02,2243,2025-09-03,True,False,False,1,14.05,True,True,0.0
2025-09-02,6237,2025-09-03,True,False,False,1,51.0,True,True,0.9803921568627451
2025-09-03,1810,2025-09-04,True,True,True,3,24.2,True,True,4.132231404958678
2025-09-03,2419,2025-09-04,True,False,False,1,25.85,True,True,4.061895551257256
2025-09-03,3707,2025-09-04,True,True,False,2,53.3,True,False,-1.6885553470919432
2025-09-03,5438,2025-09-04,True,False,True,2,29.9,True,False,0.0
2025-09-04,1436,2025-09-05,True,False,False,1,79.0,True,True,-3.1645569620253164
2025-09-04,1442,2025-09-05,True,False,False,1,55.9,True,True,-1.2522361359570713
2025-09-04,1605,2025-09-05,False,False,True,1,22.8,True,True,-2.1929824561403506
2025-09-04,2208,2025-09-05,False,False,False,0,23.95,True,False,-3.757828810020886
2025-09-04,2348,2025-09-05,True,False,False,1,107.0,True,False,3.2710280373831773
2025-09-04,2520,2025-09-05,False,True,False,1,39.85,True,True,-0.8782936010037677
2025-09-04,2545,2025-09-05,False,True,False,1,44.15,True,True,2.491506228765575
2025-09-04,3707,2025-09-05,False,True,True,2,55.7,True,False,5.745062836624781
2025-09-04,4113,2025-09-05,True,True,False,2,24.9,True,True,4.216867469879507
2025-09-04,5508,2025-09-05,True,False,False,1,88.4,True,True,-0.9049773755656076
2025-09-04,5534,2025-09-05,True,False,False,1,84.0,True,True,-1.1904761904761905
2025-09-05,2323,2025-09-08,False,True,False,1,9.6,True,True,3.541666666666665
2025-09-05,2344,2025-09-08,False,True,False,1,24.8,True,False,0.8064516129032229
2025-09-05,3535,2025-09-08,False,False,True,1,71.4,True,True,0.0
2025-09-05,3543,2025-09-08,True,False,False,1,34.0,True,True,-2.941176470588235
2025-09-05,8299,2025-09-08,False,True,False,1,554.0,True,False,2.707581227436823
2025-09-08,6492,2025-09-09,True,False,False,1,40.9,True,True,5.378973105134464
2025-09-08,6739,2025-09-09,False,False,False,0,682.0,True,False,0.7331378299120235
2025-09-08,8088,2025-09-09,False,True,False,1,37.8,True,True,-3.8359788359788443
2025-09-09,4577,2025-09-10,True,False,False,1,37.3,True,False,-0.5361930294906243
2025-09-09,5289,2025-09-10,True,True,False,2,350.5,True,False,1.8544935805991443
2025-09-10,2468,2025-09-11,True,False,True,2,58.3,True,True,1.886792452830179
2025-09-10,6937,2025-09-11,False,True,False,1,267.5,True,True,2.2429906542056073
2025-09-11,1256,2025-09-12,True,False,False,1,190.0,True,False,7.894736842105263
2025-09-11,2337,2025-09-12,False,False,False,0,23.6,True,False,4.23728813559322
2025-09-11,6161,2025-09-12,True,False,False,1,49.2,True,False,7.926829268292694
2025-09-11,6235,2025-09-12,True,False,False,1,65.4,True,True,-6.1162079510703355
2025-09-12,2413,2025-09-15,True,False,False,1,22.15,True,True,1.354401805869062
2025-09-15,2340,2025-09-16,False,False,False,0,27.85,True,False,-1.2567324955116619
2025-09-15,5471,2025-09-16,True,False,False,1,41.0,True,True,-1.097560975609763
2025-09-15,6182,2025-09-16,True,False,True,2,31.5,True,False,-1.4285714285714262
2025-09-16,6488,2025-09-17,False,True,False,1,464.0,True,True,3.8793103448275863
2025-09-16,8046,2025-09-17,True,True,False,2,194.0,True,True,0.25773195876288657
2025-09-17,2329,2025-09-18,False,False,False,0,49.05,True,False,4.994903160040766
2025-09-17,2444,2025-09-18,True,False,False,1,13.15,True,True,6.463878326996195
2025-09-17,8042,2025-09-18,True,False,False,1,36.0,True,True,-9.722222222222223
2025-09-18,2344,2025-09-19,False,True,False,1,33.5,True,True,0.0
2025-09-18,6485,2025-09-19,True,False,False,1,76.2,True,True,6.299212598425193
2025-09-19,6609,2025-09-22,True,False,False,1,43.85,True,True,3.876852907639687
2025-09-19,8043,2025-09-22,True,False,False,1,35.1,True,False,0.0
2025-09-22,2492,2025-09-23,False,True,True,2,102.0,True,True,2.058823529411759
2025-09-22,3260,2025-09-23,True,True,False,2,151.5,True,True,1.9801980198019802
2025-09-22,4722,2025-09-23,False,True,False,1,175.0,True,True,5.142857142857142
2025-09-22,6449,2025-09-23,False,True,False,1,203.0,True,True,2.2167487684729066
2025-09-22,6928,2025-09-23,True,False,False,1,66.4,True,True,5.120481927710852
2025-09-23,6739,2025-09-24,True,False,False,1,865.0,True,True,-2.7745664739884393
2025-09-24,1784,2025-09-25,True,False,False,1,86.0,True,True,5.46511627906977
2025-09-24,2324,2025-09-25,False,True,False,1,36.2,True,False,-0.552486187845292
2025-09-24,2375,2025-09-25,False,True,True,2,84.1,True,False,7.015457788347196
2025-09-24,6173,2025-09-25,True,True,False,2,53.8,True,False,7.527881040892188
2025-09-25,2009,2025-09-26,False,False,False,0,40.7,True,False,-3.071253071253071
2025-09-25,3049,2025-09-26,True,False,True,2,6.88,True,True,3.197674418604648
2025-09-25,8021,2025-09-26,False,False,False,0,96.9,True,False,4.850361197110425
2025-09-26,1795,2025-09-30,False,True,True,2,270.0,True,False,3.888888888888889
2025-09-26,6173,2025-09-30,True,True,False,2,52.8,True,True,0.0
2025-09-26,8043,2025-09-30,True,False,False,1,39.95,True,True,4.130162703379238
2025-09-30,3653,2025-10-01,False,True,True,2,2420.0,True,True,-1.0330578512396695
2025-10-01,6770,2025-10-02,True,True,False,2,29.1,True,True,4.81099656357389
2025-10-02,3581,2025-10-03,True,False,False,1,,False,False,
2025-10-03,3581,2025-10-07,True,False,False,1,64.3,True,True,-2.643856920684297
2025-10-03,6235,2025-10-07,True,False,False,1,75.4,True,False,2.5198938992042517
2025-10-03,6449,2025-10-07,False,True,True,2,217.0,True,True,-0.4608294930875576
2025-10-03,8043,2025-10-07,False,True,True,2,43.6,True,False,0.9174311926605472
2025-10-07,3025,2025-10-08,True,False,False,1,47.4,True,False,0.10548523206750456
2025-10-07,6531,2025-10-08,False,True,False,1,400.5,True,False,0.4993757802746567
2025-10-08,5289,2025-10-09,False,False,False,0,393.5,True,False,-2.9224904701397714
2025-10-08,8070,2025-10-09,False,True,False,1,49.4,True,False,2.4291497975708416
2025-10-08,8155,2025-10-09,False,False,False,0,174.0,True,False,3.7356321839080464
2025-10-09,3189,2025-10-13,False,True,False,1,132.5,True,False,-0.7547169811320755
2025-10-09,3379,2025-10-13,True,False,True,2,62.9,True,False,2.384737678855326
2025-10-09,6499,2025-10-13,True,False,False,1,111.0,True,False,0.0
2025-10-13,3311,2025-10-14,True,False,False,1,38.65,True,True,8.150064683053037
2025-10-14,2609,2025-10-15,False,True,False,1,54.7,True,True,2.742230347349177
2025-10-14,2612,2025-10-15,True,False,False,1,58.4,True,False,2.054794520547938
2025-10-14,2613,2025-10-15,True,False,False,1,26.45,True,False,4.158790170132317
2025-10-14,3041,2025-10-15,True,False,False,1,29.5,True,True,2.0338983050847506
2025-10-14,6282,2025-10-15,False,True,False,1,37.65,True,False,5.843293492695872
2025-10-15,3002,2025-10-16,True,False,True,2,,False,False,
2025-10-15,5425,2025-10-16,False,True,False,1,59.1,True,True,4.399323181049072
2025-10-15,6560,2025-10-16,True,False,False,1,45.9,True,True,0.8714596949891037
2025-10-15,8046,2025-10-16,False,False,False,0,290.0,True,False,2.9310344827586206
2025-10-16,3002,2025-10-17,True,False,False,1,24.65,True,True,3.2454361054766623
2025-10-17,3704,2025-10-20,True,False,False,1,36.3,True,True,2.479338842975203
2025-10-17,6173,2025-10-20,False,False,True,1,58.7,True,False,-1.5332197614991459
2025-10-17,6875,2025-10-20,True,False,False,1,58.6,True,True,-1.0238907849829375
2025-10-17,8043,2025-10-20,False,True,True,2,47.45,True,False,0.0
2025-10-20,1504,2025-10-21,False,True,False,1,121.5,True,True,6.584362139917696
2025-10-20,2337,2025-10-21,False,True,False,1,28.75,True,True,1.7391304347826086
2025-10-20,2481,2025-10-21,False,True,False,1,96.1,True,False,-2.7055150884495407
2025-10-20,6862,2025-10-21,True,False,False,1,200.5,True,False,0.0
2025-10-20,6875,2025-10-21,True,False,False,1,61.9,True,True,3.7156704361873945
2025-10-20,8043,2025-10-21,True,True,True,3,52.1,True,False,0.0
2025-10-21,3317,2025-10-22,False,True,False,1,56.3,True,False,6.394316163410292
2025-10-21,6127,2025-10-22,False,True,False,1,31.1,True,True,2.5723472668810308
2025-10-21,6155,2025-10-22,True,False,False,1,30.7,True,False,1.1400651465797975
2025-10-21,6805,2025-10-22,False,True,False,1,1335.0,True,False,0.7490636704119851
