event_date,ticker,company,industry,brokers,broker_count,positive_event_flag,negative_event_flag,upgrade_event_flag,downgrade_event_flag,median_potential_pct,max_positive_potential_pct,median_target_change_pct,prior_report_broker_events_20td,pre_return_5d_pct,event_open,event_close,open_to_d0_close_pct,open_to_d1_close_pct,market_adjusted_open_to_d1_close_pct,open_to_d3_close_pct,market_adjusted_open_to_d3_close_pct,open_to_d5_close_pct,market_adjusted_open_to_d5_close_pct,main_open_entry_tradable_flag,price_data_pending_flag,data_pending_flag,market_board,theme,taiex_event_return_pct,otc_event_return_pct,event_market_index_name,event_market_index_return_pct,v1_candidate,round_trip_cost_pct,d0_pending,market_adjusted_open_to_d0_close_pct,d1_pending,d2_pending,open_to_d2_close_pct,market_adjusted_open_to_d2_close_pct,d3_pending,d4_pending,open_to_d4_close_pct,market_adjusted_open_to_d4_close_pct,d5_pending,d6_pending,open_to_d6_close_pct,market_adjusted_open_to_d6_close_pct,d7_pending,open_to_d7_close_pct,market_adjusted_open_to_d7_close_pct,d8_pending,open_to_d8_close_pct,market_adjusted_open_to_d8_close_pct,net_d0_return_pct,net_d1_return_pct,net_d2_return_pct,net_d3_return_pct,net_d4_return_pct,net_d5_return_pct,net_d6_return_pct,net_d7_return_pct,net_d8_return_pct
2026-06-26,9910,豐泰,運動休閒,KGI,1,False,False,False,False,30.5,,4.83314154,0,-4.12087912,69.4,69.5,0.14409222,1.72910663,4.30268539,-0.57636888,-2.37419345,-1.15273775,-2.4344826,True,False,False,sii,,-3.639586070859835,-5.588395780283739,加權指數,-3.639586070859835,False,0.6,False,3.64460966271839,False,False,0.8645533141210304,1.000279445677288,False,False,-4.1786743515850215,-5.381481970781111,False,False,-0.2881844380403509,-1.0844631734858945,False,-1.5850144092219076,-0.0489427378571161,False,-2.017291066282423,-1.0339531863726714,-0.45590778,1.12910663,0.26455331412103045,-1.17636888,-4.778674351585021,-1.75273775,-0.8881844380403509,-2.1850144092219077,-2.617291066282423
2026-06-26,9914,美利達,運動休閒,SinoPac,1,True,False,False,False,25.0,25.0,13.75,3,-0.2739726,73.0,73.6,0.82191781,6.84931507,9.42289383,6.43835616,4.64053159,4.93150685,3.649762,True,False,False,sii,,-3.639586070859835,-5.588395780283739,加權指數,-3.639586070859835,False,0.6,False,4.322435251917389,False,False,7.260273972602738,7.396000104158995,False,False,2.465753424657535,1.2629458054614462,False,False,3.972602739726039,3.176324004280495,False,2.739726027397249,4.275797698762041,False,1.6438356164383716,2.627173496348123,0.22191781,6.249315070000001,6.660273972602738,5.83835616,1.8657534246575351,4.33150685,3.3726027397260387,2.139726027397249,1.0438356164383715
2026-06-26,9938,百和,其他,KGI,1,False,False,False,False,8.4,,-4.1749503,0,0.11261261,44.3,43.25,-2.37020316,0.33860045,2.91217921,2.48306998,0.68524541,3.61173815,2.3299933,True,False,False,sii,,-3.639586070859835,-5.588395780283739,加權指數,-3.639586070859835,False,0.6,False,1.1303142834273472,False,False,0.1128668171557656,0.2485929487120231,False,False,1.3544018058690763,0.1515941866729875,False,False,2.483069977426644,1.6867912419811004,False,1.693002257336329,3.2290739287011205,False,4.06320541760723,5.0465432975169815,-2.97020316,-0.26139955,-0.48713318284423435,1.8830699799999997,0.7544018058690763,3.01173815,1.883069977426644,1.093002257336329,3.4632054176072296
2026-06-26,3653,健策,電子零組件業,JP Morgan,1,True,False,False,False,66.7,66.7,13.0,0,-15.03759398,3385.0,3405.0,0.59084195,-1.92023634,0.65334243,0.44313146,-1.35469311,1.03397341,-0.24777143,True,False,False,sii,AI伺服器液冷散熱,-3.639586070859835,-5.588395780283739,加權指數,-3.639586070859835,False,0.6,False,4.091359393476656,False,False,1.3293943870014813,1.4651205185577387,False,False,2.6587887740029403,1.4559811548068513,False,False,-1.9202363367799125,-2.716515072225456,False,-5.612998522895129,-4.076926851530338,False,-5.465288035450511,-4.48195015554076,-0.009158050000000029,-2.52023634,0.7293943870014813,-0.15686854,2.0587887740029402,0.43397341,-2.5202363367799125,-6.212998522895129,-6.065288035450511
2026-06-25,2454,聯發科,半導體業,Yuanta,1,True,False,False,False,26.0,26.0,54.28571429,6,-6.03070175,4400.0,4310.0,-2.04545455,-11.81818182,-8.00304973,-3.52272727,-3.06141636,-1.25,-2.12285885,True,False,False,sii,IC設計_消費通訊,0.4596947241310545,-0.508946142188238,加權指數,0.4596947241310545,False,0.6,False,-1.8632780608521584,False,False,-11.136363636363631,-8.245148159692238,False,False,-1.477272727272727,-2.943208616342308,False,False,-4.659090909090913,-5.610629633570663,False,-6.25,-6.7176553657686044,False,-7.85060975609756,-5.993518813734555,-2.64545455,-12.41818182,-11.736363636363631,-4.1227272699999995,-2.077272727272727,-1.85,-5.259090909090912,-6.85,-8.45060975609756
2026-06-25,1477,聚陽,紡織纖維,Morgan Stanley,1,True,False,False,False,29.0,29.0,-8.19672131,2,-1.13895216,220.0,221.0,0.45454545,-1.81818182,1.99695027,-0.45454545,0.00676546,0.90909091,0.03623205,True,False,False,sii,,0.4596947241310545,-0.508946142188238,加權指數,0.4596947241310545,False,0.6,False,0.6367219391478551,False,False,0.9090909090909038,3.8003063857622976,False,False,1.81818181818183,0.3522459291122493,False,False,3.863636363636358,2.912097639156608,False,4.545454545454541,4.077799179685937,False,5.227272727272725,7.08436366963573,-0.14545454999999996,-2.41818182,0.30909090909090386,-1.05454545,1.2181818181818298,0.30909091,3.263636363636358,3.9454545454545413,4.627272727272725
2026-06-25,2002,中鋼,鋼鐵工業,President;SinoPac,2,True,False,False,False,13.1,19.0,-2.08333333,1,3.75335121,19.4,19.05,-1.80412371,-2.06185567,1.75327642,-3.09278351,-2.63147259,-4.12371134,-4.99657019,True,False,False,sii,鋼鐵金屬,0.4596947241310545,-0.508946142188238,加權指數,0.4596947241310545,False,0.6,False,-1.6219472267378077,False,False,-1.8041237113402,1.087091765331194,False,False,-3.865979381443307,-5.331915270512888,False,False,-2.319587628865971,-3.2711263533457213,False,-2.061855670103097,-2.529511035871701,False,-4.123711340206171,-2.2666203978431665,-2.40412371,-2.66185567,-2.4041237113402,-3.69278351,-4.465979381443307,-4.7237113399999995,-2.9195876288659712,-2.661855670103097,-4.723711340206171
2026-06-25,2308,台達電,電子零組件業,Morningstar,1,False,True,False,False,-36.0,,64.93506494,2,-9.90990991,2060.0,1980.0,-3.88349515,-12.13592233,-8.32079024,-5.33980583,-4.87849491,-4.36893204,-5.24179089,True,False,False,sii,AI伺服器液冷散熱、HVDC電力架構,0.4596947241310545,-0.508946142188238,加權指數,0.4596947241310545,False,0.6,False,-3.701318661028685,False,False,-7.524271844660213,-4.633056367988819,False,False,-3.398058252427194,-4.863994141496775,False,False,0.7281553398057916,-0.2233833846739585,False,-3.1553398058252635,-3.622995171593868,False,-8.252427184466038,-6.395336242103033,-4.4834951499999995,-12.73592233,-8.124271844660212,-5.93980583,-3.998058252427194,-4.968932039999999,0.12815533980579163,-3.7553398058252636,-8.852427184466038
2026-06-25,2345,智邦,通信網路業,JP Morgan,1,True,False,False,False,51.6,51.6,,1,-5.75396825,2485.0,2380.0,-4.22535211,-4.22535211,-0.41022003,0.40241449,0.8637254,10.6639839,9.79112505,True,False,False,sii,低軌衛星、網通設備與交換器,0.4596947241310545,-0.508946142188238,加權指數,0.4596947241310545,False,0.6,False,-4.043175628073669,False,False,-5.835010060362189,-2.943794583690795,False,False,7.042253521126751,5.576317632057171,False,False,10.060362173038229,9.108823448558478,False,6.438631790744465,5.97097642497586,False,-1.2072434607645843,0.6498474815984201,-4.82535211,-4.82535211,-6.435010060362188,-0.19758550999999996,6.4422535211267515,10.0639839,9.460362173038229,5.838631790744465,-1.8072434607645844
2026-06-25,6409,旭隼,其他電子業,Yuanta,1,True,False,False,False,20.5,20.5,-25.82602832,3,1.10741971,918.0,1000.0,8.93246187,6.42701525,10.24214734,18.19172113,18.65303204,29.08496732,28.21210847,True,False,False,sii,,0.4596947241310545,-0.508946142188238,加權指數,0.4596947241310545,False,0.6,False,9.114638358240734,False,False,11.111111111111116,14.002326587782507,False,False,23.093681917211327,21.627746028141747,False,False,36.71023965141611,35.75870092693636,False,40.522875816993455,40.05522045122485,False,29.084967320261423,30.94205826262443,8.33246187,5.8270152500000005,10.511111111111116,17.59172113,22.493681917211326,28.48496732,36.11023965141611,39.922875816993454,28.484967320261422
2026-06-25,3443,創意,半導體業,Morgan Stanley,1,True,False,True,False,16.6,16.6,16.36661211,3,-0.81300813,5255.0,4850.0,-7.70694577,-15.88962892,-12.07449684,-7.80209324,-7.34078233,1.42721218,0.55435332,True,False,False,sii,IC設計服務_ASIC,0.4596947241310545,-0.508946142188238,加權指數,0.4596947241310545,False,0.6,False,-7.524769281334809,False,False,-15.889628924833476,-12.998413448162085,False,False,-3.996194100856332,-5.462129989925913,False,False,-4.091341579448137,-5.042880303927888,False,-12.369172216936242,-12.836827582704846,False,-14.74785918173167,-12.890768239368663,-8.30694577,-16.48962892,-16.489628924833475,-8.40209324,-4.596194100856332,0.82721218,-4.691341579448137,-12.969172216936242,-15.34785918173167
2026-06-25,5347,世界,半導體業,SinoPac,1,True,False,False,False,13.0,13.0,20.74468085,2,16.6180758,202.0,220.0,8.91089109,0.0,3.81513209,6.93069307,7.39200398,-1.98019802,-2.85305687,True,False,False,otc,半導體製造與材料、成熟製程,0.4596947241310545,-0.508946142188238,櫃買指數,-0.508946142188238,False,0.6,False,9.093067573711313,False,False,3.2178217821782207,6.109037258849615,False,False,1.2376237623762387,-0.2283121266933419,False,False,-4.2079207920792,-5.15945951655895,False,-6.235266383781246,-6.7029217495498505,False,-11.30363036303631,-9.446539420673306,8.31089109,-0.6,2.6178217821782206,6.330693070000001,0.6376237623762387,-2.58019802,-4.8079207920792,-6.835266383781246,-11.90363036303631
2026-06-25,6213,聯茂,電子零組件業,KGI;President,2,True,False,True,False,45.5,48.0,95.48654244,0,19.76744186,329.0,339.5,3.19148936,5.31914894,9.13428102,12.61398176,13.07529267,9.88225077,9.00939192,True,False,False,sii,CCL、PCB與電子材料,0.4596947241310545,-0.508946142188238,加權指數,0.4596947241310545,False,0.6,False,3.373665846304519,False,False,4.559270516717362,7.450485993388756,False,False,9.42249240121582,7.956556512146239,False,False,20.763198896579937,19.811660172100183,False,21.37621005849151,20.908554692722905,False,16.16561518224313,18.02270612460613,2.5914893599999997,4.71914894,3.959270516717362,12.01398176,8.82249240121582,9.282250770000001,20.163198896579935,20.776210058491507,15.56561518224313
2026-06-24,5347,世界,半導體業,HSBC;JP Morgan,2,True,False,True,False,18.0,18.0,22.22222222,0,6.87679083,190.0,200.0,5.26315789,15.78947368,17.18516816,9.73684211,13.8086409,7.63157895,7.39919769,True,False,False,otc,半導體製造與材料、成熟製程,-2.244236544506295,0.2903745377827116,櫃買指數,0.2903745377827116,False,0.6,False,7.110056998083303,False,False,6.315789473684208,11.300272519722595,False,False,13.684210526315788,15.355645901048408,False,False,4.210526315789487,4.564011864067274,False,1.842105263157912,2.117867478362434,False,-0.3132832080200542,0.4404796373275732,4.66315789,15.18947368,5.715789473684208,9.13684211,13.084210526315788,7.03157895,3.6105263157894867,1.242105263157912,-0.9132832080200541
2026-06-24,1707,葡萄王,生技醫療業,SinoPac,1,False,False,False,True,,,,0,-1.91532258,97.0,96.8,-0.20618557,-0.10309278,1.29260169,-3.29896907,0.77282972,-6.08247423,-6.31485548,True,False,False,sii,生技醫療,-2.244236544506295,0.2903745377827116,加權指數,-2.244236544506295,False,0.6,False,1.640713536336158,False,False,-1.6494845360824684,3.3349985099559216,False,False,-5.051546391752582,-3.38011101701996,False,False,-6.494845360824741,-6.141359812546954,False,-4.226804123711336,-3.951041908506813,False,-3.9175257731958624,-3.163762927848235,-0.80618557,-0.70309278,-2.2494845360824685,-3.89896907,-5.651546391752581,-6.6824742299999995,-7.094845360824741,-4.8268041237113355,-4.517525773195862
2026-06-24,2303,聯電,半導體業,HSBC;JP Morgan;UBS,3,True,False,False,False,35.3,38.2,112.96296296,0,20.14134276,172.0,178.0,3.48837209,3.77906977,5.17476424,-4.65116279,-0.579364,-1.74418605,-1.9765673,True,False,False,sii,半導體製造與材料、成熟製程,-2.244236544506295,0.2903745377827116,加權指數,-2.244236544506295,False,0.6,False,5.335271196369728,False,False,-4.651162790697672,0.3333202553407179,False,False,-4.360465116279066,-2.6890297415464444,False,False,-3.779069767441856,-3.4255842191640684,False,-0.8720930232558044,-0.5963308080512819,False,-3.488372093023262,-2.7346092476756345,2.88837209,3.17906977,-5.251162790697672,-5.2511627899999995,-4.960465116279066,-2.34418605,-4.379069767441856,-1.4720930232558045,-4.088372093023262
2026-06-24,2454,聯發科,半導體業,Morgan Stanley,1,True,False,False,False,23.2,23.2,9.82704403,6,1.4541387,4480.0,4285.0,-4.35267857,-3.79464286,-2.39894838,-12.72321429,-8.65141549,-3.23660714,-3.4689884,True,False,False,sii,IC設計_消費通訊,-2.244236544506295,0.2903745377827116,加權指數,-2.244236544506295,False,0.6,False,-2.505779468082103,False,False,-13.39285714285714,-8.408374096818749,False,False,-5.245535714285721,-3.574100339553099,False,False,-3.0133928571428603,-2.6599073088650727,False,-6.361607142857151,-6.085844927652628,False,-7.92410714285714,-7.170344297509512,-4.95267857,-4.39464286,-13.99285714285714,-13.32321429,-5.84553571428572,-3.83660714,-3.6133928571428604,-6.961607142857151,-8.52410714285714
2026-06-24,6279,胡連,電子零組件業,KGI,1,True,False,False,False,16.4,16.4,-21.11111111,2,-0.82644628,119.5,120.0,0.41841004,-0.41841004,0.97728444,-2.51046025,1.56133854,-2.51046025,-2.74284151,True,False,False,otc,,-2.244236544506295,0.2903745377827116,櫃買指數,0.2903745377827116,False,0.6,False,2.2653091451874663,False,False,-2.510460251046032,2.4740227949923583,False,False,-1.673640167364021,-0.0022047926313994,False,False,-0.4184100418410108,-0.0649244935632231,False,3.34728033472802,3.6230425499325434,False,3.34728033472802,4.101043180075648,-0.18158996,-1.01841004,-3.110460251046032,-3.11046025,-2.273640167364021,-3.11046025,-1.018410041841011,2.74728033472802,2.74728033472802
2026-06-24,6472,保瑞,生技醫療業,President,1,True,False,False,False,16.3,16.3,-38.38748496,2,7.19512195,443.5,443.5,0.0,-5.41149944,-4.01580496,-1.35287486,2.71892394,-4.50958286,-4.74196412,True,False,False,sii,,-2.244236544506295,0.2903745377827116,加權指數,-2.244236544506295,False,0.6,False,1.8468991033464663,False,False,-7.102593010146563,-2.1181099641081733,False,False,-4.847801578354005,-3.176366203621384,False,False,-2.5930101465614364,-2.2395245982836487,False,-0.9019165727170207,-0.6261543575124984,False,-3.0439684329199523,-2.290205587572325,-0.6,-6.01149944,-7.702593010146563,-1.95287486,-5.447801578354005,-5.10958286,-3.1930101465614364,-1.5019165727170207,-3.6439684329199524
2026-06-24,8086,宏捷科,半導體業,SinoPac,1,False,False,False,True,,,,0,2.24358974,155.0,154.5,-0.32258065,-2.90322581,-1.50753133,-8.38709677,-4.31529798,-7.41935484,-7.65173609,True,False,False,otc,,-2.244236544506295,0.2903745377827116,櫃買指數,0.2903745377827116,False,0.6,False,1.52431845818517,False,False,-9.03225806451613,-4.04777501847774,False,False,-3.548387096774197,-1.8769517220415757,False,False,-6.451612903225811,-6.098127354948024,False,-7.096774193548383,-6.82101197834386,False,-6.7741935483871085,-6.020430703039481,-0.92258065,-3.50322581,-9.63225806451613,-8.987096769999999,-4.148387096774197,-8.01935484,-7.051612903225811,-7.696774193548382,-7.374193548387108
2026-06-23,6147,頎邦,半導體業,JP Morgan,1,False,False,False,False,-18.8,,,1,25.31319599,277.5,258.0,-7.02702703,-10.27027027,-6.60568882,-21.98198198,-15.23792103,-23.78378378,-20.29141668,True,False,False,otc,CoWoS先進封裝、半導體封測、封裝,-1.3423538551671332,-2.798235942668137,櫃買指數,-2.798235942668137,False,0.6,False,-5.574074432942577,False,False,-13.33333333333333,-10.111600724397984,False,False,-23.963963963963963,-18.115685406480356,False,False,-21.08108108108108,-19.45727411680923,False,-23.783783783783782,-21.584959594939303,False,-22.34234234234235,-20.219802139991028,-7.62702703,-10.870270269999999,-13.93333333333333,-22.581981980000002,-24.563963963963964,-24.38378378,-21.681081081081082,-24.383783783783784,-22.94234234234235
2026-06-23,2327,國巨*,電子零組件業,Morgan Stanley,1,True,False,False,False,42.3,42.3,11.80811808,4,24.56140351,1060.0,1020.0,-3.77358491,-0.94339623,2.72118522,-4.24528302,2.49877793,7.54716981,11.03953691,True,False,False,sii,被動元件,-1.3423538551671332,-2.798235942668137,加權指數,-1.3423538551671332,False,0.6,False,-2.320632311575921,False,False,6.132075471698117,9.353808080633463,False,False,-1.8867924528301767,3.961486104653433,False,False,7.547169811320753,9.1709767755926,False,-0.4716981132075415,1.7271260756369422,False,-1.4150943396226467,0.7074458627286728,-4.37358491,-1.54339623,5.532075471698118,-4.845283019999999,-2.486792452830177,6.94716981,6.947169811320753,-1.0716981132075416,-2.015094339622647
2026-06-23,2449,京元電子,半導體業,Morgan Stanley,1,True,False,False,False,14.5,14.5,14.79289941,1,20.21276596,338.5,329.5,-2.65878877,-1.47710487,2.18747657,-9.01033973,-2.26627879,-0.29542097,3.19694613,True,False,False,sii,CoWoS先進封裝、半導體封測、記憶體,-1.3423538551671332,-2.798235942668137,加權指數,-1.3423538551671332,False,0.6,False,-1.205836179918507,False,False,-1.1816838995568624,2.040048709378484,False,False,-8.862629246676523,-3.014350689192913,False,False,-2.215657311669128,-0.5918503473972825,False,2.6587887740029625,4.857612962847446,False,-1.0339734121122657,1.088566790239054,-3.2587887700000002,-2.07710487,-1.7816838995568625,-9.61033973,-9.462629246676522,-0.89542097,-2.815657311669128,2.0587887740029625,-1.6339734121122658
2026-06-23,2454,聯發科,半導體業,UBS,1,True,False,False,False,45.6,45.6,18.18181818,6,6.81818182,4720.0,4535.0,-3.91949153,-9.21610169,-5.55152025,-17.79661017,-11.05254922,-10.06355932,-6.57119222,True,False,False,sii,IC設計_消費通訊,-1.3423538551671332,-2.798235942668137,加權指數,-1.3423538551671332,False,0.6,False,-2.4665389313392905,False,False,-8.6864406779661,-5.464708069030754,False,False,-17.16101694915254,-11.31273839166893,False,False,-8.156779661016955,-6.53297269674511,False,-7.944915254237294,-5.746091065392811,False,-11.122881355932211,-9.000341153580894,-4.51949153,-9.81610169,-9.2864406779661,-18.396610170000002,-17.76101694915254,-10.66355932,-8.756779661016955,-8.544915254237294,-11.722881355932211
2026-06-23,3037,欣興,電子零組件業,SinoPac,1,True,False,False,False,56.0,56.0,181.25,2,11.41906874,1000.0,974.0,-2.6,-6.9,-3.23541855,-2.5,4.24406095,7.0,10.4923671,True,False,False,sii,ABF載板、CoWoS先進封裝、PCB與電子材料,-1.3423538551671332,-2.798235942668137,加權指數,-1.3423538551671332,False,0.6,False,-1.1470474059155578,False,False,2.0000000000000018,5.221732608935348,False,False,-2.400000000000013,3.448278557483597,False,False,4.000000000000004,5.623806964271849,False,-2.100000000000002,0.0988241888444818,False,-3.1000000000000028,-0.9774597976486832,-3.2,-7.5,1.4000000000000017,-3.1,-3.000000000000013,6.4,3.4000000000000044,-2.700000000000002,-3.700000000000003
2026-06-23,3189,景碩,半導體業,SinoPac,1,True,False,False,False,28.0,28.0,72.88135593,1,30.49180328,780.0,727.0,-6.79487179,-5.25641026,-1.59182881,2.17948718,8.92354813,14.23076923,17.72313633,True,False,False,sii,ABF載板、CoWoS先進封裝、PCB與電子材料,-1.3423538551671332,-2.798235942668137,加權指數,-1.3423538551671332,False,0.6,False,-5.34191920078736,False,False,4.10256410256411,7.324296711499456,False,False,3.846153846153833,9.694432403637444,False,False,13.84615384615384,15.469960810425686,False,6.650460149331461,8.849284338175945,False,7.035943740232664,9.158483942583985,-7.39487179,-5.85641026,3.50256410256411,1.57948718,3.246153846153833,13.63076923,13.24615384615384,6.050460149331461,6.4359437402326645
2026-06-23,5388,中磊,通信網路業,SinoPac,1,True,False,False,False,30.0,30.0,15.78947368,0,-3.39976553,83.3,79.9,-4.08163265,-1.92076831,1.74381314,-8.04321729,-1.29915634,-3.00120048,0.49116662,True,False,False,sii,低軌衛星、網通設備與交換器,-1.3423538551671332,-2.798235942668137,加權指數,-1.3423538551671332,True,0.6,False,-2.628680058976774,False,False,-3.721488595438183,-0.4997559865028367,False,False,-7.082833133253297,-1.2345545757696872,False,False,-4.441776710684287,-2.817969746412441,False,-3.3613445378151363,-1.1625203489706526,False,-2.0408163265306145,0.081723875820705,-4.68163265,-2.52076831,-4.321488595438183,-8.643217289999999,-7.682833133253297,-3.60120048,-5.041776710684287,-3.9613445378151364,-2.6408163265306146
2026-06-23,6279,胡連,電子零組件業,KGI,1,True,False,False,False,16.4,16.4,-21.11111111,1,1.24481328,122.0,120.0,-1.63934426,-1.63934426,2.02523718,-4.50819672,2.23586423,-3.68852459,-0.19615749,True,False,False,otc,,-1.3423538551671332,-2.798235942668137,櫃買指數,-2.798235942668137,False,0.6,False,-0.1863916682106392,False,False,-2.4590163934426257,0.7627162154927203,False,False,-4.508196721311486,1.340081836172124,False,False,-4.508196721311486,-2.8843897570396404,False,-2.4590163934426257,-0.2601922045981419,False,1.2295081967212962,3.352048399072616,-2.23934426,-2.23934426,-3.0590163934426258,-5.10819672,-5.108196721311486,-4.28852459,-5.108196721311486,-3.0590163934426258,0.6295081967212962
2026-06-23,6446,藥華藥,生技醫療業,Yuanta,1,False,False,False,False,2.7,,104.91803279,3,15.38461538,1090.0,1095.0,0.4587156,6.42201835,10.08659979,5.96330275,12.7073637,22.93577982,26.42814692,True,False,False,sii,,-1.3423538551671332,-2.798235942668137,加權指數,-1.3423538551671332,False,0.6,False,1.911668190414706,False,False,9.633027522935777,12.854760131871124,False,False,16.5137614678899,22.36204002537351,False,False,24.770642201834868,26.394449166106718,False,27.981651376146782,30.18047556499127,False,27.981651376146782,30.104191578498103,-0.14128439999999998,5.8220183500000005,9.033027522935777,5.363302750000001,15.9137614678899,22.33577982,24.170642201834866,27.38165137614678,27.38165137614678
2026-06-23,6538,倉和,電子零組件業,President,1,True,False,False,False,66.0,66.0,5.0,0,31.68940189,138.0,138.0,0.0,-3.66300366,0.00157778,-12.82051282,-6.07645187,-4.02930403,-0.53693693,True,False,False,otc,,-1.3423538551671332,-2.798235942668137,櫃買指數,-2.798235942668137,False,0.6,False,1.4529525940844443,False,False,-5.128205128205144,-1.9064725192697975,False,False,-12.454212454212463,-6.605933896728855,False,False,4.029304029304015,5.6531109935758606,False,0.366300366300365,2.5651245551448487,False,-0.7326007326007411,1.3899394697505785,-0.6,-4.26300366,-5.728205128205143,-13.420512819999999,-13.054212454212463,-4.629304029999999,3.429304029304015,-0.23369963369963498,-1.3326007326007412
2026-06-23,6585,鼎基,其他,President,1,True,False,False,False,19.0,19.0,-29.41176471,0,10.66176471,147.5,144.5,-2.03389831,-3.72881356,-0.06423211,-9.68012327,-2.93606232,-8.97996918,-5.48760208,True,False,False,sii,,-1.3423538551671332,-2.798235942668137,加權指數,-1.3423538551671332,False,0.6,False,-0.5809457110003136,False,False,-7.229583975346687,-4.007851366411341,False,False,-10.030200308166403,-4.181921750682793,False,False,-9.330046224961484,-7.70623926068964,False,-10.030200308166403,-7.83137611932192,False,-5.829275808936818,-3.7067356065854975,-2.63389831,-4.3288135599999995,-7.8295839753466865,-10.280123269999999,-10.630200308166403,-9.579969179999999,-9.930046224961483,-10.630200308166403,-6.429275808936818
2026-06-23,7828,創新服務,半導體業,JP Morgan,1,True,False,False,False,96.0,96.0,,1,6.25,2240.0,2240.0,0.0,3.79464286,7.4592243,-7.58928571,-0.84522477,-10.04464286,-6.55227575,False,False,False,otc,,-1.3423538551671332,-2.798235942668137,櫃買指數,-2.798235942668137,False,0.6,False,1.4529525940844443,False,False,2.678571428571419,5.900304037506765,False,False,-16.74107142857143,-10.89279287108782,False,False,-5.803571428571431,-4.179764464299585,False,3.571428571428581,5.770252760273065,False,-1.7857142857142794,0.3368259166370402,-0.6,3.19464286,2.078571428571419,-8.18928571,-17.341071428571432,-10.64464286,-6.40357142857143,2.971428571428581,-2.3857142857142795
2026-06-23,8046,南電,電子零組件業,Daiwa;SinoPac,2,True,False,True,False,46.55,67.1,18.16693944,1,5.49450549,875.0,909.0,3.88571429,9.14285714,12.80743859,28.84125319,35.58531413,35.71278669,39.20515379,True,False,False,sii,ABF載板、CoWoS先進封裝、PCB與電子材料,-1.3423538551671332,-2.798235942668137,加權指數,-1.3423538551671332,True,0.6,False,5.338666879798737,False,False,19.679208514465607,22.900941123400955,False,False,23.68760305801232,29.535881615495928,False,False,34.5675311047819,36.19133806905374,False,31.131764353170468,33.33058854201495,False,35.71278668865241,37.83532689100373,3.28571429,8.54285714,19.079208514465606,28.24125319,23.08760305801232,35.11278669,33.9675311047819,30.531764353170466,35.112786688652406
2026-06-22,2609,陽明,航運業,KGI;SinoPac,2,True,False,False,False,33.75,34.5,1.49253731,1,0.39138943,52.0,52.3,0.57692308,-1.34615385,-2.24821871,-1.15384615,-0.24486177,-1.15384615,2.44445177,True,False,False,sii,航運貨櫃與散裝,2.7468083641090546,1.4405225249407128,加權指數,2.7468083641090546,False,0.6,False,-1.6980336118382011,False,False,-0.7692307692307665,0.5931853798468723,False,False,-3.653846153846163,0.8616410282337066,False,False,0.0,1.1860863328432505,False,-2.499999999999991,-3.227127520669093,False,-1.9230769230769276,-2.061445806937689,-0.023076919999999945,-1.94615385,-1.3692307692307666,-1.7538461499999998,-4.253846153846163,-1.7538461499999998,-0.6,-3.099999999999991,-2.5230769230769274
2026-06-22,1303,南亞,塑膠工業,JP Morgan,1,True,False,False,False,43.9,43.9,60.0,2,43.44685243,152.5,152.5,0.0,1.31147541,0.40941055,1.63934426,2.54832864,-0.6557377,2.94256022,False,False,False,sii,CCL、塑化與化工、玻纖布,2.7468083641090546,1.4405225249407128,加權指數,2.7468083641090546,False,0.6,False,-2.274956688761276,False,False,2.2950819672131084,3.657498116290747,False,False,-2.9508196721311557,1.5646675099487144,False,False,9.180327868852457,10.366414201695704,False,20.0,19.272872479330893,False,29.18032786885245,29.041958984991687,-0.6,0.7114754099999999,1.6950819672131083,1.03934426,-3.550819672131156,-1.2557377,8.580327868852457,19.4,28.58032786885245
2026-06-22,1808,潤隆,建材營造,President,1,True,False,False,False,50.0,50.0,0.0,0,3.36538462,31.85,30.6,-3.92464678,-5.80847724,-6.7105421,-2.51177394,-1.60278956,-6.12244898,-2.52415105,True,False,False,sii,,2.7468083641090546,1.4405225249407128,加權指數,2.7468083641090546,False,0.6,False,-6.199603470550919,False,False,-1.883830455259028,-0.5214143061813892,False,False,-3.9246467817896415,0.5908404002902272,False,False,-5.80847723704867,-4.62239090420542,False,-5.965463108320246,-6.692590628989348,False,-6.907378335949776,-7.045747219810538,-4.524646779999999,-6.40847724,-2.483830455259028,-3.11177394,-4.524646781789642,-6.722448979999999,-6.40847723704867,-6.5654631083202455,-7.507378335949776
2026-06-22,2059,川湖,電子零組件業,KGI,1,True,False,False,False,28.9,28.9,39.37007874,2,7.265625,7050.0,7550.0,7.09219858,6.02836879,5.12630393,3.75886525,4.66784963,0.85106383,4.44936176,True,False,False,sii,AI伺服器液冷散熱,2.7468083641090546,1.4405225249407128,加權指數,2.7468083641090546,False,0.6,False,4.817241892798996,False,False,6.453900709219851,7.81631685829749,False,False,-0.8510638297872353,3.6644233522926335,False,False,4.397163120567371,5.583249453410621,False,8.581560283687928,7.854432763018826,False,11.773049645390056,11.634680761529292,6.49219858,5.42836879,5.853900709219851,3.15886525,-1.4510638297872354,0.25106383,3.797163120567371,7.981560283687928,11.173049645390057
