signal_date,entry_date,stock_id,股票名稱,strategy,價格型態,signal_close,entry_close,whale_lag4_pct,whale_lag3_pct,whale_lag2_pct,whale_lag1_pct,whale_current_pct,單週大戶變化(百分點),兩週大戶變化(百分點),四週大戶變化(百分點),單週相對變化(%),兩週相對變化(%),跳升前3週最低大戶比例(%),selected_lot_bucket,prior_20d_return_pct,return_5d,return_10d,return_20d,return_60d,return_120d,excess_0050_5d,excess_0050_10d,推薦策略,策略條件
2025-04-11,2025-04-14,6148,驊宏資,breakout_60d,60日突破,35.497875,34.414457,33.680000,33.680000,36.090000,33.680000,37.130000,3.450000,1.040000,3.450000,10.243468,2.881685,33.680000,1000,38.310628,0.144444,0.353704,0.290741,-0.005556,-0.131481,0.175599,0.332629,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2025-07-18,2025-07-21,2374,佳能,breakout_60d,60日突破,137.411929,144.898344,29.170000,29.670000,29.850000,29.380000,31.340000,1.960000,1.490000,2.170000,6.671205,4.991625,29.380000,600,9.633911,-0.005000,0.026667,0.285000,0.535544,0.467965,-0.007947,0.028631,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2025-07-25,2025-07-28,3715,定穎投控,breakout_60d,60日突破,73.144425,77.933643,19.430000,19.490000,20.350000,21.510000,25.150000,3.640000,4.800000,5.720000,16.922362,23.587224,19.490000,1000,45.140389,0.152235,0.337989,0.459497,0.266760,0.836592,0.157132,0.302729,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2025-08-08,2025-08-11,3715,定穎投控,breakout_60d,60日突破,102.750502,104.274344,22.980000,24.380000,29.020000,35.940000,40.960000,5.020000,11.940000,17.980000,13.967724,41.144039,24.380000,800,51.524880,0.153445,0.090814,-0.044885,-0.029228,0.497912,0.144930,0.093652,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2025-08-15,2025-08-18,3059,華晶科,breakout_60d,60日突破,128.280931,129.654389,25.350000,27.190000,27.140000,25.710000,27.550000,1.840000,0.410000,2.200000,7.156748,1.510685,25.710000,600,17.632242,0.105932,0.086864,0.202267,-0.086968,-0.183020,0.117189,0.111255,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2025-09-12,2025-09-15,2614,東森,breakout_60d,60日突破,12.835004,12.979543,35.890000,36.070000,36.170000,36.580000,38.280000,1.700000,2.110000,2.390000,4.647348,5.833564,36.070000,1000,29.446064,-0.071269,-0.015590,-0.080178,0.031180,-0.097996,-0.096269,-0.047733,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2025-09-19,2025-09-22,2363,矽統,breakout_60d,60日突破,36.750308,34.889533,28.290000,28.910000,28.760000,28.690000,30.230000,1.540000,1.470000,1.940000,5.367724,5.111266,28.690000,1000,19.470699,-0.045000,-0.020000,-0.033333,-0.198333,-0.185000,-0.051969,-0.085331,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2025-10-09,2025-10-13,2241,艾姆勒,breakout_60d,60日突破,34.627757,35.183824,21.560000,21.720000,21.640000,21.790000,23.910000,2.120000,2.270000,2.350000,9.729234,10.489834,21.640000,1000,34.577603,0.089080,0.097701,0.004310,-0.008621,-0.198276,0.054654,0.059177,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2025-10-17,2025-10-20,3543,州巧,breakout_60d,60日突破,52.076000,57.264144,36.790000,38.530000,38.850000,38.940000,40.830000,1.890000,1.980000,4.040000,4.853621,5.096525,38.530000,1000,28.274760,-0.071348,0.115515,0.035108,-0.010193,-0.048698,-0.075310,0.102045,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2025-11-14,2025-11-17,6163,華電網,breakout_60d,60日突破,50.271221,55.298343,34.690000,35.060000,35.530000,35.620000,40.920000,5.300000,5.390000,6.230000,14.879281,15.170279,35.060000,1000,30.733945,0.055821,0.280702,0.547049,0.642743,0.696970,0.093786,0.287164,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2025-12-26,2025-12-29,1784,訊聯,breakout_60d,60日突破,162.398402,153.813464,28.380000,28.480000,28.460000,29.200000,31.060000,1.860000,2.600000,2.680000,6.369863,9.135629,28.460000,400,14.878543,-0.027907,0.074419,-0.065116,-0.269767,-0.375814,-0.106834,-0.009106,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2026-01-02,2026-01-05,2337,旺宏,breakout_60d,60日突破,45.192965,49.675773,31.750000,32.600000,34.370000,35.600000,37.600000,2.000000,3.230000,5.850000,5.617978,9.397731,32.600000,1000,32.164634,0.284365,0.546695,0.779643,2.095488,1.906611,0.272135,0.502090,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2026-01-09,2026-01-12,6443,元晶,breakout_60d,60日突破,21.258753,23.374553,12.000000,14.790000,14.170000,13.820000,17.300000,3.480000,3.130000,5.300000,25.180897,22.088920,13.820000,1000,91.818182,0.066092,0.188218,0.132184,0.123563,-0.142241,0.034109,0.146715,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2026-02-26,2026-03-02,6233,旺玖,breakout_60d,60日突破,29.376075,28.944867,16.950000,16.950000,18.300000,18.450000,21.080000,2.630000,2.780000,4.130000,14.254743,15.191257,16.950000,1000,11.224490,-0.061453,0.055866,-0.040968,-0.068901,,0.022555,0.114982,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2026-03-20,2026-03-23,6693,廣閎科,breakout_60d,60日突破,116.724357,112.277715,34.900000,36.270000,36.420000,39.740000,41.240000,1.500000,4.820000,6.340000,3.774534,13.234487,36.270000,600,23.094959,0.029703,0.287129,0.539604,1.128713,,0.034417,0.220462,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2026-03-27,2026-03-30,2355,敬鵬,breakout_60d,60日突破,132.014042,134.366767,34.830000,36.150000,37.770000,39.330000,42.940000,3.610000,5.170000,8.110000,9.178744,13.688112,36.150000,600,20.525060,0.011673,0.001946,-0.011673,0.005837,,-0.060045,-0.136755,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2026-04-02,2026-04-07,4744,皇將,breakout_60d,60日突破,51.037640,47.888788,26.320000,27.070000,27.930000,27.950000,32.020000,4.070000,4.090000,5.700000,14.561717,14.643752,27.070000,1000,24.281150,-0.082192,-0.138356,-0.126027,-0.315068,,-0.185777,-0.280454,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2026-04-17,2026-04-20,6706,惠特,breakout_60d,60日突破,181.845502,178.844751,24.900000,33.180000,27.020000,30.870000,34.990000,4.120000,7.970000,10.090000,13.346291,29.496669,27.020000,400,21.200000,-0.181208,0.228188,0.161074,-0.181208,,-0.281149,0.109323,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2026-05-22,2026-05-25,6509,聚和,breakout_60d,60日突破,86.104721,89.026438,21.350000,21.450000,21.530000,23.250000,25.230000,1.980000,3.700000,3.880000,8.516129,17.185323,21.450000,1000,16.376307,-0.005792,-0.037645,-0.064672,,,-0.052418,-0.039133,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
2026-05-29,2026-06-01,3537,堡達,breakout_60d,60日突破,269.224770,276.567264,32.800000,33.160000,35.300000,38.990000,43.870000,4.880000,8.570000,11.070000,12.516030,24.277620,33.160000,200,79.696616,-0.030341,0.003793,-0.005057,,,0.012787,0.006162,60日突破＋單週大戶跳升＋前期未流失,60日突破；單週大戶增加至少1.50pp；跳升前大戶比例低於40%；跳升前3週未低於4週前
