signal_date,entry_date,stock_id,股票名稱,strategy,策略名稱,signal_close,entry_close,whale_base_4w_pct,whale_current_pct,whale_change_4w_pp,whale_relative_change_pct,prior_20d_return_pct,return_20d,return_60d,return_120d
2019-10-04,2019-10-07,8028,昇陽半導體,dip_5_10d_above_ma240,淺幅回檔承接,72.491889,72.491889,36.630000,28.270000,-8.360000,-22.822823,-6.300268,0.103004,0.071531,-0.286123
2019-10-04,2019-10-07,8213,志超,dip_5_10d_above_ma240,淺幅回檔承接,70.279397,70.476534,40.930000,38.320000,-2.610000,-6.376741,-6.060606,0.040559,0.027972,-0.167832
2019-10-04,2019-10-07,8299,群聯,dip_5_10d_above_ma240,淺幅回檔承接,687.275601,688.527469,77.140000,75.350000,-1.790000,-2.320456,-7.263514,0.070909,0.301818,0.029091
2019-10-04,2019-10-07,8358,金居,dip_5_10d_above_ma240,淺幅回檔承接,51.911614,53.177751,33.740000,26.380000,-7.360000,-21.813871,-9.392265,0.000000,0.026190,-0.214286
2019-10-04,2019-10-07,9914,美利達,dip_5_10d_above_ma240,淺幅回檔承接,372.916617,376.266168,88.230000,87.910000,-0.320000,-0.362688,-8.991826,0.047478,0.032641,-0.281899
2019-10-04,2019-10-07,9939,宏全,dip_5_10d_above_ma240,淺幅回檔承接,106.480262,105.105055,53.360000,54.810000,1.450000,2.717391,-6.712565,0.028037,0.164486,-0.048598
2019-10-04,2019-10-07,9946,三發地產,dip_5_10d_above_ma240,淺幅回檔承接,38.830837,38.570809,72.460000,71.200000,-1.260000,-1.738890,-5.485232,0.051685,0.226966,-0.431461
2019-10-04,2019-10-07,1762,中化生,dip_10_20d_above_ma240,多頭回檔承接,41.397186,41.781680,40.250000,40.430000,0.180000,0.447205,-10.152990,0.128834,0.095092,0.070552
2019-10-04,2019-10-07,2231,為升,dip_10_20d_above_ma240,多頭回檔承接,852.030125,835.323652,85.890000,84.430000,-1.460000,-1.699849,-10.211268,0.004000,-0.002000,-0.504000
2019-10-04,2019-10-07,2323,中環,dip_10_20d_above_ma240,多頭回檔承接,6.863569,6.774816,39.850000,39.830000,-0.020000,-0.050188,-19.546425,-0.043668,-0.161572,-0.353712
2019-10-04,2019-10-07,2615,萬海,dip_10_20d_above_ma240,多頭回檔承接,36.842560,37.467010,88.090000,88.140000,0.050000,0.056760,-12.158809,0.027778,0.027778,-0.161111
2019-10-04,2019-10-07,2732,六角,dip_10_20d_above_ma240,多頭回檔承接,236.638019,231.134810,56.170000,53.520000,-2.650000,-4.717821,-18.206522,0.132653,0.166667,-0.159864
2019-10-04,2019-10-07,3535,晶彩科,dip_10_20d_above_ma240,多頭回檔承接,41.186848,41.358819,15.890000,17.420000,1.530000,9.628697,-15.221239,-0.037422,-0.054054,-0.446985
2019-10-04,2019-10-07,3596,智易,dip_10_20d_above_ma240,多頭回檔承接,168.483821,172.367641,64.420000,59.630000,-4.790000,-7.435579,-14.859813,-0.034335,0.008584,-0.232833
2019-10-04,2019-10-07,3704,合勤控,dip_10_20d_above_ma240,多頭回檔承接,23.969595,23.969595,52.170000,51.990000,-0.180000,-0.345026,-12.553191,0.017032,-0.004866,-0.326034
2019-10-04,2019-10-07,4536,拓凱,dip_10_20d_above_ma240,多頭回檔承接,178.326391,173.231351,73.610000,74.230000,0.620000,0.842277,-10.543131,-0.047794,0.051471,-0.253676
2019-10-04,2019-10-07,4728,雙美,dip_10_20d_above_ma240,多頭回檔承接,98.334628,101.993075,62.610000,65.520000,2.910000,4.647820,-11.300000,-0.056522,-0.141304,-0.350000
2019-10-04,2019-10-07,5263,智崴,dip_10_20d_above_ma240,多頭回檔承接,340.097626,352.060859,65.600000,65.040000,-0.560000,-0.853659,-10.158014,-0.104369,-0.145631,-0.495146
2019-10-04,2019-10-07,6141,柏承,dip_10_20d_above_ma240,多頭回檔承接,54.989472,57.571137,50.320000,46.800000,-3.520000,-6.995231,-10.504202,-0.035874,-0.024664,-0.273543
2019-10-04,2019-10-07,6411,晶焱,dip_10_20d_above_ma240,多頭回檔承接,149.673705,148.936397,40.980000,41.090000,0.110000,0.268424,-16.460905,-0.138614,-0.016832,-0.174257
2019-10-04,2019-10-07,1103,嘉泥,ma20_support_uptrend,月線支撐,27.975251,28.285226,76.730000,76.660000,-0.070000,-0.091229,10.397554,0.035616,0.224658,-0.134247
2019-10-04,2019-10-07,1464,得力,ma20_support_uptrend,月線支撐,43.106070,45.029667,55.920000,56.960000,1.040000,1.859800,6.250000,0.029126,0.013592,-0.271845
2019-10-04,2019-10-07,1476,儒鴻,ma20_support_uptrend,月線支撐,1028.768514,1017.693255,90.890000,91.470000,0.580000,0.638134,6.632653,-0.054414,-0.024184,-0.349456
2019-10-04,2019-10-07,1504,東元,ma20_support_uptrend,月線支撐,45.458461,45.635342,73.520000,74.290000,0.770000,1.047334,4.471545,0.036822,0.031008,-0.071705
2019-10-04,2019-10-07,1560,中砂,ma20_support_uptrend,月線支撐,165.488981,165.488981,55.920000,56.510000,0.590000,1.055079,5.752961,0.129600,0.092800,-0.131200
2019-10-04,2019-10-07,1590,亞德客-KY,ma20_support_uptrend,月線支撐,506.433200,511.204442,84.830000,86.280000,1.450000,1.709301,17.936508,0.165333,0.238667,0.197333
2019-10-04,2019-10-07,1597,直得,ma20_support_uptrend,月線支撐,151.831656,149.421630,34.640000,34.900000,0.260000,0.750577,4.875149,0.050691,0.105991,-0.182028
2019-10-04,2019-10-07,1722,台肥,ma20_support_uptrend,月線支撐,78.250413,82.129205,54.110000,54.040000,-0.070000,-0.129366,0.541712,-0.001027,0.021561,-0.118070
2019-10-04,2019-10-07,1784,訊聯,ma20_support_uptrend,月線支撐,58.926438,57.978052,13.180000,13.180000,0.000000,0.000000,4.836895,0.008724,-0.112323,-0.316249
2019-10-04,2019-10-07,1785,光洋科,ma20_support_uptrend,月線支撐,71.057382,70.296596,32.820000,33.740000,0.920000,2.803169,4.474273,-0.023810,-0.028139,-0.253247
2019-10-04,2019-10-07,2059,川湖,ma20_support_uptrend,月線支撐,589.790007,593.048515,89.300000,89.670000,0.370000,0.414334,9.696970,0.038462,-0.032967,-0.189560
2019-10-04,2019-10-07,2105,正新,ma20_support_uptrend,月線支撐,197.349665,196.915453,81.480000,81.750000,0.270000,0.331370,4.482759,0.065050,-0.071665,-0.292172
2019-10-04,2019-10-07,2207,和泰車,ma20_support_uptrend,月線支撐,826.676059,827.546244,96.070000,96.110000,0.040000,0.041636,9.953704,0.198738,0.411146,0.030494
2019-10-04,2019-10-07,2301,光寶科,ma20_support_uptrend,月線支撐,103.465689,103.042516,81.020000,81.080000,0.060000,0.074056,0.617284,0.043121,0.010267,-0.134497
2019-10-04,2019-10-07,2313,華通,ma20_support_uptrend,月線支撐,52.912263,53.261288,63.240000,65.550000,2.310000,3.652751,13.813814,0.150721,0.231979,-0.108781
2019-10-04,2019-10-07,2330,台積電,ma20_support_uptrend,月線支撐,534.327392,537.226093,95.710000,95.810000,0.100000,0.104482,8.189046,0.118705,0.228338,0.035383
2019-10-04,2019-10-07,2337,旺宏,ma20_support_uptrend,月線支撐,27.822265,28.205726,34.260000,37.100000,2.840000,8.289550,10.490694,-0.051360,0.148036,-0.057402
2019-10-04,2019-10-07,2338,光罩,ma20_support_uptrend,月線支撐,62.214796,64.314068,42.310000,44.390000,2.080000,4.916095,5.161290,-0.065282,0.035608,-0.212166
2019-10-04,2019-10-07,2345,智邦,ma20_support_uptrend,月線支撐,405.660769,416.243224,84.940000,84.650000,-0.290000,-0.341417,5.828221,0.019774,-0.011299,-0.014124
2019-10-04,2019-10-07,2347,聯強,ma20_support_uptrend,月線支撐,110.452223,110.452223,79.080000,78.250000,-0.830000,-1.049570,0.546448,-0.002717,0.016304,0.010870
2019-10-04,2019-10-07,2352,佳世達,ma20_support_uptrend,月線支撐,23.685255,23.738841,55.090000,55.880000,0.790000,1.434017,2.790698,0.038375,-0.038375,-0.273138
2019-10-04,2019-10-07,2354,鴻準,ma20_support_uptrend,月線支撐,203.866211,199.776302,67.580000,67.730000,0.150000,0.221959,2.531646,0.062992,0.044094,-0.137008
2019-10-04,2019-10-07,2367,燿華,ma20_support_uptrend,月線支撐,64.160541,63.617575,54.930000,49.780000,-5.150000,-9.375569,9.752322,-0.027027,-0.028450,-0.395448
2019-10-04,2019-10-07,2385,群光,ma20_support_uptrend,月線支撐,337.927260,337.203647,88.790000,89.160000,0.370000,0.416714,4.943820,0.025751,-0.047210,-0.101190
2019-10-04,2019-10-07,2388,威盛,ma20_support_uptrend,月線支撐,7.314526,7.261368,74.280000,74.340000,0.060000,0.080775,6.501548,-0.051245,0.064422,-0.284041
2019-10-04,2019-10-07,2392,正崴,ma20_support_uptrend,月線支撐,89.262271,91.216028,53.150000,51.800000,-1.350000,-2.539981,3.835227,0.194110,0.228916,-0.078983
2019-10-04,2019-10-07,2395,研華,ma20_support_uptrend,月線支撐,773.322210,778.855822,95.040000,95.060000,0.020000,0.021044,5.075188,0.095915,0.060391,-0.085258
2019-10-04,2019-10-07,2401,凌陽,ma20_support_uptrend,月線支撐,29.390466,28.873028,41.280000,39.410000,-1.870000,-4.530039,-2.405498,-0.025090,-0.014337,-0.311111
2019-10-04,2019-10-07,2402,毅嘉,ma20_support_uptrend,月線支撐,31.646550,31.833808,41.730000,41.440000,-0.290000,-0.694944,0.595238,0.005882,-0.014706,-0.288235
2019-10-04,2019-10-07,2404,漢唐,ma20_support_uptrend,月線支撐,434.857090,434.857090,63.840000,64.800000,0.960000,1.503759,1.261830,0.021807,0.214953,0.084112
2019-10-04,2019-10-07,2412,中華電,ma20_support_uptrend,月線支撐,215.791819,216.755175,80.670000,80.900000,0.230000,0.285112,1.818182,0.008889,-0.026667,-0.048889
2019-10-04,2019-10-07,2431,聯昌,ma20_support_uptrend,月線支撐,16.745068,16.200513,36.380000,37.480000,1.100000,3.023639,18.269231,0.004202,-0.046218,-0.393277
2019-10-04,2019-10-07,2436,偉詮電,ma20_support_uptrend,月線支撐,36.455651,35.867657,26.350000,26.380000,0.030000,0.113852,-1.933216,-0.020036,-0.023679,-0.140255
2019-10-04,2019-10-07,2439,美律,ma20_support_uptrend,月線支撐,465.351442,453.607557,56.590000,58.370000,1.780000,3.145432,4.966887,-0.048544,0.093851,-0.168285
2019-10-04,2019-10-07,2448,名稱待補,ma20_support_uptrend,月線支撐,38.612345,38.917580,34.750000,36.510000,1.760000,5.064748,7.430998,0.160784,0.288235,0.147059
2019-10-04,2019-10-07,2454,聯發科,ma20_support_uptrend,月線支撐,917.167101,913.598358,88.560000,88.210000,-0.350000,-0.395212,5.616438,0.130208,0.149740,-0.084635
2019-10-04,2019-10-07,2455,全新,ma20_support_uptrend,月線支撐,241.913651,250.710511,53.120000,59.300000,6.180000,11.634036,14.464100,0.109649,0.078947,-0.258772
2019-10-04,2019-10-07,2456,名稱待補,ma20_support_uptrend,月線支撐,102.807260,104.026800,31.960000,34.960000,3.000000,9.386733,7.388535,0.060961,0.524033,0.114889
2019-10-04,2019-10-07,2482,連宇,ma20_support_uptrend,月線支撐,18.595235,19.328381,54.570000,51.530000,-3.040000,-5.570826,29.767442,-0.093103,-0.155172,-0.310345
2019-10-04,2019-10-07,2485,兆赫,ma20_support_uptrend,月線支撐,60.397437,60.783774,21.510000,22.150000,0.640000,2.975360,-0.635593,-0.080508,-0.133475,-0.400424
2019-10-04,2019-10-07,2542,興富發,ma20_support_uptrend,月線支撐,360.137569,360.531593,72.630000,71.860000,-0.770000,-1.060168,2.082830,0.037158,0.012022,-0.099637
2019-10-04,2019-10-07,2548,華固,ma20_support_uptrend,月線支撐,352.137992,353.004260,72.560000,71.940000,-0.620000,-0.854465,1.245330,0.084663,0.136196,0.013497
2019-10-04,2019-10-07,2801,彰銀,ma20_support_uptrend,月線支撐,48.735328,48.622515,81.300000,81.500000,0.200000,0.246002,7.196030,0.090487,0.058005,-0.099768
2019-10-04,2019-10-07,2820,華票,ma20_support_uptrend,月線支撐,37.292226,37.416533,61.270000,61.460000,0.190000,0.310103,1.351351,-0.009967,-0.003322,-0.059801
2019-10-04,2019-10-07,2834,臺企銀,ma20_support_uptrend,月線支撐,21.032045,20.948252,57.990000,58.000000,0.010000,0.017244,2.448980,0.020000,0.008000,-0.196000
2019-10-04,2019-10-07,2880,華南金,ma20_support_uptrend,月線支撐,61.886796,61.886796,73.730000,74.140000,0.410000,0.556083,5.500000,0.061611,0.042654,-0.130332
2019-10-04,2019-10-07,2892,第一金,ma20_support_uptrend,月線支撐,62.141223,61.858762,67.480000,67.300000,-0.180000,-0.266746,2.564103,0.038813,0.082192,-0.079909
2019-10-04,2019-10-07,2903,遠百,ma20_support_uptrend,月線支撐,54.647665,56.313752,77.010000,77.190000,0.180000,0.233736,0.408163,0.001972,0.019724,-0.153846
2019-10-04,2019-10-07,2913,農林,ma20_support_uptrend,月線支撐,13.560783,13.642970,59.760000,60.300000,0.540000,0.903614,3.448276,0.000000,-0.012048,-0.204819
2019-10-04,2019-10-07,2929,淘帝-KY,ma20_support_uptrend,月線支撐,182.298168,183.036217,42.730000,41.720000,-1.010000,-2.363679,0.508647,0.033266,0.130215,-0.255276
2019-10-04,2019-10-07,3014,聯陽,ma20_support_uptrend,月線支撐,74.021125,73.375055,31.530000,31.350000,-0.180000,-0.570885,9.413370,0.139623,0.124528,0.088050
2019-10-04,2019-10-07,3034,聯詠,ma20_support_uptrend,月線支撐,542.149424,535.053228,86.320000,86.120000,-0.200000,-0.231696,2.688172,0.137931,0.180371,-0.007958
2019-10-04,2019-10-07,3037,欣興,ma20_support_uptrend,月線支撐,78.698759,80.609766,74.420000,74.080000,-0.340000,-0.456866,9.818182,-0.025862,-0.060345,-0.252155
2019-10-04,2019-10-07,3045,台灣大,ma20_support_uptrend,月線支撐,178.657832,178.657832,93.440000,93.470000,0.030000,0.032106,1.339286,0.017621,-0.008811,-0.083700
2019-10-04,2019-10-07,3052,夆典,ma20_support_uptrend,月線支撐,27.391307,27.180605,55.820000,56.340000,0.520000,0.931566,14.035088,-0.027132,-0.050388,-0.217054
2019-10-04,2019-10-07,3078,僑威,ma20_support_uptrend,月線支撐,63.402370,62.279099,45.980000,46.520000,0.540000,1.174424,1.397206,0.080160,0.076152,-0.164329
2019-10-04,2019-10-07,3090,日電貿,ma20_support_uptrend,月線支撐,249.970593,248.990316,24.230000,25.300000,1.070000,4.416013,6.250000,-0.041339,0.037402,-0.104331
2019-10-04,2019-10-07,3105,穩懋,ma20_support_uptrend,月線支撐,224.218478,229.350239,75.070000,76.080000,1.010000,1.345411,5.380334,0.111876,0.049914,-0.074010
2019-10-04,2019-10-07,3152,璟德,ma20_support_uptrend,月線支撐,501.306637,506.876711,77.960000,78.340000,0.380000,0.487429,19.469027,-0.062271,0.304029,-0.038462
2019-10-04,2019-10-07,3163,波若威,ma20_support_uptrend,月線支撐,56.464332,55.759996,32.910000,34.740000,1.830000,5.560620,1.691332,0.000000,0.082105,-0.312632
2019-10-04,2019-10-07,3211,順達,ma20_support_uptrend,月線支撐,146.087852,149.281029,26.000000,26.990000,0.990000,3.807692,9.909910,0.139037,0.087344,0.156863
2019-10-04,2019-10-07,3217,優群,ma20_support_uptrend,月線支撐,141.653470,139.931987,45.010000,44.240000,-0.770000,-1.710731,-0.518135,0.066784,0.203866,0.514938
2019-10-04,2019-10-07,3221,台嘉碩,ma20_support_uptrend,月線支撐,42.752218,42.752218,25.790000,26.780000,0.990000,3.838697,0.642398,-0.002128,0.131915,-0.238298
2019-10-04,2019-10-07,3231,緯創,ma20_support_uptrend,月線支撐,101.178148,101.371605,56.710000,59.260000,2.550000,4.496561,5.231388,0.040076,0.083969,-0.043893
2019-10-04,2019-10-07,3338,泰碩,ma20_support_uptrend,月線支撐,127.416064,133.713178,39.680000,43.140000,3.460000,8.719758,5.199115,-0.043086,-0.038076,-0.123246
2019-10-04,2019-10-07,3360,尚立,ma20_support_uptrend,月線支撐,39.393914,38.020706,17.390000,17.390000,0.000000,0.000000,8.510638,-0.011287,-0.148984,-0.372460
2019-10-04,2019-10-07,3419,譁裕,ma20_support_uptrend,月線支撐,22.947448,22.823071,28.240000,28.120000,-0.120000,-0.424929,5.730659,0.013624,-0.008174,-0.365123
2019-10-04,2019-10-07,3479,安勤,ma20_support_uptrend,月線支撐,153.758410,157.171050,45.930000,46.300000,0.370000,0.805574,2.528445,-0.013269,-0.069964,-0.226779
2019-10-04,2019-10-07,3515,華擎,ma20_support_uptrend,月線支撐,194.213136,195.602357,71.130000,71.300000,0.170000,0.238999,18.074324,0.061080,0.105114,0.803977
2019-10-04,2019-10-07,3527,聚積,ma20_support_uptrend,月線支撐,288.724608,281.289640,37.060000,35.100000,-1.960000,-5.288721,-4.115226,0.048458,0.013216,-0.247577
2019-10-04,2019-10-07,3530,晶相光,ma20_support_uptrend,月線支撐,103.518703,105.056110,57.440000,57.810000,0.370000,0.644150,10.624315,-0.043902,0.014634,-0.169756
2019-10-04,2019-10-07,3533,嘉澤,ma20_support_uptrend,月線支撐,499.619133,495.060564,77.650000,78.570000,0.920000,1.184804,10.040161,0.027624,0.202578,0.090239
2019-10-04,2019-10-07,3537,堡達,ma20_support_uptrend,月線支撐,71.756237,71.756237,27.220000,27.220000,0.000000,0.000000,8.160000,0.001479,-0.023669,-0.144970
2019-10-04,2019-10-07,3557,嘉威,ma20_support_uptrend,月線支撐,27.873476,27.942986,59.000000,57.950000,-1.050000,-1.779661,24.534161,-0.017413,-0.050995,-0.079802
2019-10-04,2019-10-07,3558,神準,ma20_support_uptrend,月線支撐,157.072105,155.014392,48.980000,48.980000,0.000000,0.000000,1.777778,0.203540,0.092920,-0.185841
2019-10-04,2019-10-07,3617,碩天,ma20_support_uptrend,月線支撐,168.010792,167.500637,74.670000,73.960000,-0.710000,-0.950850,9.899889,0.001015,0.147208,-0.204061
2019-10-04,2019-10-07,3645,達邁,ma20_support_uptrend,月線支撐,68.780704,68.236983,31.870000,33.920000,2.050000,6.432382,2.532928,0.001992,0.045817,-0.357570
2019-10-04,2019-10-07,3698,名稱待補,ma20_support_uptrend,月線支撐,20.001079,20.001079,60.600000,60.830000,0.230000,0.379538,3.076923,0.047761,0.089552,-0.244776
2019-10-04,2019-10-07,3708,上緯投控,ma20_support_uptrend,月線支撐,90.739294,91.291236,39.920000,40.550000,0.630000,1.578156,0.858896,0.016929,0.018138,-0.239420
2019-10-04,2019-10-07,3711,日月光投控,ma20_support_uptrend,月線支撐,78.025864,78.668934,86.200000,85.960000,-0.240000,-0.278422,2.103787,0.084469,0.128065,-0.152589
2019-10-04,2019-10-07,4105,東洋,ma20_support_uptrend,月線支撐,297.191162,300.505562,68.010000,67.510000,-0.500000,-0.735186,3.196931,0.022059,0.006127,-0.189951
2019-10-04,2019-10-07,4119,旭富,ma20_support_uptrend,月線支撐,291.344285,291.344285,58.610000,58.460000,-0.150000,-0.255929,2.615694,0.107843,0.063725,0.446078
2019-10-04,2019-10-07,4142,國光生,ma20_support_uptrend,月線支撐,26.100000,25.850000,56.690000,56.210000,-0.480000,-0.846710,0.578035,-0.013540,-0.034816,0.087041
2019-10-04,2019-10-07,4528,江興鍛,ma20_support_uptrend,月線支撐,116.665238,117.912994,62.290000,62.010000,-0.280000,-0.449510,13.793103,-0.059965,-0.130511,-0.363316
2019-10-04,2019-10-07,4915,致伸,ma20_support_uptrend,月線支撐,85.682928,87.328040,66.570000,65.250000,-1.320000,-1.982875,5.574324,0.045526,0.006279,-0.305338
2019-10-04,2019-10-07,4938,和碩,ma20_support_uptrend,月線支撐,82.814314,84.488869,75.190000,75.550000,0.360000,0.478787,3.816794,0.104505,0.236036,0.113514
2019-10-04,2019-10-07,4947,名稱待補,ma20_support_uptrend,月線支撐,294.915559,296.610476,63.850000,60.570000,-3.280000,-5.137040,-3.867403,0.022857,0.200000,0.291429
2019-10-04,2019-10-07,5225,東科-KY,ma20_support_uptrend,月線支撐,86.983793,87.426084,59.330000,58.920000,-0.410000,-0.691050,15.913556,-0.028668,-0.059022,-0.549266
2019-10-04,2019-10-07,5258,虹堡,ma20_support_uptrend,月線支撐,30.948960,31.439348,47.390000,47.410000,0.020000,0.042203,-3.236797,-0.086655,0.038128,-0.183709
2019-10-04,2019-10-07,5264,名稱待補,ma20_support_uptrend,月線支撐,74.487594,74.487594,73.080000,74.280000,1.200000,1.642036,5.313093,-0.034234,-0.143243,-0.316216
2019-10-04,2019-10-07,5272,笙科,ma20_support_uptrend,月線支撐,40.975423,39.717696,17.180000,16.780000,-0.400000,-2.328289,-3.129890,-0.091667,-0.100000,-0.466667
2019-10-04,2019-10-07,5299,杰力,ma20_support_uptrend,月線支撐,129.720757,129.186927,39.730000,33.680000,-6.050000,-15.227788,2.100840,0.037190,-0.012397,-0.301653
2019-10-04,2019-10-07,5305,名稱待補,ma20_support_uptrend,月線支撐,67.027882,67.027882,66.880000,66.990000,0.110000,0.164474,0.365854,0.012151,-0.038882,-0.025516
2019-10-04,2019-10-07,5434,崇越,ma20_support_uptrend,月線支撐,310.141353,311.428247,59.060000,58.710000,-0.350000,-0.592618,3.101604,0.012397,0.100207,-0.023760
2019-10-04,2019-10-07,5457,宣德,ma20_support_uptrend,月線支撐,42.841648,42.543723,75.120000,71.810000,-3.310000,-4.406283,3.901734,-0.037815,0.218487,-0.140056
2019-10-04,2019-10-07,5478,智冠,ma20_support_uptrend,月線支撐,139.338167,137.812567,67.100000,67.790000,0.690000,1.028316,2.750000,-0.034440,0.008610,-0.059041
2019-10-04,2019-10-07,5487,通泰,ma20_support_uptrend,月線支撐,81.486773,76.360122,36.490000,36.400000,-0.090000,-0.246643,39.026700,-0.048292,-0.003534,-0.307420
2019-10-04,2019-10-07,6111,光聚晶電,ma20_support_uptrend,月線支撐,54.764182,53.519542,41.990000,41.630000,-0.360000,-0.857347,6.796117,-0.013953,-0.105116,-0.422326
2019-10-04,2019-10-07,6120,達運,ma20_support_uptrend,月線支撐,29.019440,28.552639,64.120000,64.040000,-0.080000,-0.124766,2.754821,-0.098093,-0.100817,-0.435967
2019-10-04,2019-10-07,6121,新普,ma20_support_uptrend,月線支撐,473.105757,472.248681,77.210000,77.300000,0.090000,0.116565,6.976744,0.012704,0.121597,0.038113
2019-10-04,2019-10-07,6122,擎邦,ma20_support_uptrend,月線支撐,20.794679,20.713450,20.040000,21.810000,1.770000,8.832335,11.304348,-0.019608,0.011765,0.066667
2019-10-04,2019-10-07,6138,茂達,ma20_support_uptrend,月線支撐,78.602488,78.095375,16.330000,18.000000,1.670000,10.226577,1.806240,0.217532,0.287338,0.008117
2019-10-04,2019-10-07,6153,嘉聯益,ma20_support_uptrend,月線支撐,54.458520,54.533947,44.900000,45.240000,0.340000,0.757238,3.586801,0.060858,0.011065,-0.266943
2019-10-04,2019-10-07,6176,瑞儀,ma20_support_uptrend,月線支撐,340.599455,344.787153,80.800000,81.440000,0.640000,0.792079,6.086957,-0.028340,-0.016194,-0.287449
2019-10-04,2019-10-07,6182,合晶,ma20_support_uptrend,月線支撐,47.237143,46.678950,20.920000,21.340000,0.420000,2.007648,3.044140,0.068759,0.103139,-0.149477
2019-10-04,2019-10-07,6224,聚鼎,ma20_support_uptrend,月線支撐,155.201856,154.981399,42.960000,43.200000,0.240000,0.558659,4.296296,-0.035562,-0.044097,-0.147937
2019-10-04,2019-10-07,6239,力成,ma20_support_uptrend,月線支撐,281.500978,286.410879,83.220000,84.680000,1.460000,1.754386,11.111111,0.082286,0.142857,0.057143
2019-10-04,2019-10-07,6257,矽格,ma20_support_uptrend,月線支撐,98.278548,96.729746,41.160000,39.430000,-1.730000,-4.203110,0.287356,0.077147,0.082969,-0.020378
2019-10-04,2019-10-07,6284,佳邦,ma20_support_uptrend,月線支撐,55.684027,57.825720,53.260000,50.000000,-3.260000,-6.120916,3.680982,0.007123,0.065825,-0.272052
2019-10-04,2019-10-07,6288,名稱待補,ma20_support_uptrend,月線支撐,22.054149,21.949627,50.830000,51.750000,0.920000,1.809955,0.956938,0.173810,0.254762,-0.190476
2019-10-04,2019-10-07,6435,大中,ma20_support_uptrend,月線支撐,135.735529,132.719184,43.890000,43.890000,0.000000,0.000000,1.809955,0.009091,0.145455,-0.309091
2019-10-04,2019-10-07,6438,迅得,ma20_support_uptrend,月線支撐,72.563558,73.144066,16.220000,16.260000,0.040000,0.246609,-0.477707,0.119048,0.246032,-0.220635
2019-10-04,2019-10-07,6470,宇智,ma20_support_uptrend,月線支撐,68.245003,67.850523,28.770000,27.990000,-0.780000,-2.711157,11.853448,-0.039729,-0.039729,-0.266473
2019-10-04,2019-10-07,6486,互動,ma20_support_uptrend,月線支撐,78.260235,78.260235,45.210000,45.210000,0.000000,0.000000,3.125000,0.015810,0.050066,-0.052701
2019-10-04,2019-10-07,6591,動力-KY,ma20_support_uptrend,月線支撐,49.778321,48.872292,28.450000,28.420000,-0.030000,-0.105448,11.323004,-0.017448,0.352236,-0.199564
2019-10-04,2019-10-07,6669,緯穎,ma20_support_uptrend,月線支撐,475.333333,477.427313,78.060000,79.820000,1.760000,2.254676,3.181818,0.111842,0.381579,0.530702
2019-10-04,2019-10-07,6670,復盛應用,ma20_support_uptrend,月線支撐,195.824468,196.882979,81.430000,84.050000,2.620000,3.217487,8.504399,-0.043011,-0.032258,-0.204301
2019-10-04,2019-10-07,6683,雍智科技,ma20_support_uptrend,月線支撐,205.502890,203.976879,33.220000,33.150000,-0.070000,-0.210716,0.000000,0.117207,0.137157,-0.112219
2019-10-04,2019-10-07,8059,凱碩,ma20_support_uptrend,月線支撐,20.176545,21.019744,40.790000,40.740000,-0.050000,-0.122579,11.295681,-0.031519,-0.108883,-0.186246
2019-10-04,2019-10-07,8081,致新,ma20_support_uptrend,月線支撐,308.071806,316.802586,52.700000,53.390000,0.690000,1.309298,2.066116,0.011811,0.011811,-0.094488
2019-10-04,2019-10-07,8086,宏捷科,ma20_support_uptrend,月線支撐,118.971582,120.465517,37.390000,42.750000,5.360000,14.335384,13.618677,0.296505,0.183766,-0.024803
2019-10-04,2019-10-07,8112,至上,ma20_support_uptrend,月線支撐,63.130737,62.718117,33.660000,34.740000,1.080000,3.208556,6.434783,-0.046053,0.000000,0.057566
2019-10-04,2019-10-07,8155,博智,ma20_support_uptrend,月線支撐,120.234775,119.447899,49.840000,49.840000,0.000000,0.000000,4.229195,0.181818,0.389987,1.002635
2019-10-04,2019-10-07,8210,勤誠,ma20_support_uptrend,月線支撐,191.305160,192.573762,70.400000,70.820000,0.420000,0.596591,3.713893,0.003953,0.139657,0.085639
2019-10-04,2019-10-07,8489,三貝德,ma20_support_uptrend,月線支撐,224.443520,218.930872,42.770000,44.910000,2.140000,5.003507,0.352113,-0.046763,-0.237410,-0.545324
2019-10-04,2019-10-07,8499,鼎炫-KY,ma20_support_uptrend,月線支撐,145.210260,143.547547,80.220000,79.050000,-1.170000,-1.458489,0.578535,-0.096525,-0.158301,-0.332819
2019-10-04,2019-10-07,8926,台汽電,ma20_support_uptrend,月線支撐,79.459438,79.189167,52.070000,53.110000,1.040000,1.997311,4.255319,0.000000,0.018771,0.037543
2019-10-04,2019-10-07,9802,鈺齊-KY,ma20_support_uptrend,月線支撐,126.829724,128.522668,73.390000,72.490000,-0.900000,-1.226325,3.930636,0.394072,0.443469,-0.023052
2019-10-04,2019-10-07,9910,豐泰,ma20_support_uptrend,月線支撐,701.298871,688.775677,94.490000,94.730000,0.240000,0.253995,10.617284,-0.070455,-0.109091,-0.384091
2019-10-04,2019-10-07,9935,慶豐富,ma20_support_uptrend,月線支撐,27.616017,26.978418,54.660000,56.010000,1.350000,2.469813,3.898051,0.379809,0.233939,-0.312328
2019-10-04,2019-10-07,2347,聯強,ma20_reclaim_uptrend,月線重新站回,110.452223,110.452223,79.080000,78.250000,-0.830000,-1.049570,0.546448,-0.002717,0.016304,0.010870
