signal_date,entry_date,stock_id,股票名稱,strategy,價格型態,signal_close,entry_close,whale_lag4_pct,whale_lag3_pct,whale_lag2_pct,whale_lag1_pct,whale_current_pct,單週大戶變化(百分點),兩週大戶變化(百分點),四週大戶變化(百分點),單週相對變化(%),兩週相對變化(%),跳升前3週最低大戶比例(%),selected_lot_bucket,prior_20d_return_pct,return_5d,return_10d,return_20d,return_60d,return_120d,excess_0050_5d,excess_0050_10d
2022-02-11,2022-02-14,3050,鈺德,breakout_60d,60日突破,31.017242,29.098650,48.150000,48.250000,48.570000,49.190000,49.480000,0.290000,0.910000,1.330000,0.589551,1.873585,48.250000,1000,2.374670,0.030220,0.013736,-0.032967,-0.046703,-0.089033,0.022511,0.029504
2022-02-11,2022-02-14,3402,漢科,breakout_60d,60日突破,143.947440,147.282130,29.410000,29.720000,30.870000,30.050000,31.260000,1.210000,0.390000,1.850000,4.026622,1.263362,29.720000,600,9.167545,-0.007547,-0.022642,-0.049057,-0.136792,-0.049333,-0.015256,-0.006874
2022-02-11,2022-02-14,3665,貿聯-KY,breakout_60d,60日突破,574.702770,551.454276,77.960000,80.290000,80.100000,83.330000,82.990000,-0.340000,2.890000,5.030000,-0.408016,3.607990,80.100000,100,17.938931,-0.032040,0.000000,0.003373,0.072513,0.083207,-0.039749,0.015767
2022-02-11,2022-02-14,4904,遠傳,breakout_60d,60日突破,131.376425,131.770357,90.220000,90.250000,90.370000,90.510000,90.740000,0.230000,0.370000,0.520000,0.254116,0.409428,90.250000,600,4.545455,0.029895,0.049327,0.106129,0.228700,0.206454,0.022187,0.065095
2022-02-11,2022-02-14,6197,佳必琪,breakout_60d,60日突破,104.811104,104.324742,42.970000,42.910000,42.890000,43.100000,43.700000,0.600000,0.810000,0.730000,1.392111,1.888552,42.890000,800,4.106280,0.130536,0.065268,-0.025641,-0.132867,-0.039382,0.122828,0.081035
2022-02-11,2022-02-14,6548,長科*,breakout_60d,60日突破,1269.559070,1251.926305,92.060000,91.710000,91.720000,91.940000,92.720000,0.780000,1.000000,0.660000,0.848379,1.090275,91.710000,100,12.266112,-0.023474,-0.032864,-0.122066,-0.167136,-0.247434,-0.031183,-0.017097
2022-02-11,2022-02-14,9933,中鼎,breakout_60d,60日突破,102.438989,102.822656,63.350000,63.790000,63.920000,64.210000,64.540000,0.330000,0.620000,1.190000,0.513939,0.969962,63.790000,800,7.516779,0.032338,0.033582,0.121891,0.155473,0.137866,0.024630,0.049349
2022-02-18,2022-02-21,1611,中電,dip_5_10d_above_ma240,淺幅回檔承接,32.554593,33.103266,52.220000,50.740000,49.380000,49.110000,49.690000,0.580000,0.310000,-2.530000,1.181022,0.627785,49.110000,1000,-8.247423,0.002762,-0.049724,0.060773,0.022099,0.015982,0.026059,0.038246
2022-02-18,2022-02-21,2358,名稱未提供,dip_5_10d_above_ma240,淺幅回檔承接,14.682698,14.950196,27.870000,28.700000,28.720000,30.650000,28.930000,-1.720000,0.210000,1.060000,-5.611746,0.731198,28.700000,1000,-6.083650,0.033797,-0.067594,-0.015905,-0.242545,-0.401590,0.057093,0.020375
2022-02-18,2022-02-21,2405,輔信,dip_5_10d_above_ma240,淺幅回檔承接,18.848674,18.783227,17.490000,17.230000,17.820000,17.390000,18.080000,0.690000,0.260000,0.590000,3.967798,1.459035,17.230000,1000,-7.096774,-0.041812,-0.090592,-0.010453,-0.101045,-0.027875,-0.018516,-0.002623
2022-02-18,2022-02-21,2426,鼎元,dip_5_10d_above_ma240,淺幅回檔承接,37.532120,37.326276,31.910000,34.180000,32.590000,33.430000,34.280000,0.850000,1.690000,2.370000,2.542626,5.185640,32.590000,1000,-6.972789,-0.022059,-0.113971,-0.022059,-0.194853,-0.273897,0.001237,-0.026001
2022-02-18,2022-02-21,2484,希華,dip_5_10d_above_ma240,淺幅回檔承接,67.153277,66.655107,15.610000,16.230000,16.320000,16.340000,16.230000,-0.110000,-0.090000,0.620000,-0.673195,-0.551471,16.230000,1000,-5.734266,-0.004484,-0.101644,0.047833,0.115097,0.254111,0.018812,-0.013675
2022-02-18,2022-02-21,2498,宏達電,dip_5_10d_above_ma240,淺幅回檔承接,246.017214,240.782805,44.680000,44.850000,45.330000,45.240000,46.180000,0.940000,0.850000,1.500000,2.077807,1.875138,44.850000,400,-8.611111,-0.054348,-0.118012,-0.079193,-0.270186,0.001553,-0.031052,-0.030043
2022-02-18,2022-02-21,3455,由田,dip_5_10d_above_ma240,淺幅回檔承接,177.670268,174.679778,37.330000,37.710000,33.820000,34.120000,35.350000,1.230000,1.530000,-1.980000,3.604924,4.523950,33.820000,400,-5.164319,0.017120,-0.063444,0.003021,-0.154079,-0.090634,0.040416,0.024525
2022-02-18,2022-02-21,3484,崧騰,dip_5_10d_above_ma240,淺幅回檔承接,265.595884,267.481772,33.170000,32.800000,32.910000,33.560000,34.180000,0.620000,1.270000,1.010000,1.847437,3.859009,32.800000,400,-6.215316,-0.041128,-0.139835,-0.130435,-0.271445,-0.274971,-0.017832,-0.051866
2022-02-18,2022-02-21,3546,宇峻,dip_5_10d_above_ma240,淺幅回檔承接,270.466795,268.252447,35.590000,35.000000,35.070000,34.970000,35.790000,0.820000,0.720000,0.200000,2.344867,2.053037,34.970000,200,-6.352683,0.022406,-0.044811,-0.011792,-0.055425,-0.093843,0.045702,0.043158
2022-02-18,2022-02-21,6143,振曜,dip_5_10d_above_ma240,淺幅回檔承接,158.017371,158.311630,32.980000,34.030000,34.760000,34.770000,35.470000,0.700000,0.710000,2.490000,2.013230,2.042578,34.030000,600,-6.118881,-0.042751,-0.135688,-0.074349,-0.079926,0.111825,-0.019455,-0.047718
2022-02-18,2022-02-21,6158,禾昌,dip_5_10d_above_ma240,淺幅回檔承接,72.980521,70.971883,32.570000,32.740000,35.140000,35.090000,34.450000,-0.640000,-0.690000,1.880000,-1.823881,-1.963574,32.740000,1000,-5.673077,-0.054507,-0.207547,-0.226415,-0.295597,-0.370204,-0.031211,-0.119578
2022-02-18,2022-02-21,6217,中探針,dip_5_10d_above_ma240,淺幅回檔承接,89.902693,89.577548,13.550000,14.870000,14.380000,15.740000,16.000000,0.260000,1.620000,2.450000,1.651842,11.265647,14.380000,800,-5.792164,0.030853,-0.108893,0.012704,0.034483,0.127869,0.054149,-0.020924
2022-02-18,2022-02-21,6438,迅得,dip_5_10d_above_ma240,淺幅回檔承接,143.833988,141.375288,35.540000,36.470000,36.730000,36.240000,36.250000,0.010000,-0.480000,0.710000,0.027594,-1.306834,36.240000,600,-7.509881,0.026087,-0.021739,0.108696,-0.060870,-0.149086,0.049383,0.066230
2022-02-18,2022-02-21,2614,東森,dip_10_20d_above_ma240,多頭回檔承接,29.815631,29.431189,33.660000,31.230000,30.310000,30.950000,31.700000,0.750000,1.390000,-1.960000,2.423263,4.585945,30.310000,1000,-16.407186,-0.027576,-0.123367,-0.068215,-0.234534,,-0.004280,-0.035398
2022-02-18,2022-02-21,3491,昇達科,dip_10_20d_above_ma240,多頭回檔承接,541.461746,533.207756,52.660000,51.820000,52.510000,50.040000,50.870000,0.830000,-1.640000,-1.790000,1.658673,-3.123215,50.040000,100,-10.382514,-0.021672,-0.120743,0.065015,-0.117647,0.093619,0.001624,-0.032774
2022-02-18,2022-02-21,4720,德淵,dip_10_20d_above_ma240,多頭回檔承接,32.875910,32.195048,46.870000,47.790000,48.130000,48.160000,47.910000,-0.250000,-0.220000,1.040000,-0.519103,-0.457095,47.790000,1000,-17.961165,-0.024169,-0.087613,-0.048338,-0.111782,-0.135507,-0.000873,0.000356
2022-02-18,2022-02-21,8114,振樺電,dip_10_20d_above_ma240,多頭回檔承接,318.202441,321.247441,62.210000,62.280000,62.300000,62.520000,62.730000,0.210000,0.430000,0.520000,0.335893,0.690209,62.280000,200,-13.278008,-0.037915,-0.098578,-0.047393,0.123223,0.481402,-0.014618,-0.010609
2022-02-18,2022-02-21,1560,中砂,breakout_20d,20日突破,335.636329,322.671836,59.720000,59.200000,59.950000,59.190000,61.700000,2.510000,1.750000,1.980000,4.240581,2.919099,59.190000,200,3.097345,0.040179,-0.035714,0.111607,0.142857,0.417011,0.063475,0.052255
2022-02-18,2022-02-21,2313,華通,breakout_20d,20日突破,72.156132,71.117914,61.080000,62.700000,62.320000,63.430000,66.900000,3.470000,4.580000,5.820000,5.470598,7.349166,62.320000,1000,14.470588,0.008342,-0.095933,0.008342,0.056415,0.104041,0.031638,-0.007964
2022-02-18,2022-02-21,2328,廣宇,breakout_20d,20日突破,67.027850,67.288997,34.580000,35.030000,35.220000,35.770000,35.780000,0.010000,0.560000,1.200000,0.027956,1.590006,35.030000,1000,3.078983,-0.002587,-0.049159,-0.034929,-0.093144,-0.068564,0.020709,0.038810
2022-02-18,2022-02-21,2337,旺宏,breakout_20d,20日突破,41.090586,40.726146,36.380000,36.480000,36.650000,37.480000,40.980000,3.500000,4.330000,4.600000,9.338314,11.814461,36.480000,1000,12.609238,-0.011186,-0.070470,-0.054810,-0.120805,-0.202697,0.012111,0.017500
2022-02-18,2022-02-21,2344,華邦電,breakout_20d,20日突破,43.801304,42.339230,62.560000,62.810000,62.820000,65.030000,68.120000,3.090000,5.300000,5.560000,4.751653,8.436804,62.810000,1000,19.435216,-0.021583,-0.099281,-0.012950,-0.166906,-0.328965,0.001714,-0.011311
2022-02-18,2022-02-21,2352,佳世達,breakout_20d,20日突破,37.011197,37.716172,54.860000,55.080000,54.990000,55.270000,55.490000,0.220000,0.500000,0.630000,0.398046,0.909256,54.990000,1000,2.439024,-0.018692,-0.035826,0.007788,-0.149533,-0.067084,0.004605,0.052144
2022-02-18,2022-02-21,2408,南亞科,breakout_20d,20日突破,4.807901,4.629404,84.370000,84.560000,84.510000,85.130000,85.970000,0.840000,1.460000,1.600000,0.986726,1.727606,84.510000,1000,12.231183,-0.006219,-0.070896,-0.079602,-0.169154,-0.284481,0.017077,0.017074
2022-02-18,2022-02-21,2421,建準,breakout_20d,20日突破,125.788855,118.908762,49.360000,51.290000,50.240000,52.400000,51.930000,-0.470000,1.690000,2.570000,-0.896947,3.363854,50.240000,600,13.866040,0.002183,-0.077511,-0.073144,-0.189956,-0.026779,0.025480,0.010458
2022-02-18,2022-02-21,2436,偉詮電,breakout_20d,20日突破,134.040978,130.668878,26.850000,26.910000,25.690000,25.870000,27.490000,1.620000,1.800000,0.640000,6.262080,7.006617,25.690000,600,8.286039,-0.026882,-0.086022,-0.051613,-0.260215,-0.388172,-0.003585,0.001948
2022-02-18,2022-02-21,2601,益航,breakout_20d,20日突破,18.537105,18.176461,24.890000,25.040000,25.510000,25.920000,26.170000,0.250000,0.660000,1.280000,0.964506,2.587221,25.040000,1000,7.083333,-0.007937,-0.071429,-0.043651,-0.178571,-0.248413,0.015360,0.016541
2022-02-18,2022-02-21,2603,長榮,breakout_20d,20日突破,222.789880,231.449557,62.420000,61.870000,61.000000,61.700000,62.060000,0.360000,1.060000,-0.360000,0.583468,1.737705,61.000000,400,10.116732,0.023810,0.000000,-0.030612,-0.081633,-0.188503,0.047106,0.087969
2022-02-18,2022-02-21,2605,新興,breakout_20d,20日突破,83.687765,84.285534,34.170000,34.310000,35.030000,35.070000,35.680000,0.610000,0.650000,1.510000,1.739378,1.855552,34.310000,1000,2.752294,-0.001773,-0.046099,0.014184,-0.076241,-0.171407,0.021523,0.041870
2022-02-18,2022-02-21,2606,裕民,breakout_20d,20日突破,171.129267,171.691268,62.540000,62.310000,62.210000,63.000000,63.810000,0.810000,1.600000,1.270000,1.285714,2.571934,62.210000,400,6.842105,-0.001637,-0.032733,0.008183,-0.034370,-0.257586,0.021660,0.055236
2022-02-18,2022-02-21,2607,榮運,breakout_20d,20日突破,49.678688,54.594421,69.000000,68.920000,69.170000,69.910000,69.660000,-0.250000,0.490000,0.660000,-0.357603,0.708400,68.920000,1000,5.873016,0.008186,0.012278,0.009550,-0.088677,-0.163299,0.031482,0.100248
2022-02-18,2022-02-21,2610,華航,breakout_20d,20日突破,27.711961,25.351636,65.740000,65.440000,65.440000,66.870000,70.990000,4.120000,5.550000,5.250000,6.161208,8.481051,65.440000,1000,25.544554,-0.032759,-0.155172,-0.068966,-0.134483,-0.216299,-0.009462,-0.067203
2022-02-18,2022-02-21,2612,中航,breakout_20d,20日突破,99.734731,99.921500,64.420000,64.570000,65.030000,65.020000,65.080000,0.060000,0.050000,0.660000,0.092279,0.076888,64.570000,800,0.754717,0.009346,-0.074766,-0.020561,-0.059813,-0.184591,0.032642,0.013203
2022-02-18,2022-02-21,2617,台航,breakout_20d,20日突破,77.352504,77.461452,51.940000,51.880000,52.830000,53.170000,52.750000,-0.420000,-0.080000,0.810000,-0.789919,-0.151429,51.880000,1000,2.601156,0.040788,-0.054852,0.000000,-0.035162,-0.100168,0.064084,0.033117
2022-02-18,2022-02-21,2637,慧洋-KY,breakout_20d,20日突破,206.721567,206.951513,71.710000,71.310000,71.570000,72.470000,74.620000,2.150000,3.050000,2.910000,2.966745,4.261562,71.310000,400,15.256410,0.030000,-0.045556,-0.036667,0.040000,-0.183704,0.053296,0.042414
2022-02-18,2022-02-21,2641,正德,breakout_20d,20日突破,22.999371,22.747553,28.810000,28.830000,28.230000,28.960000,29.140000,0.180000,0.910000,0.330000,0.621547,3.223521,28.230000,1000,12.065440,-0.012915,-0.097786,-0.051661,-0.020295,-0.183677,0.010381,-0.009817
2022-02-18,2022-02-21,2707,晶華,breakout_20d,20日突破,660.531261,672.119529,69.270000,69.280000,69.390000,69.640000,70.490000,0.850000,1.100000,1.220000,1.220563,1.585243,69.280000,100,17.123288,0.022989,-0.063218,-0.060345,-0.074713,0.037383,0.046285,0.024751
2022-02-18,2022-02-21,3006,晶豪科,breakout_20d,20日突破,338.637100,335.511219,55.210000,55.270000,55.150000,55.240000,55.980000,0.740000,0.830000,0.770000,1.339609,1.504986,55.150000,200,9.427609,-0.077640,-0.024845,0.105590,-0.263975,-0.425238,-0.054344,0.063125
2022-02-18,2022-02-21,3014,聯陽,breakout_20d,20日突破,238.671364,236.640118,26.460000,26.410000,25.690000,27.840000,30.960000,3.120000,5.270000,4.500000,11.206897,20.513819,25.690000,400,14.077670,-0.064378,-0.068670,-0.025751,-0.160515,-0.300241,-0.041081,0.019300
2022-02-18,2022-02-21,3037,欣興,breakout_20d,20日突破,434.139970,426.067119,84.590000,84.510000,83.600000,83.640000,84.850000,1.210000,1.250000,0.260000,1.446676,1.495215,83.600000,200,12.037037,0.037895,-0.090526,-0.023158,-0.086316,-0.295516,0.061191,-0.002557
2022-02-18,2022-02-21,3092,鴻碩,breakout_20d,20日突破,137.879741,151.644773,38.010000,38.100000,37.490000,37.860000,38.730000,0.870000,1.240000,0.720000,2.297940,3.307549,37.490000,600,13.610586,-0.054463,-0.128593,-0.012103,-0.223903,-0.328290,-0.031167,-0.040624
2022-02-18,2022-02-21,3209,全科,breakout_20d,20日突破,159.920380,162.438811,33.290000,33.260000,33.200000,34.350000,35.040000,0.690000,1.840000,1.750000,2.008734,5.542169,33.200000,600,11.013986,0.079070,0.057364,0.097674,0.207752,0.387228,0.102366,0.145334
2022-02-18,2022-02-21,3260,威剛,breakout_20d,20日突破,162.610514,158.504188,19.550000,19.470000,20.250000,23.090000,23.860000,0.770000,3.610000,4.310000,3.334777,17.827160,19.470000,400,14.186851,-0.006218,-0.081865,-0.088083,-0.250777,-0.319745,0.017079,0.006104
2022-02-18,2022-02-21,3324,雙鴻,breakout_20d,20日突破,325.184879,316.079703,54.980000,55.880000,58.390000,59.400000,62.910000,3.510000,4.520000,7.930000,5.909091,7.741052,55.880000,200,13.378685,0.034979,-0.133745,-0.179012,-0.220165,-0.330054,0.058276,-0.045775
2022-02-18,2022-02-21,3588,通嘉,breakout_20d,20日突破,294.251073,297.223306,44.690000,43.790000,43.010000,43.280000,44.480000,1.200000,1.470000,-0.210000,2.772643,3.417810,43.010000,200,14.230769,-0.023333,-0.116667,-0.076667,-0.290000,-0.477643,-0.000037,-0.028697
2022-02-18,2022-02-21,3689,湧德,breakout_20d,20日突破,81.546574,82.487496,16.850000,16.960000,16.950000,17.650000,17.700000,0.050000,0.750000,0.850000,0.283286,4.424779,16.950000,1000,20.231214,-0.028517,-0.139734,-0.138783,-0.162548,-0.219493,-0.005221,-0.051764
2022-02-18,2022-02-21,4114,健喬,breakout_20d,20日突破,75.691628,75.997453,37.670000,37.700000,37.760000,38.050000,38.500000,0.450000,0.740000,0.830000,1.182654,1.959746,37.700000,1000,3.773585,-0.002012,-0.012072,-0.002012,0.078471,0.433528,0.021284,0.075897
2022-02-18,2022-02-21,4119,旭富,breakout_20d,20日突破,327.211004,336.230051,50.940000,51.030000,51.380000,51.930000,52.060000,0.130000,0.680000,1.120000,0.250337,1.323472,51.030000,200,9.014423,-0.015021,-0.061159,-0.081545,-0.116953,-0.091202,0.008275,0.026811
2022-02-18,2022-02-21,4722,國精化,breakout_20d,20日突破,102.690183,100.120135,39.570000,40.030000,40.060000,40.050000,40.160000,0.110000,0.100000,0.590000,0.274657,0.249626,40.030000,800,5.269187,0.016741,-0.040179,-0.031250,-0.085937,-0.120069,0.040037,0.047791
2022-02-18,2022-02-21,4906,正文,breakout_20d,20日突破,87.659225,87.394394,15.040000,15.950000,17.870000,17.550000,18.880000,1.330000,1.010000,3.840000,7.578348,5.651931,15.950000,1000,12.585034,-0.022727,-0.119697,-0.030303,-0.107576,-0.061472,0.000569,-0.031728
2022-02-18,2022-02-21,4960,誠美材,breakout_20d,20日突破,18.107113,18.174426,35.730000,36.310000,36.280000,38.720000,39.670000,0.950000,3.390000,3.940000,2.453512,9.343991,36.280000,1000,5.905512,-0.011111,-0.107407,-0.096296,-0.125926,-0.198560,0.012185,-0.019438
2022-02-18,2022-02-21,4967,十銓,breakout_20d,20日突破,53.196094,52.175274,5.840000,5.840000,5.840000,7.020000,6.910000,-0.110000,1.070000,1.070000,-1.566952,18.321918,5.840000,1000,7.077626,-0.057609,-0.118478,-0.093478,-0.300000,-0.350000,-0.034312,-0.030509
2022-02-18,2022-02-21,5009,榮剛,breakout_20d,20日突破,42.451602,44.402332,38.940000,38.980000,38.750000,39.430000,40.370000,0.940000,1.620000,1.430000,2.383972,4.180645,38.750000,1000,6.775701,0.041841,0.031381,0.128039,0.338163,0.340375,0.065137,0.119350
2022-02-18,2022-02-21,5011,久陽,breakout_20d,20日突破,5.847318,5.812881,39.440000,41.800000,40.320000,42.900000,40.630000,-2.270000,0.310000,1.190000,-5.291375,0.768849,40.320000,1000,19.746121,-0.003555,-0.168246,-0.018957,-0.210830,-0.328660,0.019742,-0.080277
2022-02-18,2022-02-21,6197,佳必琪,breakout_20d,20日突破,119.401977,117.942890,45.710000,45.690000,45.940000,46.500000,48.640000,2.140000,2.700000,2.930000,4.602151,5.877231,45.690000,600,23.677582,-0.057732,-0.134021,-0.118557,-0.229897,-0.139059,-0.034436,-0.046051
2022-02-18,2022-02-21,6251,名稱未提供,breakout_20d,20日突破,29.160513,29.951926,25.430000,25.530000,25.340000,26.970000,28.550000,1.580000,3.210000,3.120000,5.858361,12.667719,25.340000,1000,13.507109,0.044715,-0.099593,-0.022358,-0.006098,,0.068012,-0.011624
2022-02-18,2022-02-21,6290,良維,breakout_20d,20日突破,110.425168,111.689579,20.780000,20.850000,20.850000,20.900000,21.570000,0.670000,0.720000,0.790000,3.205742,3.453237,20.850000,800,0.000000,-0.011321,-0.062264,-0.005660,0.073585,0.148515,0.011975,0.025705
2022-02-18,2022-02-21,6485,點序,breakout_20d,20日突破,256.085854,255.240686,21.510000,21.750000,20.930000,21.950000,25.750000,3.800000,4.820000,4.240000,17.312073,23.029145,20.930000,400,13.483146,-0.056291,-0.122517,-0.023179,-0.215232,-0.419868,-0.032995,-0.034547
2022-02-18,2022-02-21,6491,晶碩,breakout_20d,20日突破,476.264940,463.974232,72.990000,73.080000,72.890000,74.060000,75.340000,1.280000,2.450000,2.350000,1.728328,3.361229,72.890000,200,2.762431,-0.002208,-0.035320,0.083885,-0.109272,-0.076340,0.021089,0.052649
2022-02-18,2022-02-21,6515,穎崴,breakout_20d,20日突破,420.073308,417.451128,58.260000,58.830000,58.440000,58.900000,58.900000,0.000000,0.460000,0.640000,0.000000,0.787132,58.440000,200,1.649746,-0.070352,-0.089196,0.136935,-0.043970,-0.005025,-0.047056,-0.001227
2022-02-18,2022-02-21,8271,宇瞻,breakout_20d,20日突破,86.309493,85.971024,20.520000,20.510000,20.550000,20.580000,21.520000,0.940000,0.970000,1.000000,4.567541,4.720195,20.510000,1000,12.582781,-0.015748,-0.096457,-0.048228,-0.100907,-0.147015,0.007548,-0.008487
2022-02-18,2022-02-21,8299,群聯,breakout_20d,20日突破,1503.163735,1472.372671,59.060000,58.970000,59.300000,61.150000,64.670000,3.520000,5.370000,5.610000,5.756337,9.055649,58.970000,100,18.674033,-0.017110,-0.102662,-0.097909,-0.256654,-0.380070,0.006186,-0.014692
2022-02-18,2022-02-21,2313,華通,breakout_60d,60日突破,72.156132,71.117914,61.080000,62.700000,62.320000,63.430000,66.900000,3.470000,4.580000,5.820000,5.470598,7.349166,62.320000,1000,14.470588,0.008342,-0.095933,0.008342,0.056415,0.104041,0.031638,-0.007964
2022-02-18,2022-02-21,2337,旺宏,breakout_60d,60日突破,41.090586,40.726146,36.380000,36.480000,36.650000,37.480000,40.980000,3.500000,4.330000,4.600000,9.338314,11.814461,36.480000,1000,12.609238,-0.011186,-0.070470,-0.054810,-0.120805,-0.202697,0.012111,0.017500
2022-02-18,2022-02-21,2344,華邦電,breakout_60d,60日突破,43.801304,42.339230,62.560000,62.810000,62.820000,65.030000,68.120000,3.090000,5.300000,5.560000,4.751653,8.436804,62.810000,1000,19.435216,-0.021583,-0.099281,-0.012950,-0.166906,-0.328965,0.001714,-0.011311
2022-02-18,2022-02-21,2408,南亞科,breakout_60d,60日突破,4.807901,4.629404,84.370000,84.560000,84.510000,85.130000,85.970000,0.840000,1.460000,1.600000,0.986726,1.727606,84.510000,1000,12.231183,-0.006219,-0.070896,-0.079602,-0.169154,-0.284481,0.017077,0.017074
2022-02-18,2022-02-21,2421,建準,breakout_60d,60日突破,125.788855,118.908762,49.360000,51.290000,50.240000,52.400000,51.930000,-0.470000,1.690000,2.570000,-0.896947,3.363854,50.240000,600,13.866040,0.002183,-0.077511,-0.073144,-0.189956,-0.026779,0.025480,0.010458
2022-02-18,2022-02-21,2607,榮運,breakout_60d,60日突破,49.678688,54.594421,69.000000,68.920000,69.170000,69.910000,69.660000,-0.250000,0.490000,0.660000,-0.357603,0.708400,68.920000,1000,5.873016,0.008186,0.012278,0.009550,-0.088677,-0.163299,0.031482,0.100248
2022-02-18,2022-02-21,2610,華航,breakout_60d,60日突破,27.711961,25.351636,65.740000,65.440000,65.440000,66.870000,70.990000,4.120000,5.550000,5.250000,6.161208,8.481051,65.440000,1000,25.544554,-0.032759,-0.155172,-0.068966,-0.134483,-0.216299,-0.009462,-0.067203
2022-02-18,2022-02-21,2637,慧洋-KY,breakout_60d,60日突破,206.721567,206.951513,71.710000,71.310000,71.570000,72.470000,74.620000,2.150000,3.050000,2.910000,2.966745,4.261562,71.310000,400,15.256410,0.030000,-0.045556,-0.036667,0.040000,-0.183704,0.053296,0.042414
2022-02-18,2022-02-21,2707,晶華,breakout_60d,60日突破,660.531261,672.119529,69.270000,69.280000,69.390000,69.640000,70.490000,0.850000,1.100000,1.220000,1.220563,1.585243,69.280000,100,17.123288,0.022989,-0.063218,-0.060345,-0.074713,0.037383,0.046285,0.024751
2022-02-18,2022-02-21,3014,聯陽,breakout_60d,60日突破,238.671364,236.640118,26.460000,26.410000,25.690000,27.840000,30.960000,3.120000,5.270000,4.500000,11.206897,20.513819,25.690000,400,14.077670,-0.064378,-0.068670,-0.025751,-0.160515,-0.300241,-0.041081,0.019300
2022-02-18,2022-02-21,3037,欣興,breakout_60d,60日突破,434.139970,426.067119,84.590000,84.510000,83.600000,83.640000,84.850000,1.210000,1.250000,0.260000,1.446676,1.495215,83.600000,200,12.037037,0.037895,-0.090526,-0.023158,-0.086316,-0.295516,0.061191,-0.002557
2022-02-18,2022-02-21,3092,鴻碩,breakout_60d,60日突破,137.879741,151.644773,38.010000,38.100000,37.490000,37.860000,38.730000,0.870000,1.240000,0.720000,2.297940,3.307549,37.490000,600,13.610586,-0.054463,-0.128593,-0.012103,-0.223903,-0.328290,-0.031167,-0.040624
2022-02-18,2022-02-21,3209,全科,breakout_60d,60日突破,159.920380,162.438811,33.290000,33.260000,33.200000,34.350000,35.040000,0.690000,1.840000,1.750000,2.008734,5.542169,33.200000,600,11.013986,0.079070,0.057364,0.097674,0.207752,0.387228,0.102366,0.145334
2022-02-18,2022-02-21,3260,威剛,breakout_60d,60日突破,162.610514,158.504188,19.550000,19.470000,20.250000,23.090000,23.860000,0.770000,3.610000,4.310000,3.334777,17.827160,19.470000,400,14.186851,-0.006218,-0.081865,-0.088083,-0.250777,-0.319745,0.017079,0.006104
2022-02-18,2022-02-21,3324,雙鴻,breakout_60d,60日突破,325.184879,316.079703,54.980000,55.880000,58.390000,59.400000,62.910000,3.510000,4.520000,7.930000,5.909091,7.741052,55.880000,200,13.378685,0.034979,-0.133745,-0.179012,-0.220165,-0.330054,0.058276,-0.045775
2022-02-18,2022-02-21,4114,健喬,breakout_60d,60日突破,75.691628,75.997453,37.670000,37.700000,37.760000,38.050000,38.500000,0.450000,0.740000,0.830000,1.182654,1.959746,37.700000,1000,3.773585,-0.002012,-0.012072,-0.002012,0.078471,0.433528,0.021284,0.075897
2022-02-18,2022-02-21,4119,旭富,breakout_60d,60日突破,327.211004,336.230051,50.940000,51.030000,51.380000,51.930000,52.060000,0.130000,0.680000,1.120000,0.250337,1.323472,51.030000,200,9.014423,-0.015021,-0.061159,-0.081545,-0.116953,-0.091202,0.008275,0.026811
2022-02-18,2022-02-21,4722,國精化,breakout_60d,60日突破,102.690183,100.120135,39.570000,40.030000,40.060000,40.050000,40.160000,0.110000,0.100000,0.590000,0.274657,0.249626,40.030000,800,5.269187,0.016741,-0.040179,-0.031250,-0.085937,-0.120069,0.040037,0.047791
2022-02-18,2022-02-21,4906,正文,breakout_60d,60日突破,87.659225,87.394394,15.040000,15.950000,17.870000,17.550000,18.880000,1.330000,1.010000,3.840000,7.578348,5.651931,15.950000,1000,12.585034,-0.022727,-0.119697,-0.030303,-0.107576,-0.061472,0.000569,-0.031728
2022-02-18,2022-02-21,5009,榮剛,breakout_60d,60日突破,42.451602,44.402332,38.940000,38.980000,38.750000,39.430000,40.370000,0.940000,1.620000,1.430000,2.383972,4.180645,38.750000,1000,6.775701,0.041841,0.031381,0.128039,0.338163,0.340375,0.065137,0.119350
2022-02-18,2022-02-21,5011,久陽,breakout_60d,60日突破,5.847318,5.812881,39.440000,41.800000,40.320000,42.900000,40.630000,-2.270000,0.310000,1.190000,-5.291375,0.768849,40.320000,1000,19.746121,-0.003555,-0.168246,-0.018957,-0.210830,-0.328660,0.019742,-0.080277
2022-02-18,2022-02-21,6197,佳必琪,breakout_60d,60日突破,119.401977,117.942890,45.710000,45.690000,45.940000,46.500000,48.640000,2.140000,2.700000,2.930000,4.602151,5.877231,45.690000,600,23.677582,-0.057732,-0.134021,-0.118557,-0.229897,-0.139059,-0.034436,-0.046051
2022-02-18,2022-02-21,6251,名稱未提供,breakout_60d,60日突破,29.160513,29.951926,25.430000,25.530000,25.340000,26.970000,28.550000,1.580000,3.210000,3.120000,5.858361,12.667719,25.340000,1000,13.507109,0.044715,-0.099593,-0.022358,-0.006098,,0.068012,-0.011624
