signal_date,entry_date,stock_id,strategy,signal_close,entry_close,whale_base_4w_pct,whale_current_pct,whale_change_4w_pp,whale_relative_change_pct,selected_lot_bucket,daily_value_20d,prior_20d_return_pct,distance_ma20_pct,distance_ma60_pct,company_name,strategy_name,strategy_description,daily_value_20d_m
2026-07-03,2026-07-06,1215,low_1m,351.251558,352.812676,64.350000,61.190000,-3.160000,-4.910645,200,238231187.750000,-3.017241,-2.428448,-10.793262,卜蜂,1個月相對低位,位於近1個月價格區間的下三分之一。,238.231188
2026-07-03,2026-07-06,1218,low_1m,28.550687,28.468409,63.840000,63.410000,-0.430000,-0.673559,1000,25703292.800000,-4.563816,-2.937770,-2.088108,泰山,1個月相對低位,位於近1個月價格區間的下三分之一。,25.703293
2026-07-03,2026-07-06,1294,low_1m,88.789945,87.357849,39.840000,41.310000,1.470000,3.689759,1000,22805348.500000,-1.833477,-2.271644,-2.400987,漢田生技,1個月相對低位,位於近1個月價格區間的下三分之一。,22.805349
2026-07-03,2026-07-06,1319,low_1m,185.823549,187.749182,84.000000,80.160000,-3.840000,-4.571429,400,745624302.500000,-15.753715,-11.650029,-3.556822,東陽,1個月相對低位,位於近1個月價格區間的下三分之一。,745.624302
2026-07-03,2026-07-06,1423,low_1m,44.828789,44.464820,74.590000,76.290000,1.700000,2.279126,1000,32172308.500000,-8.180975,-5.484320,-3.518053,利華,1個月相對低位,位於近1個月價格區間的下三分之一。,32.172308
2026-07-03,2026-07-06,1476,low_1m,999.193195,997.648847,88.860000,87.060000,-1.800000,-2.025658,100,596121066.850000,-6.940388,0.086128,-0.242364,儒鴻,1個月相對低位,位於近1個月價格區間的下三分之一。,596.121067
2026-07-03,2026-07-06,1504,low_1m,159.916442,166.998456,72.440000,68.450000,-3.990000,-5.508007,600,1545860301.050000,-17.234792,-0.137495,3.493748,東元,1個月相對低位,位於近1個月價格區間的下三分之一。,1545.860301
2026-07-03,2026-07-06,1514,low_1m,285.200860,293.316331,54.250000,48.140000,-6.110000,-11.262673,200,794602154.100000,-17.725753,-0.040634,2.914517,亞力,1個月相對低位,位於近1個月價格區間的下三分之一。,794.602154
2026-07-03,2026-07-06,1519,low_1m,2163.605715,2163.605715,82.350000,78.900000,-3.450000,-4.189435,100,2415834635.800000,-15.054945,-3.254068,-8.365274,華城,1個月相對低位,位於近1個月價格區間的下三分之一。,2415.834636
2026-07-03,2026-07-06,1522,low_1m,79.433781,79.303987,52.390000,52.390000,0.000000,0.000000,1000,25485043.250000,-6.707317,-0.657414,-1.967590,堤維西,1個月相對低位,位於近1個月價格區間的下三分之一。,25.485043
2026-07-03,2026-07-06,1524,low_1m,53.854890,53.582436,35.280000,35.270000,-0.010000,-0.028345,1000,22015827.900000,-9.465649,0.025302,0.564232,耿鼎,1個月相對低位,位於近1個月價格區間的下三分之一。,22.015828
2026-07-03,2026-07-06,1528,low_1m,53.198472,52.868730,30.940000,28.340000,-2.600000,-8.403361,1000,83206603.550000,-16.551724,-2.821002,-8.394057,恩德,1個月相對低位,位於近1個月價格區間的下三分之一。,83.206604
2026-07-03,2026-07-06,1568,low_1m,58.819869,55.841648,58.240000,56.480000,-1.760000,-3.021978,1000,47264798.300000,-12.319645,-2.793159,17.009158,倉佑,1個月相對低位,位於近1個月價格區間的下三分之一。,47.264798
2026-07-03,2026-07-06,1582,low_1m,251.539999,249.715042,36.250000,30.350000,-5.900000,-16.275862,400,260653824.450000,-20.467843,-6.627250,-13.002318,信錦,1個月相對低位,位於近1個月價格區間的下三分之一。,260.653824
2026-07-03,2026-07-06,1605,low_1m,75.155508,75.777485,71.620000,70.700000,-0.920000,-1.284557,1000,1768591331.950000,-11.590323,-2.467631,3.887555,華新,1個月相對低位,位於近1個月價格區間的下三分之一。,1768.591332
2026-07-03,2026-07-06,1608,low_1m,72.694074,73.947420,62.710000,60.950000,-1.760000,-2.806570,1000,135824702.850000,-10.309278,1.635514,2.981431,華榮,1個月相對低位,位於近1個月價格區間的下三分之一。,135.824703
2026-07-03,2026-07-06,1612,low_1m,104.785250,104.785250,57.600000,55.850000,-1.750000,-3.038194,800,60955202.700000,-7.414201,-0.203546,2.341248,宏泰,1個月相對低位,位於近1個月價格區間的下三分之一。,60.955203
2026-07-03,2026-07-06,1623,low_1m,222.916667,244.791667,78.230000,77.350000,-0.880000,-1.124888,400,46403025.200000,-10.272537,-0.753623,-4.478500,大東電,1個月相對低位,位於近1個月價格區間的下三分之一。,46.403025
2026-07-03,2026-07-06,1707,low_1m,222.985498,223.705581,56.170000,53.990000,-2.180000,-3.881075,400,52913975.200000,-5.432677,-3.900010,-9.873677,葡萄王,1個月相對低位,位於近1個月價格區間的下三分之一。,52.913975
2026-07-03,2026-07-06,1786,low_1m,83.017804,83.170691,45.340000,43.710000,-1.630000,-3.595060,1000,22504932.300000,-1.092896,-1.290674,-4.243283,科妍,1個月相對低位,位於近1個月價格區間的下三分之一。,22.504932
2026-07-03,2026-07-06,1808,low_1m,614.465005,636.698936,84.040000,84.070000,0.030000,0.035697,100,57162822.850000,-4.100946,-1.990812,1.477093,潤隆,1個月相對低位,位於近1個月價格區間的下三分之一。,57.162823
2026-07-03,2026-07-06,2009,low_1m,65.080863,64.916725,55.930000,55.100000,-0.830000,-1.483998,1000,88794682.750000,-10.898876,0.513341,0.176857,第一銅,1個月相對低位,位於近1個月價格區間的下三分之一。,88.794683
2026-07-03,2026-07-06,2010,low_1m,73.803624,74.659815,65.730000,64.420000,-1.310000,-1.993002,1000,56191352.250000,-2.339522,-2.519536,-2.061155,春源,1個月相對低位,位於近1個月價格區間的下三分之一。,56.191352
2026-07-03,2026-07-06,2027,low_1m,163.639982,164.236482,73.680000,73.910000,0.230000,0.312161,400,811426017.050000,-6.689342,-0.956736,2.412012,大成鋼,1個月相對低位,位於近1個月價格區間的下三分之一。,811.426017
2026-07-03,2026-07-06,2072,low_1m,152.622951,153.142077,73.250000,73.370000,0.120000,0.163823,600,103961443.450000,-26.130653,-13.942382,-16.024400,世紀風電,1個月相對低位,位於近1個月價格區間的下三分之一。,103.961443
2026-07-03,2026-07-06,2312,low_1m,60.606117,61.823457,47.340000,42.780000,-4.560000,-9.632446,1000,1777459757.350000,-13.658486,-0.736656,10.998477,金寶,1個月相對低位,位於近1個月價格區間的下三分之一。,1777.459757
2026-07-03,2026-07-06,2313,low_1m,403.142136,412.803494,64.340000,58.480000,-5.860000,-9.107864,200,13634150222.350000,-13.559322,-7.150804,-9.312529,華通,1個月相對低位,位於近1個月價格區間的下三分之一。,13634.150222
2026-07-03,2026-07-06,2317,low_1m,1390.440585,1399.112772,75.370000,73.570000,-1.800000,-2.388218,100,18255090617.799999,-15.533967,-5.167575,-0.102922,鴻海,1個月相對低位,位於近1個月價格區間的下三分之一。,18255.090618
2026-07-03,2026-07-06,2324,low_1m,127.257394,129.988239,62.690000,60.500000,-2.190000,-3.493380,600,3130865203.600000,-17.473436,-5.001359,4.711258,仁寶,1個月相對低位,位於近1個月價格區間的下三分之一。,3130.865204
2026-07-03,2026-07-06,2329,low_1m,24.951965,25.705232,50.160000,47.840000,-2.320000,-4.625199,1000,450940668.550000,-6.853198,-2.275025,-5.375558,華泰,1個月相對低位,位於近1個月價格區間的下三分之一。,450.940669
2026-07-03,2026-07-06,2331,low_1m,51.635716,51.757212,54.100000,53.960000,-0.140000,-0.258780,1000,83506414.400000,-8.993576,-1.369227,-0.144888,精英,1個月相對低位,位於近1個月價格區間的下三分之一。,83.506414
2026-07-03,2026-07-06,2337,low_1m,148.558189,150.643216,50.020000,45.810000,-4.210000,-8.416633,600,14206402374.200001,-8.945687,-8.521907,-7.045010,旺宏,1個月相對低位,位於近1個月價格區間的下三分之一。,14206.402374
2026-07-03,2026-07-06,2349,low_1m,3.696856,3.724652,23.460000,22.420000,-1.040000,-4.433078,1000,64348572.200000,-10.738255,-0.449102,0.138035,錸德,1個月相對低位,位於近1個月價格區間的下三分之一。,64.348572
2026-07-03,2026-07-06,2353,low_1m,83.650447,83.396190,36.050000,33.920000,-2.130000,-5.908460,1000,1706896997.600000,-12.947570,-4.200030,7.385379,宏碁,1個月相對低位,位於近1個月價格區間的下三分之一。,1706.896998
2026-07-03,2026-07-06,2354,low_1m,215.762787,226.628539,45.690000,44.730000,-0.960000,-2.101116,400,426507777.800000,-8.252201,0.366940,0.390334,鴻準,1個月相對低位,位於近1個月價格區間的下三分之一。,426.507778
2026-07-03,2026-07-06,2355,low_1m,138.810804,138.810804,35.800000,35.550000,-0.250000,-0.698324,600,726093976.050000,-5.851064,-4.530744,-4.607922,敬鵬,1個月相對低位,位於近1個月價格區間的下三分之一。,726.093976
2026-07-03,2026-07-06,2356,low_1m,281.879605,280.211679,75.100000,74.640000,-0.460000,-0.612517,200,2844109836.950000,-13.110540,0.430842,16.119612,英業達,1個月相對低位,位於近1個月價格區間的下三分之一。,2844.109837
2026-07-03,2026-07-06,2357,low_1m,514.499142,518.310247,78.790000,76.530000,-2.260000,-2.868384,200,4547683707.850000,-19.497185,-7.083666,3.292875,華碩,1個月相對低位,位於近1個月價格區間的下三分之一。,4547.683708
2026-07-03,2026-07-06,2362,low_1m,100.223763,108.555617,77.430000,76.860000,-0.570000,-0.736149,800,106139891.050000,-10.274899,-5.801123,2.609696,藍天,1個月相對低位,位於近1個月價格區間的下三分之一。,106.139891
2026-07-03,2026-07-06,2364,low_1m,6.774324,7.122490,51.350000,51.350000,0.000000,0.000000,1000,21615442.400000,-15.508685,-0.270923,1.284022,倫飛,1個月相對低位,位於近1個月價格區間的下三分之一。,21.615442
2026-07-03,2026-07-06,2367,low_1m,107.473617,105.128738,24.580000,24.400000,-0.180000,-0.732303,800,1564025371.850000,-11.290323,-7.251265,-12.993039,燿華,1個月相對低位,位於近1個月價格區間的下三分之一。,1564.025372
2026-07-03,2026-07-06,2371,low_1m,12.318047,12.384037,43.100000,41.790000,-1.310000,-3.039443,1000,400577232.500000,-12.636505,0.152016,-5.556961,大同,1個月相對低位,位於近1個月價格區間的下三分之一。,400.577232
2026-07-03,2026-07-06,2385,low_1m,599.111933,601.911522,85.080000,80.720000,-4.360000,-5.124589,100,823522307.300000,-23.147063,-8.072521,-11.399479,群光,1個月相對低位,位於近1個月價格區間的下三分之一。,823.522307
2026-07-03,2026-07-06,2405,low_1m,23.646886,23.579516,19.240000,19.180000,-0.060000,-0.311850,1000,88792097.750000,-13.333333,-5.019618,4.025685,輔信,1個月相對低位,位於近1個月價格區間的下三分之一。,88.792098
2026-07-03,2026-07-06,2412,low_1m,340.571303,341.779003,80.940000,81.000000,0.060000,0.074129,200,2063036612.550000,-0.353357,-1.501921,1.371997,中華電,1個月相對低位,位於近1個月價格區間的下三分之一。,2063.036613
2026-07-03,2026-07-06,2413,low_1m,59.845885,59.907646,50.670000,51.490000,0.820000,1.618315,1000,383227699.500000,-8.064516,-9.532257,-3.583688,環科,1個月相對低位,位於近1個月價格區間的下三分之一。,383.227700
2026-07-03,2026-07-06,2440,low_1m,10.672337,11.040348,68.860000,66.870000,-1.990000,-2.889922,1000,26032369.950000,-15.121951,1.709776,1.699868,太空梭,1個月相對低位,位於近1個月價格區間的下三分之一。,26.032370
2026-07-03,2026-07-06,2451,low_1m,1135.199276,1167.571879,84.000000,78.770000,-5.230000,-6.226190,100,1919524620.750000,-23.195661,-7.383052,-7.318053,創見,1個月相對低位,位於近1個月價格區間的下三分之一。,1919.524621
2026-07-03,2026-07-06,2461,low_1m,40.120390,40.008634,36.820000,36.780000,-0.040000,-0.108637,1000,61553647.400000,1.126761,-1.764947,3.488037,光群雷,1個月相對低位,位於近1個月價格區間的下三分之一。,61.553647
2026-07-03,2026-07-06,2465,low_1m,23.384363,24.053398,30.800000,29.580000,-1.220000,-3.961039,1000,96868478.350000,-13.849765,-4.613385,-3.970694,麗臺,1個月相對低位,位於近1個月價格區間的下三分之一。,96.868478
2026-07-03,2026-07-06,2474,low_1m,914.440449,896.151640,79.880000,74.540000,-5.340000,-6.685028,100,1868093484.950000,-14.462810,-0.564429,-0.040241,可成,1個月相對低位,位於近1個月價格區間的下三分之一。,1868.093485
2026-07-03,2026-07-06,2485,low_1m,138.051284,136.763493,19.700000,18.080000,-1.620000,-8.223350,600,742217203.750000,-18.541033,-10.217755,-19.632147,兆赫,1個月相對低位,位於近1個月價格區間的下三分之一。,742.217204
2026-07-03,2026-07-06,2489,low_1m,180.390348,177.578508,34.760000,31.360000,-3.400000,-9.781358,400,1191772845.200000,-12.762088,-4.740634,-4.159694,瑞軒,1個月相對低位,位於近1個月價格區間的下三分之一。,1191.772845
2026-07-03,2026-07-06,2501,low_1m,52.767668,53.855661,72.620000,73.110000,0.490000,0.674745,1000,194227063.150000,3.191489,-3.193613,1.492746,國建,1個月相對低位,位於近1個月價格區間的下三分之一。,194.227063
2026-07-03,2026-07-06,2504,low_1m,67.124056,66.405603,71.000000,70.490000,-0.510000,-0.718310,1000,212208468.750000,-2.148341,-2.012966,-0.847202,國產,1個月相對低位,位於近1個月價格區間的下三分之一。,212.208469
2026-07-03,2026-07-06,2543,low_1m,93.042741,93.636126,67.800000,67.700000,-0.100000,-0.147493,800,111345660.100000,-14.967462,-9.614941,-14.307575,皇昌,1個月相對低位,位於近1個月價格區間的下三分之一。,111.345660
2026-07-03,2026-07-06,2597,low_1m,1299.690656,1307.335895,85.770000,86.830000,1.060000,1.235863,100,273171166.850000,-0.121666,-2.618408,7.155953,潤弘,1個月相對低位,位於近1個月價格區間的下三分之一。,273.171167
2026-07-03,2026-07-06,2606,low_1m,228.231441,229.708667,76.930000,74.300000,-2.630000,-3.418692,400,406124027.100000,-7.743982,-1.341324,-0.600028,裕民,1個月相對低位,位於近1個月價格區間的下三分之一。,406.124027
2026-07-03,2026-07-06,2731,low_1m,233.638745,234.417541,49.590000,42.880000,-6.710000,-13.530954,400,204778032.400000,-7.277628,-1.393203,-0.310114,雄獅,1個月相對低位,位於近1個月價格區間的下三分之一。,204.778032
2026-07-03,2026-07-06,2882,low_1m,252.178172,251.639330,85.580000,85.570000,-0.010000,-0.011685,400,5185822401.250000,2.693705,-7.315341,11.031120,國泰金,1個月相對低位,位於近1個月價格區間的下三分之一。,5185.822401
2026-07-03,2026-07-06,3006,low_1m,510.235419,528.328874,57.930000,56.650000,-1.280000,-2.209563,200,2882569948.700000,-13.266269,-5.209585,1.592288,晶豪科,1個月相對低位,位於近1個月價格區間的下三分之一。,2882.569949
2026-07-03,2026-07-06,3013,low_1m,180.216368,176.175642,46.250000,45.670000,-0.580000,-1.254054,400,294782873.200000,-13.899614,0.836536,0.515348,晟銘電,1個月相對低位,位於近1個月價格區間的下三分之一。,294.782873
2026-07-03,2026-07-06,3021,low_1m,46.227415,44.726012,65.240000,65.240000,0.000000,0.000000,1000,22010564.950000,-18.750000,-0.797015,27.784096,鴻名,1個月相對低位,位於近1個月價格區間的下三分之一。,22.010565
2026-07-03,2026-07-06,3025,low_1m,100.438289,101.029103,18.170000,17.760000,-0.410000,-2.256467,800,43630093.150000,-2.995720,-2.480998,1.824353,星通,1個月相對低位,位於近1個月價格區間的下三分之一。,43.630093
2026-07-03,2026-07-06,3030,low_1m,1942.370748,1872.892479,69.360000,67.050000,-2.310000,-3.330450,100,976098355.700000,-9.966620,-3.126267,-7.940640,德律,1個月相對低位,位於近1個月價格區間的下三分之一。,976.098356
2026-07-03,2026-07-06,3032,low_1m,271.823438,273.199759,57.280000,56.610000,-0.670000,-1.169693,200,80836030.400000,-12.222222,-4.433557,2.871281,偉訓,1個月相對低位,位於近1個月價格區間的下三分之一。,80.836030
2026-07-03,2026-07-06,3036,low_1m,1121.008614,1108.356147,92.460000,90.210000,-2.250000,-2.433485,100,3204467722.800000,-19.152184,-2.326094,-6.330209,文曄,1個月相對低位,位於近1個月價格區間的下三分之一。,3204.467723
2026-07-03,2026-07-06,3045,low_1m,235.477196,237.498460,91.910000,92.810000,0.900000,0.979219,400,1503009245.850000,0.431034,-1.500740,2.058695,台灣大,1個月相對低位,位於近1個月價格區間的下三分之一。,1503.009246
2026-07-03,2026-07-06,3048,low_1m,299.585065,300.515453,55.420000,54.580000,-0.840000,-1.515698,200,940342788.900000,-5.014749,-6.402151,13.505177,益登,1個月相對低位,位於近1個月價格區間的下三分之一。,940.342789
2026-07-03,2026-07-06,3049,low_1m,7.941691,7.911495,44.740000,43.470000,-1.270000,-2.838623,1000,146238188.350000,-23.988439,-6.355706,-0.773439,精金,1個月相對低位,位於近1個月價格區間的下三分之一。,146.238188
2026-07-03,2026-07-06,3062,low_1m,48.890603,48.890603,19.680000,17.410000,-2.270000,-11.534553,1000,111652618.800000,-15.736041,-2.093778,-9.869691,建漢,1個月相對低位,位於近1個月價格區間的下三分之一。,111.652619
2026-07-03,2026-07-06,3081,low_1m,3821.531815,3639.554109,66.300000,66.770000,0.470000,0.708899,100,5436688160.750000,-18.604651,-5.808477,-16.705229,聯亞,1個月相對低位,位於近1個月價格區間的下三分之一。,5436.688161
2026-07-03,2026-07-06,3105,low_1m,370.433121,379.446092,58.790000,56.300000,-2.490000,-4.235414,200,12194248459.250000,-15.338074,-12.965314,-17.198471,穩懋,1個月相對低位,位於近1個月價格區間的下三分之一。,12194.248459
2026-07-03,2026-07-06,3135,low_1m,188.656846,187.123050,55.250000,50.700000,-4.550000,-8.235294,400,543975234.950000,-23.284823,-5.226660,0.902379,凌航,1個月相對低位,位於近1個月價格區間的下三分之一。,543.975235
2026-07-03,2026-07-06,3138,low_1m,132.822347,131.710863,25.320000,24.570000,-0.750000,-2.962085,600,99631226.500000,-26.687117,-10.234742,-23.155244,耀登,1個月相對低位,位於近1個月價格區間的下三分之一。,99.631226
2026-07-03,2026-07-06,3147,low_1m,398.989380,412.514443,65.630000,64.110000,-1.520000,-2.316014,200,410306139.050000,-11.444653,-22.457697,6.566322,大綜,1個月相對低位,位於近1個月價格區間的下三分之一。,410.306139
2026-07-03,2026-07-06,3149,low_1m,36.899459,37.195670,21.350000,16.510000,-4.840000,-22.669789,1000,1512449036.700000,-4.175824,-5.160694,29.945608,正達,1個月相對低位,位於近1個月價格區間的下三分之一。,1512.449037
2026-07-03,2026-07-06,3152,low_1m,372.218159,370.286231,59.430000,52.810000,-6.620000,-11.139155,200,397910423.733333,-7.747084,-14.047784,-7.004637,璟德,1個月相對低位,位於近1個月價格區間的下三分之一。,397.910424
2026-07-03,2026-07-06,3163,low_1m,1188.209577,1160.610577,50.620000,45.680000,-4.940000,-9.758989,100,2418598675.700000,-17.373737,-3.928592,-19.959556,波若威,1個月相對低位,位於近1個月價格區間的下三分之一。,2418.598676
2026-07-03,2026-07-06,3207,low_1m,66.031929,64.811000,20.980000,23.770000,2.790000,13.298379,1000,107703645.500000,-5.255474,-2.574495,0.531832,耀勝,1個月相對低位,位於近1個月價格區間的下三分之一。,107.703645
2026-07-03,2026-07-06,3209,low_1m,438.543651,440.000606,55.010000,53.640000,-1.370000,-2.490456,200,141824519.800000,-21.818182,-3.548826,-2.500911,全科,1個月相對低位,位於近1個月價格區間的下三分之一。,141.824520
2026-07-03,2026-07-06,3229,low_1m,18.094674,17.650243,69.030000,67.460000,-1.570000,-2.274373,1000,24593730.050000,-8.064516,-2.614044,5.379922,晟鈦,1個月相對低位,位於近1個月價格區間的下三分之一。,24.593730
2026-07-03,2026-07-06,3231,low_1m,828.468324,823.257831,70.950000,67.930000,-3.020000,-4.256519,100,6932596394.200000,-9.659091,-0.360332,6.200601,緯創,1個月相對低位,位於近1個月價格區間的下三分之一。,6932.596394
2026-07-03,2026-07-06,3260,low_1m,850.272129,848.205854,45.000000,40.000000,-5.000000,-11.111111,100,4944118902.250000,-10.152838,0.280249,-1.036134,威剛,1個月相對低位,位於近1個月價格區間的下三分之一。,4944.118902
2026-07-03,2026-07-06,3305,low_1m,439.346050,440.961293,53.700000,52.950000,-0.750000,-1.396648,200,567603704.350000,-15.000000,-2.995720,2.396788,昇貿,1個月相對低位,位於近1個月價格區間的下三分之一。,567.603704
2026-07-03,2026-07-06,3312,low_1m,133.453713,133.676508,48.540000,43.690000,-4.850000,-9.991759,600,455616849.950000,-18.169399,-1.236603,17.635507,弘憶股,1個月相對低位,位於近1個月價格區間的下三分之一。,455.616850
2026-07-03,2026-07-06,3323,low_1m,90.707800,99.725535,17.500000,16.300000,-1.200000,-6.857143,800,39950630.950000,-12.082262,-1.611047,-2.471483,加百裕,1個月相對低位,位於近1個月價格區間的下三分之一。,39.950631
2026-07-03,2026-07-06,3324,low_1m,1453.757647,1439.505121,61.860000,56.390000,-5.470000,-8.842548,100,2573131168.550000,-13.096397,-1.602384,-2.984942,雙鴻,1個月相對低位,位於近1個月價格區間的下三分之一。,2573.131169
2026-07-03,2026-07-06,3339,low_1m,7.362866,7.171623,17.590000,16.950000,-0.640000,-3.638431,1000,116612484.250000,-16.138614,-6.274206,-16.702180,泰谷,1個月相對低位,位於近1個月價格區間的下三分之一。,116.612484
2026-07-03,2026-07-06,3363,low_1m,896.382191,885.582405,59.280000,58.350000,-0.930000,-1.568826,100,2393302453.700000,-30.833333,-14.890500,-25.815582,上詮,1個月相對低位,位於近1個月價格區間的下三分之一。,2393.302454
2026-07-03,2026-07-06,3372,low_1m,10.547038,10.958629,45.120000,44.370000,-0.750000,-1.662234,1000,36391760.150000,-10.480349,-0.497512,1.309612,典範,1個月相對低位,位於近1個月價格區間的下三分之一。,36.391760
2026-07-03,2026-07-06,3376,low_1m,537.286896,522.836637,66.130000,56.690000,-9.440000,-14.274913,100,2113202715.300000,-5.104408,-0.824442,-1.152018,新日興,1個月相對低位,位於近1個月價格區間的下三分之一。,2113.202715
2026-07-03,2026-07-06,3388,low_1m,328.290437,320.646888,46.980000,46.720000,-0.260000,-0.553427,200,50013350.600000,-10.911361,-1.908024,-9.841947,崇越電,1個月相對低位,位於近1個月價格區間的下三分之一。,50.013351
2026-07-03,2026-07-06,3406,low_1m,961.407409,987.105406,72.930000,71.460000,-1.470000,-2.015631,100,3461160831.200000,-1.022967,-8.889048,8.917329,玉晶光,1個月相對低位,位於近1個月價格區間的下三分之一。,3461.160831
2026-07-03,2026-07-06,3437,low_1m,26.739254,26.862761,19.150000,20.080000,0.930000,4.856397,1000,30568913.200000,-9.224319,-0.619692,-9.537240,榮創,1個月相對低位,位於近1個月價格區間的下三分之一。,30.568913
2026-07-03,2026-07-06,3438,low_1m,103.217527,113.434109,43.530000,43.530000,0.000000,0.000000,800,28595982.050000,-5.761317,-2.199445,7.706981,類比科,1個月相對低位,位於近1個月價格區間的下三分之一。,28.595982
2026-07-03,2026-07-06,3444,low_1m,270.307084,270.004049,55.600000,53.220000,-2.380000,-4.280576,200,53326903.250000,-14.230769,-3.817123,-3.534543,利機,1個月相對低位,位於近1個月價格區間的下三分之一。,53.326903
2026-07-03,2026-07-06,3483,low_1m,285.653170,284.117400,27.270000,26.150000,-1.120000,-4.107077,200,65930145.700000,-13.084112,1.147425,0.480795,力致,1個月相對低位,位於近1個月價格區間的下三分之一。,65.930146
2026-07-03,2026-07-06,3491,low_1m,4820.364116,4676.472650,58.860000,53.610000,-5.250000,-8.919470,100,3335091535.750000,-31.282051,-10.978243,-20.955611,昇達科,1個月相對低位,位於近1個月價格區間的下三分之一。,3335.091536
2026-07-03,2026-07-06,3501,low_1m,141.281727,143.002577,48.880000,45.460000,-3.420000,-6.996727,600,26363936.500000,-3.976608,-0.947095,-5.585157,維熹,1個月相對低位,位於近1個月價格區間的下三分之一。,26.363937
2026-07-03,2026-07-06,3504,low_1m,132.059179,131.387122,61.600000,61.900000,0.300000,0.487013,600,287107166.400000,-2.360248,-4.122957,5.958479,揚明光,1個月相對低位,位於近1個月價格區間的下三分之一。,287.107166
2026-07-03,2026-07-06,3515,low_1m,828.859103,838.519465,79.740000,79.640000,-0.100000,-0.125408,100,172112179.800000,-9.606138,-6.447627,-4.538266,華擎,1個月相對低位,位於近1個月價格區間的下三分之一。,172.112180
2026-07-03,2026-07-06,3528,low_1m,334.104149,339.852905,75.050000,72.460000,-2.590000,-3.451033,200,104906567.350000,-29.428571,-12.314178,3.022193,安馳,1個月相對低位,位於近1個月價格區間的下三分之一。,104.906567
2026-07-03,2026-07-06,3529,low_1m,3645.665421,3691.729786,74.850000,73.630000,-1.220000,-1.629927,100,1669899070.000000,-21.365661,-10.159504,-21.476917,力旺,1個月相對低位,位於近1個月價格區間的下三分之一。,1669.899070
2026-07-03,2026-07-06,3533,low_1m,4611.645396,4505.630559,80.320000,80.880000,0.560000,0.697211,100,2347665363.750000,-9.375000,-2.477301,-10.805823,嘉澤,1個月相對低位,位於近1個月價格區間的下三分之一。,2347.665364
2026-07-03,2026-07-06,3535,low_1m,223.368628,216.657982,27.920000,25.320000,-2.600000,-9.312321,400,177652573.450000,-14.963504,-5.553304,-7.649623,晶彩科,1個月相對低位,位於近1個月價格區間的下三分之一。,177.652573
2026-07-03,2026-07-06,3537,low_1m,265.029059,259.784421,34.270000,30.080000,-4.190000,-12.226437,400,499119388.300000,-0.263158,-4.473850,21.289703,堡達,1個月相對低位,位於近1個月價格區間的下三分之一。,499.119388
2026-07-03,2026-07-06,3543,low_1m,38.408168,42.242374,33.990000,30.930000,-3.060000,-9.002648,1000,21081662.550000,-16.467537,-5.069875,-19.177755,州巧,1個月相對低位,位於近1個月價格區間的下三分之一。,21.081663
2026-07-03,2026-07-06,3546,low_1m,397.451674,400.811772,40.610000,40.100000,-0.510000,-1.255848,200,39957638.400000,0.120919,-0.564429,7.302534,宇峻,1個月相對低位,位於近1個月價格區間的下三分之一。,39.957638
2026-07-03,2026-07-06,3548,low_1m,197.479685,199.532015,34.110000,33.180000,-0.930000,-2.726473,400,72790525.000000,-9.224319,-2.925681,-10.096029,兆利,1個月相對低位,位於近1個月價格區間的下三分之一。,72.790525
2026-07-03,2026-07-06,3555,low_1m,11.068191,11.068191,77.740000,77.740000,0.000000,0.000000,1000,47322903.450000,-19.313305,-4.447268,-13.357401,博士旺,1個月相對低位,位於近1個月價格區間的下三分之一。,47.322903
2026-07-03,2026-07-06,3576,low_1m,12.783090,12.633142,33.320000,31.780000,-1.540000,-4.621849,1000,521990460.250000,-5.540166,-4.065269,-2.450653,聯合再生,1個月相對低位,位於近1個月價格區間的下三分之一。,521.990460
2026-07-03,2026-07-06,3581,low_1m,225.992774,220.480755,59.500000,57.870000,-1.630000,-2.739496,400,84889693.600000,-25.454545,-5.061197,-18.472857,博磊,1個月相對低位,位於近1個月價格區間的下三分之一。,84.889694
2026-07-03,2026-07-06,3615,low_1m,78.497548,78.346008,27.890000,24.590000,-3.300000,-11.832198,1000,416223639.850000,-10.535406,-3.127776,19.087304,安可,1個月相對低位,位於近1個月價格區間的下三分之一。,416.223640
2026-07-03,2026-07-06,3630,low_1m,33.793305,33.509327,51.690000,51.090000,-0.600000,-1.160766,1000,155210083.650000,2.058319,-4.117315,3.484260,新鉅科,1個月相對低位,位於近1個月價格區間的下三分之一。,155.210084
2026-07-03,2026-07-06,3653,low_1m,7525.331118,7305.292197,82.330000,82.420000,0.090000,0.109316,100,5905082526.000000,-8.310992,-6.582901,-14.553404,健策,1個月相對低位,位於近1個月價格區間的下三分之一。,5905.082526
2026-07-03,2026-07-06,3665,low_1m,4178.225820,4073.508381,78.670000,76.640000,-2.030000,-2.580399,100,6268756074.000000,-7.424594,-3.068661,-13.164884,貿聯-KY,1個月相對低位,位於近1個月價格區間的下三分之一。,6268.756074
2026-07-03,2026-07-06,3701,low_1m,4.091535,4.033020,71.140000,70.720000,-0.420000,-0.590385,1000,56672855.150000,-22.307692,-4.376183,-19.590729,大眾控,1個月相對低位,位於近1個月價格區間的下三分之一。,56.672855
