資料日期,代號,股票名稱,資料日收盤價,動態大戶級距(張),前週大戶比例(%),本週大戶比例(%),本週變化(百分點)
2021-01-22,2038,海光,22.937674,1000,57.110000,61.600000,4.490000
2021-01-22,6510,精測,1055.646578,100,68.840000,72.910000,4.070000
2021-01-22,4566,時碩工業,69.986096,1000,68.860000,72.670000,3.810000
2021-01-22,3587,閎康,205.864789,400,44.290000,48.090000,3.800000
2021-01-22,1732,毛寶,36.265502,1000,49.220000,52.500000,3.280000
2021-01-22,6494,九齊,80.784524,1000,5.220000,8.410000,3.190000
2021-01-22,2375,凱美,30.027089,1000,28.510000,31.100000,2.590000
2021-01-22,4915,致伸,78.511013,1000,55.560000,58.080000,2.520000
2021-01-22,3413,京鼎,203.936160,400,53.040000,55.500000,2.460000
2021-01-22,8996,高力,123.875472,600,35.530000,37.860000,2.330000
2021-01-22,6679,鈺太,273.359684,200,62.350000,64.630000,2.280000
2021-01-22,8086,宏捷科,229.759594,400,58.470000,60.680000,2.210000
2021-01-22,8040,九暘,19.974566,1000,21.120000,23.330000,2.210000
2021-01-22,2449,京元電子,103.634462,800,61.220000,63.420000,2.200000
2021-01-22,1597,直得,191.989198,400,50.480000,52.660000,2.180000
2021-01-22,3680,家登,519.086192,200,66.560000,68.720000,2.160000
2021-01-22,8081,致新,513.960303,200,55.650000,57.810000,2.160000
2021-01-22,3092,鴻碩,147.605537,600,37.650000,39.750000,2.100000
2021-01-22,2497,怡利電,52.867317,1000,58.580000,60.630000,2.050000
2021-01-22,6158,禾昌,46.743143,1000,37.470000,39.520000,2.050000
2021-01-22,3523,迎輝,6.567137,1000,67.620000,69.630000,2.010000
2021-01-22,3217,優群,305.482362,200,66.600000,68.590000,1.990000
2021-01-22,6683,雍智科技,416.299189,200,40.820000,42.810000,1.990000
2021-01-22,4119,旭富,278.138021,200,50.530000,52.430000,1.900000
2021-01-22,4188,安克,18.800000,1000,47.560000,49.440000,1.880000
2021-01-22,8016,矽創,582.928841,100,71.450000,73.320000,1.870000
2021-01-22,3272,東碩,91.448037,800,42.940000,44.800000,1.860000
2021-01-22,6672,騰輝電子-KY,83.059066,1000,35.670000,37.530000,1.860000
2021-01-22,6188,廣明,93.762837,800,39.610000,41.410000,1.800000
2021-01-22,6194,育富,54.641446,1000,51.880000,53.680000,1.800000
2021-01-22,6112,邁達特,567.293329,100,61.750000,63.440000,1.690000
2021-01-22,4967,十銓,50.332669,1000,19.320000,21.000000,1.680000
2021-01-22,1593,祺驊,236.127442,400,45.040000,46.690000,1.650000
2021-01-22,6147,頎邦,144.222620,600,71.890000,73.520000,1.630000
2021-01-22,6538,倉和,241.826456,400,27.270000,28.870000,1.600000
2021-01-22,6669,緯穎,934.246399,100,86.840000,88.380000,1.540000
2021-01-22,3661,世芯-KY,977.007336,100,74.400000,75.910000,1.510000
2021-01-22,1467,南緯,25.163760,1000,61.480000,62.980000,1.500000
2021-01-22,6257,矽格,155.198786,600,38.000000,39.490000,1.490000
2021-01-22,6438,迅得,102.742551,800,27.340000,28.800000,1.460000
2021-01-22,1336,台翰,37.872527,1000,33.750000,35.190000,1.440000
2021-01-22,3211,順達,252.573796,400,37.920000,39.360000,1.440000
2021-01-22,3630,新鉅科,56.341106,1000,50.860000,52.300000,1.440000
2021-01-22,2233,宇隆,176.467390,400,30.850000,32.230000,1.380000
2021-01-22,2906,高林,37.331371,1000,66.260000,67.630000,1.370000
2021-01-22,6196,帆宣,322.120624,200,74.480000,75.840000,1.360000
2021-01-22,3552,同致,577.711490,100,61.060000,62.400000,1.340000
2021-01-22,8277,商丞,2.511280,1000,27.660000,29.000000,1.340000
2021-01-22,2314,台揚,12.288178,1000,34.180000,35.500000,1.320000
2021-01-22,2929,淘帝-KY,27.879269,1000,17.520000,18.830000,1.310000
2021-01-22,3625,西勝,25.396554,1000,30.260000,31.570000,1.310000
2021-01-22,4933,友輝,96.419336,800,60.130000,61.420000,1.290000
2021-01-22,3224,三顧,34.269846,1000,34.460000,35.740000,1.280000
2021-01-22,8261,富鼎,51.837953,1000,13.790000,15.060000,1.270000
2021-01-22,6223,旺矽,237.860841,400,37.290000,38.540000,1.250000
2021-01-22,6411,晶焱,163.943774,400,43.320000,44.560000,1.240000
2021-01-22,2404,漢唐,729.146920,100,62.450000,63.670000,1.220000
2021-01-22,6207,雷科,77.993373,1000,19.490000,20.690000,1.200000
2021-01-22,8299,群聯,1081.463836,100,65.270000,66.470000,1.200000
2021-01-22,5529,鉅陞,20.892377,1000,50.070000,51.240000,1.170000
2021-01-22,6767,台微醫,,100,80.000000,81.150000,1.150000
2021-01-22,3479,安勤,102.350684,800,36.740000,37.890000,1.150000
2021-01-22,1414,東和,16.711797,1000,63.410000,64.520000,1.110000
2021-01-22,3189,景碩,194.122660,400,74.440000,75.550000,1.110000
2021-01-22,4720,德淵,29.937138,1000,46.690000,47.800000,1.110000
2021-01-22,1805,寶徠,5.341049,1000,63.750000,64.840000,1.090000
2021-01-22,6124,業強,32.857143,1000,93.050000,94.130000,1.080000
2021-01-22,1338,廣華-KY,100.153511,800,34.300000,35.370000,1.070000
2021-01-22,4966,譜瑞-KY,2252.107190,100,78.530000,79.600000,1.070000
2021-01-22,3501,維熹,131.777738,600,48.770000,49.820000,1.050000
2021-01-22,6164,華興,19.610490,1000,20.170000,21.220000,1.050000
2021-01-22,3027,盛達,28.265532,1000,25.870000,26.910000,1.040000
2021-01-22,5452,佶優,17.647358,1000,46.390000,47.430000,1.040000
2021-01-22,3556,禾瑞亞,166.600617,400,14.700000,15.730000,1.030000
2021-01-22,5014,建錩,22.408948,1000,29.710000,30.720000,1.010000
2021-01-22,2729,瓦城,316.010729,200,77.210000,78.210000,1.000000
2021-01-22,6161,捷波,33.785010,1000,40.290000,41.280000,0.990000
2021-01-22,6509,聚和,35.932918,1000,21.530000,22.520000,0.990000
2021-01-22,1474,弘裕,19.959384,1000,46.630000,47.590000,0.960000
2021-01-22,2458,義隆,259.804092,400,62.790000,63.750000,0.960000
2021-01-22,8103,瀚荃,91.075143,800,25.760000,26.700000,0.940000
2021-01-22,5905,南仁湖,12.991603,1000,35.420000,36.360000,0.940000
2021-01-22,9958,世紀鋼,151.933037,600,49.130000,50.060000,0.930000
2021-01-22,3605,宏致,93.108677,800,40.380000,41.310000,0.930000
2021-01-22,3484,崧騰,201.447120,400,40.510000,41.440000,0.930000
2021-01-22,4714,永捷,21.894317,1000,23.790000,24.710000,0.920000
2021-01-22,8150,南茂,45.817124,1000,66.030000,66.940000,0.910000
2021-01-22,1477,聚陽,565.930824,100,75.850000,76.750000,0.900000
2021-01-22,3029,零壹,83.120884,1000,26.500000,27.400000,0.900000
2021-01-22,2481,強茂,84.259358,1000,49.410000,50.300000,0.890000
2021-01-22,8042,金山電,98.082309,800,56.950000,57.820000,0.870000
2021-01-22,6441,廣錠,161.396765,400,58.880000,59.730000,0.850000
2021-01-22,1446,宏和,21.262428,1000,67.500000,68.350000,0.850000
2021-01-22,3712,永崴投控,30.615962,1000,47.020000,47.870000,0.850000
2021-01-22,4979,華星光,37.304955,1000,27.610000,28.450000,0.840000
2021-01-22,6176,瑞儀,356.142824,200,70.350000,71.180000,0.830000
2021-01-22,2486,一詮,30.895333,1000,24.340000,25.170000,0.830000
2021-01-22,6239,力成,354.182388,200,81.520000,82.350000,0.830000
2021-01-22,8938,明安,80.357524,1000,46.960000,47.790000,0.830000
2021-01-22,3529,力旺,942.820623,100,81.110000,81.930000,0.820000
2021-01-22,5351,鈺創,13.596171,1000,19.740000,20.560000,0.820000
2021-01-22,2723,美食-KY,224.547240,400,79.900000,80.720000,0.820000
2021-01-22,3653,健策,590.745232,100,85.790000,86.610000,0.820000
2021-01-22,2031,新光鋼,78.395605,1000,45.150000,45.960000,0.810000
2021-01-22,2823,名稱待補,68.053953,1000,72.940000,73.730000,0.790000
2021-01-22,6167,久正,8.210526,1000,37.330000,38.120000,0.790000
2021-01-22,4152,名稱待補,73.800000,1000,43.240000,44.010000,0.770000
2021-01-22,1737,臺鹽,46.917683,1000,55.720000,56.480000,0.760000
2021-01-22,2030,彰源,30.596672,1000,47.630000,48.390000,0.760000
2021-01-22,6152,百一,21.769273,1000,34.310000,35.060000,0.750000
2021-01-22,8046,南電,444.109728,200,91.510000,92.260000,0.750000
2021-01-22,2303,聯電,90.921808,800,74.070000,74.810000,0.740000
2021-01-22,2461,光群雷,27.765073,1000,25.180000,25.910000,0.730000
2021-01-22,2493,揚博,105.958490,800,27.040000,27.760000,0.720000
2021-01-22,5426,振發,24.082106,1000,52.680000,53.390000,0.710000
2021-01-22,1455,集盛,13.829824,1000,60.930000,61.630000,0.700000
2021-01-22,3044,健鼎,380.918963,200,88.890000,89.590000,0.700000
2021-01-22,3312,弘憶股,23.433028,1000,50.180000,50.880000,0.700000
2021-01-22,2014,中鴻,16.567057,1000,51.530000,52.220000,0.690000
2021-01-22,2028,威致,12.570000,1000,79.880000,80.570000,0.690000
2021-01-22,1436,華友聯,42.836179,1000,81.690000,82.370000,0.680000
2021-01-22,4130,健亞,30.047274,1000,31.370000,32.050000,0.680000
2021-01-22,2641,正德,8.687719,1000,39.600000,40.270000,0.670000
2021-01-22,3013,晟銘電,20.904068,1000,47.680000,48.350000,0.670000
2021-01-22,6214,精誠,176.780070,400,60.590000,61.250000,0.660000
2021-01-22,8054,安國,48.746696,1000,9.730000,10.390000,0.660000
2021-01-22,5392,能率,58.841936,1000,33.060000,33.720000,0.660000
2021-01-22,6525,捷敏-KY,107.885758,800,64.940000,65.590000,0.650000
2021-01-22,6643,M31,405.514065,200,63.240000,63.890000,0.650000
2021-01-22,2305,全友,8.460000,1000,56.750000,57.400000,0.650000
2021-01-22,6141,柏承,77.397012,1000,59.100000,59.750000,0.650000
2021-01-22,5283,禾聯碩,160.351434,400,77.950000,78.590000,0.640000
2021-01-22,8215,明基材,37.863846,1000,57.560000,58.190000,0.630000
2021-01-22,2027,大成鋼,70.865748,1000,65.140000,65.760000,0.620000
2021-01-22,6175,立敦,50.744315,1000,61.320000,61.940000,0.620000
2021-01-22,6186,新潤,16.987730,1000,44.670000,45.290000,0.620000
2021-01-22,3285,微端,30.835290,1000,41.470000,42.080000,0.610000
2021-01-22,6015,宏遠證,17.589794,1000,45.520000,46.130000,0.610000
2021-01-22,6423,億而得,,100,49.890000,50.500000,0.610000
2021-01-22,4953,緯致,149.564434,600,41.510000,42.110000,0.600000
2021-01-22,6477,安集,70.766609,1000,37.550000,38.150000,0.600000
2021-01-22,2239,英利-KY,125.363586,600,80.740000,81.330000,0.590000
2021-01-22,2636,台驊控股,99.490260,800,48.770000,49.360000,0.590000
2021-01-22,4968,立積,783.260038,100,68.390000,68.980000,0.590000
2021-01-22,2417,圓剛,105.480601,800,28.580000,29.150000,0.570000
2021-01-22,1445,大宇,20.499016,1000,58.680000,59.250000,0.570000
2021-01-22,3437,榮創,41.251962,1000,28.460000,29.030000,0.570000
2021-01-22,6732,昇佳電子,957.698347,100,72.810000,73.380000,0.570000
2021-01-22,4961,天鈺,165.246079,400,62.450000,63.010000,0.560000
2021-01-22,6743,安普新,117.500000,600,65.660000,66.220000,0.560000
2021-01-22,2427,三商電,14.794624,1000,68.870000,69.420000,0.550000
2021-01-22,1225,福懋油,47.778486,1000,88.050000,88.590000,0.540000
2021-01-22,2340,台亞,22.280128,1000,28.160000,28.700000,0.540000
2021-01-22,4169,泰宗,,100,82.940000,83.480000,0.540000
2021-01-22,1783,和康生,23.897514,1000,35.050000,35.580000,0.530000
2021-01-22,2013,中鋼構,51.243815,1000,59.120000,59.650000,0.530000
2021-01-22,4977,眾達-KY,182.517285,400,55.510000,56.030000,0.520000
2021-01-22,2059,川湖,506.221442,200,83.060000,83.580000,0.520000
2021-01-22,5533,皇鼎,46.851897,1000,79.260000,79.780000,0.520000
2021-01-22,6204,艾華,170.086184,400,67.730000,68.240000,0.510000
2021-01-22,2605,新興,55.953814,1000,37.070000,37.560000,0.490000
2021-01-22,3594,磐儀,31.785788,1000,47.600000,48.090000,0.490000
2021-01-22,4912,聯德控股-KY,249.957064,400,55.320000,55.810000,0.490000
2021-01-22,1905,華紙,16.060489,1000,73.870000,74.360000,0.490000
2021-01-22,2615,萬海,96.753619,800,88.120000,88.600000,0.480000
2021-01-22,5434,崇越,428.184592,200,56.980000,57.460000,0.480000
2021-01-22,6492,生華科,196.500000,400,45.660000,46.140000,0.480000
2021-01-22,1304,台聚,53.795806,1000,61.240000,61.720000,0.480000
2021-01-22,9946,三發地產,27.981029,1000,71.900000,72.380000,0.480000
2021-01-22,8085,福華,8.483684,1000,38.580000,39.050000,0.470000
2021-01-22,8349,恒耀國際,129.795835,600,67.710000,68.170000,0.460000
2021-01-22,2442,新美齊,8.530955,1000,49.920000,50.380000,0.460000
2021-01-22,3665,貿聯-KY,537.942798,100,75.940000,76.390000,0.450000
2021-01-22,6118,建達,16.449859,1000,59.830000,60.280000,0.450000
2021-01-22,3026,禾伸堂,207.570674,400,44.160000,44.600000,0.440000
2021-01-22,6129,普誠,20.720401,1000,22.030000,22.470000,0.440000
2021-01-22,1810,和成,10.186284,1000,62.920000,63.350000,0.430000
2021-01-22,3346,麗清,52.002571,1000,33.120000,33.550000,0.430000
2021-01-22,3546,宇峻,297.279082,200,34.680000,35.110000,0.430000
2021-01-22,6261,久元,166.502679,400,42.010000,42.440000,0.430000
2021-01-22,1907,永豐餘,46.498895,1000,80.060000,80.490000,0.430000
2021-01-22,6756,威鋒電子,299.500000,200,69.340000,69.770000,0.430000
2021-01-22,6148,驊宏資,6.895897,1000,38.820000,39.230000,0.410000
2021-01-22,8107,大億金茂,16.140314,1000,46.620000,47.020000,0.400000
2021-01-22,6462,神盾,170.459268,400,24.330000,24.730000,0.400000
2021-01-22,1337,再生-KY,15.748904,1000,29.320000,29.720000,0.400000
2021-01-22,1444,力麗,21.709735,1000,53.590000,53.990000,0.400000
2021-01-22,4923,力士,,100,75.840000,76.240000,0.400000
2021-01-22,6142,友勁,19.642037,1000,42.790000,43.180000,0.390000
2021-01-22,6592,和潤企業,82.987952,1000,77.170000,77.560000,0.390000
2021-01-22,2441,超豐,255.790949,400,80.270000,80.660000,0.390000
2021-01-22,2022,聚亨,3.228342,1000,57.650000,58.030000,0.380000
2021-01-22,2601,益航,13.473662,1000,29.970000,30.350000,0.380000
2021-01-22,5212,凌網,78.167820,1000,63.790000,64.170000,0.380000
2021-01-22,1457,宜進,15.033241,1000,58.570000,58.930000,0.360000
2021-01-22,6251,名稱待補,22.731278,1000,100.000000,28.250000,-71.750000
2021-01-22,2061,風青,17.012381,1000,100.000000,47.890000,-52.110000
2021-01-22,6134,萬旭,21.105637,1000,100.000000,56.270000,-43.730000
2021-01-22,6747,名稱待補,159.000000,600,87.860000,79.910000,-7.950000
2021-01-22,2939,永邑-KY,36.639133,1000,50.250000,43.900000,-6.350000
2021-01-22,4976,佳凌,101.386868,800,50.380000,44.270000,-6.110000
2021-01-22,2328,廣宇,71.838467,1000,44.580000,38.550000,-6.030000
2021-01-22,6515,穎崴,459.500000,200,60.460000,55.000000,-5.460000
2021-01-22,6237,驊訊,134.187520,600,40.700000,35.980000,-4.720000
2021-01-22,3545,敦泰,91.428801,800,55.530000,50.910000,-4.620000
2021-01-22,5386,青雲,10.882732,1000,31.930000,27.480000,-4.450000
2021-01-22,8033,雷虎,19.974623,1000,29.010000,24.570000,-4.440000
2021-01-22,3704,合勤控,43.681817,1000,59.170000,54.930000,-4.240000
2021-01-22,3363,上詮,34.509636,1000,20.510000,16.380000,-4.130000
2021-01-22,5348,正能量智能,8.180000,1000,47.640000,43.610000,-4.030000
2021-01-22,2456,名稱待補,134.106517,600,39.590000,35.650000,-3.940000
2021-01-22,8084,巨虹,102.000000,800,62.730000,59.020000,-3.710000
2021-01-22,6414,樺漢,343.630633,200,65.260000,61.610000,-3.650000
2021-01-22,6591,動力-KY,65.728972,1000,26.610000,22.980000,-3.630000
2021-01-22,5243,乙盛-KY,97.823877,800,57.310000,53.960000,-3.350000
2021-01-22,4950,金耘國際,25.382332,1000,39.390000,36.100000,-3.290000
2021-01-22,6233,旺玖,41.310187,1000,32.660000,29.480000,-3.180000
2021-01-22,3609,三一東林,35.623040,1000,60.070000,56.950000,-3.120000
2021-01-22,3521,台鋼建設,18.863584,1000,54.340000,51.350000,-2.990000
2021-01-22,3003,健和興,122.597457,600,59.850000,56.930000,-2.920000
2021-01-22,2351,順德,172.848445,400,74.330000,71.480000,-2.850000
2021-01-22,3025,星通,48.003014,1000,48.320000,45.560000,-2.760000
2021-01-22,2368,金像電,67.376909,1000,66.250000,63.580000,-2.670000
2021-01-22,6153,嘉聯益,53.193544,1000,48.060000,45.430000,-2.630000
2021-01-22,6191,精成科,53.378528,1000,56.790000,54.230000,-2.560000
2021-01-22,6485,點序,67.716368,1000,33.370000,30.840000,-2.530000
2021-01-22,2342,茂矽,2.608746,1000,42.330000,39.900000,-2.430000
2021-01-22,3227,原相,335.309626,200,41.210000,38.820000,-2.390000
2021-01-22,8027,鈦昇,92.364466,800,38.270000,35.900000,-2.370000
2021-01-22,6499,益安,53.984293,1000,60.790000,58.490000,-2.300000
2021-01-22,2609,陽明,16.797379,1000,61.520000,59.280000,-2.240000
2021-01-22,3527,聚積,260.623399,400,30.360000,28.160000,-2.200000
2021-01-22,6165,浪凡,24.240906,1000,11.510000,9.390000,-2.120000
2021-01-22,4906,正文,69.875609,1000,21.650000,19.590000,-2.060000
2021-01-22,4956,光鋐,23.306497,1000,25.780000,23.730000,-2.050000
2021-01-22,3260,威剛,113.322019,800,22.750000,20.700000,-2.050000
2021-01-22,6271,同欣電,343.275460,200,64.260000,62.230000,-2.030000
2021-01-22,5443,均豪,63.725481,1000,39.360000,37.380000,-1.980000
2021-01-22,3128,昇銳,26.543627,1000,38.020000,36.070000,-1.950000
2021-01-22,1721,三晃,6.204421,1000,52.280000,50.380000,-1.900000
2021-01-22,3666,光耀,77.518677,1000,49.970000,48.080000,-1.890000
2021-01-22,5608,四維航,16.534304,1000,43.220000,41.340000,-1.880000
2021-01-22,2439,美律,413.692329,200,52.410000,50.540000,-1.870000
2021-01-22,2369,菱生,26.896008,1000,31.920000,30.070000,-1.850000
2021-01-22,4562,穎漢,21.787382,1000,67.230000,65.390000,-1.840000
2021-01-22,2392,正崴,118.672866,600,50.800000,49.000000,-1.800000
2021-01-22,8088,品安,47.913347,1000,22.400000,20.600000,-1.800000
2021-01-22,6603,富強鑫,29.830100,1000,45.500000,43.730000,-1.770000
2021-01-22,4924,欣厚-KY,18.653321,1000,46.540000,44.780000,-1.760000
2021-01-22,2355,敬鵬,80.271591,1000,46.960000,45.230000,-1.730000
2021-01-22,6274,台燿,190.831144,400,79.880000,78.150000,-1.730000
2021-01-22,6182,合晶,59.457865,1000,23.700000,21.980000,-1.720000
2021-01-22,6125,廣運,53.287461,1000,48.070000,46.430000,-1.640000
2021-01-22,3324,雙鴻,278.315469,200,55.050000,53.460000,-1.590000
2021-01-22,4927,泰鼎-KY,104.644424,800,54.770000,53.180000,-1.590000
2021-01-22,6712,長聖,241.000000,400,63.230000,61.660000,-1.570000
2021-01-22,2491,吉祥全,1.625257,1000,69.890000,68.410000,-1.480000
2021-01-22,6138,茂達,111.352950,800,22.740000,21.270000,-1.470000
2021-01-22,6706,惠特,166.847826,400,37.750000,36.280000,-1.470000
2021-01-22,3149,正達,18.360110,1000,40.790000,39.330000,-1.460000
2021-01-22,6285,啟碁,327.218736,200,67.530000,66.100000,-1.430000
2021-01-22,6221,晉泰,116.683974,600,47.880000,46.460000,-1.420000
2021-01-22,6205,詮欣,87.832493,1000,41.780000,40.390000,-1.390000
2021-01-22,2472,立隆電,120.580948,600,53.780000,52.400000,-1.380000
2021-01-22,2406,國碩,9.313481,1000,14.750000,13.370000,-1.380000
2021-01-22,3373,熱映,164.565654,400,33.320000,31.940000,-1.380000
2021-01-22,5388,中磊,158.349975,600,60.880000,59.520000,-1.360000
2021-01-22,5498,凱崴,16.864681,1000,46.780000,45.440000,-1.340000
2021-01-22,3289,宜特,73.644512,1000,7.380000,6.040000,-1.340000
2021-01-22,2401,凌陽,53.567746,1000,38.590000,37.260000,-1.330000
2021-01-22,5425,台半,96.533803,800,53.570000,52.240000,-1.330000
2021-01-22,2313,華通,63.159823,1000,61.880000,60.560000,-1.320000
2021-01-22,1586,和勤,66.700758,1000,42.420000,41.120000,-1.300000
2021-01-22,5457,宣德,56.062853,1000,65.780000,64.490000,-1.290000
2021-01-22,3290,東浦,22.942190,1000,34.760000,33.480000,-1.280000
2021-01-22,8932,智通*,18.544776,1000,52.060000,50.790000,-1.270000
2021-01-22,3563,牧德,642.497363,100,40.640000,39.380000,-1.260000
2021-01-22,3323,加百裕,105.256374,800,15.120000,13.910000,-1.210000
2021-01-22,4540,全球傳動,61.596591,1000,49.990000,48.790000,-1.200000
2021-01-22,9802,鈺齊-KY,178.513406,400,78.100000,76.950000,-1.150000
2021-01-22,3322,建舜電,15.231325,1000,35.750000,34.600000,-1.150000
2021-01-22,4510,高鋒,18.775532,1000,45.490000,44.350000,-1.140000
2021-01-22,2436,偉詮電,62.529296,1000,25.270000,24.140000,-1.130000
2021-01-22,6269,台郡,332.309329,200,67.400000,66.280000,-1.120000
2021-01-22,6456,GIS-KY,136.945279,600,59.740000,58.630000,-1.110000
2021-01-22,3596,智易,181.408199,400,59.540000,58.450000,-1.090000
2021-01-22,2515,中工,13.135890,1000,43.560000,42.480000,-1.080000
2021-01-22,1319,東陽,67.328689,1000,76.000000,74.920000,-1.080000
2021-01-22,6533,晶心科,415.323531,200,54.310000,53.240000,-1.070000
2021-01-22,3548,兆利,135.301502,600,35.450000,34.390000,-1.060000
2021-01-22,3041,揚智,32.466456,1000,15.590000,14.530000,-1.060000
2021-01-22,6753,龍德造船,,100,94.840000,93.790000,-1.050000
2021-01-22,1785,光洋科,151.998248,600,42.640000,41.600000,-1.040000
2021-01-22,1441,大東,4.027178,1000,56.990000,55.960000,-1.030000
2021-01-22,3430,奇鈦科,,100,77.010000,75.990000,-1.020000
2021-01-22,1227,佳格,251.728166,400,79.590000,78.580000,-1.010000
2021-01-22,2338,光罩,82.532728,1000,39.420000,38.410000,-1.010000
2021-01-22,1517,利奇,22.962252,1000,47.120000,46.110000,-1.010000
2021-01-22,2402,毅嘉,31.763323,1000,45.210000,44.200000,-1.010000
2021-01-22,1316,上曜,10.465941,1000,37.630000,36.630000,-1.000000
2021-01-22,4126,太醫,140.981961,600,29.770000,28.780000,-0.990000
2021-01-22,3673,TPK-KY,69.105957,1000,35.640000,34.670000,-0.970000
2021-01-22,4935,茂林-KY,144.586685,600,59.740000,58.770000,-0.970000
2021-01-22,8358,金居,69.191442,1000,37.260000,36.310000,-0.950000
2021-01-22,3691,碩禾,515.619121,200,67.290000,66.350000,-0.940000
2021-01-22,2363,矽統,10.715103,1000,39.620000,38.680000,-0.940000
2021-01-22,6208,日揚,72.837991,1000,39.570000,38.630000,-0.940000
2021-01-22,6245,立端,176.173517,400,59.970000,59.030000,-0.940000
2021-01-22,8155,博智,182.677889,400,51.390000,50.450000,-0.940000
2021-01-22,2457,飛宏,26.658290,1000,28.390000,27.460000,-0.930000
2021-01-22,3056,富華新,82.668816,1000,43.460000,42.530000,-0.930000
2021-01-22,6016,康和證,18.892726,1000,61.220000,60.290000,-0.930000
2021-01-22,6150,撼訊,58.298107,1000,21.410000,20.480000,-0.930000
2021-01-22,1101,台泥,110.392147,800,74.630000,73.700000,-0.930000
2021-01-22,6290,良維,100.136150,800,47.300000,46.380000,-0.920000
2021-01-22,4760,勤凱科技,140.706060,600,40.130000,39.220000,-0.910000
2021-01-22,3708,上緯投控,157.468534,600,40.750000,39.840000,-0.910000
2021-01-22,4958,臻鼎-KY,180.283902,400,81.070000,80.160000,-0.910000
2021-01-22,3016,嘉晶,95.802398,800,73.010000,72.100000,-0.910000
2021-01-22,3645,達邁,67.728542,1000,36.940000,36.040000,-0.900000
2021-01-22,8163,達方,91.724726,800,43.570000,42.690000,-0.880000
2021-01-22,2460,建通,60.498212,1000,61.300000,60.420000,-0.880000
2021-01-22,6187,萬潤,200.415854,400,56.050000,55.170000,-0.880000
2021-01-22,2484,希華,44.836531,1000,19.270000,18.400000,-0.870000
2021-01-22,1308,亞聚,73.254734,1000,52.260000,51.390000,-0.870000
2021-01-22,3624,光頡,42.600020,1000,53.230000,52.360000,-0.870000
2021-01-22,3006,晶豪科,129.871506,600,43.240000,42.380000,-0.860000
2021-01-22,4938,和碩,126.272993,600,76.860000,76.000000,-0.860000
2021-01-22,5511,德昌,100.886979,800,63.090000,62.230000,-0.860000
2021-01-22,2426,鼎元,24.292030,1000,29.590000,28.740000,-0.850000
2021-01-22,5439,高技,131.208832,600,41.430000,40.590000,-0.840000
2021-01-22,6451,訊芯-KY,175.544146,400,67.200000,66.360000,-0.840000
2021-01-22,3481,群創,20.138722,1000,61.860000,61.030000,-0.830000
2021-01-22,2520,冠德,60.038586,1000,67.010000,66.200000,-0.810000
2021-01-22,6531,愛普*,888.112265,100,81.790000,80.980000,-0.810000
2021-01-22,4737,華廣,104.475710,800,54.010000,53.200000,-0.810000
2021-01-22,5210,寶碩,9.302668,1000,49.160000,48.350000,-0.810000
2021-01-22,5309,系統電,23.745271,1000,29.380000,28.580000,-0.800000
2021-01-22,6104,創惟,116.462403,600,13.480000,12.680000,-0.800000
2021-01-22,1514,亞力,43.463328,1000,41.650000,40.850000,-0.800000
2021-01-22,6190,萬泰科,25.020853,1000,50.950000,50.160000,-0.790000
2021-01-22,1569,濱川,38.612603,1000,41.340000,40.560000,-0.780000
2021-01-22,2455,全新,273.579876,200,68.330000,67.550000,-0.780000
2021-01-22,6224,聚鼎,248.883612,400,47.770000,47.000000,-0.770000
2021-01-22,2611,志信,18.138259,1000,66.510000,65.760000,-0.750000
2021-01-22,6244,茂迪,38.864205,1000,19.500000,18.750000,-0.750000
2021-01-22,6279,胡連,261.986891,400,53.460000,52.710000,-0.750000
2021-01-22,8105,凌巨,14.928440,1000,58.400000,57.650000,-0.750000
2021-01-22,2485,兆赫,45.072714,1000,22.240000,21.500000,-0.740000
2021-01-22,3450,聯鈞,258.845643,400,24.610000,23.870000,-0.740000
2021-01-22,2231,為升,678.180171,100,74.640000,73.910000,-0.730000
2021-01-22,5469,瀚宇博,118.060448,600,67.850000,67.120000,-0.730000
2021-01-22,3296,勝德,38.510211,1000,62.730000,62.000000,-0.730000
2021-01-22,6805,富世達,,100,90.490000,89.760000,-0.730000
2021-01-22,2201,裕隆,38.586509,1000,70.510000,69.790000,-0.720000
2021-01-22,2009,第一銅,34.382333,1000,68.210000,67.500000,-0.710000
2021-01-22,1795,美時,74.331405,1000,71.510000,70.810000,-0.700000
2021-01-22,6491,晶碩,248.678679,400,67.980000,67.280000,-0.700000
2021-01-22,1305,華夏,44.913826,1000,62.240000,61.550000,-0.690000
2021-01-22,2504,國產,29.856937,1000,67.670000,66.980000,-0.690000
2021-01-22,3694,海華,28.843525,1000,62.890000,62.200000,-0.690000
2021-01-22,3022,威強電,132.958616,600,65.110000,64.430000,-0.680000
2021-01-22,4416,三圓,166.745791,400,92.400000,91.720000,-0.680000
2021-01-22,6185,幃翔,41.009717,1000,35.520000,34.840000,-0.680000
2021-01-22,8024,佑華,33.623435,1000,31.570000,30.890000,-0.680000
2021-01-22,2383,台光電,376.628197,200,77.720000,77.050000,-0.670000
2021-01-22,3078,僑威,107.343367,800,47.130000,46.470000,-0.660000
2021-01-22,5222,全訊,,100,63.280000,62.620000,-0.660000
2021-01-22,3015,全漢,125.932482,600,61.580000,60.930000,-0.650000
2021-01-22,8422,可寧衛*,264.811365,400,56.660000,56.020000,-0.640000
2021-01-22,2365,昆盈,26.478436,1000,36.040000,35.410000,-0.630000
